origin,raw_h0_source,raw_h0_column,pipeline_source,pipeline_h0_index,as_of_eve,as_of_local,as_of_utc,first_release_date,detail_release_date,first_release_source,detail_release_source,first_release_eve_match,detail_release_eve_match,eligible_history_end,pipeline_fast_max_abs,raw_h0_mm,state_h0_log,signal,headline_archive_serialization_abs,vintage_status,cleanup_replay_h0_abs_difference
2023-05,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-06-11T23:59:00,2023-06-11T23:59:00+02:00,2023-06-11T21:59:00+00:00,2023-06-12,2023-06-12,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-04,0.0,0.37536720706673593,0.35081687681068197,0.02384758558837341,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.58850104570174e-07
2023-06,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-07-12T23:59:00,2023-07-12T23:59:00+02:00,2023-07-12T21:59:00+00:00,2023-07-13,2023-07-13,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-05,0.0,-1.007584031078503,-0.41378592256269986,-0.5989085936822949,3.469446951953614e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.3219759287252941e-08
2023-07,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-08-09T23:59:00,2023-08-09T23:59:00+02:00,2023-08-09T21:59:00+00:00,2023-08-10,2023-08-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-06,0.0,-1.092283713276682,-0.6370887710030892,-0.4612041593555951,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.1752355266736458e-07
2023-08,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-09-10T23:59:00,2023-09-10T23:59:00+02:00,2023-09-10T21:59:00+00:00,2023-09-11,2023-09-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-07,0.0,-0.8489455576276285,-0.7148267092087088,-0.13774291670575023,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.3433715251309764e-09
2023-09,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-10-09T23:59:00,2023-10-09T23:59:00+02:00,2023-10-09T21:59:00+00:00,2023-10-10,2023-10-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-08,0.0,-1.5507607940869714,-0.6843145201953675,-0.8785963451400187,8.326672684688674e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.092780032076803e-09
2023-10,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-11-09T23:59:00,2023-11-09T23:59:00+01:00,2023-11-09T22:59:00+00:00,2023-11-10,2023-11-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-09,0.0,-0.1816171451733859,0.23815836773458454,-0.4199406368042341,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,5.860446572469868e-10
2023-11,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2023-12-10T23:59:00,2023-12-10T23:59:00+01:00,2023-12-10T22:59:00+00:00,2023-12-11,2023-12-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-10,0.0,0.023403305810952596,-0.0967665600624773,0.12016712772701835,2.7755575615628914e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.98536287304907e-10
2023-12,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-01-10T23:59:00,2024-01-10T23:59:00+01:00,2024-01-10T22:59:00+00:00,2024-01-11,2024-01-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-11,0.0,-0.5341849461227145,0.05305194269421118,-0.5886687580967687,2.7755575615628914e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,5.096546518146283e-10
2024-01,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-02-14T23:59:00,2024-02-14T23:59:00+01:00,2024-02-14T22:59:00+00:00,2024-02-15,2024-02-15,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2023-12,0.0,2.371729815431553,1.8360223738880503,0.5080188741259126,1.1102230246251565e-16,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,4.738724523889459e-09
2024-02,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-03-10T23:59:00,2024-03-10T23:59:00+01:00,2024-03-10T22:59:00+00:00,2024-03-11,2024-03-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-01,0.0,-0.06581253418494867,0.10652975760377598,-0.17236395774346797,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.3078130245425257e-09
2024-03,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-04-09T23:59:00,2024-04-09T23:59:00+02:00,2024-04-09T21:59:00+00:00,2024-04-10,2024-04-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-02,0.0,0.019068378681103254,-0.08502247805974555,0.10408903895659882,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.1084929502080954e-09
2024-04,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-05-12T23:59:00,2024-05-12T23:59:00+02:00,2024-05-12T21:59:00+00:00,2024-05-13,2024-05-13,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-03,0.0,0.9756520494984491,-0.12073140111902847,1.0916546985753417,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.521726161219817e-09
2024-05,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-06-10T23:59:00,2024-06-10T23:59:00+02:00,2024-06-10T21:59:00+00:00,2024-06-11,2024-06-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-04,0.0,0.8905953125076937,0.4952845216290208,0.39136838081488634,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.6924642798343825e-09
2024-06,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-07-09T23:59:00,2024-07-09T23:59:00+02:00,2024-07-09T21:59:00+00:00,2024-07-10,2024-07-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-05,0.0,-0.07724187151798712,-0.14358521125240356,0.0663134928303105,7.632783294297951e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,6.668001706344739e-10
2024-07,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-08-11T23:59:00,2024-08-11T23:59:00+02:00,2024-08-11T21:59:00+00:00,2024-08-12,2024-08-12,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-06,0.0,-0.7642277004708129,-0.37161642993707344,-0.39554645431233937,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.8172808530513294e-10
2024-08,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-09-09T23:59:00,2024-09-09T23:59:00+02:00,2024-09-09T21:59:00+00:00,2024-09-10,2024-09-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-07,0.0,-0.3544556117032953,-0.4383945350414669,0.0833092410316374,2.7755575615628914e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.2137603417071716e-09
2024-09,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-10-09T23:59:00,2024-10-09T23:59:00+02:00,2024-10-09T21:59:00+00:00,2024-10-10,2024-10-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-08,0.0,-0.8018349757608523,-0.23768333639116102,-0.5673836243962661,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,4.0238123943936444e-10
2024-10,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-11-10T23:59:00,2024-11-10T23:59:00+01:00,2024-11-10T22:59:00+00:00,2024-11-11,2024-11-11,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-09,0.0,0.9344293604851376,0.7108248475377398,0.21926572943408562,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.4166572359641805e-09
2024-11,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2024-12-09T23:59:00,2024-12-09T23:59:00+01:00,2024-12-09T22:59:00+00:00,2024-12-10,2024-12-10,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-10,0.0,0.5423128887264168,0.746670995699556,-0.20582332831720362,2.7755575615628914e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.345728138981485e-10
2024-12,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-01-12T23:59:00,2025-01-12T23:59:00+01:00,2025-01-12T22:59:00+00:00,2025-01-13,2025-01-13,bbg_eco_release_dt,bbg_eco_release_dt,True,True,2024-11,0.0,-0.08625595598916325,0.24955763619867194,-0.3358508140431372,8.933825901280557e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,8.440237397877581e-11
2025-01,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-02-05T23:59:00,2025-02-05T23:59:00+01:00,2025-02-05T22:59:00+00:00,2025-02-06,2025-02-12,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2024-12,0.0,2.8680562719986806,2.1848022983220132,0.6428950999420358,2.220446049250313e-16,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.0220848046269566e-10
2025-02,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-03-04T23:59:00,2025-03-04T23:59:00+01:00,2025-03-04T22:59:00+00:00,2025-03-05,2025-03-11,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-01,0.0,0.4783265834174414,0.46720151558273654,0.009984721174367828,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.3331787346592137e-07
2025-03,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-04-03T23:59:00,2025-04-03T23:59:00+02:00,2025-04-03T21:59:00+00:00,2025-04-04,2025-04-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-02,0.0,0.045795735987214425,0.04406850069753958,0.001716752242905288,2.0816681711721685e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,8.894188163743877e-10
2025-04,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-05-05T23:59:00,2025-05-05T23:59:00+02:00,2025-05-05T21:59:00+00:00,2025-05-06,2025-05-13,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-03,0.0,0.6367945010774847,0.293557676701111,0.3412178547852639,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.6537493596757713e-09
2025-05,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-06-03T23:59:00,2025-06-03T23:59:00+02:00,2025-06-03T21:59:00+00:00,2025-06-04,2025-06-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-04,0.0,1.3932612576418386,0.8254241633659386,0.5582204301737675,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.3194557385863845e-11
2025-06,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-07-03T23:59:00,2025-07-03T23:59:00+02:00,2025-07-03T21:59:00+00:00,2025-07-04,2025-07-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-05,0.0,0.265953576944231,0.277182799495238,-0.011582253283075328,2.7755575615628914e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.6926710033615677e-10
2025-07,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-08-04T23:59:00,2025-08-04T23:59:00+02:00,2025-08-04T21:59:00+00:00,2025-08-05,2025-08-08,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-06,0.0,-0.04457624025807505,-0.11360199701253233,0.06901581859499792,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,4.43134418048885e-12
2025-08,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-09-03T23:59:00,2025-09-03T23:59:00+02:00,2025-09-03T21:59:00+00:00,2025-09-04,2025-09-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-07,0.0,-0.25123859496325035,-0.12808513266725524,-0.12346959606502478,6.938893903907228e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,2.0715706927632027e-11
2025-09,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-10-05T23:59:00,2025-10-05T23:59:00+02:00,2025-10-05T21:59:00+00:00,2025-10-06,2025-10-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-08,0.0,-1.2532802232164022,-0.3791354786980951,-0.8820645421883566,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.0070566602848885e-10
2025-10,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-11-04T23:59:00,2025-11-04T23:59:00+01:00,2025-11-04T22:59:00+00:00,2025-11-05,2025-11-11,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-09,0.0,0.6822482428447119,0.6010557866203752,0.07887567439960186,8.326672684688674e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,8.984147936708098e-08
2025-11,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2025-12-03T23:59:00,2025-12-03T23:59:00+01:00,2025-12-03T22:59:00+00:00,2025-12-04,2025-12-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-10,0.0,-0.2599215255157292,-0.05938294413120199,-0.20087696386143777,6.418476861114186e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.1425529456452495e-08
2025-12,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-01-06T23:59:00,2026-01-06T23:59:00+01:00,2026-01-06T22:59:00+00:00,2026-01-07,2026-01-13,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2025-11,0.0,-1.1041218418912107,-0.3961750925842868,-0.7140874166507449,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,6.389486495450569e-09
2026-01,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-02-04T23:59:00,2026-02-04T23:59:00+01:00,2026-02-04T22:59:00+00:00,2026-02-05,2026-02-13,bbg_eco_release_dt,czso_release_page,True,False,2025-12,0.0,2.0640288926301844,1.6593430785732832,0.383673380919447,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,3.2874085675871356e-09
2026-02,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-03-03T23:59:00,2026-03-03T23:59:00+01:00,2026-03-03T22:59:00+00:00,2026-03-04,2026-03-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2026-01,0.0,-1.0654233370821082,-0.6875335193867047,-0.3836060900524265,6.938893903907228e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.240097891042069e-08
2026-03,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-04-06T23:59:00,2026-04-06T23:59:00+02:00,2026-04-06T21:59:00+00:00,2026-04-07,2026-04-14,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2026-02,0.0,-0.7632136580374782,-0.36602471823143945,-0.400116319531704,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,4.395681674207452e-08
2026-04,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-05-05T23:59:00,2026-05-05T23:59:00+02:00,2026-05-05T21:59:00+00:00,2026-05-06,2026-05-13,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2026-03,0.0,0.2803126743021367,-0.16293525530807745,0.44285578628071837,0.0,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.5391123597829903e-08
2026-05,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-06-03T23:59:00,2026-06-03T23:59:00+02:00,2026-06-03T21:59:00+00:00,2026-06-04,2026-06-10,bbg_eco_release_dt,bbg_eco_release_dt,True,False,2026-04,0.0,0.9127146340185668,0.5999409711533523,0.3086335951178871,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,4.02801996202129e-08
2026-06,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-07-06T23:59:00,2026-07-06T23:59:00+02:00,2026-07-06T21:59:00+00:00,2026-07-07,2026-07-10,bbg_eco_release_dt,czso_release_page,True,False,2026-05,0.0,-0.26313937562543716,-0.3052531052937514,0.04176690946601269,6.245004513516506e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.9433665787715881e-10
2026-07,output/cz_struct_backtest.csv,food_pred_eve,output/research_r14b/food/origin_diagnostics.json,0,2026-08-04T23:59:00,2026-08-04T23:59:00+02:00,2026-08-04T21:59:00+00:00,2026-08-05,2026-08-11,czso_release_page,czso_release_page,True,False,2026-06,0.0,-0.5461752447929189,-0.922222173929119,0.3745499388643966,5.551115123125783e-17,saved pseudo-OOS; frozen current-vintage inputs and reconstructed release gates,1.7703251975476064e-08
