origin,target,h,as_of_utc,model,mm_forecast,mm_actual,yy_exante,yy_actual,cumulative_log_forecast,cumulative_log_actual
2021-09,2022-09,12,2021-10-10T21:59:00+00:00,FOOD_H0_FAST_R18,0.020711708164345505,0.8005822416302655,6.190308573243667,17.972742759795548,6.006266228316082,16.52834182333969
2021-09,2021-09,0,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,-0.124000097429706,0.1706484641638139,4.606498557473109,4.915102770330665,0.0,0.0
2021-09,2021-10,1,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.6526378352269504,1.0221465076660996,5.101351438394294,5.798394290811807,0.6505173754553246,1.0169579169629013
2021-09,2021-11,2,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.36657961092538616,0.1686340640809414,5.486631563574482,5.976806422836781,1.0164267208633802,1.1854499534548457
2021-09,2021-12,3,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.38412810459744473,0.4208754208754106,6.081096908673563,6.613047363717604,1.3998189373571241,1.6054421709874231
2021-09,2022-01,4,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,1.2188853115690497,4.442581726739303,5.95381143870973,9.876543209876534,2.6113356579347333,5.952169895935648
2021-09,2022-02,5,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.5447973943794742,1.2841091492777013,6.343490385908297,11.091549295774657,3.1546543993204725,7.228104271311662
2021-09,2022-03,6,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.303007710249041,1.6640253565768592,6.478257639928484,12.741652021089632,3.4572039664465084,8.878436422759457
2021-09,2022-04,7,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.5375162699849576,1.7926734216679563,6.489141426018931,14.160839160839142,3.993280773656125,10.655230944833441
2021-09,2022-05,8,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.5196454687068646,1.7611026033690802,6.85569676542328,15.968586387434565,4.511580744496808,12.40100583252035
2021-09,2022-06,9,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.47920869924709486,1.5801354401805856,6.8085514841311205,17.187499999999993,4.989644893921798,13.968787104443328
2021-09,2022-07,10,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.6103891001234951,1.333333333333342,6.352659042035505,17.525773195876276,5.598178665764128,15.2933097794454
2021-09,2022-08,11,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.33343847530867426,0.4385964912280604,5.9789023907764225,17.235494880546053,5.93106246764314,15.730947239425278
2021-09,2022-09,12,2021-10-10T21:59:00+00:00,FOOD_H0_SLOW_R18,0.01695385332350438,0.8005822416302655,6.128469303778955,17.972742759795548,5.948014883963348,16.52834182333969
2021-09,2021-09,0,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,-0.124000097429706,0.1706484641638139,4.606498557473109,4.915102770330665,0.0,0.0
2021-09,2021-10,1,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.6646897144606579,1.0221465076660996,5.113935994766363,5.798394290811807,0.6624903927755853,1.0169579169629013
2021-09,2021-11,2,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.3774046942093956,0.1686340640809414,5.5106409234788725,5.976806422836781,1.0391847022581286,1.1854499534548457
2021-09,2021-12,3,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.39386252478370165,0.4208754208754106,6.11553077860727,6.613047363717604,1.4322736192351975,1.6054421709874231
2021-09,2022-01,4,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,1.2277747630366411,4.442581726739303,5.997512304148629,9.876543209876534,2.6525723582170904,5.952169895935648
2021-09,2022-02,5,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.5526901606436962,1.2841091492777013,6.395703382002621,11.091549295774657,3.203740791177037,7.228104271311662
2021-09,2022-03,6,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.3100936596687898,1.6640253565768592,6.538062700553468,12.741652021089632,3.513354652084794,8.878436422759457
2021-09,2022-04,7,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.543892539791391,1.7926734216679563,6.555710125573087,14.160839160839142,4.055773437746135,10.655230944833441
2021-09,2022-05,8,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.5254108548204822,1.7611026033690802,6.928627233504771,15.968586387434565,4.579808825533275,12.40100583252035
2021-09,2022-06,9,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.48437066661348377,1.5801354401805856,6.886940647734055,17.187499999999993,5.06301019174532,13.968787104443328
2021-09,2022-07,10,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.6150206329323884,1.333333333333342,6.435613083672881,17.525773195876276,5.676147291582713,15.2933097794454
2021-09,2022-08,11,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.33760546879928954,0.4385964912280604,6.065969796758648,17.235494880546053,6.013184152527263,15.730947239425278
2021-09,2022-09,12,2021-10-10T21:59:00+00:00,FOOD_H0_SELECT_R18,0.020718466672597857,0.8005822416302655,6.219657518173993,17.972742759795548,6.033900473221958,16.52834182333969
2021-10,2021-10,0,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.7237052274417968,1.0221465076660996,5.485842941138896,5.798394290811807,0.0,0.0
2021-10,2021-11,1,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5402534911475091,0.1686340640809414,6.055733890294778,5.976806422836781,0.5387993569633485,0.16849203649194455
2021-10,2021-12,2,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.3974609272462547,0.4208754208754106,6.667571882788305,6.613047363717604,0.9354724950123978,0.588484254024522
2021-10,2022-01,3,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,1.2385869019809157,4.442581726739303,6.560319937519894,9.876543209876534,2.166451663933997,4.935211978972746
2021-10,2022-02,4,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5581092814226091,1.2841091492777013,6.96638972873334,11.091549295774657,2.7230092861321733,6.21114635434876
2021-10,2022-03,5,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.3192036450687543,1.6640253565768592,7.1192401322454675,12.741652021089632,3.041704557909239,7.861478505796554
2021-10,2022-04,6,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5520388614138649,1.7926734216679563,7.145664336635292,14.160839160839142,3.5922252694227526,9.63827302787054
2021-10,2022-05,7,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.533304950361711,1.7611026033690802,7.529089549847082,15.968586387434565,4.124113184779933,11.38404791555745
2021-10,2022-06,8,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.49250877515493524,1.5801354401805856,7.49587412801737,17.187499999999993,4.615413102993088,12.951829187480426
2021-10,2022-07,9,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6227687536203559,1.333333333333342,7.050218401831974,17.525773195876276,5.236250665765811,14.276351862482498
2021-10,2022-08,10,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.34557157443777425,0.4385964912280604,6.686910158217264,17.235494880546053,5.5812265136847925,14.713989322462377
2021-10,2022-09,11,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.03470871804551805,0.8005822416302655,6.542127313108281,17.972742759795548,5.615929209648186,15.511383906376789
2021-10,2022-10,12,2021-11-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6155854461270269,-1.4440433212996373,6.427761866762833,15.092748735244497,6.2296276686204,14.056812806138913
2021-10,2021-10,0,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7237052274417968,1.0221465076660996,5.485842941138896,5.798394290811807,0.0,0.0
2021-10,2021-11,1,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5391722998556654,0.1686340640809414,6.054593386546769,5.976806422836781,0.5377239696753642,0.16849203649194455
2021-10,2021-12,2,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.3997327109331693,0.4208754208754106,6.668838436621001,6.613047363717604,0.9366598721045822,0.588484254024522
2021-10,2022-01,3,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,1.2423082739267859,4.442581726739303,6.5655022548897755,9.876543209876534,2.171314816899314,4.935211978972746
2021-10,2022-02,4,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5622242325831137,1.2841091492777013,6.975969192471415,11.091549295774657,2.7319644680725634,6.21114635434876
2021-10,2022-03,5,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.3233035649667889,1.6640253565768592,7.133211505539815,12.741652021089632,3.054746530785025,7.861478505796554
2021-10,2022-04,6,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.555930356749885,1.7926734216679563,7.163786374496212,14.160839160839142,3.6091372981214223,9.63827302787054
2021-10,2022-05,7,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5369251234064478,1.7611026033690802,7.551149182150331,15.968586387434565,4.14462611754461,11.38404791555745
2021-10,2022-06,8,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.49580062471038655,1.5801354401805856,7.521448928492787,17.187499999999993,4.639201698472252,12.951829187480426
2021-10,2022-07,9,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6257474643697666,1.333333333333342,7.078856909344122,17.525773195876276,5.2629994925108825,14.276351862482498
2021-10,2022-08,10,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.34826407407422627,0.4385964912280604,6.718314890022584,17.235494880546053,5.610658531598055,14.713989322462377
2021-10,2022-09,11,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.03714422589874694,0.8005822416302655,6.576084131244765,17.972742759795548,5.647795860736993,15.511383906376789
2021-10,2022-10,12,2021-11-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.617794822829673,-1.4440433212996373,6.464019983417519,15.092748735244497,6.2636901549128705,14.056812806138913
2021-10,2021-10,0,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.7237052274417968,1.0221465076660996,5.485842941138896,5.798394290811807,0.0,0.0
2021-10,2021-11,1,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5321324610813605,0.1686340640809414,6.0471673532739985,5.976806422836781,0.5307216390488718,0.16849203649194455
2021-10,2021-12,2,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.3934078243292663,0.4208754208754106,6.654650042165318,6.613047363717604,0.9233576384145346,0.588484254024522
2021-10,2022-01,3,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,1.236529780481203,4.442581726739303,6.545246095164954,9.876543209876534,2.152304832707854,4.935211978972746
2021-10,2022-02,4,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5570948215318431,1.2841091492777013,6.950179488566826,11.091549295774657,2.707853620297728,6.21114635434876
2021-10,2022-03,5,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.3186975654728696,1.6640253565768592,7.102466426537337,12.741652021089632,3.026044421490888,7.861478505796554
2021-10,2022-04,6,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5517858762330593,1.7926734216679563,7.128616960900465,14.160839160839142,3.5763135364162855,9.63827302787054
2021-10,2022-05,7,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5331778728397011,1.7611026033690802,7.5118452705631595,15.968586387434565,4.108075048287191,11.38404791555745
2021-10,2022-06,8,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.49244556489710534,1.5801354401805856,7.478567570876981,17.187499999999993,4.599312066013055,12.951829187480426
2021-10,2022-07,9,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6227372459329865,1.333333333333342,7.032950079210962,17.525773195876276,5.220118316099106,14.276351862482498
2021-10,2022-08,10,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.34555582598233375,0.4385964912280604,6.669683700046956,17.235494880546053,5.5650784697961795,14.713989322462377
2021-10,2022-09,11,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.03470082444618767,0.8005822416302655,6.52491582691459,17.972742759795548,5.599773274898748,15.511383906376789
2021-10,2022-10,12,2021-11-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6155814736570012,-1.4440433212996373,6.410564654617986,15.092748735244497,6.213467785705191,14.056812806138913
2021-11,2021-11,0,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6823484514284204,0.1686340640809414,6.520307995891296,5.976806422836781,0.0,0.0
2021-11,2021-12,1,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.4679909851722434,0.4208754208754106,7.21008924064988,6.613047363717604,0.4668993119909569,0.41999221753257737
2021-11,2022-01,2,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,4.420784992120151,4.442581726739303,10.468801739121703,9.876543209876534,4.792755272741663,4.766719942480802
2021-11,2022-02,3,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6085319241004661,1.2841091492777013,10.945368819396862,11.091549295774657,5.399443118749951,6.042654317856816
2021-11,2022-03,4,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.3617919167045422,1.6640253565768592,11.151071689248319,12.741652021089632,5.760582142767647,7.69298646930461
2021-11,2022-04,5,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5942925633104973,1.7926734216679563,11.225209587220277,14.160839160839142,6.353115753267543,9.469780991378594
2021-11,2022-05,6,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5721368907718771,1.7611026033690802,11.666349152979528,15.968586387434565,6.923622157052754,11.215555879065505
2021-11,2022-06,7,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.5294741229430465,1.5801354401805856,11.672918609239249,17.187499999999993,7.451699494005733,12.783337150988483
2021-11,2022-07,8,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6592917097295967,1.333333333333342,11.25031149226527,17.525773195876276,8.108827381336942,14.107859825990554
2021-11,2022-08,9,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.3812649895868788,0.4385964912280604,10.912186909250387,17.235494880546053,8.48936739808985,14.545497285970432
2021-11,2022-09,10,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.07009789004375581,0.8005822416302655,10.800854056347614,17.972742759795548,8.559440731037997,15.342891869884845
2021-11,2022-10,11,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.6580781705705878,-1.4440433212996373,10.401544755569732,15.092748735244497,9.215363020303082,13.88832076964697
2021-11,2022-11,12,2021-12-09T22:59:00+00:00,FOOD_H0_FAST_R18,0.381138382630227,1.172161172161168,10.071257893942795,16.24579124579122,9.595776910894392,15.053665348670167
2021-11,2021-11,0,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6823484514284204,0.1686340640809414,6.520307995891296,5.976806422836781,0.0,0.0
2021-11,2021-12,1,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.4648904243029378,0.4208754208754106,7.2067806106650005,6.613047363717604,0.4638131462546153,0.41999221753257737
2021-11,2022-01,2,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,4.425588706208796,4.442581726739303,10.47047432817835,9.876543209876534,4.794269344016313,4.766719942480802
2021-11,2022-02,3,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.616560471565346,1.2841091492777013,10.955902183795734,11.091549295774657,5.408936858338883,6.042654317856816
2021-11,2022-03,4,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.3708758543921868,1.6640253565768592,11.171686034661644,12.741652021089632,5.779126663970465,7.69298646930461
2021-11,2022-04,5,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6034049423909911,1.7926734216679563,11.255914936496062,14.160839160839142,6.380718409031237,9.469780991378594
2021-11,2022-05,6,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5808458209433217,1.7611026033690802,11.706848575642905,15.968586387434565,6.95988382453925,11.215555879065505
2021-11,2022-06,7,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5375053223151873,1.5801354401805856,11.722345088210202,17.187499999999993,7.495949742609397,12.783337150988483
2021-11,2022-07,8,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6666141923172644,1.333333333333342,11.307647435768619,17.525773195876276,8.160351887625515,14.107859825990554
2021-11,2022-08,9,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.3879110778132941,0.4385964912280604,10.976695699699562,17.235494880546053,8.547512530471556,14.545497285970432
2021-11,2022-09,10,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.07612322700834195,0.8005822416302655,10.871973421860885,17.972742759795548,8.623606798446882,15.342891869884845
2021-11,2022-10,11,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6635442672313849,-1.4440433212996373,10.47840686794213,15.092748735244497,9.284959300916045,13.88832076964697
2021-11,2022-11,12,2021-12-09T22:59:00+00:00,FOOD_H0_SLOW_R18,0.3860589247221192,1.172161172161168,10.15328935344593,16.24579124579122,9.670274930595085,15.053665348670167
2021-11,2021-11,0,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6823484514284204,0.1686340640809414,6.520307995891296,5.976806422836781,0.0,0.0
2021-11,2021-12,1,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.4491791288331578,0.4208754208754106,7.190014978418508,6.613047363717604,0.44817333015139293,0.41999221753257737
2021-11,2022-01,2,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,4.411247311600257,4.442581726739303,10.438029097637036,9.876543209876534,4.764894982892632,4.766719942480802
2021-11,2022-02,3,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6038281530090883,1.2841091492777013,10.909277817039765,11.091549295774657,5.366907399329465,6.042654317856816
2021-11,2022-03,4,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.35944612842450097,1.6640253565768592,11.112316646430713,12.741652021089632,5.725709064029338,7.69298646930461
2021-11,2022-04,5,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5931198607807288,1.7926734216679563,11.185132511799463,14.160839160839142,6.317076893314942,9.469780991378594
2021-11,2022-05,6,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5715479139151429,1.7611026033690802,11.625459412686814,15.968586387434565,6.88699766911257,11.215555879065505
2021-11,2022-06,7,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.5291811766931158,1.5801354401805856,11.631701163898574,17.187499999999993,7.414783602296341,12.783337150988483
2021-11,2022-07,8,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.659145687887851,1.333333333333342,11.209088701132787,17.525773195876276,8.071766424084986,14.107859825990554
2021-11,2022-08,9,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.38119200531348674,0.4385964912280604,10.871008795989953,17.235494880546053,8.452233733744661,14.545497285970432
2021-11,2022-09,10,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.07006130821701703,0.8005822416302655,10.759676787834584,17.972742759795548,8.522270510484514,15.342891869884845
2021-11,2022-10,11,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6580597829394889,-1.4440433212996373,10.360495723607244,15.092748735244497,9.178174532330715,13.88832076964697
2021-11,2022-11,12,2021-12-09T22:59:00+00:00,FOOD_H0_SELECT_R18,0.38112920043135007,1.172161172161168,10.03032160299098,16.24579124579122,9.558579275586736,15.053665348670167
2021-12,2021-12,0,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.7709389674170302,0.4208754208754106,6.984696598115679,6.613047363717604,0.0,0.0
2021-12,2022-01,1,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,4.5037860566766525,4.442581726739303,10.324182011804838,9.876543209876534,4.40531149679083,4.346727724948225
2021-12,2022-02,2,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.7292223721945766,1.2841091492777013,10.933041525755561,11.091549295774657,5.131887898198881,5.622662100324238
2021-12,2022-03,3,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.46405761731324513,1.6640253565768592,11.251968613148533,12.741652021089632,5.59487208775232,7.272994251772031
2021-12,2022-04,4,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.6930663680907945,1.7926734216679563,11.435485277154388,14.160839160839142,6.285547790465864,9.049788773846016
2021-12,2022-05,5,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.6604217379042224,1.7611026033690802,11.97566778869055,15.968586387434565,6.943798298284936,10.795563661532928
2021-12,2022-06,6,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.614905083363009,1.5801354401805856,12.077419091938003,17.187499999999993,7.556820554796747,12.363344933455906
2021-12,2022-07,7,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.7453751142739606,1.333333333333342,11.748766630172208,17.525773195876276,8.299431476005815,13.687867608457976
2021-12,2022-08,8,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.4625162008402218,0.4385964912280604,11.499304535843288,17.235494880546053,8.760881357335345,14.125505068437855
2021-12,2022-09,9,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.14486003307295528,0.8005822416302655,11.470599599060035,17.972742759795548,8.90563656947927,14.922899652352267
2021-12,2022-10,10,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.7395260969471504,-1.4440433212996373,11.158748507681938,15.092748735244497,9.642441579383528,13.468328552114391
2021-12,2022-11,11,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.5074721001445412,1.172161172161168,11.534762540293535,16.24579124579122,10.148630379627503,14.63367313113759
2021-12,2022-12,12,2022-01-11T22:59:00+00:00,FOOD_H0_FAST_R18,0.48694115995956705,0.0,11.220429575439711,15.758591785414907,10.634389815767898,14.63367313113759
2021-12,2021-12,0,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7709389674170302,0.4208754208754106,6.984696598115679,6.613047363717604,0.0,0.0
2021-12,2022-01,1,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,4.497655170036621,4.442581726739303,10.317709662054737,9.876543209876534,4.399444660078313,4.346727724948225
2021-12,2022-02,2,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7357863063460512,1.2841091492777013,10.933761889519877,11.091549295774657,5.132537264172727,5.622662100324238
2021-12,2022-03,3,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.4759288304078076,1.6640253565768592,11.265837086756715,12.741652021089632,5.6073371339381906,7.272994251772031
2021-12,2022-04,4,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7067367123317021,1.7926734216679563,11.464507275632005,14.160839160839142,6.311588166967666,9.049788773846016
2021-12,2022-05,5,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6742771503173306,1.7611026033690802,12.020247385573976,15.968586387434565,6.98360223617133,10.795563661532928
2021-12,2022-06,6,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.6280541993311604,1.5801354401805856,12.136692153102185,17.187499999999993,7.609692394321768,12.363344933455906
2021-12,2022-07,7,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7575439665597611,1.333333333333342,11.82137095139731,17.525773195876276,8.364381405869281,13.687867608457976
2021-12,2022-08,8,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.47364921630400036,0.4385964912280604,11.584110892776716,17.235494880546053,8.836912433743098,14.125505068437855
2021-12,2022-09,9,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.15499706322771056,0.8005822416302655,11.566676168289469,17.972742759795548,8.991789500500763,14.922899652352267
2021-12,2022-10,10,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.7487441233253316,-1.4440433212996373,11.26473648147961,15.092748735244497,9.737744448884849,13.468328552114391
2021-12,2022-11,11,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.5157905873836868,1.172161172161168,11.650348998252035,16.24579124579122,10.252209393026481,14.63367313113759
2021-12,2022-12,12,2022-01-11T22:59:00+00:00,FOOD_H0_SLOW_R18,0.4944254777901946,0.0,11.343982619850589,15.758591785414907,10.745416602021937,14.63367313113759
2021-12,2021-12,0,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.7709389674170302,0.4208754208754106,6.984696598115679,6.613047363717604,0.0,0.0
2021-12,2022-01,1,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,4.473370484559004,4.442581726739303,10.292072427636462,9.876543209876534,4.376202504367138,4.346727724948225
2021-12,2022-02,2,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.7142253309010277,1.2841091492777013,10.884243307547239,11.091549295774657,5.087889326101832,5.622662100324238
2021-12,2022-03,3,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.4565830593221481,1.6640253565768592,11.194756561465592,12.741652021089632,5.54343320691509,7.272994251772031
2021-12,2022-04,4,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6893303068547033,1.7926734216679563,11.374046334940308,14.160839160839142,6.230398494718288,9.049788773846016
2021-12,2022-05,5,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6585459061123498,1.7611026033690802,11.911845478043666,15.968586387434565,6.8867854605036625,10.795563661532928
2021-12,2022-06,6,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.6139721930356937,1.5801354401805856,12.01250020931487,17.187499999999993,7.498880523721997,12.363344933455906
2021-12,2022-07,7,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.7449101276844747,1.333333333333342,11.683522640145128,17.525773195876276,8.241029897527993,13.687867608457976
2021-12,2022-08,8,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.462283803868105,0.4385964912280604,11.433948415624126,17.235494880546053,8.702248451542916,14.125505068437855
2021-12,2022-09,9,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.14474355130518862,0.8005822416302655,11.405130725338012,17.972742759795548,8.846887350342879,14.922899652352267
2021-12,2022-10,10,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.7394675489141892,-1.4440433212996373,11.093398224676196,15.092748735244497,9.58363424199679,13.468328552114391
2021-12,2022-11,11,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.507442829452822,1.172161172161168,11.469158735390462,16.24579124579122,10.089793919335403,14.63367313113759
2021-12,2022-12,12,2022-01-11T22:59:00+00:00,FOOD_H0_SELECT_R18,0.48692655165807724,0.0,11.154994499357166,15.758591785414907,10.575538817962384,14.63367313113759
2022-01,2022-01,0,2022-02-13T22:59:00+00:00,FOOD_H0_FAST_R18,4.378137226971534,4.442581726739303,9.808745777581164,9.876543209876534,0.0,0.0
2022-01,2022-02,1,2022-02-13T22:59:00+00:00,FOOD_H0_FAST_R18,0.6792831209962562,1.2841091492777013,10.360019570538245,11.091549295774657,0.6769863882162624,1.275934375376014
2022-01,2022-03,2,2022-02-13T22:59:00+00:00,FOOD_H0_FAST_R18,0.41015328140639823,1.6640253565768592,10.617914961882544,12.741652021089632,1.0863008339438718,2.9262665268238073
2022-01,2022-04,3,2022-02-13T22:59:00+00:00,FOOD_H0_FAST_R18,0.6458410293578323,1.7926734216679563,10.74842001642936,14.160839160839142,1.7300652464259658,4.703061048897792
