fit_origin,model,fit_as_of,origin,feature_as_of,target,previous_release,current_release,actual_log,h,signal,profile,x,baseline_log,error
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-03,2019-03-11T09:00:00+01:00,2019-04-10T09:00:00+02:00,0.0,1,0.2935985821853497,0.9,0.2642387239668147,-0.19135293939376602,0.19135293939376602
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,2,0.2935985821853497,0.81,0.23781485157013327,-0.21062137390139696,-0.4420615957670468
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,3,0.2935985821853497,0.7290000000000001,0.21403336641311993,0.307435836394298,1.6379705834201042
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,4,0.2935985821853497,0.6561,0.19263002977180793,0.028712813672691018,0.3375879622010332
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,5,0.2935985821853497,0.5904900000000001,0.17336702679462715,-0.16392093236272198,-0.3860346242411439
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,6,0.2935985821853497,0.531441,0.15603032411516443,-0.5639696921244144,0.2878535479916198
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,7,0.2935985821853497,0.4782969000000001,0.140427291703648,0.4185190782963961,-0.9730491499389224
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,8,0.2935985821853497,0.4304672100000001,0.1263845625332832,0.37399262939376415,0.4566535863815568
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,9,0.2935985821853497,0.3874204890000001,0.11374610627995489,0.09242812087004589,1.0953428098091575
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,10,0.2935985821853497,0.3486784401000001,0.10237149565195941,0.39586906637404873,0.3281159963946685
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,11,0.2935985821853497,0.31381059609000006,0.09213434608676345,1.1006865941487458,1.2167076623648594
2020-03,FOOD_H0_SLOW_R18,2020-04-13T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,12,0.2935985821853497,0.2824295364810001,0.08292091147808713,0.30366943792530054,-0.30366943792530054
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-03,2019-03-11T09:00:00+01:00,2019-04-10T09:00:00+02:00,0.0,1,0.2935985821853497,0.5,0.14679929109267484,-0.19135293939376602,0.19135293939376602
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,2,0.2935985821853497,0.25,0.07339964554633742,-0.21062137390139696,-0.4420615957670468
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,3,0.2935985821853497,0.125,0.03669982277316871,0.307435836394298,1.6379705834201042
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,4,0.2935985821853497,0.0625,0.018349911386584355,0.028712813672691018,0.3375879622010332
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,5,0.2935985821853497,0.03125,0.009174955693292177,-0.16392093236272198,-0.3860346242411439
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,6,0.2935985821853497,0.015625,0.004587477846646089,-0.5639696921244144,0.2878535479916198
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,7,0.2935985821853497,0.0078125,0.0022937389233230444,0.4185190782963961,-0.9730491499389224
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,8,0.2935985821853497,0.00390625,0.0011468694616615222,0.37399262939376415,0.4566535863815568
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,9,0.2935985821853497,0.001953125,0.0005734347308307611,0.09242812087004589,1.0953428098091575
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,10,0.2935985821853497,0.0009765625,0.00028671736541538054,0.39586906637404873,0.3281159963946685
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,11,0.2935985821853497,0.00048828125,0.00014335868270769027,1.1006865941487458,1.2167076623648594
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,12,0.2935985821853497,0.000244140625,7.167934135384514e-05,0.30366943792530054,-0.30366943792530054
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,1,0.26632455416760803,0.5,0.13316227708380401,-0.16729855320838977,-0.485384416460054
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,2,0.26632455416760803,0.25,0.06658113854190201,0.35214977079984755,1.5932566490145545
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,3,0.26632455416760803,0.125,0.033290569270951004,0.060253654384323174,0.30604712148940105
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,4,0.26632455416760803,0.0625,0.016645284635475502,-0.14107890626216013,-0.4088766503417057
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,5,0.26632455416760803,0.03125,0.008322642317737751,-0.5515062911752688,0.2753901470424742
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,6,0.26632455416760803,0.015625,0.0041613211588688755,0.4270217304635815,-0.9815518021061078
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,7,0.26632455416760803,0.0078125,0.0020806605794344377,0.3791561555146957,0.4514900602606252
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,8,0.26632455416760803,0.00390625,0.0010403302897172189,0.09577637021824828,1.091994560460955
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,9,0.26632455416760803,0.001953125,0.0005201651448586094,0.3978530047318054,0.3261320580369118
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,10,0.26632455416760803,0.0009765625,0.0002600825724293047,1.1020027165529611,1.215391539960644
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,11,0.26632455416760803,0.00048828125,0.00013004128621465236,0.415172658466251,-0.415172658466251
2020-04,FOOD_H0_FAST_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-03,2020-03-10T09:00:00+01:00,2020-04-14T09:00:00+02:00,0.8771986072837041,12,0.26632455416760803,0.000244140625,6.502064310732618e-05,-0.25247062883016486,1.129669236113869
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-03,2019-03-11T09:00:00+01:00,2019-04-10T09:00:00+02:00,0.0,1,0.2935985821853497,0.9,0.2642387239668147,-0.19135293939376602,0.19135293939376602
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,2,0.2935985821853497,0.81,0.23781485157013327,-0.21062137390139696,-0.4420615957670468
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,3,0.2935985821853497,0.7290000000000001,0.21403336641311993,0.307435836394298,1.6379705834201042
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,4,0.2935985821853497,0.6561,0.19263002977180793,0.028712813672691018,0.3375879622010332
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,5,0.2935985821853497,0.5904900000000001,0.17336702679462715,-0.16392093236272198,-0.3860346242411439
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,6,0.2935985821853497,0.531441,0.15603032411516443,-0.5639696921244144,0.2878535479916198
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,7,0.2935985821853497,0.4782969000000001,0.140427291703648,0.4185190782963961,-0.9730491499389224
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,8,0.2935985821853497,0.4304672100000001,0.1263845625332832,0.37399262939376415,0.4566535863815568
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,9,0.2935985821853497,0.3874204890000001,0.11374610627995489,0.09242812087004589,1.0953428098091575
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,10,0.2935985821853497,0.3486784401000001,0.10237149565195941,0.39586906637404873,0.3281159963946685
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,11,0.2935985821853497,0.31381059609000006,0.09213434608676345,1.1006865941487458,1.2167076623648594
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,12,0.2935985821853497,0.2824295364810001,0.08292091147808713,0.30366943792530054,-0.30366943792530054
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,1,0.26632455416760803,0.9,0.23969209875084724,-0.16729855320838977,-0.485384416460054
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,2,0.26632455416760803,0.81,0.21572288887576252,0.35214977079984755,1.5932566490145545
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,3,0.26632455416760803,0.7290000000000001,0.1941505999881863,0.060253654384323174,0.30604712148940105
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,4,0.26632455416760803,0.6561,0.17473553998936764,-0.14107890626216013,-0.4088766503417057
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,5,0.26632455416760803,0.5904900000000001,0.1572619859904309,-0.5515062911752688,0.2753901470424742
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,6,0.26632455416760803,0.531441,0.14153578739138778,0.4270217304635815,-0.9815518021061078
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,7,0.26632455416760803,0.4782969000000001,0.12738220865224903,0.3791561555146957,0.4514900602606252
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,8,0.26632455416760803,0.4304672100000001,0.11464398778702413,0.09577637021824828,1.091994560460955
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,9,0.26632455416760803,0.3874204890000001,0.10317958900832172,0.3978530047318054,0.3261320580369118
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,10,0.26632455416760803,0.3486784401000001,0.09286163010748955,1.1020027165529611,1.215391539960644
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,11,0.26632455416760803,0.31381059609000006,0.08357546709674059,0.415172658466251,-0.415172658466251
2020-04,FOOD_H0_SLOW_R18,2020-05-12T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2020-03,2020-03-10T09:00:00+01:00,2020-04-14T09:00:00+02:00,0.8771986072837041,12,0.26632455416760803,0.2824295364810001,0.07521792038706654,-0.25247062883016486,1.129669236113869
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-03,2019-03-11T09:00:00+01:00,2019-04-10T09:00:00+02:00,0.0,1,0.2935985821853497,0.5,0.14679929109267484,-0.19135293939376602,0.19135293939376602
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,2,0.2935985821853497,0.25,0.07339964554633742,-0.21062137390139696,-0.4420615957670468
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,3,0.2935985821853497,0.125,0.03669982277316871,0.307435836394298,1.6379705834201042
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,4,0.2935985821853497,0.0625,0.018349911386584355,0.028712813672691018,0.3375879622010332
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,5,0.2935985821853497,0.03125,0.009174955693292177,-0.16392093236272198,-0.3860346242411439
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,6,0.2935985821853497,0.015625,0.004587477846646089,-0.5639696921244144,0.2878535479916198
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,7,0.2935985821853497,0.0078125,0.0022937389233230444,0.4185190782963961,-0.9730491499389224
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,8,0.2935985821853497,0.00390625,0.0011468694616615222,0.37399262939376415,0.4566535863815568
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-11,2019-11-11T09:00:00+01:00,2019-12-10T09:00:00+01:00,1.1877709306792035,9,0.2935985821853497,0.001953125,0.0005734347308307611,0.09242812087004589,1.0953428098091575
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2019-12,2019-12-10T09:00:00+01:00,2020-01-13T09:00:00+01:00,0.7239850627687172,10,0.2935985821853497,0.0009765625,0.00028671736541538054,0.39586906637404873,0.3281159963946685
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-01,2020-01-13T09:00:00+01:00,2020-02-14T09:00:00+01:00,2.317394256513605,11,0.2935985821853497,0.00048828125,0.00014335868270769027,1.1006865941487458,1.2167076623648594
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-02,2019-03-10T23:59:00+01:00,2020-02,2020-02-14T09:00:00+01:00,2020-03-10T09:00:00+01:00,0.0,12,0.2935985821853497,0.000244140625,7.167934135384514e-05,0.30366943792530054,-0.30366943792530054
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-04,2019-04-10T09:00:00+02:00,2019-05-13T09:00:00+02:00,-0.6526829696684437,1,0.26632455416760803,0.5,0.13316227708380401,-0.16729855320838977,-0.485384416460054
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-05,2019-05-13T09:00:00+02:00,2019-06-11T09:00:00+02:00,1.945406419814402,2,0.26632455416760803,0.25,0.06658113854190201,0.35214977079984755,1.5932566490145545
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-06,2019-06-11T09:00:00+02:00,2019-07-11T09:00:00+02:00,0.3663007758737242,3,0.26632455416760803,0.125,0.033290569270951004,0.060253654384323174,0.30604712148940105
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-07,2019-07-11T09:00:00+02:00,2019-08-12T09:00:00+02:00,-0.5499555566038659,4,0.26632455416760803,0.0625,0.016645284635475502,-0.14107890626216013,-0.4088766503417057
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-08,2019-08-12T09:00:00+02:00,2019-09-10T09:00:00+02:00,-0.2761161441327946,5,0.26632455416760803,0.03125,0.008322642317737751,-0.5515062911752688,0.2753901470424742
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-09,2019-09-10T09:00:00+02:00,2019-10-10T09:00:00+02:00,-0.5545300716425263,6,0.26632455416760803,0.015625,0.0041613211588688755,0.4270217304635815,-0.9815518021061078
2020-05,FOOD_H0_FAST_R18,2020-06-09T23:59:00+02:00,2019-03,2019-04-09T23:59:00+02:00,2019-10,2019-10-10T09:00:00+02:00,2019-11-11T09:00:00+01:00,0.8306462157753209,7,0.26632455416760803,0.0078125,0.0020806605794344377,0.3791561555146957,0.4514900602606252
