clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,included
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FUEL_SPOT_ECM_R17,10.699578146428543,11.23658150891361,-0.5370033624850663,1.062946158473192,1.5999495209582584,1.062946158473192,2.271465858294293,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_AR_CORE_R17,10.77783537277652,11.23658150891361,-0.4587461361370888,1.1412033848211696,1.5999495209582584,1.1412033848211696,2.3493904521938522,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,10.784951473033479,11.23658150891361,-0.4516300358801306,1.1483194850781278,1.5999495209582584,1.1483194850781278,2.3558687803054728,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,10.766577384650866,11.23658150891361,-0.4700041242627435,1.1299453966955149,1.5999495209582584,1.1299453966955149,2.3389345927905723,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,10.783523452478,11.23658150891361,-0.4530580564356086,1.1468914645226498,1.5999495209582584,1.1468914645226498,2.3545768671133493,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_OWN_CORE_R17,10.7669497911293,11.23658150891361,-0.4696317177843099,1.1303178031739485,1.5999495209582584,1.1303178031739485,2.3392845192655187,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_HALF_R17,10.768399397994763,11.23658150891361,-0.4681821109188462,1.1317674100394122,1.5999495209582584,1.1317674100394122,2.340643980630134,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,10.552752540248761,11.23658150891361,-0.683828968664848,0.9161205522934104,1.5999495209582584,0.9161205522934104,2.092216411229331,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,PATH_POOL_R17,10.67778835510596,11.23658150891361,-0.5587931538076489,1.0411563671506094,1.5999495209582584,1.0411563671506094,2.247588680872262,True,False,True,True
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,cnb,9.63663198795535,11.23658150891361,-1.5999495209582584,0.0,1.5999495209582584,0.0,0.0,False,False,False,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,INDEPENDENT_BRIDGE,12.086840018543763,15.77230851609123,-3.6854684975474683,2.5817358585437624,6.267204356091231,2.5817358585437624,25.69517239459411,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,11.85802063081618,15.77230851609123,-3.9142878852750513,2.3529164708161794,6.267204356091231,2.3529164708161794,23.95620079219787,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,10.617180777830512,15.77230851609123,-5.155127738260719,1.1120766178305121,6.267204356091231,1.1120766178305121,12.70250844322383,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,RF_RESIDUAL_R15,11.4978653197796,15.77230851609123,-4.274443196311632,1.9927611597795991,6.267204356091231,1.9927611597795991,21.006985802514105,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.903237780405385,15.77230851609123,-3.8690707356858454,2.3981336204053854,6.267204356091231,2.3981336204053854,24.308142083268294,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,COMBO_ALL_R17,11.845538154800018,15.77230851609123,-3.9267703612912133,2.3404339948000175,6.267204356091231,2.3404339948000175,23.858324970693776,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,COMBO_CORE_R17,12.158164874026697,15.77230851609123,-3.6141436420645334,2.6530607140266973,6.267204356091231,2.6530607140266973,26.215816175533412,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,COMBO_FOOD_FUEL_R17,11.454403539102971,15.77230851609123,-4.31790497698826,1.9492993791029711,6.267204356091231,1.9492993791029711,20.63354705070892,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,CORE_FAST_H0_R17,12.223612057964894,15.77230851609123,-3.5486964581263365,2.7185078979648942,6.267204356091231,2.7185078979648942,26.684603889090496,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_H0_R17,12.602965676868237,15.77230851609123,-3.1693428392229936,3.097861516868237,6.267204356091231,3.097861516868237,29.233116408474835,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_R17,12.143245105785951,15.77230851609123,-3.62906341030528,2.638140945785951,6.267204356091231,2.638140945785951,26.107749204992313,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,CORE_ROBUST_R17,11.881992080013177,15.77230851609123,-3.890316436078054,2.3768879200131767,6.267204356091231,2.3768879200131767,24.14328846818985,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ASYMMETRIC_R17,11.721733076091676,15.77230851609123,-4.050575439999555,2.2166289160916754,6.267204356091231,2.2166289160916754,22.87068904588131,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,11.567919680791332,15.77230851609123,-4.204388835299898,2.0628155207913323,6.267204356091231,2.0628155207913323,21.600964962614466,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_OWN_R17,11.677009665054191,15.77230851609123,-4.09529885103704,2.171905505054191,6.267204356091231,2.171905505054191,22.506377761703604,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_PERSISTENCE_R17,11.414571612932258,15.77230851609123,-4.3577369031589726,1.9094674529322582,6.267204356091231,1.9094674529322582,20.28797952385535,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_SEASONAL_R17,11.686563060205799,15.77230851609123,-4.085745455885432,2.181458900205799,6.267204356091231,2.181458900205799,22.584534510720445,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_SYMMETRIC_R17,11.687380282500278,15.77230851609123,-4.0849282335909525,2.1822761225002782,6.267204356091231,2.1822761225002782,22.5912117674204,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FUEL_ANNUAL_R17,11.533025246400506,15.77230851609123,-4.239283269690725,2.0279210864005055,6.267204356091231,2.0279210864005055,21.306327800329214,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FUEL_SPOT_ECM_R17,11.543055718580419,15.77230851609123,-4.229252797510812,2.037951558580419,6.267204356091231,2.037951558580419,21.39127121575587,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_AR_CORE_R17,11.716041264935164,15.77230851609123,-4.056267251156067,2.210937104935164,6.267204356091231,2.210937104935164,22.824546428207707,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,11.714857323429797,15.77230851609123,-4.057451192661434,2.209753163429797,6.267204356091231,2.209753163429797,22.81494026017921,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,11.677752394232046,15.77230851609123,-4.094556121859185,2.172648234232046,6.267204356091231,2.172648234232046,22.512460605954374,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,11.722254984080203,15.77230851609123,-4.050053532011027,2.2171508240802034,6.267204356091231,2.2171508240802034,22.8749168288539,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_OWN_CORE_R17,11.681526922689223,15.77230851609123,-4.090781593402008,2.1764227626892225,6.267204356091231,2.1764227626892225,22.54335639609223,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_HALF_R17,11.805841103880484,15.77230851609123,-3.966467412210747,2.3007369438804837,6.267204356091231,2.3007369438804837,23.54498670887908,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,11.190434350949522,15.77230851609123,-4.581874165141709,1.6853301909495215,6.267204356091231,1.6853301909495215,18.284279575815866,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,PATH_POOL_R17,11.512165029389484,15.77230851609123,-4.260143486701747,2.007060869389484,6.267204356091231,2.007060869389484,21.129027913721586,True,False,True,True
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,cnb,9.50510416,15.77230851609123,-6.267204356091231,0.0,6.267204356091231,0.0,0.0,False,False,False,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,INDEPENDENT_BRIDGE,11.082037364712363,17.578003612072624,-6.495966247360261,2.9116569347123633,9.407623182072625,2.9116569347123633,46.3057964490265,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,10.800060753416803,17.578003612072624,-6.7779428586558215,2.629680323416803,9.407623182072625,2.629680323416803,42.56286454066681,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,9.738990276594148,17.578003612072624,-7.839013335478477,1.568609846594148,9.407623182072625,1.568609846594148,27.053243862060867,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,RF_RESIDUAL_R15,10.96910156959332,17.578003612072624,-6.608902042479304,2.7987211395933205,9.407623182072625,2.7987211395933205,44.82578772878314,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.843816503523634,17.578003612072624,-5.734187108548991,3.673436073523634,9.407623182072625,3.673436073523634,55.622472140020825,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,COMBO_ALL_R17,11.58976753348322,17.578003612072624,-5.988236078589404,3.4193871034832206,9.407623182072625,3.4193871034832206,52.64440260295046,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,COMBO_CORE_R17,12.085893082453822,17.578003612072624,-5.492110529618802,3.915512652453822,9.407623182072625,3.915512652453822,58.34009586632054,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,COMBO_FOOD_FUEL_R17,11.013688242929476,17.578003612072624,-6.564315369143149,2.843307812929476,9.407623182072625,2.843307812929476,45.4131376703013,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_FAST_H0_R17,12.213994598478715,17.578003612072624,-5.364009013593909,4.043614168478715,9.407623182072625,4.043614168478715,59.73078123795355,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_H0_R17,13.051120938545935,17.578003612072624,-4.526882673526689,4.880740508545935,9.407623182072625,4.880740508545935,68.01070719599412,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_R17,12.284599718657764,17.578003612072624,-5.29340389341486,4.114219288657765,9.407623182072625,4.114219288657765,60.483249157050665,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,CORE_ROBUST_R17,11.808699309457955,17.578003612072624,-5.769304302614669,3.6383188794579553,9.407623182072625,3.6383188794579553,55.218501799702125,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ASYMMETRIC_R17,11.378409138455263,17.578003612072624,-6.199594473617362,3.208028708455263,9.407623182072625,3.208028708455263,50.06840229856333,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,11.161944627050064,17.578003612072624,-6.416058985022561,2.9915641970500637,9.407623182072625,2.9915641970500637,47.337561036581526,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_OWN_R17,11.322078299666066,17.578003612072624,-6.255925312406559,3.151697869666066,9.407623182072625,3.151697869666066,49.36677242146116,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_PERSISTENCE_R17,10.946225556713713,17.578003612072624,-6.631778055358911,2.7758451267137136,9.407623182072625,2.7758451267137136,44.52289376033024,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_SEASONAL_R17,11.379850508628337,17.578003612072624,-6.198153103444287,3.209470078628337,9.407623182072625,3.209470078628337,50.086272042134205,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_SYMMETRIC_R17,11.319486195503712,17.578003612072624,-6.258517416568912,3.1491057655037125,9.407623182072625,3.1491057655037125,49.334333682373845,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FUEL_ANNUAL_R17,11.201274855167961,17.578003612072624,-6.376728756904663,3.0308944251679613,9.407623182072625,3.0308944251679613,47.84070429673537,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FUEL_SPOT_ECM_R17,11.220923041869638,17.578003612072624,-6.357080570202987,3.0505426118696377,9.407623182072625,3.0505426118696377,48.090900559817925,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_AR_CORE_R17,11.04067115334234,17.578003612072624,-6.537332458730285,2.8702907233423396,9.407623182072625,2.8702907233423396,45.7666582599017,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,11.127913010236064,17.578003612072624,-6.4500906018365605,2.957532580236064,9.407623182072625,2.957532580236064,46.899705163969934,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,11.094444308356715,17.578003612072624,-6.483559303715909,2.9240638783567157,9.407623182072625,2.9240638783567157,46.466832691069136,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,11.12389463292069,17.578003612072624,-6.454108979151934,2.9535142029206902,9.407623182072625,2.9535142029206902,46.84785122110063,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,MONTHLY_OWN_CORE_R17,11.11524683250209,17.578003612072624,-6.462756779570535,2.9448664025020896,9.407623182072625,2.9448664025020896,46.736148743985346,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_HALF_R17,11.548663783286054,17.578003612072624,-6.02933982878657,3.3782833532860543,9.407623182072625,3.3782833532860543,52.15043516487819,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,10.62013978775483,17.578003612072624,-6.957863824317794,2.4497593577548304,9.407623182072625,2.4497593577548304,40.09150493812002,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,PATH_POOL_R17,11.146741227779748,17.578003612072624,-6.431262384292877,2.9763607977797477,9.407623182072625,2.9763607977797477,47.14223808024976,True,False,True,True
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,cnb,8.17038043,17.578003612072624,-9.407623182072625,0.0,9.407623182072625,0.0,0.0,False,False,False,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,INDEPENDENT_BRIDGE,10.124566290262727,15.699043922150208,-5.574477631887481,3.497101480262727,9.071579112150207,3.4971014802627263,51.21874671958608,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,9.787442283759098,15.699043922150208,-5.91160163839111,3.159977473759098,9.071579112150207,3.1599774737590973,47.34651365697148,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,8.87911240826681,15.699043922150208,-6.8199315138833985,2.2516475982668096,9.071579112150207,2.2516475982668087,35.78208173394003,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,RF_RESIDUAL_R15,10.642601728691528,15.699043922150208,-5.056442193458681,4.015136918691527,9.071579112150207,4.0151369186915264,56.72593993221071,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.852632817135264,15.699043922150208,-3.846411105014944,5.225168007135264,9.071579112150207,5.225168007135263,67.49866919921766,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,COMBO_ALL_R17,11.635211840466148,15.699043922150208,-4.06383208168406,5.007747030466148,9.071579112150207,5.007747030466147,65.77881639987534,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,COMBO_CORE_R17,12.127769256431565,15.699043922150208,-3.5712746657186436,5.5003044464315645,9.071579112150207,5.500304446431564,69.53954484999613,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,COMBO_FOOD_FUEL_R17,10.750246971783044,15.699043922150208,-4.948796950367164,4.122782161783044,9.071579112150207,4.122782161783043,57.802956332036594,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_FAST_H0_R17,12.185045335111328,15.699043922150208,-3.5139985870388806,5.5575805251113275,9.071579112150207,5.557580525111327,69.94536151828869,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_H0_R17,13.625745504037823,15.699043922150208,-2.073298418112385,6.998280694037823,9.071579112150207,6.998280694037822,77.99498125745262,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_R17,12.525212933232105,15.699043922150208,-3.1738309889181036,5.8977481232321045,9.071579112150207,5.897748123232104,72.22034444178307,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,CORE_ROBUST_R17,11.803378202317736,15.699043922150208,-3.895665719832472,5.175913392317736,9.071579112150207,5.175913392317735,67.11733618732208,True,False,True,True
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ASYMMETRIC_R17,11.177529631629328,15.699043922150208,-4.52151429052088,4.550064821629328,9.071579112150207,4.550064821629327,61.8494561086154,True,False,True,True
