scope,sample,model,n,mae,rmse,bias,max_abs
all_models_common,origins_2019_2021,INDEPENDENT_BRIDGE,375,0.6986889787273752,1.0321473124129235,0.29413795447880225,4.5627778504897085
all_models_common,origins_2019_2021,MONTHLY_AR_CORE_R17,375,0.6004057016293886,0.9134764827005606,0.2640740995148924,4.418073776664453
all_models_common,origins_2019_2021,MONTHLY_BOTH_CORE_R17,375,0.6045607618800064,0.9169308210327237,0.26546012385138756,4.402738361854589
all_models_common,origins_2019_2021,MONTHLY_DOMESTIC_CORE_R17,375,0.6036141216573992,0.9146651519962721,0.26416239618257753,4.387279732616877
all_models_common,origins_2019_2021,MONTHLY_IMPORTED_CORE_R17,375,0.6043785626088977,0.9168618238841977,0.26584600084590626,4.395789013024247
all_models_common,origins_2019_2021,MONTHLY_OWN_CORE_R17,375,0.6032758958505334,0.9137944218407771,0.2642487099369614,4.38072170244753
all_models_common,origins_2019_2021,PATH_COMPONENT_HALF_R17,375,0.6793679645098791,0.9847559469772073,0.2765398936191963,4.539464752729551
all_models_common,origins_2019_2021,PATH_COMPONENT_SELECT_R17,375,0.6590411233247246,0.9601650112498622,0.2662184051593241,4.234760960919994
all_models_common,origins_2019_2021,PATH_FAST_CURRENT_HALF_R17,375,0.5480848718451777,0.8623264110983205,0.2554962582235547,4.2837147089862295
all_models_common,origins_2019_2021,PATH_POOL_R17,375,0.6524617055455939,0.9557731962489742,0.26340666130665674,4.269175497122758
all_models_common,origins_2019_2021,RF_RESIDUAL_R15,375,0.5347259830756093,0.8624247106343428,0.24272899398983194,4.480474944179454
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,375,0.460140731333198,0.8107856964075575,0.24470502257416937,4.33150934331243
all_models_common,origins_2019_2021,STABLE_PIPELINE_R14B,375,0.6986567549965332,1.0096493716860948,0.30176001971478883,4.35634268516649
all_models_common,origins_2019_2021,STATE_FAST_R15,375,0.6590411233247246,0.9601650112498622,0.2662184051593241,4.234760960919994
all_models_common,origins_2022_2023,COMBO_ALL_R17,288,1.1153704382035199,1.5167744861737202,0.11495265685465794,5.059500122831821
all_models_common,origins_2022_2023,COMBO_CORE_R17,288,1.0922841035037867,1.5000327212714435,0.08963337729187153,5.166317765813833
all_models_common,origins_2022_2023,COMBO_FOOD_FUEL_R17,288,1.015798274307034,1.3820308202647822,0.16145346524175538,3.7669874163450476
all_models_common,origins_2022_2023,CORE_FAST_H0_R17,288,1.1414464570875618,1.602300661702272,0.10461861936490534,5.912736626123069
all_models_common,origins_2022_2023,CORE_NEWS_H0_R17,288,1.205761976516356,1.679559476847984,0.0328561636557266,6.368242818916418
all_models_common,origins_2022_2023,CORE_NEWS_R17,288,1.0112206160198507,1.3703931796817528,0.05957692759870185,3.823635147463772
all_models_common,origins_2022_2023,CORE_ROBUST_R17,288,0.9938205746302278,1.3546781628521247,0.0785054717417465,3.7745499472691577
all_models_common,origins_2022_2023,DAMPED_P95_Q001_R16,288,0.9931106666332651,1.3536710780821208,0.07659597817991018,3.7743035226709445
all_models_common,origins_2022_2023,FOOD_ASYMMETRIC_R17,288,1.051794414826048,1.4097139714229765,0.09571545100442652,3.905765426358199
all_models_common,origins_2022_2023,FOOD_HALF_CORRECTION_R17,288,1.0899681845594542,1.4657254011003198,0.052756623698348624,3.7300828133654864
all_models_common,origins_2022_2023,FOOD_OWN_R17,288,1.0282006948419269,1.3865517067560515,0.12641461102003365,3.7451741729208106
all_models_common,origins_2022_2023,FOOD_PERSISTENCE_R17,288,1.134625718299804,1.5607469599880335,0.008623580422619423,4.467676590112976
all_models_common,origins_2022_2023,FOOD_SEASONAL_R17,288,0.9688980375932122,1.3351028347586802,0.1622373676573486,3.9157276381010355
all_models_common,origins_2022_2023,FOOD_SYMMETRIC_R17,288,1.0443768950851202,1.3934019616505193,0.12715051823275736,3.7707316286815686
all_models_common,origins_2022_2023,FUEL_ANNUAL_R17,288,0.9760623144431388,1.353719565589332,0.17054627892091556,3.8495353832681847
all_models_common,origins_2022_2023,FUEL_SPOT_ECM_R17,288,0.9875421175198986,1.3724014952401073,0.15999112424790216,3.9801294102022853
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,288,1.6582107682995844,2.5017825367057,0.09613195397188513,11.570784153875298
all_models_common,origins_2022_2023,MONTHLY_AR_CORE_R17,288,1.0112778069100636,1.3814206487153395,0.15215779028956578,4.033623428761219
all_models_common,origins_2022_2023,MONTHLY_BOTH_CORE_R17,288,1.0149179764007166,1.379552699299542,0.14581029131021492,3.982223523656172
all_models_common,origins_2022_2023,MONTHLY_DOMESTIC_CORE_R17,288,1.009888748856056,1.3778512614977902,0.14799851094986405,3.9803107295805775
all_models_common,origins_2022_2023,MONTHLY_IMPORTED_CORE_R17,288,1.0124056144890656,1.3748863946948675,0.14007029604096338,3.897967120818727
all_models_common,origins_2022_2023,MONTHLY_OWN_CORE_R17,288,1.0087433288242007,1.3755221724866178,0.14664719987097571,3.97127423918655
all_models_common,origins_2022_2023,PATH_COMPONENT_HALF_R17,288,1.047768068863797,1.4251446506642045,0.12563906198293207,4.456620808231614
all_models_common,origins_2022_2023,PATH_COMPONENT_SELECT_R17,288,1.063028845007801,1.4110975782741448,0.13640382369440884,3.9610006532088136
all_models_common,origins_2022_2023,PATH_FAST_CURRENT_HALF_R17,288,0.9740086200062638,1.3588015304935464,0.14672912688699033,3.7721915686730245
all_models_common,origins_2022_2023,PATH_POOL_R17,288,1.0218319470879966,1.379810161325135,0.145899582477249,3.811527112383832
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,288,1.1193076180580652,1.4297229061541852,0.054386598254392265,3.805084783948324
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,288,0.9799888568949133,1.3734079288224592,0.15669153366053207,3.717992482783762
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
all_models_common,origins_2022_2023,STATE_FAST_R15,288,1.0010679110301393,1.3673886862840698,0.13625211091610795,3.8545062228261617
all_models_common,origins_2024plus,COMBO_ALL_R17,372,0.40178011960001137,0.5172529905269657,-0.00238532639473263,1.7288096462791942
all_models_common,origins_2024plus,COMBO_CORE_R17,372,0.388195939153852,0.5123413510978735,-0.013926628202827392,1.6974627899288721
all_models_common,origins_2024plus,COMBO_FOOD_FUEL_R17,372,0.3871852247842251,0.482302552421987,-0.027088217360297547,1.4411054149461273
all_models_common,origins_2024plus,CORE_FAST_H0_R17,372,0.403791518928893,0.528322269500059,-0.04145474294027398,1.7393291417259102
all_models_common,origins_2024plus,CORE_NEWS_H0_R17,372,0.4160619483642057,0.545172865258426,0.010786546947999551,1.9046045256236817
all_models_common,origins_2024plus,CORE_NEWS_R17,372,0.35487158092696175,0.4694827779982317,0.020109965823954766,1.4782177189111676
all_models_common,origins_2024plus,CORE_ROBUST_R17,372,0.3487308369593784,0.4622240779208839,0.0007691272995346512,1.4521350419244976
all_models_common,origins_2024plus,DAMPED_P95_Q001_R16,372,0.3487553299683557,0.4622506594634458,0.0009113816246198633,1.4534726704095868
all_models_common,origins_2024plus,FOOD_ASYMMETRIC_R17,372,0.3886419654838232,0.4978942382096555,-0.04685550328551583,1.4507932895058164
all_models_common,origins_2024plus,FOOD_HALF_CORRECTION_R17,372,0.4507386005233554,0.5521634899428196,-0.014483373920626048,1.4786414950253046
all_models_common,origins_2024plus,FOOD_OWN_R17,372,0.3956713139016731,0.5052967737476681,-0.036494550007322726,1.4605993474789467
all_models_common,origins_2024plus,FOOD_PERSISTENCE_R17,372,0.524928556539747,0.6476394256723002,0.017429737961288744,1.7401635248615999
all_models_common,origins_2024plus,FOOD_SEASONAL_R17,372,0.32955122898338823,0.4371307893032993,-0.04701496672919302,1.26316225778984
all_models_common,origins_2024plus,FOOD_SYMMETRIC_R17,372,0.3924207539592018,0.49928837022552436,-0.035085997343954685,1.4526607747075306
all_models_common,origins_2024plus,FUEL_ANNUAL_R17,372,0.3509064524713625,0.44819361292801,-0.030677211401574637,1.3978328676094098
all_models_common,origins_2024plus,FUEL_SPOT_ECM_R17,372,0.36236870107168817,0.4792785119953878,-0.04105896345972394,1.4800810879889645
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,372,0.5852816864037855,0.758571991491967,-0.06277584843254881,3.5784112716844114
all_models_common,origins_2024plus,MONTHLY_AR_CORE_R17,372,0.36303274393426016,0.48939749375552566,-0.038521027173282006,1.4868311723667753
all_models_common,origins_2024plus,MONTHLY_BOTH_CORE_R17,372,0.3634986951772906,0.4900496720661807,-0.03871861049913342,1.4892526561551997
all_models_common,origins_2024plus,MONTHLY_DOMESTIC_CORE_R17,372,0.3632491692997691,0.4895448996780412,-0.03958095040270646,1.4794125236116777
all_models_common,origins_2024plus,MONTHLY_IMPORTED_CORE_R17,372,0.3631728764833763,0.48963641231855504,-0.038210820868520914,1.4880832878178911
all_models_common,origins_2024plus,MONTHLY_OWN_CORE_R17,372,0.36319759295829684,0.4898054583410799,-0.038041869432035254,1.490416843993801
all_models_common,origins_2024plus,PATH_COMPONENT_HALF_R17,372,0.3675375438427716,0.4770206282503817,-0.0205043206254284,1.5694106995578374
all_models_common,origins_2024plus,PATH_COMPONENT_SELECT_R17,372,0.3570316418066646,0.47229320711346445,-0.03867159876775586,1.4093403681989385
all_models_common,origins_2024plus,PATH_FAST_CURRENT_HALF_R17,372,0.31065974842292493,0.40207614875974684,-0.03755718831422184,1.1738832615043187
all_models_common,origins_2024plus,PATH_POOL_R17,372,0.35439393361968285,0.4695317389848888,-0.028769517821022203,1.4204153308583258
all_models_common,origins_2024plus,RF_RESIDUAL_R15,372,0.3765375919508465,0.48034653700445246,-0.09660616912178027,1.41719280147308
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,372,0.2756999178645685,0.35073197916155735,-0.0364637054597426,0.9882826696282243
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
all_models_common,origins_2024plus,STATE_FAST_R15,372,0.3570316418066646,0.47229320711346445,-0.03867159876775586,1.4093403681989385
all_models_common,recent_targets,COMBO_ALL_R17,438,0.4597908975825201,0.627518933852523,-0.06530662357877239,3.2331552055696307
all_models_common,recent_targets,COMBO_CORE_R17,438,0.4412801965927855,0.5920313144468698,-0.0734159948027259,2.6491711517284173
all_models_common,recent_targets,COMBO_FOOD_FUEL_R17,438,0.4349606629818682,0.5775762289246587,-0.08624376823514603,3.009672362628352
all_models_common,recent_targets,CORE_FAST_H0_R17,438,0.4533868053634052,0.601063804189435,-0.09721171276848484,2.5068808270818987
all_models_common,recent_targets,CORE_NEWS_H0_R17,438,0.4738041358604346,0.6384841398339335,-0.04906070087792335,2.879997729972338
all_models_common,recent_targets,CORE_NEWS_R17,438,0.4103039155161407,0.5555759073007097,-0.04099916406504918,2.772613469521137
all_models_common,recent_targets,CORE_ROBUST_R17,438,0.39879292791181653,0.5381808502338101,-0.06584662723206397,2.5185075734305564
all_models_common,recent_targets,DAMPED_P95_Q001_R16,438,0.3987748052534871,0.5380714521948935,-0.06568038749611725,2.515383566650272
all_models_common,recent_targets,FOOD_ASYMMETRIC_R17,438,0.43979132602242843,0.5985676202135952,-0.11748590992877062,2.818649347233976
all_models_common,recent_targets,FOOD_HALF_CORRECTION_R17,438,0.5029295580104456,0.6706497614995941,-0.09117919369414916,3.642657117929402
all_models_common,recent_targets,FOOD_OWN_R17,438,0.43848944553301866,0.595305526579011,-0.102116403351528,3.1815660116922992
all_models_common,recent_targets,FOOD_PERSISTENCE_R17,438,0.5764216936848741,0.7819364294288592,-0.06539946681058342,4.467676590112976
all_models_common,recent_targets,FOOD_SEASONAL_R17,438,0.37257822934817697,0.5011549707320406,-0.10158939737267622,2.1841267272227354
all_models_common,recent_targets,FOOD_SYMMETRIC_R17,438,0.44084488549724493,0.5919982874632185,-0.09754775497681636,3.138007033623496
all_models_common,recent_targets,FUEL_ANNUAL_R17,438,0.4045043721545627,0.5244279827464621,-0.08310229171319339,2.298185343399903
all_models_common,recent_targets,FUEL_SPOT_ECM_R17,438,0.4159300851935238,0.5509897399970306,-0.092638760414195,2.3283150447973746
all_models_common,recent_targets,INDEPENDENT_BRIDGE,438,0.6393279635781539,0.8383353031233858,-0.10538875035445688,3.5784112716844114
all_models_common,recent_targets,MONTHLY_AR_CORE_R17,438,0.41144614230609355,0.5565002381597626,-0.09746243270879114,2.3983158515876446
all_models_common,recent_targets,MONTHLY_BOTH_CORE_R17,438,0.4118996277436663,0.5577395675032879,-0.09785806781796404,2.4177962744198394
all_models_common,recent_targets,MONTHLY_DOMESTIC_CORE_R17,438,0.41159334466691716,0.557128336666984,-0.09911989359884718,2.4022970810239888
all_models_common,recent_targets,MONTHLY_IMPORTED_CORE_R17,438,0.41150070787040244,0.5567280713869237,-0.09716248060415925,2.4001906747869586
all_models_common,recent_targets,MONTHLY_OWN_CORE_R17,438,0.4116086472013354,0.5569446973915589,-0.09708691562035549,2.3988841769616753
all_models_common,recent_targets,PATH_COMPONENT_HALF_R17,438,0.42035546934596446,0.5689100522782774,-0.07982719998029476,2.8293966173816667
all_models_common,recent_targets,PATH_COMPONENT_SELECT_R17,438,0.40466663896334754,0.5416475151430531,-0.09439615244350633,2.4251844983739628
all_models_common,recent_targets,PATH_FAST_CURRENT_HALF_R17,438,0.35705921863159534,0.48410717124017705,-0.1103312648174025,2.278911267078037
all_models_common,recent_targets,PATH_POOL_R17,438,0.4027085668611256,0.5404279855047164,-0.08721033442464818,2.447712008277294
all_models_common,recent_targets,RF_RESIDUAL_R15,438,0.42417819910464954,0.5639675490549787,-0.1782714807191994,2.606266928327332
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,438,0.33131350472668697,0.45174658702758075,-0.12642699839117374,2.130223784714844
all_models_common,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
all_models_common,recent_targets,STATE_FAST_R15,438,0.40466663896334754,0.5416475151430531,-0.09439615244350633,2.4251844983739628
paired_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,1035,0.924925464381888,1.5278813917336798,0.1107585701029426,11.570784153875298
paired_INDEPENDENT_BRIDGE,full,STABLE_PIPELINE_R14B,1035,0.8766982017038971,1.4668163193957526,0.13723882481097754,11.111797321650783
paired_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,375,0.6986889787273752,1.0321473124129235,0.29413795447880225,4.5627778504897085
paired_INDEPENDENT_BRIDGE,origins_2019_2021,STABLE_PIPELINE_R14B,375,0.6986567549965332,1.0096493716860948,0.30176001971478883,4.35634268516649
paired_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,288,1.6582107682995844,2.5017825367057,0.09613195397188513,11.570784153875298
paired_INDEPENDENT_BRIDGE,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
paired_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,372,0.5852816864037855,0.758571991491967,-0.06277584843254881,3.5784112716844114
paired_INDEPENDENT_BRIDGE,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
paired_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,438,0.6393279635781539,0.8383353031233858,-0.10538875035445688,3.5784112716844114
paired_INDEPENDENT_BRIDGE,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,1068,0.5264851881805831,0.885102657404148,0.1135142137184415,4.33150934331243
paired_STABLE_LOCAL_CORE_R14B,full,STABLE_PIPELINE_R14B,1068,0.854839024231332,1.4444344478062334,0.12957073897435145,11.111797321650783
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,408,0.4350221096703633,0.7791362651065847,0.2197806788923689,4.33150934331243
paired_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,408,0.6558375545079145,0.9697420186189024,0.268380816025224,4.35634268516649
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,288,0.9799888568949133,1.3734079288224592,0.15669153366053207,3.717992482783762
paired_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,372,0.2756999178645685,0.35073197916155735,-0.0364637054597426,0.9882826696282243
paired_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,438,0.33131350472668697,0.45174658702758075,-0.12642699839117374,2.130223784714844
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
paired_STATE_FAST_R15,full,STABLE_PIPELINE_R14B,1068,0.854839024231332,1.4444344478062334,0.12957073897435145,11.111797321650783
paired_STATE_FAST_R15,full,STATE_FAST_R15,1068,0.6314444686001951,0.9523214613072183,0.11154790218333249,4.234760960919994
paired_STATE_FAST_R15,origins_2019_2021,STABLE_PIPELINE_R14B,408,0.6558375545079145,0.9697420186189024,0.268380816025224,4.35634268516649
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,408,0.6207337336672769,0.9223787661639866,0.23107447629795383,4.234760960919994
paired_STATE_FAST_R15,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,288,1.0010679110301393,1.3673886862840698,0.13625211091610795,3.8545062228261617
paired_STATE_FAST_R15,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,372,0.3570316418066646,0.47229320711346445,-0.03867159876775586,1.4093403681989385
paired_STATE_FAST_R15,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,438,0.40466663896334754,0.5416475151430531,-0.09439615244350633,2.4251844983739628
paired_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,1068,0.6242316725186925,0.945116896941691,0.06441735465494845,4.480474944179454
paired_RF_RESIDUAL_R15,full,STABLE_PIPELINE_R14B,1068,0.854839024231332,1.4444344478062334,0.12957073897435145,11.111797321650783
paired_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,408,0.5006050197145244,0.8276044569861393,0.21831345438118202,4.480474944179454
paired_RF_RESIDUAL_R15,origins_2019_2021,STABLE_PIPELINE_R14B,408,0.6558375545079145,0.9697420186189024,0.268380816025224,4.35634268516649
paired_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,288,1.1193076180580652,1.4297229061541852,0.054386598254392265,3.805084783948324
paired_RF_RESIDUAL_R15,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
paired_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,372,0.3765375919508465,0.48034653700445246,-0.09660616912178027,1.41719280147308
paired_RF_RESIDUAL_R15,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
paired_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,438,0.42417819910464954,0.5639675490549787,-0.1782714807191994,2.606266928327332
paired_RF_RESIDUAL_R15,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
paired_DAMPED_P95_Q001_R16,full,DAMPED_P95_Q001_R16,1068,0.6228023984990572,0.9428791849754131,0.1086977690439472,4.273998577958542
paired_DAMPED_P95_Q001_R16,full,STABLE_PIPELINE_R14B,1068,0.854839024231332,1.4444344478062334,0.12957073897435145,11.111797321650783
paired_DAMPED_P95_Q001_R16,origins_2019_2021,DAMPED_P95_Q001_R16,408,0.6112747717117263,0.9158847839378287,0.22963368053618358,4.273998577958542
paired_DAMPED_P95_Q001_R16,origins_2019_2021,STABLE_PIPELINE_R14B,408,0.6558375545079145,0.9697420186189024,0.268380816025224,4.35634268516649
paired_DAMPED_P95_Q001_R16,origins_2022_2023,DAMPED_P95_Q001_R16,288,0.9931106666332651,1.3536710780821208,0.07659597817991018,3.7743035226709445
paired_DAMPED_P95_Q001_R16,origins_2022_2023,STABLE_PIPELINE_R14B,288,1.5638961475636861,2.4007130938381422,0.13256999676994932,11.111797321650783
paired_DAMPED_P95_Q001_R16,origins_2024plus,DAMPED_P95_Q001_R16,372,0.3487553299683557,0.4622506594634458,0.0009113816246198633,1.4534726704095868
paired_DAMPED_P95_Q001_R16,origins_2024plus,STABLE_PIPELINE_R14B,372,0.5241512503803544,0.7046628423179897,-0.02499457737481051,3.3316614196201444
paired_DAMPED_P95_Q001_R16,recent_targets,DAMPED_P95_Q001_R16,438,0.3987748052534871,0.5380714521948935,-0.06568038749611725,2.515383566650272
paired_DAMPED_P95_Q001_R16,recent_targets,STABLE_PIPELINE_R14B,438,0.5763334090873315,0.7801832041592308,-0.07083607269842117,3.3316614196201444
