scope,model,h,metric,sample,n_intended,n_missing_forecasts,n,mae,rmse,bias
original_R16_calendar,COMBO_CORE_R17,7,headline_yy,origins_2024plus,24,0,24,0.5034996812956234,0.6321795056807001,0.11999571708188204
original_R16_calendar,COMBO_CORE_R17,7,headline_yy,recent_targets,31,0,31,0.5144075409024838,0.6750915092479407,0.20383159968782866
original_R16_calendar,COMBO_CORE_R17,8,headline_yy,full,79,0,79,1.915102930213452,3.0694322912370597,-1.0600990200031177
original_R16_calendar,COMBO_CORE_R17,8,headline_yy,origins_2019_2021,32,0,32,2.8921874585615432,4.2498371822296175,-2.590466550892229
original_R16_calendar,COMBO_CORE_R17,8,headline_yy,origins_2022_2023,24,0,24,1.9063963250102745,2.546054240371733,-0.20712911471455345
original_R16_calendar,COMBO_CORE_R17,8,headline_yy,origins_2024plus,23,0,23,0.5647661309846408,0.6839344475292016,0.1790524261501875
original_R16_calendar,COMBO_CORE_R17,8,headline_yy,recent_targets,31,0,31,0.6154265621103278,0.7349017440025047,0.28483013652881467
original_R16_calendar,COMBO_CORE_R17,9,headline_yy,full,78,0,78,2.215094072800045,3.5565252488213597,-1.208109781589984
original_R16_calendar,COMBO_CORE_R17,9,headline_yy,origins_2019_2021,32,0,32,3.400218721969168,4.97877892984052,-3.0730457297029234
original_R16_calendar,COMBO_CORE_R17,9,headline_yy,origins_2022_2023,24,0,24,2.106620665968796,2.7550468356197113,-0.009567759363190062
original_R16_calendar,COMBO_CORE_R17,9,headline_yy,origins_2024plus,22,0,22,0.6096110269154126,0.7141919185388792,0.19702393687233621
original_R16_calendar,COMBO_CORE_R17,9,headline_yy,recent_targets,31,0,31,0.761881061800022,1.016424783539138,0.41330086309284225
original_R16_calendar,COMBO_CORE_R17,10,headline_yy,full,77,0,77,2.4799061831357196,4.066561695852257,-1.3582082266065865
original_R16_calendar,COMBO_CORE_R17,10,headline_yy,origins_2019_2021,32,0,32,3.7672401919332086,5.5935569811626085,-3.4885945245677332
original_R16_calendar,COMBO_CORE_R17,10,headline_yy,origins_2022_2023,24,0,24,2.394353415084282,3.287253742435351,0.0990462539576753
original_R16_calendar,COMBO_CORE_R17,10,headline_yy,origins_2024plus,21,0,21,0.6160289522649999,0.78029626715218,0.22266101154648
original_R16_calendar,COMBO_CORE_R17,10,headline_yy,recent_targets,31,0,31,0.9088839554107997,1.3355600683063642,0.5774483519879904
original_R16_calendar,COMBO_CORE_R17,11,headline_yy,full,76,0,76,2.774249856266786,4.538114142077999,-1.5242437057913312
original_R16_calendar,COMBO_CORE_R17,11,headline_yy,origins_2019_2021,32,0,32,4.167234261568166,6.193801524722398,-3.942695351822488
original_R16_calendar,COMBO_CORE_R17,11,headline_yy,origins_2022_2023,24,0,24,2.7038174509422155,3.677970770551831,0.2535219683032701
original_R16_calendar,COMBO_CORE_R17,11,headline_yy,origins_2024plus,20,0,20,0.6299936941740635,0.8031048261103536,0.21196011894499872
original_R16_calendar,COMBO_CORE_R17,11,headline_yy,recent_targets,31,0,31,1.0424722479306445,1.5661202303605049,0.7302098187660367
original_R16_calendar,COMBO_CORE_R17,12,headline_yy,full,75,0,75,3.0537468709207283,4.904406862654989,-1.6692890206727016
original_R16_calendar,COMBO_CORE_R17,12,headline_yy,origins_2019_2021,32,0,32,4.543701593463453,6.690453139281835,-4.345865510878965
original_R16_calendar,COMBO_CORE_R17,12,headline_yy,origins_2022_2023,24,0,24,2.932517598877156,3.8712478147319462,0.4023138475185812
original_R16_calendar,COMBO_CORE_R17,12,headline_yy,origins_2024plus,19,0,19,0.6974811555353896,0.792193705214879,0.22186776090675353
original_R16_calendar,COMBO_CORE_R17,12,headline_yy,recent_targets,31,0,31,1.2129311943266776,1.7474629058483866,0.888834910167115
original_R16_calendar,COMBO_FOOD_FUEL_R17,1,headline_yy,full,88,0,88,0.5079744566727633,0.8626825165429104,-0.1127518546872346
original_R16_calendar,COMBO_FOOD_FUEL_R17,1,headline_yy,origins_2019_2021,34,0,34,0.375526709309677,0.46211636638258335,-0.13249756797856754
original_R16_calendar,COMBO_FOOD_FUEL_R17,1,headline_yy,origins_2022_2023,24,0,24,1.0211148289090686,1.513469421716842,-0.23082059946208355
original_R16_calendar,COMBO_FOOD_FUEL_R17,1,headline_yy,origins_2024plus,30,0,30,0.24756960589521693,0.3294720091649387,0.004081616196155287
original_R16_calendar,COMBO_FOOD_FUEL_R17,1,headline_yy,recent_targets,31,0,31,0.2474406820713663,0.32705341060908,-0.003907241337780295
original_R16_calendar,COMBO_FOOD_FUEL_R17,2,headline_yy,full,86,0,86,0.7907413171494877,1.2543064836835107,-0.21658512146484468
original_R16_calendar,COMBO_FOOD_FUEL_R17,2,headline_yy,origins_2019_2021,33,0,33,0.5521340098999246,0.6788872720496413,-0.2569065426674097
original_R16_calendar,COMBO_FOOD_FUEL_R17,2,headline_yy,origins_2022_2023,24,0,24,1.655261698707356,2.185088563832373,-0.4092402967981412
original_R16_calendar,COMBO_FOOD_FUEL_R17,2,headline_yy,origins_2024plus,29,0,29,0.3467948337648925,0.4355930772278009,-0.011263359130921913
original_R16_calendar,COMBO_FOOD_FUEL_R17,2,headline_yy,recent_targets,31,0,31,0.3420615212778233,0.4270280499393686,-0.028177238555721774
original_R16_calendar,COMBO_FOOD_FUEL_R17,3,headline_yy,full,84,0,84,1.0184819603986952,1.5231731229327523,-0.36967795198519643
original_R16_calendar,COMBO_FOOD_FUEL_R17,3,headline_yy,origins_2019_2021,32,0,32,0.8746012055571389,1.1340641942500944,-0.5365307350171677
original_R16_calendar,COMBO_FOOD_FUEL_R17,3,headline_yy,origins_2022_2023,24,0,24,1.9338628938375273,2.472194474648741,-0.5525137219855623
original_R16_calendar,COMBO_FOOD_FUEL_R17,3,headline_yy,origins_2024plus,28,0,28,0.3983048801271889,0.5016967943995443,-0.02227268280548711
original_R16_calendar,COMBO_FOOD_FUEL_R17,3,headline_yy,recent_targets,31,0,31,0.3855517038128122,0.48676946063022275,-0.04313130204953823
original_R16_calendar,COMBO_FOOD_FUEL_R17,4,headline_yy,full,83,0,83,1.2028596845799886,1.7788079934034666,-0.5238536290180908
original_R16_calendar,COMBO_FOOD_FUEL_R17,4,headline_yy,origins_2019_2021,32,0,32,1.1710007825815445,1.6148055692616905,-0.861913568186186
original_R16_calendar,COMBO_FOOD_FUEL_R17,4,headline_yy,origins_2022_2023,24,0,24,2.174708740300868,2.6845525576983404,-0.6509460519832865
original_R16_calendar,COMBO_FOOD_FUEL_R17,4,headline_yy,origins_2024plus,27,0,27,0.37675255593736356,0.47990201678191585,-0.01021895477573015
original_R16_calendar,COMBO_FOOD_FUEL_R17,4,headline_yy,recent_targets,31,0,31,0.40385156477919604,0.515403409043836,-0.02109413341828454
original_R16_calendar,COMBO_FOOD_FUEL_R17,5,headline_yy,full,82,0,82,1.377085375589207,2.052179182301822,-0.6923028940529519
original_R16_calendar,COMBO_FOOD_FUEL_R17,5,headline_yy,origins_2019_2021,32,0,32,1.5562305746437477,2.2064628293414223,-1.2517627853669286
original_R16_calendar,COMBO_FOOD_FUEL_R17,5,headline_yy,origins_2022_2023,24,0,24,2.161867609696047,2.7567559324306656,-0.7226904761973918
original_R16_calendar,COMBO_FOOD_FUEL_R17,5,headline_yy,origins_2024plus,26,0,26,0.43218460680807436,0.5245455556256626,0.024313201851425655
original_R16_calendar,COMBO_FOOD_FUEL_R17,5,headline_yy,recent_targets,31,0,31,0.4939778513365581,0.6096315796148074,0.05058819662693336
original_R16_calendar,COMBO_FOOD_FUEL_R17,6,headline_yy,full,81,0,81,1.543095925741736,2.3601632738764757,-0.8514630747140449
original_R16_calendar,COMBO_FOOD_FUEL_R17,6,headline_yy,origins_2019_2021,32,0,32,2.028214372621363,2.8913446653754167,-1.684304291752596
original_R16_calendar,COMBO_FOOD_FUEL_R17,6,headline_yy,origins_2022_2023,24,0,24,2.013815051147522,2.700263162188316,-0.6921451469411372
original_R16_calendar,COMBO_FOOD_FUEL_R17,6,headline_yy,origins_2024plus,25,0,25,0.4702539533462594,0.5895744356138652,0.06162847243330884
original_R16_calendar,COMBO_FOOD_FUEL_R17,6,headline_yy,recent_targets,31,0,31,0.5270401145042233,0.6618362384972775,0.12684216488502476
original_R16_calendar,COMBO_FOOD_FUEL_R17,7,headline_yy,full,80,0,80,1.7710828177785718,2.741276257515951,-0.9919053523977059
original_R16_calendar,COMBO_FOOD_FUEL_R17,7,headline_yy,origins_2019_2021,32,0,32,2.5355477963544906,3.626727718260136,-2.1423099454204624
original_R16_calendar,COMBO_FOOD_FUEL_R17,7,headline_yy,origins_2022_2023,24,0,24,1.9686858721053477,2.6602396478250996,-0.5593835033246413
original_R16_calendar,COMBO_FOOD_FUEL_R17,7,headline_yy,origins_2024plus,24,0,24,0.5541931253505711,0.658967495161752,0.10944558922623741
original_R16_calendar,COMBO_FOOD_FUEL_R17,7,headline_yy,recent_targets,31,0,31,0.5549002802340196,0.6829699063769121,0.18130202992069597
original_R16_calendar,COMBO_FOOD_FUEL_R17,8,headline_yy,full,79,0,79,2.0505401860906565,3.186625598642009,-1.1293038468901297
original_R16_calendar,COMBO_FOOD_FUEL_R17,8,headline_yy,origins_2019_2021,32,0,32,3.0872613234883053,4.3481536709745985,-2.6167822997839485
original_R16_calendar,COMBO_FOOD_FUEL_R17,8,headline_yy,origins_2022_2023,24,0,24,2.089947509726955,2.789047559333452,-0.4126424863968119
original_R16_calendar,COMBO_FOOD_FUEL_R17,8,headline_yy,origins_2024plus,23,0,23,0.5670248746125744,0.6761486768980812,0.19241084183867793
original_R16_calendar,COMBO_FOOD_FUEL_R17,8,headline_yy,recent_targets,31,0,31,0.6040666509999881,0.7092395769081261,0.27656042066391884
original_R16_calendar,COMBO_FOOD_FUEL_R17,9,headline_yy,full,78,0,78,2.3356421011544377,3.674655708348488,-1.2635449114529589
original_R16_calendar,COMBO_FOOD_FUEL_R17,9,headline_yy,origins_2019_2021,32,0,32,3.589556317083467,5.088689770980282,-3.1069538211749914
original_R16_calendar,COMBO_FOOD_FUEL_R17,9,headline_yy,origins_2022_2023,24,0,24,2.248651205602647,2.9802686841874118,-0.1923728280709589
original_R16_calendar,COMBO_FOOD_FUEL_R17,9,headline_yy,origins_2024plus,22,0,22,0.6066660367687123,0.7211388655314077,0.24922577536236187
original_R16_calendar,COMBO_FOOD_FUEL_R17,9,headline_yy,recent_targets,31,0,31,0.7490630945181401,1.026815130520114,0.43838048955900694
original_R16_calendar,COMBO_FOOD_FUEL_R17,10,headline_yy,full,77,0,77,2.594664898913882,4.168887634133528,-1.4309798211527525
original_R16_calendar,COMBO_FOOD_FUEL_R17,10,headline_yy,origins_2019_2021,32,0,32,3.9589112561426534,5.692345001139745,-3.5335861793725414
original_R16_calendar,COMBO_FOOD_FUEL_R17,10,headline_yy,origins_2022_2023,24,0,24,2.4865616943207307,3.46790747691891,-0.16259598947793408
original_R16_calendar,COMBO_FOOD_FUEL_R17,10,headline_yy,origins_2024plus,21,0,21,0.639359826481259,0.7779261238372821,0.3234102504109424
original_R16_calendar,COMBO_FOOD_FUEL_R17,10,headline_yy,recent_targets,31,0,31,0.9161923808630944,1.3400989151437175,0.6387202698284592
original_R16_calendar,COMBO_FOOD_FUEL_R17,11,headline_yy,full,76,0,76,2.8685904495433774,4.618887939010697,-1.6237346952283105
original_R16_calendar,COMBO_FOOD_FUEL_R17,11,headline_yy,origins_2019_2021,32,0,32,4.347297248375816,6.295512766609268,-4.0016533591491426
original_R16_calendar,COMBO_FOOD_FUEL_R17,11,headline_yy,origins_2022_2023,24,0,24,2.7028218144015743,3.761159609037509,-0.1073756495166928
original_R16_calendar,COMBO_FOOD_FUEL_R17,11,headline_yy,origins_2024plus,20,0,20,0.7015819335816366,0.8249378746763754,0.36130431219108056
original_R16_calendar,COMBO_FOOD_FUEL_R17,11,headline_yy,recent_targets,31,0,31,1.0867655409643207,1.6151973663831265,0.8351958870039767
original_R16_calendar,COMBO_FOOD_FUEL_R17,12,headline_yy,full,75,0,75,3.08526269555011,4.98743643290366,-1.7987365407461546
original_R16_calendar,COMBO_FOOD_FUEL_R17,12,headline_yy,origins_2019_2021,32,0,32,4.697236109121474,6.798306153041721,-4.421538147601447
original_R16_calendar,COMBO_FOOD_FUEL_R17,12,headline_yy,origins_2022_2023,24,0,24,2.8162833219941743,3.9517784075682,-0.05508918804056565
original_R16_calendar,COMBO_FOOD_FUEL_R17,12,headline_yy,origins_2024plus,19,0,19,0.7101235235005737,0.7897025197089113,0.4161116147504346
original_R16_calendar,COMBO_FOOD_FUEL_R17,12,headline_yy,recent_targets,31,0,31,1.2071830245976563,1.7590611784408854,1.0084728397167633
original_R16_calendar,CORE_FAST_H0_R17,1,headline_yy,full,88,0,88,0.5121541609794845,0.8736019625556343,-0.10579862288364535
original_R16_calendar,CORE_FAST_H0_R17,1,headline_yy,origins_2019_2021,34,0,34,0.3734453095391968,0.45566771597680306,-0.13573630985433335
original_R16_calendar,CORE_FAST_H0_R17,1,headline_yy,origins_2022_2023,24,0,24,1.0403097316720633,1.5377519915569862,-0.2272496915861665
original_R16_calendar,CORE_FAST_H0_R17,1,headline_yy,origins_2024plus,30,0,30,0.2468330693910809,0.33406593353178565,0.025291610645151317
original_R16_calendar,CORE_FAST_H0_R17,1,headline_yy,recent_targets,31,0,31,0.24534278486208264,0.3306033360613905,0.018003679689109896
original_R16_calendar,CORE_FAST_H0_R17,2,headline_yy,full,86,0,86,0.7700137261747853,1.249466179976574,-0.19429509741300208
original_R16_calendar,CORE_FAST_H0_R17,2,headline_yy,origins_2019_2021,33,0,33,0.5095457447143948,0.6293837805750502,-0.2544533664587165
original_R16_calendar,CORE_FAST_H0_R17,2,headline_yy,origins_2022_2023,24,0,24,1.6250372674527807,2.1926490816727555,-0.40966172871851986
original_R16_calendar,CORE_FAST_H0_R17,2,headline_yy,origins_2024plus,29,0,29,0.35880263643412974,0.44733398715753964,0.052395317409101506
original_R16_calendar,CORE_FAST_H0_R17,2,headline_yy,recent_targets,31,0,31,0.34410821743264974,0.43408006584575565,0.040560836162631134
original_R16_calendar,CORE_FAST_H0_R17,3,headline_yy,full,84,0,84,0.9841517710958273,1.497264611820227,-0.32875118358310684
original_R16_calendar,CORE_FAST_H0_R17,3,headline_yy,origins_2019_2021,32,0,32,0.80902311237754,1.067691242451457,-0.5258877641004835
original_R16_calendar,CORE_FAST_H0_R17,3,headline_yy,origins_2022_2023,24,0,24,1.8527260287515432,2.448120450072033,-0.5317915027658371
original_R16_calendar,CORE_FAST_H0_R17,3,headline_yy,origins_2024plus,28,0,28,0.4398065887832567,0.5343017515501663,0.07058232487909234
original_R16_calendar,CORE_FAST_H0_R17,3,headline_yy,recent_targets,31,0,31,0.4165555265882166,0.5122433597739805,0.0613341415864672
original_R16_calendar,CORE_FAST_H0_R17,4,headline_yy,full,83,0,83,1.169376361219096,1.766662443526547,-0.46655421522424956
