origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,previous_origin,previous_h,previous_forecast,revision
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.4133097911745181,0.4612546125461358,2.735849056603792,3.2090900287837543,0.38748662526389355,-0.09178522902287545,0.5600376352450338,0.6,0.34003245176646324,-0.30586729746016006,2019-07,3.0,3.0651065615586357,0.14398346722511857
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.3208754391217439,0.4612546125461358,2.735849056603792,2.8387630352119206,0.320361732496837,0.46019409333690553,0.4906731984981454,0.6,0.4894733209438551,0.5982071677547464,2019-08,2.0,3.2090900287837543,-0.37032699357183363
2019-10,0,2019-10,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,0.229406116745445,0.4612546125461358,2.735849056603792,2.498751160898179,0.0,0.0,,0.6,,,2019-09,1.0,2.8387630352119206,-0.34001187431374147
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,COMBO_ALL_R17,0.06224446871462776,0.2754820936639035,3.116147308781873,2.875094986042761,1.4217891188367853,1.5690215743087381,0.07573510812636042,0.0,1.9814511501799055,1.6876691123659002,2019-02,9.0,2.59254094661703,0.2825540394257309
2019-04,7,2019-11,2019-05-12T21:59:00+00:00,COMBO_ALL_R17,0.044225348319922426,0.2754820936639035,3.116147308781873,2.6159198986077037,0.696370230082449,1.4760415583120852,0.04888400005934013,0.0,0.9909414306893735,1.288466985412155,2019-03,8.0,2.875094986042761,-0.25917508743505735
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,-0.016687367203438302,0.2754820936639035,3.116147308781873,2.2533094758205507,0.4105351267078302,0.8275909303859917,0.023015813553053016,0.0,0.8555141587992168,1.188516952103802,2019-04,7.0,2.6159198986077037,-0.36261042278715294
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,-0.05262902558973526,0.2754820936639035,3.116147308781873,2.686682485072291,0.2862083646152719,0.6430890330290621,0.02528780474816269,0.0,0.6252006765222383,0.8889660541239538,2019-05,6.0,2.2533094758205507,0.43337300925174027
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.02749556068710697,0.2754820936639035,3.116147308781873,3.1907946967982292,0.28116975794425975,0.2751033371890003,0.042178900894932855,0.0,0.2699584795875794,-0.10606703119285443,2019-06,5.0,2.686682485072291,0.5041122117259382
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.0865919674087555,0.2754820936639035,3.116147308781873,3.3960042105830097,0.47404112345721083,0.1833181081661043,0.1584327169220911,0.0,0.49833979646254534,-0.30586729746016006,2019-07,4.0,3.1907946967982292,0.20520951378478047
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.05892666119751884,0.2754820936639035,3.116147308781873,2.9965290214981275,0.37927103875481266,0.7352974305258853,0.12216571609277094,0.0,0.6115644754453069,0.5982071677547464,2019-08,3.0,3.3960042105830097,-0.3994751890848822
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,0.03862368775209559,0.2754820936639035,3.116147308781873,2.6351655864080623,0.03861623072587496,0.2751033371889798,0.0028836935650698777,0.0,0.0028836519874263044,0.0,2019-09,2.0,2.9965290214981275,-0.3613634350900652
2019-11,0,2019-11,2019-12-09T22:59:00+00:00,COMBO_ALL_R17,0.1602788573046094,0.2754820936639035,3.116147308781873,2.997680524650361,0.0,0.0,,0.0,,,2019-10,1.0,2.6351655864080623,0.3625149382422985
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,COMBO_ALL_R17,0.17422513826657424,0.1831501831501825,3.207547169811327,2.957108197182061,1.5958626611626237,1.752004242016354,0.2558739786998724,0.1,2.2369983287605057,1.7876191456742536,2019-02,10.0,2.582732100982361,0.3743760961997
2019-04,8,2019-12,2019-05-12T21:59:00+00:00,COMBO_ALL_R17,0.06127635278358748,0.1831501831501825,3.207547169811327,2.581932400006621,0.7576278165747921,1.6590242260197012,0.13229620377981843,0.1,1.1231502001478821,1.3884170187205085,2019-03,9.0,2.957108197182061,-0.37517579717544036
2019-05,7,2019-12,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,0.04786221565367231,0.1831501831501825,3.207547169811327,2.2057386185457233,0.45838589205650027,1.0105735980936075,0.18622016901047223,0.1,1.0415611530105633,1.2884669854121553,2019-04,8.0,2.581932400006621,-0.37619378146089755
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,0.09803816571402718,0.1831501831501825,3.207547169811327,2.690385422536818,0.38419850430627445,0.8260717007366778,0.18425647066292053,0.1,0.8092876031821703,0.9889160874323071,2019-05,7.0,2.2057386185457233,0.4846468039910947
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.09344086005080757,0.1831501831501825,3.207547169811327,3.189776292042168,0.3745669891993981,0.458086004896616,0.21602755645140218,0.1,0.48575303202149944,-0.006116997884501124,2019-06,6.0,2.690385422536818,0.49939086950534994
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.14120883187491318,0.1831501831501825,3.207547169811327,3.444327360239458,0.6151503494183324,0.36630077587372,0.3445791457176628,0.1,0.842326628511481,-0.20591726415180675,2019-07,5.0,3.189776292042168,0.25455106819729023
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.13984843678201142,0.1831501831501825,3.207547169811327,3.043265634578884,0.5190217786848785,0.918280098233501,0.3267450484529147,0.1,0.9377768722247124,0.6981572010630996,2019-08,4.0,3.444327360239458,-0.4010617256605742
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,-0.013616522262133468,0.1831501831501825,3.207547169811327,2.5243778026086883,0.02499878133118582,0.45808600489659546,0.10406045572287881,0.1,0.1068900023496823,0.09995003330835331,2019-09,3.0,3.043265634578884,-0.5188878319701957
2019-11,1,2019-12,2019-12-09T22:59:00+00:00,COMBO_ALL_R17,0.09960638439345391,0.1831501831501825,3.207547169811327,3.003008381937419,0.09955681015107014,0.18298266770761573,0.21589031335368009,0.1,0.2156576050862314,0.09995003330835331,2019-10,2.0,2.5243778026086883,0.47863057932873065
2019-12,0,2019-12,2020-01-12T22:59:00+00:00,COMBO_ALL_R17,0.0151340522998336,0.1831501831501825,3.207547169811327,3.0344588538787023,0.0,0.0,,0.1,,,2019-11,1.0,3.003008381937419,0.031450471941283364
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,COMBO_ALL_R17,0.8411360011270744,1.4625228519195457,3.6414565826330487,2.756773622730901,2.433480826186143,3.2039353744616688,0.3795317563676758,0.8,2.6158116804997866,2.584436110591941,2019-02,11.0,2.4080678695226254,0.34870575320827557
2019-04,9,2020-01,2019-05-12T21:59:00+00:00,COMBO_ALL_R17,0.7974303681011633,1.4625228519195457,3.6414565826330487,2.3379542427808055,1.5518955110039776,3.110955358465016,0.27432752573898855,0.8,1.3971021346732355,2.185233983638196,2019-03,10.0,2.756773622730901,-0.41881937995009544
2019-05,8,2020-01,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,0.8160670317375792,1.4625228519195457,3.6414565826330487,1.9815072953435084,1.2711411023810504,2.4625047305389227,0.3170066728870826,0.8,1.358066419126858,2.085283950329843,2019-04,9.0,2.3379542427808055,-0.3564469474372971
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,0.8340841922336159,1.4625228519195457,3.6414565826330487,2.483402685291667,1.2148234364580794,2.2780028331819926,0.2849391211433289,0.8,1.093821542310608,1.7857330523499946,2019-05,8.0,1.9815072953435084,0.5018953899481584
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.799570117850511,1.4625228519195457,3.6414565826330487,2.946537780044017,1.1709574828213003,1.9100171373419308,0.31564959703957735,0.8,0.8009055015664324,0.7906999670331862,2019-06,7.0,2.483402685291667,0.46313509475235026
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.9084242377747254,1.4625228519195457,3.6414565826330487,3.3119357093724417,1.5194732339594303,1.818231908319035,0.4753002556518596,0.8,1.316500898962315,0.5908997007658806,2019-07,6.0,2.946537780044017,0.36539792932842463
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.8292647217105448,1.4625228519195457,3.6414565826330487,2.8306564982820115,1.3448669920132643,2.370211230678816,0.4134152063201836,0.8,1.3503398658579642,1.494974165980787,2019-08,5.0,3.3119357093724417,-0.48127921109043026
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,0.7339398208528012,1.4625228519195457,3.6414565826330487,2.2161118017055323,0.7562583700849879,1.9100171373419104,0.3063096991086498,0.8,0.4127315290940935,0.8967669982260407,2019-09,4.0,2.8306564982820115,-0.6145446965764791
2019-11,2,2020-01,2019-12-09T22:59:00+00:00,COMBO_ALL_R17,0.8013790169146583,1.4625228519195457,3.6414565826330487,2.762054202217726,0.8977418380467039,1.6349138001529306,0.3604978464753011,0.8,0.5755072155258077,0.8967669982260407,2019-10,3.0,2.2161118017055323,0.5459424005121938
2019-12,1,2020-01,2020-01-12T22:59:00+00:00,COMBO_ALL_R17,0.8196439718732172,1.4625228519195457,3.6414565826330487,2.8120570120600537,0.816303133575059,1.4519311324453148,0.33353672803526313,0.8,0.3329817280340154,0.7968169649176874,2019-11,2.0,2.762054202217726,0.05000280984232752
2020-01,0,2020-01,2020-02-13T22:59:00+00:00,COMBO_ALL_R17,0.8910783646002834,1.4625228519195457,3.6414565826330487,3.0577401782191616,0.0,0.0,,0.8,,,2019-12,1.0,2.8120570120600537,0.2456831661591079
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,COMBO_ALL_R17,0.2452453904663286,0.2702702702702675,3.7278657968313063,2.8167784198008214,2.678425980920752,3.473841071378167,0.3721834830507391,0.7,2.9873042745444645,3.2819974842344655,2019-02,12.0,2.3769344308861617,0.4398439889146597
2019-04,10,2020-02,2019-05-12T21:59:00+00:00,COMBO_ALL_R17,0.2418176484590355,0.2702702702702675,3.7278657968313063,2.39421312776684,1.7934212510834258,3.3808610553815144,0.3240183316718206,0.7,1.7205966581335186,2.8827953572807203,2019-03,11.0,2.8167784198008214,-0.4225652920339815
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,0.19959347879909303,0.2702702702702675,3.7278657968313063,1.9945896463779538,1.4705356580440072,2.7324104274554206,0.3151473840267698,0.7,1.6727182546511266,2.782845323972367,2019-04,10.0,2.39421312776684,-0.39962348138888615
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,0.21537827023666184,0.2702702702702675,3.7278657968313063,2.5126960591886687,1.429970100192058,2.547908530098491,0.3254218892584073,0.7,1.4187150804754067,2.4832944259925185,2019-05,9.0,1.9945896463779538,0.5181064128107149
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.23355944940880147,0.2702702702702675,3.7278657968313063,2.9946455417485334,1.4042446060945821,2.179922834258429,0.32333034929088617,0.7,1.1237142622838137,1.4882613406757104,2019-06,8.0,2.5126960591886687,0.4819494825598647
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.32473708044445343,0.2702702702702675,3.7278657968313063,3.454236022496789,1.8436841822698546,2.0881376052355334,0.4446632348157208,0.7,1.7601784277839456,1.2884610744084046,2019-07,7.0,2.9946455417485334,0.4595904807482558
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.2700664720737078,0.2702702702702675,3.7278657968313063,2.9161805459799193,1.6145694398479367,2.6401169275953142,0.39239280137687627,0.7,1.7419648146919302,2.192535539623311,2019-08,6.0,3.454236022496789,-0.5380554765168699
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,0.12364656708561696,0.2702702702702675,3.7278657968313063,2.1517389650686556,0.8798285577567103,2.1799228342584085,0.26994662098201033,0.7,0.6823144485714581,1.5943283718685648,2019-09,5.0,2.9161805459799193,-0.7644415809112637
2019-11,3,2020-02,2019-12-09T22:59:00+00:00,COMBO_ALL_R17,0.21100772865716264,0.2702702702702675,3.7278657968313063,2.7869443376512293,1.1085272580667773,1.904819497069429,0.31207395277111294,0.7,0.8870952282692804,1.5943283718685648,2019-10,4.0,2.1517389650686556,0.6352053725825737
2019-12,2,2020-02,2020-01-12T22:59:00+00:00,COMBO_ALL_R17,0.3073721875666429,0.2702702702702675,3.7278657968313063,2.935848873360381,1.1232038986007389,1.7218368293618131,0.35152183791677866,0.7,0.6838871720219557,1.4943783385602116,2019-11,3.0,2.7869443376512293,0.14890453570915163
2020-01,1,2020-02,2020-02-13T22:59:00+00:00,COMBO_ALL_R17,0.2170208471821719,0.2702702702702675,3.7278657968313063,3.088887365454452,0.21678569709662815,0.26990569691649835,0.2922999772160463,0.7,0.29187361147522095,0.6975613736425241,2019-12,2.0,2.935848873360381,0.15303849209407128
2020-02,0,2020-02,2020-03-09T22:59:00+00:00,COMBO_ALL_R17,0.3016255681785912,0.2702702702702675,3.7278657968313063,3.760302311908883,0.0,0.0,,0.7,,,2020-01,1.0,3.088887365454452,0.6714149464544308
2019-04,11,2020-03,2019-05-12T21:59:00+00:00,COMBO_ALL_R17,-0.005202253926906015,-0.0898472596585708,3.4418604651162905,2.198395369498985,1.7882188618345969,3.290973408879809,0.012544947314199016,-0.3,1.7331408186350048,2.582344455250848,2019-03,12.0,2.7347059101795708,-0.5363105406805859
2019-05,10,2020-03,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,-0.014810831599126143,-0.0898472596585708,3.4418604651162905,1.7897541280243516,1.4557237295329086,2.642522780953716,0.04232605435312388,-0.3,1.7150353540566265,2.482394421942495,2019-04,11.0,2.198395369498985,-0.4086412414746332
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,0.0429457195393736,-0.0898472596585708,3.4418604651162905,2.3659176725042164,1.4729066006966571,2.458020883596786,0.04354683250506921,-0.3,1.462252434099105,2.1828435239626462,2019-05,10.0,1.7897541280243516,0.5761635444798647
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.03637114906737568,-0.0898472596585708,3.4418604651162905,2.840418238967509,1.4406091424628966,2.0900351877567247,0.061245874443425344,-0.3,1.184941389095934,1.1878104386458381,2019-06,9.0,2.3659176725042164,0.47450056646329264
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,COMBO_ALL_R17,0.10475845877819924,-0.0898472596585708,3.4418604651162905,3.3699384566980837,1.948387807666355,1.9982499587338283,0.16653979552955028,-0.3,1.9265796995727982,0.9880101723785324,2019-07,8.0,2.840418238967509,0.5295202177305747
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,COMBO_ALL_R17,0.08107183193172736,-0.0898472596585708,3.4418604651162905,2.8079893852675495,1.695608426321078,2.550229281093609,0.156360701113262,-0.3,1.8982033997387149,1.8920846375934386,2019-08,7.0,3.3699384566980837,-0.5619490714305342
2019-10,5,2020-03,2019-11-10T22:59:00+00:00,COMBO_ALL_R17,-0.050107581291003594,-0.0898472596585708,3.4418604651162905,1.910598681846239,0.829708418421996,2.090035187756704,-0.0833438348614405,-0.3,0.598935863426483,1.2938774698386926,2019-09,6.0,2.8079893852675495,-0.8973907034213104
2019-11,4,2020-03,2019-12-09T22:59:00+00:00,COMBO_ALL_R17,0.02362087915173743,-0.0898472596585708,3.4418604651162905,2.619946822640612,1.1321453479280832,1.814931850567724,0.07466988244922262,-0.3,0.9617372466316361,1.2938774698386926,2019-10,5.0,1.910598681846239,0.7093481407943731
2019-12,3,2020-03,2020-01-12T22:59:00+00:00,COMBO_ALL_R17,0.047374936873458735,-0.0898472596585708,3.4418604651162905,2.7930153836833087,1.1705676170939725,1.6319491828601083,0.04582935598538564,-0.3,0.7297060295654476,1.1939274365303394,2019-11,4.0,2.619946822640612,0.17306856104269652
2020-01,2,2020-03,2020-02-13T22:59:00+00:00,COMBO_ALL_R17,0.03806665565602633,-0.0898472596585708,3.4418604651162905,2.936263569121027,0.2548451092394741,0.18001805041479335,0.009760841575107464,-0.3,0.30163397671118336,0.39711047161265195,2019-12,3.0,2.7930153836833087,0.14324818543771833
2020-02,1,2020-03,2020-03-09T22:59:00+00:00,COMBO_ALL_R17,0.005733517210937997,-0.0898472596585708,3.4418604651162905,3.573197935673647,0.005733352851122325,-0.08988764650170497,0.12030149849575152,-0.3,0.12022919422598685,-0.3004509020298722,2020-01,2.0,2.936263569121027,0.6369343665526199
2020-03,0,2020-03,2020-04-13T21:59:00+00:00,COMBO_ALL_R17,-0.2620574219510465,-0.0898472596585708,3.4418604651162905,3.2635628738311504,0.0,0.0,,-0.3,,,2020-02,1.0,3.573197935673647,-0.30963506184249656
2019-05,11,2020-04,2019-06-10T21:59:00+00:00,COMBO_ALL_R17,0.18708339350617517,-0.1798561151079125,3.159851301115256,1.8854087298887576,1.642632340017841,2.4625047305389303,0.44654064637969343,0.2,2.1605819657726357,2.6821946882098007,2019-04,12.0,2.058482929540604,-0.17307419965184656
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,COMBO_ALL_R17,0.2727668538130869,-0.1798561151079125,3.159851301115256,2.549742855883024,1.7453021208239248,2.2780028331820006,0.4364958775657912,0.2,1.8977984315312133,2.382643790229952,2019-05,11.0,1.8854087298887576,0.6643341259942666
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,COMBO_ALL_R17,0.2282751668724122,-0.1798561151079125,3.159851301115256,2.9793826008024276,1.6686241574091962,1.9100171373419392,0.4576083661320798,0.2,1.6415059114105872,1.3876107049131439,2019-06,10.0,2.549742855883024,0.4296397449194034
