month,block,yy,mm,contribution,d3_yy,momentum_3m_ann
2016-01,food,-1.8826733567045353,1.4621971713609425,-0.31738885179688714,-1.8826733567045353,-7.029062810542366
2016-02,food,-1.6394015546655725,0.18328883444938876,-0.2763770864533445,-1.6394015546655725,-1.7379954819034071
2016-03,food,-1.5934214173883694,0.01868996280394051,-0.2686255649672065,-1.5934214173883694,3.7263023419235526
2016-04,food,-1.6391939961108866,0.26685622072955706,-0.2763420953747712,0.24347936059364872,5.114325374672426
2016-05,food,-2.485036756080609,-0.5395678292215367,-0.41893776202690836,-0.8456352014150363,0.5485665859376945
2016-06,food,-3.0146396145076184,-0.5332968008694028,-0.5082203996899418,-1.421218197119249,-2.1669375169943805
2016-07,food,-0.6840432630848581,0.5362291773564266,-0.11531883907356519,0.9551507330260285,-0.4460572320037661
2016-08,food,-0.4351487748270958,-0.6406337388443856,-0.0733591780599406,2.049887981253513,1.9585397132699538
2016-09,food,-1.3367009675916603,-0.08310950915479878,-0.22534657102829925,1.677938646915958,3.9761702559692997
2016-10,food,-1.2463759117795032,-0.20497589057216675,-0.2101191999866802,-0.5623326486946452,-2.523450465918666
2016-11,food,1.6342275835630513,2.097386766191569,0.2755048370312069,2.069376358390147,5.922388893746985
2016-12,food,3.3231288275948327,0.7578808861179855,0.5602267856011237,4.659829795186493,7.748245920491606
2017-01,food,3.383303852706848,1.515818312776848,0.5703713399175359,4.629679764486351,11.353447890303705
2017-02,food,4.6737776356870775,1.429142336795238,0.7879247411995405,3.039550052124026,10.052184383482466
2017-03,food,4.412315385063257,-0.22019492403546487,0.7438463548888198,1.0891865574684245,7.968661369612951
2017-04,food,3.559734961504347,-0.5556552015647415,0.6001148250755287,0.17643110879749901,5.852154147521008
2017-05,food,4.5619326074563675,0.4252516456774234,0.7690694443085957,-0.11184502823070996,0.16225924899871913
2017-06,food,5.351437944034367,0.21660501754674288,0.9021675153954605,0.9391225589711096,1.4019019670888482
2017-07,food,5.7467159973510125,0.9141347228866481,0.9688051225172187,2.1869810358466655,7.924450123377542
2017-08,food,5.595192776630465,-0.7874563607415164,0.9432607120257239,1.0332601691740972,5.8824786814669
2017-09,food,5.790722402256255,0.1016701675915224,0.9762239040466033,0.4392844582218878,5.639620657486947
2017-10,food,7.706473401083567,1.6038830808742737,1.2991891213962876,1.9597574037325547,4.8638136392638565
2017-11,food,5.747209304077804,0.23272338073274035,0.9688882862030712,0.15201652744733885,6.438289944682716
2017-12,food,5.49262067681578,0.520831437879232,0.9259686837136202,-0.29810172544047475,6.576830471487038
2018-01,food,4.587996573487503,0.6472323797525493,0.7734634153723683,-3.118476827596064,-0.5277471765838184
2018-02,food,2.2399256735196946,-0.8473986891320917,0.37761592317490744,-3.507283630558109,-3.4765212452790646
2018-03,food,1.988141897784457,-0.4725862296849848,0.3351691741426835,-3.5044787790313228,-5.621411688791644
2018-04,food,1.8998049313841077,-0.6372310939019861,0.32027696342690437,-2.6881916421033956,-4.58987874813537
2018-05,food,2.436235441526643,0.9501909242228471,0.41071063482117043,0.19630976800694855,0.9261475712333547
2018-06,food,2.713476257875039,0.4904194018800614,0.4574490369229953,0.7253343600905822,4.2706130492548375
2018-07,food,-0.09975819936255714,-1.8506585307397942,-0.01681764934966145,-1.9995631307466648,0.06029176038674011
2018-08,food,0.6053031704495364,-0.07578205306823593,0.10204450898177997,-1.8309322710771068,-1.2347395650124762
2018-09,food,1.4022366485135687,0.896465898038515,0.2363948468460124,-1.3112396093614704,0.6063277954622683
2018-10,food,0.20194840295865085,0.40125696125940313,0.03404529601962198,0.301706602321208,6.0791893132854655
2018-11,food,-1.2974568418032846,-1.2683418219786926,-0.21873063418541117,-1.902760012252821,-1.1972924228345283
2018-12,food,-0.5364197008795065,1.297275696114885,-0.09043184912405154,-1.9386563493930753,-1.132157784875564
2019-01,food,-0.21170975316337215,0.9749583754573501,-0.0356909047612716,-0.413658156122023,-2.115326971667735
2019-02,food,1.4210042225889403,0.7752454118103828,0.23955876201248708,2.718461064392225,7.430736174252648
2019-03,food,1.9024297966089296,0.0,0.3207194740498231,2.438849497488436,4.070413616537396
2019-04,food,1.82594026726705,-0.7135726031065301,0.30782455321512336,2.037650020430422,3.4856765375562904
2019-05,food,2.923032917058838,2.038267215451917,0.49277696420675937,1.5020286944698975,6.863431618071398
2019-06,food,2.7382406235912238,0.3140151792100394,0.4616239159970245,0.8358108269822941,7.611935286672853
2019-07,food,4.10182579645959,-0.5485631528339485,0.6915027374095228,2.2758855291925397,8.915361546246316
2019-08,food,3.932132407352312,-0.25691440131780297,0.6628951248704275,1.0090994902934742,2.5434956629325525
2019-09,food,2.493290422840414,-0.49691909475675267,0.4203291992651737,-0.24495020075080998,-0.483360057093686
2019-10,food,2.871517566382872,0.7789918277173621,0.4840922935798913,-1.2303082300767176,1.2920594149379645
2019-11,food,5.439296132025925,1.1873371087660376,0.9169790116692519,1.507163724673613,4.562822794795158
2019-12,food,4.817312596908047,0.7119882050777746,0.8121224579050964,2.324022174067633,7.860347439786752
2020-01,food,6.271273327257142,2.3708887683259205,1.0572371641391238,3.39975576087427,10.949960358637025
2020-02,food,5.492731467313644,0.04254429802647958,0.9259873612334256,0.05343533528771882,7.742503326442876
2020-03,food,6.358321467278385,0.8183625066264155,1.0719120991797715,1.5410088703703382,9.996780759381728
2020-04,food,7.79698680165118,0.6261496516069218,1.3144482443748335,1.5257134743940375,9.187211127780149
2020-05,food,6.258982499028445,0.5870195611538357,1.0551651255429186,0.766251031714801,9.690780046238544
2020-06,food,5.391963291106539,-0.5128444972137918,0.908999445815096,-0.9663581761718456,3.8583949826390116
2020-07,food,4.4307816130894855,-1.434595336170386,0.746959467893469,-3.366205188561694,-3.741196509987083
2020-08,food,4.129525415430635,-0.5452330414606953,0.6961724536027876,-2.12945708359781,-5.461346336680091
2020-09,food,3.3801134820307426,-1.2128896379595524,0.5698334940495369,-2.011849809075797,-8.044645523822204
2020-10,food,3.200182043620548,0.5999285217299795,0.5394999088655742,-1.2305995694689376,-3.4413505423943347
2020-11,food,1.952385134560079,-0.03632850190018955,0.329141151287129,-2.1771402808705558,-3.9119750446304797
2020-12,food,-0.09961352515717033,-1.3164181492974634,-0.0167932595744682,-3.479727007187913,-5.864193644328639
2021-01,food,0.6503916631872002,3.132893158383812,0.10964571334805882,-2.5497903804333477,0.989690058702732
2021-02,food,0.5451822758674736,-0.06212862516911689,0.0919090802137203,-1.4072028586926053,2.2582037763911047
2021-03,food,-0.27992317688372803,-0.008934800920585195,-0.04719060552170258,-0.18030965172655772,9.316917396642905
2021-04,food,-0.09893428804588308,0.8064729984679699,-0.016678750976318886,-0.7493259512330833,6.180623592253953
2021-05,food,-1.2734048052489344,-0.5938954057709707,-0.21467584250411584,-1.818587081116408,2.3792243357955076
2021-06,food,-1.0234105227354902,-0.2653672862609654,-0.17253077363161834,-0.7434873458517621,0.8459373461952853
2021-07,food,0.7649571025589432,0.34176174750515537,0.1289596283871773,0.8638913906048263,-0.3695191991728377
2021-08,food,1.5308358086723426,0.20871655053562754,0.25807462450870916,2.804240613921277,5.649789209818671
2021-09,food,1.910758966812426,-0.8410474479484045,0.32212363997053073,2.9341694895479162,3.5639499389098446
2021-10,food,0.8471205931175984,-0.44886195147503993,0.1428110890429349,0.08216349055865513,-3.1333453071845287
2021-11,food,2.0405104466526605,1.14697017632764,0.3439976804453606,0.5096746379803179,-1.8865734644946466
2021-12,food,4.122439732289143,0.6947884510266301,0.6949779198678379,2.211680765476717,2.7186655770589763
2022-01,food,5.347197009016226,4.349634062165257,0.9014525610507997,4.500076415898628,18.634674788036204
2022-02,food,6.946429955760127,1.4556064536577051,1.1710578576441895,4.905919509107466,21.24093410812055
2022-03,food,7.753525915514822,0.7456456656965054,1.3071214286530457,3.631086183225679,23.273143193544335
2022-04,food,10.656412040647243,3.5222341023550223,1.7965019634504522,5.309215031631017,26.132930189577817
2022-05,food,15.05984999447077,3.362533099892457,2.5388517243082096,8.113420038710643,32.08630464046579
2022-06,food,17.93007446728168,2.2065570381142843,3.0227260228319697,10.17654855176686,37.42239308189821
2022-07,food,19.33777837496275,1.5447924292719521,3.2600425628136875,8.681366334315506,30.156014848049058
2022-08,food,19.680834411880742,0.5027113545714246,3.317876366681811,4.6209844174099715,21.525588450530048
2022-09,food,20.982946934415093,0.22649721920463822,3.537391874757483,3.0528724671334118,13.822230550732392
2022-10,food,25.155239094338377,2.9731963386532505,4.240774122816262,5.817460719375628,16.001045738083995
2022-11,food,25.988794590225105,1.8226859913290232,4.3812983517306,6.307960178344363,18.77470162463622
2022-12,food,25.44107326756174,0.26265599862306455,4.288961228519226,4.458126333146648,17.38123218796341
2023-01,food,24.89751463548293,3.916968995277733,4.197325868882672,-0.2577244588554457,17.87834797087738
2023-02,food,23.913322927748297,0.6566951290618955,4.031406765096823,-2.075471662476808,14.58609873257295
2023-03,food,23.46990074622397,0.38736417139083723,3.95665282195842,-1.9711725213377704,16.91371165038833
2023-04,food,17.34579237459526,-1.609529855129374,2.9242253339775686,-7.551722260887672,0.9771030840343178
2023-05,food,14.576200567522843,0.9234030481942622,2.4573161059575455,-9.337122360225454,0.3696026265127541
2023-06,food,12.03573232427811,-0.06442139534658246,2.0290334748370356,-11.434168421945861,-1.9450966886756262
2023-07,food,9.489681304526087,-0.7617609866488061,1.599809676190477,-7.856111070069172,2.0893672437297814
2023-08,food,7.914614217109975,-0.943766885740638,1.3342783599917303,-6.661586350412868,-2.5704519082447037
2023-09,food,5.947244149260875,-1.6055129583286034,1.0026109867479789,-6.088488175017234,-8.517936784331859
2023-10,food,3.7021400274264025,0.7896026088887518,0.6241220593639962,-5.787541277099685,-5.847282852355218
2023-11,food,1.5314358870432574,-0.3192857646971168,0.2581757881994017,-6.383178330066717,-5.855601028659301
2023-12,food,-0.24422639217055742,-1.4959264812128759,-0.04117269409133861,-6.191470541431433,-6.955359674542906
2024-01,food,-3.8830700983570883,0.12531217598094438,-0.6546239981436143,-7.58521012578349,-12.890496249758094
2024-02,food,-4.828763712298474,-0.3254145929105998,-0.8140529342421724,-6.3601995993417315,-11.543297351847947
2024-03,food,-5.88229661233719,-0.7224469665559823,-0.9916618626751091,-5.638070220166632,-6.620599066476083
2024-04,food,-2.705811270579147,1.700606949063182,-0.45615684170059134,1.1772588277779414,5.8499668611272835
2024-05,food,-3.6623231928239943,-0.06880965192946292,-0.6174095729033785,1.1664405194744796,5.2020544910008
2024-06,food,-4.209750995744204,-0.6190550143897373,-0.7096972133439214,1.672545616592986,5.108065251427078
2024-07,food,-3.1095968160064955,0.3739032677408417,-0.524228676986822,-0.4037855454273487,0.4446389846208536
2024-08,food,-1.6845878222501183,0.5172908567849598,-0.28399477410721863,1.977735370573876,5.597901603243661
2024-09,food,0.6935577385594295,0.7834853678096771,0.1169228286533666,4.903308734303634,11.424944507882248
2024-10,food,0.1640341484032638,0.24644913158747878,0.027653554362889264,3.2736309644097594,7.380327513095205
2024-11,food,0.8721167686809221,0.39451863339935395,0.14702504757860127,2.5567045909310404,4.382995959074613
2024-12,food,1.706130325939697,-0.6836267266280153,0.28762649837129056,1.0125725873802676,-3.0235569730226723
2025-01,food,4.785167350236727,3.1564084965541084,0.8067032794292314,4.621133201833463,5.338305643259886
2025-02,food,4.419316389707369,-0.673919835503576,0.7450266131728742,3.5471996210264467,2.4362659784122487
2025-03,food,6.053604928827222,0.8313573442244193,1.020541726343654,4.347474602887525,10.324982488566274
2025-04,food,4.011404509212382,-0.25742540665512326,0.6762591432750509,-0.7737628410243449,2.839033711003764
2025-05,food,5.383831088532446,1.2495055205658379,0.9076284855110265,0.9645146988250772,8.85840300123039
2025-06,food,6.270396740698726,0.21651107207546946,1.057089385555927,0.21679181187150398,5.891460864395889
2025-07,food,5.160926317189634,-0.6742693313747237,0.8700502783384446,1.1495218079772513,4.867473624000622
2025-08,food,4.620165106187631,0.0020663330527246754,0.7788865195031647,-0.7636659823448149,2.6865774577132857
2025-09,food,2.6271798397892954,-1.1383410799018148,0.4429008302715976,-3.643216900909431,-2.5159497743549215
2025-10,food,3.595010736159465,1.190939945319691,0.6060617608911137,-1.5659155810301684,1.410086882249145
2025-11,food,2.161125785388544,-0.9949679828392133,0.3643315125114202,-2.459039320799087,-5.084293041796775
2025-12,food,1.6837205287860577,-1.1460611789652098,0.283848562192258,-0.9434593110032377,-6.653277992396869
2026-01,food,1.2591836694182432,2.7250668678632595,0.21227838467826582,-2.335827066741222,-3.794745145806555
2026-02,food,0.40451600405813226,-1.508770569631281,0.0681949790197327,-1.756609781330412,-4.478241282210743
2026-03,food,-1.103934101356506,-0.6835537331752575,-0.18610577115845248,-2.7876546301425638,-0.7994312723066468
2026-04,food,-1.2409666317240604,-0.39737189345002605,-0.20920728120919774,-2.5001503011423036,-7.119799482285374
2026-05,food,-1.9216515894456474,0.5565946863921196,-0.32395996329146326,-2.3261675935037798,-0.5326705922428014
2026-06,food,-3.3077925118436324,-1.2005739988187143,-0.557641326137466,-2.2038584104871264,-3.1083087030553314
2026-07,food,-3.069909197621701,-0.42988855650980307,-0.5175379743299617,-1.8289425658976404,-2.594986896811303
2016-01,alcohol_tobacco,4.599780227130305,2.471576266671834,0.3811875362431734,4.599780227130305,0.08378200724731588
2016-02,alcohol_tobacco,3.175157038014933,0.2642207442493112,0.26312785149328344,3.175157038014933,7.916317615955882
2016-03,alcohol_tobacco,2.9373341086197002,0.4832312420455309,0.24341927150861303,2.9373341086197002,6.426820765168572
2016-04,alcohol_tobacco,5.241658895550469,2.438705067849684,0.43438054462626713,0.6418786684201638,15.574879749494443
2016-05,alcohol_tobacco,3.9233731890067465,-0.8229577671574166,0.3251331337221381,0.7482161509918135,6.273901998852001
2016-06,alcohol_tobacco,3.9773702610317683,0.11310809761036827,0.3296079150884653,1.040036152412068,7.01213702759938
2016-07,alcohol_tobacco,4.296963382988393,0.7085028825681795,0.3560928575734052,-0.9446955125620757,0.5954636542212279
2016-08,alcohol_tobacco,4.893715554182556,-0.15310881159035927,0.40554619635328504,0.9703423651758096,6.273024615348491
2016-09,alcohol_tobacco,4.501153230011794,0.06131461561401248,0.3730142366109598,0.5237829689800257,4.557827132123056
2016-10,alcohol_tobacco,4.88133283423605,0.2671384140923371,0.40452003025940125,0.5843694512476567,3.3545791458634677
2016-11,alcohol_tobacco,5.854836616738653,0.0856205252152266,0.48519508212097473,0.9611210625560966,2.8473866129404666
2016-12,alcohol_tobacco,4.950062442499463,-0.9492810566222388,0.4102157089108211,0.4489092124876688,1.8754959572948706
2017-01,alcohol_tobacco,3.81474752129661,1.3083254468173378,0.31613123610907995,-1.0665853129394396,-4.305644946811246
2017-02,alcohol_tobacco,3.2646481250466763,-0.2771444977095415,0.27054405081083993,-2.5901884916919764,-2.340496592208475
2017-03,alcohol_tobacco,3.4426694825576565,0.6870315326005045,0.28529682579518123,-1.5073929599418063,0.4235576801350702
2017-04,alcohol_tobacco,0.08624322795908546,-0.9357902991909249,0.007147046589200234,-3.7285042933375245,0.726638475716491
2017-05,alcohol_tobacco,1.4453521904800424,0.5616707206270853,0.11977751398711634,-1.819295934566634,-0.8703643559525327
2017-06,alcohol_tobacco,1.2124823760187775,-0.11315631319279834,0.10047940267381256,-2.230187106538879,-1.8523881326377145
2017-07,alcohol_tobacco,1.2557092407435781,0.7526960947400094,0.10406164818345152,1.1694660127844927,5.405692810833889
2017-08,alcohol_tobacco,1.46637341896937,0.05945831803839263,0.12151956032432815,0.021021228489327637,6.395008339338152
2017-09,alcohol_tobacco,1.3171286918941787,-0.0855378799206138,0.10915152815715448,0.10464631587540119,4.997458517186878
2017-10,alcohol_tobacco,1.2296077525024562,0.17955442613511044,0.10189859658019684,-0.026101488241121906,3.267101730411064
2017-11,alcohol_tobacco,1.3148980153253391,0.1709107880381095,0.10896667017189335,-0.1514754036440309,2.2508017302645866
2017-12,alcohol_tobacco,1.9905368281125684,-0.28955537008458,0.16495740923320343,0.6734081362183897,4.505223802908131
2018-01,alcohol_tobacco,3.1650430248303087,2.495815627099452,0.2622896949777529,1.9354352723278525,3.424379571759377
2018-02,alcohol_tobacco,2.263063412762211,-1.1382031287785839,0.18754190941228577,0.9481653974368718,1.6041323507944467
2018-03,alcohol_tobacco,1.8992388049647058,0.3274012507515429,0.1573914676470512,-0.09129802314786262,0.2907627495915106
2018-04,alcohol_tobacco,3.825611258777064,0.9312396093292745,0.31703152288803116,0.6605682339467553,3.3120024581252725
2018-05,alcohol_tobacco,3.5531412891868692,0.2986132879416593,0.29445171444506646,1.2900778764246583,4.107004419990714
2018-06,alcohol_tobacco,3.521540878653048,-0.1432679766554373,0.29183296266979414,1.6223020736883422,4.4430551168508226
2018-07,alcohol_tobacco,2.889908930634637,0.13328963350145295,0.2394891083574708,-0.935702328142427,1.7553905812874033
2018-08,alcohol_tobacco,2.3574372712863223,-0.4606756519732381,0.1953627479828736,-1.195704017900547,1.7163999604868465
2018-09,alcohol_tobacco,3.266379982972767,0.8110808689328854,0.2706875712886393,-0.2551608956802811,4.025771787600126
2018-10,alcohol_tobacco,3.1408058703493498,0.05696447125817485,0.26028114223263493,0.2508969397147127,4.2826810262707955
2018-11,alcohol_tobacco,3.1273665199752454,0.15514588072513574,0.2591674123140624,0.7699292486889231,5.283857276918947
2018-12,alcohol_tobacco,2.789470490086009,-0.617897770385314,0.23116569293187694,-0.4769094928867581,2.6384347529455576
2019-01,alcohol_tobacco,3.264289457198681,2.9823561887225103,0.27051432771396233,0.12348358684933114,3.9941125877967796
2019-02,alcohol_tobacco,3.26656537574141,-1.1353005635928302,0.27070293493847186,0.13919885576616453,2.2485352568267594
2019-03,alcohol_tobacco,3.684752616826575,0.7364313872390154,0.305358452429801,0.8952821267405664,3.884655802776649
2019-04,alcohol_tobacco,1.1110879179023265,-1.5609926625957207,0.09207676129321887,-2.1532015392963544,-5.009195822881804
2019-05,alcohol_tobacco,2.349953643843332,1.5451640024114823,0.19474257367751666,-0.9166117318980778,0.7603987361199147
2019-06,alcohol_tobacco,1.789549891731617,-0.686016913097425,0.14830145801096084,-1.8952027250949581,-2.7106668587378167
2019-07,alcohol_tobacco,1.2769072870650902,-0.36889694374646026,0.10581834755852297,0.16581936916276363,2.561851384407092
2019-08,alcohol_tobacco,2.3410572432251957,0.5786573742391126,0.19400532170772516,-0.008896400618136457,1.6939900105766457
2019-09,alcohol_tobacco,1.9304318025753262,0.4079983591057183,0.15997645678133635,0.14088191084370916,4.562027544149208
2019-10,alcohol_tobacco,1.9646015376262604,0.08915144007681736,0.16280813057334131,0.6876942505611703,6.956430967086099
2019-11,alcohol_tobacco,1.816743263523502,0.008290552865652563,0.15055499489395235,-0.5243139797016938,3.212853801446915
2019-12,alcohol_tobacco,1.9643344717880755,-0.47691971198795124,0.1627859986096723,0.033902669212749315,2.743673550371646
2020-01,alcohol_tobacco,3.430510067727379,4.467381454314449,0.2842891651782731,1.4659085301011188,9.910704572316053
2020-02,alcohol_tobacco,3.148276649411492,-1.3736339157114659,0.2609002517821996,1.3315333858879903,7.7992151443094215
2020-03,alcohol_tobacco,3.767794101442281,1.342145029991162,0.31224016793871445,1.8034596296542056,11.294278027678448
