effective_year,basis_year,basket_code,basket_label_cs,weight_permille,mapped_series,mapping_status,eligible_for_exact_core_aggregation,available_from_assumption,availability_kind,source_file,source_sheet,source_cell
2014,2012,01.18,"Cukr, marmeláda, med, čokoláda, cukrovinky a cukrářské výrobky",11.70072,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E177
2014,2012,01.19,Potravinářské výrobky a přípravky jinde neuvedené,6.008622,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E197
2014,2012,01.2,Nealkoholické nápoje,16.266411,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E212
2014,2012,01.21,"Káva, čaj a kakao",6.172178,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E213
2014,2012,01.22,"Minerální vody, nealkoholické nápoje, ovocné a zeleninové šťávy",10.094233,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E225
2014,2012,02,"ALKOHOLICKÉ NÁPOJE, TABÁK",94.979744,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E238
2014,2012,02.1,Alkoholické nápoje,44.350782,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E239
2014,2012,02.11,Lihoviny,19.457296,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E240
2014,2012,02.12,Vína,9.66842,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E250
2014,2012,02.13,Piva,15.225066,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E256
2014,2012,02.2,Tabák,50.628962,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E261
2014,2012,02.20,Tabák,50.628962,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E262
2014,2012,03,ODÍVÁNÍ A OBUV,32.873111,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E272
2014,2012,03.1,Odívání,23.856961,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E273
2014,2012,03.11,Oděvní materiály,0.23489,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E274
2014,2012,03.12,Oděvy,21.762829,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E277
2014,2012,03.13,Oděvní doplňky a textilní galanterie,1.41777,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E329
2014,2012,03.14,"Čištění, opravy a půjčování oděvů",0.441472,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E336
2014,2012,03.2,Obuv včetně oprav,9.01615,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E340
2014,2012,03.21,Obuv,8.67827,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E341
2014,2012,03.22,Opravy a půjčování obuvi,0.33788,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E360
2014,2012,04,"BYDLENÍ, VODA, ENERGIE, PALIVA",265.625882,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E363
2014,2012,04.1,Nájemné z bytu,45.200602,actual_rent,previous_five_group_audit,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E364
2014,2012,04.11,Nájemné placené nájemníky za první (hlavní) bydliště,45.200602,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E365
2014,2012,04.2,Imputované nájemné za bydlení,92.955475,imputed_rent,previous_five_group_audit,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E381
2014,2012,04.21,Imputované nájemné vlastníků - nájemníků,92.955475,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E382
2014,2012,04.3,Běžná údržba a drobné opravy bytu,3.910612,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E385
2014,2012,04.31,Výrobky pro běžnou údržbu a drobné opravy bytu,2.464535,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E386
2014,2012,04.32,Služby pro běžnou údržbu a drobné opravy bytu,1.446077,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E397
2014,2012,04.4,Ostatní služby související s bydlením,20.834713,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E405
2014,2012,04.41,Dodávka vody (vodné),8.513847,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E406
2014,2012,04.42,Sběr pevných odpadů,4.488802,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E409
2014,2012,04.43,Odvádění odpadních vod kanalizací (stočné),5.145288,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E412
2014,2012,04.44,Ostatní služby související s bydlením jinde neuvedené,2.686776,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E415
2014,2012,04.5,"Elektrická a tepelná energie, plyn a ostatní paliva",102.72448,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E419
2014,2012,04.51,Elektrická energie,47.404951,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E420
2014,2012,04.52,Plynná paliva,29.520813,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E423
2014,2012,04.53,Kapalná paliva,0.02108,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E428
2014,2012,04.54,Tuhá paliva,5.283211,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E431
2014,2012,04.55,Tepelná energie,20.494425,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E439
2014,2012,05,"BYTOVÉ VYBAVENÍ, ZAŘÍZENÍ DOMÁCNOSTI, OPRAVY",61.140577,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E442
2014,2012,05.1,"Nábytek, byt. zaříz. a výzd., koberce a ost. podl. krytina;opravy",23.810586,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E443
2014,2012,05.11,Nábytek a bytové zařízení,19.849382,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E444
2014,2012,05.12,Koberce a ostatní podlahová krytina,3.771485,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E461
2014,2012,05.13,"Opravy nábytku, zařízení a podlahových krytin",0.189719,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E465
2014,2012,05.2,Bytový textil,8.198854,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E468
2014,2012,05.20,Bytový textil,8.198854,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E469
2014,2012,05.3,Přístroje a spotřebiče pro domácnost včetně oprav,10.631467,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E480
2014,2012,05.31,Hlavní (velké) přístroje pro domácnost elektrické a neelektrické,7.7622,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E481
2014,2012,05.32,Malé domácí elektrické spotřebiče,1.91947,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E498
2014,2012,05.33,Opravy domácích přístrojů a spotřebičů,0.949797,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E503
2014,2012,05.4,"Skleněné, keramické, stolní a kuchyňské potřeby pro domácnost",4.188264,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E506
2014,2012,05.40,"Skleněné, keramické, stolní a kuchyňské potřeby pro domácnost",4.188264,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E507
2014,2012,05.5,"Nářadí, nástroje a různé potřeby pro dům a zahradu",2.952383,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E521
2014,2012,05.51,Nástroje a nářadí dlouhodobé spotřeby pro dům a zahradu vč.oprav,2.211577,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E522
2014,2012,05.52,Nástroje a nářadí krátkodobé spotřeby pro dům a zahradu vč.oprav,0.740806,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E527
2014,2012,05.6,Zboží a služby pro běžnou údržbu domácnosti,11.359023,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E535
2014,2012,05.61,Spotřební zboží pro domácnost,10.682059,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E536
2014,2012,05.62,Služby domácího personálu a služby pro domácnost,0.676964,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E557
2014,2012,06,ZDRAVÍ,23.759994,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E562
2014,2012,06.1,Léčiva a zdravotnické prostředky,16.594052,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E563
2014,2012,06.11,Léčiva,12.860511,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E564
2014,2012,06.12,Ostatní zdravotnické výrobky,0.388471,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E569
2014,2012,06.13,Léčebné a protetické prostředky,3.34507,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E576
2014,2012,06.2,Ambulantní zdravotní péče,5.257915,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E582
2014,2012,06.21,Ambulantní lékařská péče,2.239884,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E583
2014,2012,06.22,Ambulantní stomatologická péče,2.689788,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E589
2014,2012,06.23,Ambulantní zdravotní péče ostatní,0.328243,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E594
2014,2012,06.3,Ústavní zdravotní péče,1.908027,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E597
2014,2012,06.30,Ústavní zdravotní péče,1.908027,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E598
2014,2012,07,DOPRAVA,101.328994,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E602
2014,2012,07.1,"Nákup automobilů,motocyklů a jízdních kol",34.192709,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E603
2014,2012,07.11,Automobily,31.893199,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E604
2014,2012,07.12,Motocykly,0.937752,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E637
2014,2012,07.13,Jízdní kola,1.361758,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E640
2014,2012,07.2,Provoz osobních dopravních prostředků,50.365164,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E644
2014,2012,07.21,Náhradní díly a příslušenství pro osobní dopravní prostředky,4.094308,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E645
2014,2012,07.22,"Pohonné hmoty, oleje a pod. přípravky pro osobní dopr.prostředky",36.468729,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E654
2014,2012,07.23,Údržba a opravy osobních dopravních prostředků,5.707819,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E662
2014,2012,07.24,Ostatní služby týkající se prostředků osobní dopravy,4.094308,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E671
2014,2012,07.3,Dopravní služby,16.771121,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E678
2014,2012,07.31,Kolejová osobní doprava,2.900586,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E679
2014,2012,07.32,Silniční osobní doprava,7.468287,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E682
2014,2012,07.33,Letecká osobní doprava,1.770104,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E701
2014,2012,07.35,Kombinovaná osobní doprava,4.447244,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E704
2014,2012,07.36,Ostatní placené služby v dopravě,0.1849,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E713
2014,2012,08,POŠTY A TELEKOMUNIKACE,30.580226,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E716
2014,2012,08.1,Poštovní služby,0.653475,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E717
2014,2012,08.10,Poštovní služby,0.653475,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E718
2014,2012,08.2,Telefonní a telefaxové zařízení,1.6105,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E722
2014,2012,08.20,Telefonní a telefaxové zařízení,1.6105,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E723
2014,2012,08.3,Telefonické a telefaxové služby,28.316251,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E726
2014,2012,08.30,Telefonické a telefaxové služby,28.316251,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E727
2014,2012,09,REKREACE  A KULTURA,87.601198,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E730
2014,2012,09.1,"Zaříz. a vyb. audiovizuální, fotografická a pro zpr.dat vč.oprav",16.376628,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E731
2014,2012,09.11,"Zařízení pro příjem, záznam a reprodukci obrazu a zvuku",4.482176,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E732
2014,2012,09.12,Fotografická a kinematografická zařízení a optické přístroje,0.941366,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E741
2014,2012,09.13,Zařízení pro zpracování dat,8.710191,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E744
2014,2012,09.14,Nosná média pro záznam obrazu a zvuku,1.570749,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E750
2014,2012,09.15,"Opravy zařízení a vybavení audioviz., fotogr. a pro zpracov. dat",0.672146,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E757
2014,2012,09.2,Ostat.výrobky dlouh.spotřeby pro rekreaci a kulturu vč. oprav,1.607489,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E760
2014,2012,09.22,Hudební nástroje a výrobky dl. spotřeby pro rekreaci uvnitř,1.607489,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E761
2014,2012,09.3,"Ost. rekreace vč. vybavení; květiny, zahrady a domácí zvířata",19.028472,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E764
2014,2012,09.31,"Hry, hračky a sběratelské předměty",4.45146,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E765
2014,2012,09.32,"Zařízení pro sport, kempink a rekreaci ve volné přírodě vč. oprav",3.065611,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E778
2014,2012,09.33,Květiny a zahrady,4.959786,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E788
2014,2012,09.34,Domácí zvířata a potřeby pro jejich chov,5.27779,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E799
2014,2012,09.35,Veterinární a ostatní služby pro domácí zvířata,1.273825,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E805
2014,2012,09.4,Rekreační a kulturní služby,22.031446,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E808
2014,2012,09.41,Rekreační a sportovní služby,7.380956,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E809
2014,2012,09.42,Kulturní služby,14.65049,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E818
2014,2012,09.5,"Noviny, knihy a papírenské zboží",9.424496,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E830
2014,2012,09.51,Knihy,3.092714,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E831
2014,2012,09.52,Noviny a periodické časopisy,4.309924,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E841
2014,2012,09.53,Ostatní tiskoviny,0.830546,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E856
2014,2012,09.54,"Papírenské zboží, potřeby k psaní a kreslení",1.191312,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E861
2014,2012,09.6,Dovolená s komplexními službami,19.132667,package_holidays,previous_five_group_audit,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E868
2014,2012,09.60,Dovolená s komplexními službami,19.132667,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E869
2014,2012,10,VZDĚLÁVÁNÍ,7.411069,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E887
2014,2012,10.1,Preprimární a primární vzdělávání,0.954013,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E888
2014,2012,10.10,Preprimární a primární vzdělávání,0.954013,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E889
2014,2012,10.2,Sekundární vzdělávání,0.859455,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E892
2014,2012,10.20,Sekundární vzdělávání,0.859455,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E893
2014,2012,10.3,Postsekundární vzdělávání nižší než terciární,0.133104,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E898
2014,2012,10.30,Postsekundární vzdělávání nižší než terciární,0.133104,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E899
2014,2012,10.4,Terciární vzdělávání,2.184474,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E902
2014,2012,10.40,Terciární vzdělávání,2.184474,,native_basket_only_no_verified_concordance,False,2014-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2014.xlsx,List1,E903
