origin,target,model,predicted,actual,eligible,predicted_change,actual_change
2019-02,2019-11,CORE_FEEDBACK_R21,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,DAMPED_P95_Q001_R16,0,0.0,True,0.07218464969636251,-0.36520282553289585
2019-02,2019-11,GAP_CALIBRATION_R23,0,0.0,True,-0.02463784574969452,-0.36520282553289585
2019-02,2019-11,GAP_DOMESTIC_R23,0,0.0,True,-0.030499332395199197,-0.36520282553289585
2019-02,2019-11,GAP_ENET_R23,0,0.0,True,-0.13217549032278963,-0.36520282553289585
2019-02,2019-11,GAP_FREE_R23,0,0.0,True,-0.003399567667667469,-0.36520282553289585
2019-02,2019-11,GAP_HALF_R23,0,0.0,True,-0.08123368713253676,-0.36520282553289585
2019-02,2019-11,GAP_IMPORTED_R23,0,0.0,True,0.06355494519053995,-0.36520282553289585
2019-02,2019-11,GAP_JOINT_R23,0,0.0,True,-0.03029188394228033,-0.36520282553289585
2019-02,2019-11,STABLE_LOCAL_CORE_R14B,0,0.0,True,-4.440892098500626e-16,-0.36520282553289585
2019-02,2019-11,STATE_FAST_R15,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-03,2019-12,CORE_FEEDBACK_R21,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,DAMPED_P95_Q001_R16,0,0.0,True,0.08341746897525937,0.39456003763463476
2019-03,2019-12,GAP_CALIBRATION_R23,0,0.0,True,0.07281974502694588,0.39456003763463476
2019-03,2019-12,GAP_DOMESTIC_R23,0,0.0,True,0.33223335953611866,0.39456003763463476
2019-03,2019-12,GAP_ENET_R23,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,GAP_FREE_R23,0,0.0,True,0.36747794849305837,0.39456003763463476
2019-03,2019-12,GAP_HALF_R23,0,0.0,True,0.1488425508144431,0.39456003763463476
2019-03,2019-12,GAP_IMPORTED_R23,0,0.0,True,0.16097472927538536,0.39456003763463476
2019-03,2019-12,GAP_JOINT_R23,0,0.0,True,0.3324030011750363,0.39456003763463476
2019-03,2019-12,STABLE_LOCAL_CORE_R14B,0,0.0,True,-4.440892098500626e-16,0.39456003763463476
2019-03,2019-12,STATE_FAST_R15,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-04,2020-01,CORE_FEEDBACK_R21,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,DAMPED_P95_Q001_R16,0,0.0,True,0.07304005759328547,-0.6688584835320368
2019-04,2020-01,GAP_CALIBRATION_R23,0,0.0,True,0.19179309511568965,-0.6688584835320368
2019-04,2020-01,GAP_DOMESTIC_R23,0,0.0,True,0.26146195551218465,-0.6688584835320368
2019-04,2020-01,GAP_ENET_R23,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,GAP_FREE_R23,0,0.0,True,0.39018605125016315,-0.6688584835320368
2019-04,2020-01,GAP_HALF_R23,0,0.0,True,0.17274542346956512,-0.6688584835320368
