model,clock,threshold,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,rows,calls
GAP_DOMESTIC_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_DOMESTIC_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_DOMESTIC_R23,cutoff,0.5,True,True,True,False,False,18,7
GAP_DOMESTIC_R23,cutoff,0.5,True,True,True,True,True,36,21
GAP_DOMESTIC_R23,report,0.3,False,False,False,False,False,6,0
GAP_DOMESTIC_R23,report,0.3,False,True,True,True,False,79,0
GAP_DOMESTIC_R23,report,0.3,True,False,False,False,False,4,1
GAP_DOMESTIC_R23,report,0.3,True,True,False,False,False,18,7
GAP_DOMESTIC_R23,report,0.3,True,True,True,False,False,18,10
GAP_DOMESTIC_R23,report,0.3,True,True,True,True,True,36,27
GAP_DOMESTIC_R23,report,0.5,False,False,False,False,False,6,0
GAP_DOMESTIC_R23,report,0.5,False,True,True,True,False,79,0
GAP_DOMESTIC_R23,report,0.5,True,False,False,False,False,4,0
GAP_DOMESTIC_R23,report,0.5,True,True,False,False,False,18,7
GAP_DOMESTIC_R23,report,0.5,True,True,True,False,False,18,8
GAP_DOMESTIC_R23,report,0.5,True,True,True,True,True,36,22
GAP_ENET_R23,cutoff,0.3,False,False,False,False,False,6,0
GAP_ENET_R23,cutoff,0.3,False,True,True,True,False,79,0
GAP_ENET_R23,cutoff,0.3,True,False,False,False,False,4,1
GAP_ENET_R23,cutoff,0.3,True,True,False,False,False,18,9
GAP_ENET_R23,cutoff,0.3,True,True,True,False,False,18,13
GAP_ENET_R23,cutoff,0.3,True,True,True,True,True,36,28
GAP_ENET_R23,cutoff,0.5,False,False,False,False,False,6,0
GAP_ENET_R23,cutoff,0.5,False,True,True,True,False,79,0
GAP_ENET_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_ENET_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_ENET_R23,cutoff,0.5,True,True,True,False,False,18,8
GAP_ENET_R23,cutoff,0.5,True,True,True,True,True,36,22
GAP_ENET_R23,report,0.3,False,False,False,False,False,6,0
GAP_ENET_R23,report,0.3,False,True,True,True,False,79,0
GAP_ENET_R23,report,0.3,True,False,False,False,False,4,2
GAP_ENET_R23,report,0.3,True,True,False,False,False,18,7
GAP_ENET_R23,report,0.3,True,True,True,False,False,18,10
GAP_ENET_R23,report,0.3,True,True,True,True,True,36,26
GAP_ENET_R23,report,0.5,False,False,False,False,False,6,0
GAP_ENET_R23,report,0.5,False,True,True,True,False,79,0
GAP_ENET_R23,report,0.5,True,False,False,False,False,4,0
GAP_ENET_R23,report,0.5,True,True,False,False,False,18,7
GAP_ENET_R23,report,0.5,True,True,True,False,False,18,7
GAP_ENET_R23,report,0.5,True,True,True,True,True,36,21
GAP_FREE_R23,cutoff,0.3,False,False,False,False,False,6,0
GAP_FREE_R23,cutoff,0.3,False,True,True,True,False,79,0
GAP_FREE_R23,cutoff,0.3,True,False,False,False,False,4,1
GAP_FREE_R23,cutoff,0.3,True,True,False,False,False,18,9
GAP_FREE_R23,cutoff,0.3,True,True,True,False,False,18,13
GAP_FREE_R23,cutoff,0.3,True,True,True,True,True,36,29
GAP_FREE_R23,cutoff,0.5,False,False,False,False,False,6,0
GAP_FREE_R23,cutoff,0.5,False,True,True,True,False,79,0
GAP_FREE_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_FREE_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_FREE_R23,cutoff,0.5,True,True,True,False,False,18,8
GAP_FREE_R23,cutoff,0.5,True,True,True,True,True,36,24
GAP_FREE_R23,report,0.3,False,False,False,False,False,6,0
GAP_FREE_R23,report,0.3,False,True,True,True,False,79,0
GAP_FREE_R23,report,0.3,True,False,False,False,False,4,1
GAP_FREE_R23,report,0.3,True,True,False,False,False,18,7
GAP_FREE_R23,report,0.3,True,True,True,False,False,18,10
GAP_FREE_R23,report,0.3,True,True,True,True,True,36,26
GAP_FREE_R23,report,0.5,False,False,False,False,False,6,0
GAP_FREE_R23,report,0.5,False,True,True,True,False,79,0
GAP_FREE_R23,report,0.5,True,False,False,False,False,4,0
GAP_FREE_R23,report,0.5,True,True,False,False,False,18,7
GAP_FREE_R23,report,0.5,True,True,True,False,False,18,7
GAP_FREE_R23,report,0.5,True,True,True,True,True,36,23
GAP_HALF_R23,cutoff,0.3,False,False,False,False,False,6,0
GAP_HALF_R23,cutoff,0.3,False,True,True,True,False,79,0
GAP_HALF_R23,cutoff,0.3,True,False,False,False,False,4,1
GAP_HALF_R23,cutoff,0.3,True,True,False,False,False,18,10
GAP_HALF_R23,cutoff,0.3,True,True,True,False,False,18,13
GAP_HALF_R23,cutoff,0.3,True,True,True,True,True,36,24
GAP_HALF_R23,cutoff,0.5,False,False,False,False,False,6,0
GAP_HALF_R23,cutoff,0.5,False,True,True,True,False,79,0
GAP_HALF_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_HALF_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_HALF_R23,cutoff,0.5,True,True,True,False,False,18,7
GAP_HALF_R23,cutoff,0.5,True,True,True,True,True,36,19
GAP_HALF_R23,report,0.3,False,False,False,False,False,6,0
GAP_HALF_R23,report,0.3,False,True,True,True,False,79,0
GAP_HALF_R23,report,0.3,True,False,False,False,False,4,2
GAP_HALF_R23,report,0.3,True,True,False,False,False,18,7
GAP_HALF_R23,report,0.3,True,True,True,False,False,18,10
GAP_HALF_R23,report,0.3,True,True,True,True,True,36,25
GAP_HALF_R23,report,0.5,False,False,False,False,False,6,0
GAP_HALF_R23,report,0.5,False,True,True,True,False,79,0
GAP_HALF_R23,report,0.5,True,False,False,False,False,4,0
GAP_HALF_R23,report,0.5,True,True,False,False,False,18,7
GAP_HALF_R23,report,0.5,True,True,True,False,False,18,7
GAP_HALF_R23,report,0.5,True,True,True,True,True,36,21
GAP_IMPORTED_R23,cutoff,0.3,False,False,False,False,False,6,0
GAP_IMPORTED_R23,cutoff,0.3,False,True,True,True,False,79,0
GAP_IMPORTED_R23,cutoff,0.3,True,False,False,False,False,4,1
GAP_IMPORTED_R23,cutoff,0.3,True,True,False,False,False,18,10
GAP_IMPORTED_R23,cutoff,0.3,True,True,True,False,False,18,13
GAP_IMPORTED_R23,cutoff,0.3,True,True,True,True,True,36,28
GAP_IMPORTED_R23,cutoff,0.5,False,False,False,False,False,6,0
GAP_IMPORTED_R23,cutoff,0.5,False,True,True,True,False,79,0
GAP_IMPORTED_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_IMPORTED_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_IMPORTED_R23,cutoff,0.5,True,True,True,False,False,18,7
GAP_IMPORTED_R23,cutoff,0.5,True,True,True,True,True,36,21
GAP_IMPORTED_R23,report,0.3,False,False,False,False,False,6,0
GAP_IMPORTED_R23,report,0.3,False,True,True,True,False,79,0
GAP_IMPORTED_R23,report,0.3,True,False,False,False,False,4,2
GAP_IMPORTED_R23,report,0.3,True,True,False,False,False,18,7
GAP_IMPORTED_R23,report,0.3,True,True,True,False,False,18,10
GAP_IMPORTED_R23,report,0.3,True,True,True,True,True,36,26
GAP_IMPORTED_R23,report,0.5,False,False,False,False,False,6,0
GAP_IMPORTED_R23,report,0.5,False,True,True,True,False,79,0
GAP_IMPORTED_R23,report,0.5,True,False,False,False,False,4,0
GAP_IMPORTED_R23,report,0.5,True,True,False,False,False,18,7
GAP_IMPORTED_R23,report,0.5,True,True,True,False,False,18,7
GAP_IMPORTED_R23,report,0.5,True,True,True,True,True,36,22
GAP_JOINT_R23,cutoff,0.3,False,False,False,False,False,6,0
GAP_JOINT_R23,cutoff,0.3,False,True,True,True,False,79,0
GAP_JOINT_R23,cutoff,0.3,True,False,False,False,False,4,1
GAP_JOINT_R23,cutoff,0.3,True,True,False,False,False,18,10
GAP_JOINT_R23,cutoff,0.3,True,True,True,False,False,18,13
GAP_JOINT_R23,cutoff,0.3,True,True,True,True,True,36,27
GAP_JOINT_R23,cutoff,0.5,False,False,False,False,False,6,0
GAP_JOINT_R23,cutoff,0.5,False,True,True,True,False,79,0
GAP_JOINT_R23,cutoff,0.5,True,False,False,False,False,4,0
GAP_JOINT_R23,cutoff,0.5,True,True,False,False,False,18,8
GAP_JOINT_R23,cutoff,0.5,True,True,True,False,False,18,7
GAP_JOINT_R23,cutoff,0.5,True,True,True,True,True,36,22
GAP_JOINT_R23,report,0.3,False,False,False,False,False,6,0
GAP_JOINT_R23,report,0.3,False,True,True,True,False,79,0
GAP_JOINT_R23,report,0.3,True,False,False,False,False,4,1
GAP_JOINT_R23,report,0.3,True,True,False,False,False,18,7
GAP_JOINT_R23,report,0.3,True,True,True,False,False,18,10
GAP_JOINT_R23,report,0.3,True,True,True,True,True,36,27
GAP_JOINT_R23,report,0.5,False,False,False,False,False,6,0
GAP_JOINT_R23,report,0.5,False,True,True,True,False,79,0
GAP_JOINT_R23,report,0.5,True,False,False,False,False,4,0
GAP_JOINT_R23,report,0.5,True,True,False,False,False,18,7
GAP_JOINT_R23,report,0.5,True,True,True,False,False,18,7
GAP_JOINT_R23,report,0.5,True,True,True,True,True,36,22
STABLE_LOCAL_CORE_R14B,cutoff,0.3,False,False,False,False,False,6,0
STABLE_LOCAL_CORE_R14B,cutoff,0.3,False,True,True,True,False,79,0
STABLE_LOCAL_CORE_R14B,cutoff,0.3,True,False,False,False,False,4,2
STABLE_LOCAL_CORE_R14B,cutoff,0.3,True,True,False,False,False,18,9
STABLE_LOCAL_CORE_R14B,cutoff,0.3,True,True,True,False,False,18,11
STABLE_LOCAL_CORE_R14B,cutoff,0.3,True,True,True,True,True,36,26
STABLE_LOCAL_CORE_R14B,cutoff,0.5,False,False,False,False,False,6,0
STABLE_LOCAL_CORE_R14B,cutoff,0.5,False,True,True,True,False,79,0
STABLE_LOCAL_CORE_R14B,cutoff,0.5,True,False,False,False,False,4,0
STABLE_LOCAL_CORE_R14B,cutoff,0.5,True,True,False,False,False,18,8
STABLE_LOCAL_CORE_R14B,cutoff,0.5,True,True,True,False,False,18,9
STABLE_LOCAL_CORE_R14B,cutoff,0.5,True,True,True,True,True,36,20
STABLE_LOCAL_CORE_R14B,report,0.3,False,False,False,False,False,6,0
STABLE_LOCAL_CORE_R14B,report,0.3,False,True,True,True,False,79,0
STABLE_LOCAL_CORE_R14B,report,0.3,True,False,False,False,False,4,2
STABLE_LOCAL_CORE_R14B,report,0.3,True,True,False,False,False,18,7
STABLE_LOCAL_CORE_R14B,report,0.3,True,True,True,False,False,18,9
STABLE_LOCAL_CORE_R14B,report,0.3,True,True,True,True,True,36,21
STABLE_LOCAL_CORE_R14B,report,0.5,False,False,False,False,False,6,0
STABLE_LOCAL_CORE_R14B,report,0.5,False,True,True,True,False,79,0
STABLE_LOCAL_CORE_R14B,report,0.5,True,False,False,False,False,4,0
STABLE_LOCAL_CORE_R14B,report,0.5,True,True,False,False,False,18,7
STABLE_LOCAL_CORE_R14B,report,0.5,True,True,True,False,False,18,9
STABLE_LOCAL_CORE_R14B,report,0.5,True,True,True,True,True,36,18
STATE_FAST_R15,cutoff,0.3,False,False,False,False,False,6,0
STATE_FAST_R15,cutoff,0.3,False,True,True,True,False,79,0
STATE_FAST_R15,cutoff,0.3,True,False,False,False,False,4,1
STATE_FAST_R15,cutoff,0.3,True,True,False,False,False,18,10
STATE_FAST_R15,cutoff,0.3,True,True,True,False,False,18,13
STATE_FAST_R15,cutoff,0.3,True,True,True,True,True,36,24
STATE_FAST_R15,cutoff,0.5,False,False,False,False,False,6,0
STATE_FAST_R15,cutoff,0.5,False,True,True,True,False,79,0
STATE_FAST_R15,cutoff,0.5,True,False,False,False,False,4,0
STATE_FAST_R15,cutoff,0.5,True,True,False,False,False,18,8
STATE_FAST_R15,cutoff,0.5,True,True,True,False,False,18,7
STATE_FAST_R15,cutoff,0.5,True,True,True,True,True,36,19
STATE_FAST_R15,report,0.3,False,False,False,False,False,6,0
STATE_FAST_R15,report,0.3,False,True,True,True,False,79,0
STATE_FAST_R15,report,0.3,True,False,False,False,False,4,2
STATE_FAST_R15,report,0.3,True,True,False,False,False,18,7
STATE_FAST_R15,report,0.3,True,True,True,False,False,18,10
STATE_FAST_R15,report,0.3,True,True,True,True,True,36,25
STATE_FAST_R15,report,0.5,False,False,False,False,False,6,0
STATE_FAST_R15,report,0.5,False,True,True,True,False,79,0
STATE_FAST_R15,report,0.5,True,False,False,False,False,4,0
STATE_FAST_R15,report,0.5,True,True,False,False,False,18,7
STATE_FAST_R15,report,0.5,True,True,True,False,False,18,7
STATE_FAST_R15,report,0.5,True,True,True,True,True,36,20
