sample,clock,model,omitted_report,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_rmse,cnb_mae,rmse_gain_vs_cnb,mae_gain_vs_cnb,full_rmse_gain_vs_cnb,full_mae_gain_vs_cnb,scope
full,cutoff,CORE_FEEDBACK_R21,2024-08-08,62,1.3390840907667143,2.1056978507961817,-0.2485979511894126,17,18,2.364628764398905,1.0964902903161784,0.25893091360272313,-0.2425938004505359,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2024-11-14,62,1.3476408732139633,2.106674956037662,-0.2899567191399774,17,18,2.3679521920645064,1.1182254788429142,0.2612772360268445,-0.22941539437104908,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2025-02-13,62,1.356182121757063,2.1077606955147496,-0.27938452786433754,17,18,2.3680554601341135,1.119703276802938,0.26029476461936385,-0.23647884495412508,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2025-05-15,62,1.325164386055716,2.099791619432444,-0.31243320629822485,17,18,2.366627053457412,1.1143983776256081,0.2668354340249679,-0.21076600843010795,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2025-08-14,62,1.3262541958768,2.1010286452539395,-0.31134339647714104,17,18,2.3639882587009775,1.0970690968318144,0.262959613447038,-0.22918509904498552,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2025-11-13,63,1.3069552299973626,2.0842845785376927,-0.30464874977953116,17,18,2.3483463711487516,1.0994653920351358,0.2640617926110589,-0.20748983796222675,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2026-02-12,64,1.311317301863488,2.0739040477103847,-0.25490885414797726,17,18,2.3300770237781605,1.0845651369983424,0.2561729760677758,-0.2267521648651456,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,CORE_FEEDBACK_R21,2026-05-14,65,1.2958135959770452,2.058498222312382,-0.26620256903748296,17,18,2.3129842313782722,1.074816815601965,0.25448600906589025,-0.22099678037508008,0.2521737283032861,-0.22082343877992727,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-02-10,62,1.1343538916346112,1.8276240258505358,-0.020888015304122116,17,17,1.4762985730425087,0.7040305251471131,-0.3513254528080272,-0.43032336648749814,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-05-12,62,1.0686003536622881,1.695770156751527,0.04486552266820098,17,18,2.011588414712717,0.8639058580347869,0.3158182579611901,-0.2046944956275012,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-08-11,62,1.2691491928188796,2.046831867984477,-0.28078008011314737,17,18,2.3011132855836207,1.025782452630478,0.2542814175991439,-0.24336674018840165,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-11-10,62,1.2560909107119138,2.033864779573559,-0.26771263344293633,17,18,2.3277027370360734,1.0273077011297567,0.2938379574625145,-0.22878320958215714,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-02-09,62,1.202022880229054,1.9569311572757224,-0.11870590451486711,17,18,2.3679762558638635,1.1198213144271685,0.4110450985881411,-0.08220156580188553,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-05-11,62,1.154761059025825,1.8984718803218696,-0.44792498153127674,17,18,2.364701449100045,1.0977174807353174,0.46622956877817523,-0.05704357829050766,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-08-10,62,1.3216065454527746,2.081119868906029,-0.27130150919085866,17,18,2.3661721828347044,1.1073596899799842,0.28505231392867536,-0.21424685547279032,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-11-09,62,1.2842357620376692,2.0660936099253533,-0.3184502785194327,17,18,2.366849088210777,1.1139947860587205,0.3007554782854238,-0.17024097597894872,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-02-15,62,1.3335640118182066,2.084217827702128,-0.22009813548771767,17,18,2.366056213976598,1.1097687047272502,0.2818383862744702,-0.2237953070909564,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-05-09,62,1.3492186460764388,2.086045859649815,-0.2357527697459496,17,18,2.367256203681473,1.113370885039828,0.281210344031658,-0.23584776103661076,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-08-08,62,1.3284527035649611,2.082611717476974,-0.21498682723447182,17,18,2.364628764398905,1.0964902903161784,0.28201704692193097,-0.23196241324878275,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-11-14,62,1.3502245029444189,2.0861687149255808,-0.25246153761268303,17,18,2.3679521920645064,1.1182254788429142,0.2817834771389256,-0.23199902410150464,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-02-13,62,1.3536890170711775,2.0864190294325984,-0.24364536153812738,17,18,2.3680554601341135,1.119703276802938,0.2816364307015151,-0.23398574026823948,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-05-15,62,1.3284436946385378,2.081540236784141,-0.274242345918564,17,18,2.366627053457412,1.1143983776256081,0.28508681667327096,-0.21404531701292973,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-08-14,62,1.3269973812942106,2.08159787239726,-0.27568865926289104,17,18,2.3639882587009775,1.0970690968318144,0.2823903863037174,-0.22992828446239622,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-11-13,63,1.304645745028,2.064113252250863,-0.27260083456787776,17,18,2.3483463711487516,1.0994653920351358,0.2842331188978884,-0.2051803529928642,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2026-02-12,64,1.305183513494896,2.052485452979148,-0.2265134457997346,17,18,2.3300770237781605,1.0845651369983424,0.27759157079901264,-0.22061837649655347,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2026-05-14,65,1.2904642940692785,2.0373930074611524,-0.2382516215390338,17,18,2.3129842313782722,1.074816815601965,0.2755912239171199,-0.21564747846731347,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2022-02-10,62,1.211444984647099,1.9248610938011983,0.04781265530353363,17,17,1.4762985730425087,0.7040305251471131,-0.44856252075868963,-0.5074144594999859,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2022-05-12,62,1.1358421193998167,1.7623118176135244,0.12341552055081596,17,18,2.011588414712717,0.8639058580347869,0.2492765970991928,-0.2719362613650298,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2022-08-11,62,1.3678099889773272,2.1692016270200907,-0.20421218562515764,17,18,2.3011132855836207,1.025782452630478,0.13191165856353004,-0.34202753634684924,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2022-11-10,62,1.3490027424708981,2.1575298355123538,-0.18804221838598126,17,18,2.3277027370360734,1.0273077011297567,0.17017290152371967,-0.32169504134114146,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2023-02-09,62,1.2912298160162197,2.071510251481943,-0.04662485954912219,17,18,2.3679762558638635,1.1198213144271685,0.2964660043819207,-0.1714085015890512,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2023-05-11,62,1.2495653061227332,2.0302387569146627,-0.39098835276527694,17,18,2.364701449100045,1.0977174807353174,0.33446269218538216,-0.1518478253874158,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2023-08-10,62,1.4045767900242487,2.1944722486149555,-0.22610613561845444,17,18,2.3661721828347044,1.1073596899799842,0.17169993421974894,-0.2972171000442645,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2023-11-09,62,1.3579287928358084,2.172054222106872,-0.2826248660522019,17,18,2.366849088210777,1.1139947860587205,0.19479486610390495,-0.24393400677708788,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2024-02-15,62,1.4378257022289371,2.2022586754498685,-0.18878005149118582,17,18,2.366056213976598,1.1097687047272502,0.16379753852672962,-0.32805699750168693,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2024-05-09,62,1.4329206036951276,2.201439901355446,-0.20763305519288272,17,18,2.367256203681473,1.113370885039828,0.16581630232602684,-0.3195497186552996,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2024-08-08,62,1.4413788995882464,2.2026094462414316,-0.18212125963761375,17,18,2.364628764398905,1.0964902903161784,0.16201931815747317,-0.344888609272068,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2024-11-14,62,1.4218135526498414,2.1991635890215306,-0.21874010623816897,17,18,2.3679521920645064,1.1182254788429142,0.16878860304297572,-0.3035880738069272,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2025-02-13,62,1.434195247413922,2.2015223282753484,-0.20615003217854722,17,18,2.3680554601341135,1.119703276802938,0.16653313185876506,-0.3144919706109839,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2025-05-15,62,1.4058169981808055,2.1929368884755776,-0.23473666070720461,17,18,2.366627053457412,1.1143983776256081,0.17369016498183454,-0.2914186205551974,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2025-08-14,62,1.4094004847053023,2.195126942325798,-0.23115317418270803,17,18,2.3639882587009775,1.0970690968318144,0.16886131637517954,-0.3123313878734879,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2025-11-13,63,1.3907624729346768,2.178304980299495,-0.22375065168526995,17,18,2.3483463711487516,1.0994653920351358,0.1700413908492564,-0.291297080899541,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2026-02-12,64,1.3950608920136438,2.167301272564102,-0.17515505331146877,17,18,2.3300770237781605,1.0845651369983424,0.1627757512140584,-0.31049575501530136,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_CALIBRATION_R23,2026-05-14,65,1.3777230124448345,2.151047224123378,-0.18711278526372888,17,18,2.3129842313782722,1.074816815601965,0.16193700725489446,-0.30290619684286946,0.16034862046316967,-0.30148335656976655,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2022-02-10,62,1.2173527942213427,1.9446898411897542,0.04140194843964577,17,17,1.4762985730425087,0.7040305251471131,-0.4683912681472455,-0.5133222690742296,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2022-05-12,62,1.1410413777040274,1.7795647542558894,0.11771336495696127,17,18,2.011588414712717,0.8639058580347869,0.23202366045682776,-0.27713551966924044,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2022-08-11,62,1.3747981227305643,2.191839503662234,-0.21742603366143512,17,18,2.3011132855836207,1.025782452630478,0.1092737819213867,-0.3490156701000864,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2022-11-10,62,1.3571444144113929,2.180453979068124,-0.19868683468944642,17,18,2.3277027370360734,1.0273077011297567,0.14724875796794956,-0.3298367132816362,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2023-02-09,62,1.3002664817682958,2.0963134054667547,-0.05499681677022331,17,18,2.3679762558638635,1.1198213144271685,0.2716628503971088,-0.18044516734112737,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2023-05-11,62,1.252679758342137,2.0449487992040614,-0.4052438917588271,17,18,2.364701449100045,1.0977174807353174,0.3197526498959835,-0.15496227760681958,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2023-08-10,62,1.408473812420957,2.21519699578976,-0.2403815216908616,17,18,2.3661721828347044,1.1073596899799842,0.15097518704494428,-0.3011141224409728,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2023-11-09,62,1.3689019800353608,2.1971082510747744,-0.2890216700656029,17,18,2.366849088210777,1.1139947860587205,0.16974083713600274,-0.2549071939766403,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2024-02-15,62,1.4472781489352642,2.2249470765854884,-0.18998272008522857,17,18,2.366056213976598,1.1097687047272502,0.14110913739110975,-0.337509444208014,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2024-05-09,62,1.4460734064328011,2.2247347035766976,-0.2118502436681628,17,18,2.367256203681473,1.113370885039828,0.14252150010477527,-0.33270252139297307,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2024-08-08,62,1.4482047928734305,2.225115828404245,-0.18945005021244207,17,18,2.364628764398905,1.0964902903161784,0.13951293599465986,-0.3517145025572521,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2024-11-14,62,1.433399811184207,2.222586724510427,-0.22452383891675678,17,18,2.3679521920645064,1.1182254788429142,0.14536546755407942,-0.3151743323412928,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2025-02-13,62,1.445937726876486,2.224659619759917,-0.21141374020901346,17,18,2.3680554601341135,1.119703276802938,0.1433958403741964,-0.3262344500735479,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2025-05-15,62,1.4131781496692473,2.2151541118007585,-0.24474550043171658,17,18,2.366627053457412,1.1143983776256081,0.1514729416566536,-0.29877977204363915,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2025-08-14,62,1.4150636162588113,2.2167401156810262,-0.24286003384215255,17,18,2.3639882587009775,1.0970690968318144,0.14724814301995126,-0.31799451942699686,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2025-11-13,63,1.3985352069330723,2.2005867472604996,-0.23307219475359028,17,18,2.3483463711487516,1.0994653920351358,0.14775962388825192,-0.2990698148979365,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2026-02-12,64,1.4029183288887759,2.1894961185375084,-0.18349967193594352,17,18,2.3300770237781605,1.0845651369983424,0.14058090524065214,-0.31835319189043343,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_DOMESTIC_R23,2026-05-14,65,1.3856579920045462,2.1731095089260664,-0.19574610501483453,17,18,2.3129842313782722,1.074816815601965,0.1398747224522059,-0.31084117640258113,0.13844107233699177,-0.3094057794731393,within_clock_common
full,cutoff,GAP_ENET_R23,2022-02-10,62,1.3542080344739522,2.1009012852811058,0.26965845181292936,17,17,1.4762985730425087,0.7040305251471131,-0.6246027122385971,-0.6501775093268392,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2022-05-12,62,1.2852677326593847,1.9680891586710614,0.3385987536274967,17,18,2.011588414712717,0.8639058580347869,0.04349925604165583,-0.42136187462459773,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2022-08-11,62,1.5177281811073597,2.3323615458039786,0.018724950175554072,17,18,2.3011132855836207,1.025782452630478,-0.03124826022035787,-0.4919457284768818,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2022-11-10,62,1.496074507845519,2.3233267098802197,0.026299087883662097,17,18,2.3277027370360734,1.0273077011297567,0.004376027155853723,-0.46876680671576243,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2023-02-09,62,1.440736631604381,2.2558097392783774,0.12065370786204406,17,18,2.3679762558638635,1.1198213144271685,0.11216651658548615,-0.32091531717721256,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2023-05-11,62,1.3418537116127076,2.096174908568098,-0.22579893348322722,17,18,2.364701449100045,1.0977174807353174,0.2685265405319468,-0.24413623087739023,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2023-08-10,62,1.5010800537769409,2.322771383689324,-0.06496350874224767,17,18,2.3661721828347044,1.1073596899799842,0.04340079914538064,-0.39372036379695663,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2023-11-09,62,1.4614874385080854,2.2994043016687677,-0.10616520658784935,17,18,2.366849088210777,1.1139947860587205,0.06744478654200936,-0.3474926524493649,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2024-02-15,62,1.5667373775880398,2.359588116621477,0.003130351665035341,17,18,2.366056213976598,1.1097687047272502,0.006468097355121216,-0.45696867286078957,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2024-05-09,62,1.5835527618592435,2.3636197443504834,0.01590011676330861,17,18,2.367256203681473,1.113370885039828,0.003636459330989439,-0.4701818768194155,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2024-08-08,62,1.5838265073261864,2.3638458452448363,0.04003997896069524,17,18,2.364628764398905,1.0964902903161784,0.0007829191540684732,-0.48733621701000795,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2024-11-14,62,1.570344545992302,2.3614822372891298,0.002691900896367247,17,18,2.3679521920645064,1.1182254788429142,0.006469954775376596,-0.45211906714938777,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2025-02-13,62,1.5813205642822377,2.3632584463018858,0.014031518157749558,17,18,2.3680554601341135,1.119703276802938,0.004797013832227748,-0.46161728747929964,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2025-05-15,62,1.5525569073143983,2.3554213357876086,-0.015095737781536625,17,18,2.366627053457412,1.1143983776256081,0.011205717669803494,-0.4381585296887902,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2025-08-14,62,1.5556673393900717,2.3572640137299334,-0.01198530570586296,17,18,2.3639882587009775,1.0970690968318144,0.006724244971044069,-0.4585982425582573,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2025-11-13,63,1.5345077272482934,2.339019828719383,-0.008261542528658418,17,18,2.3483463711487516,1.0994653920351358,0.0093265424293687,-0.4350423352131576,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2026-02-12,64,1.536405527805712,2.3262664887070894,0.03671513078470434,17,18,2.3300770237781605,1.0845651369983424,0.0038105350710710972,-0.4518403908073696,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_ENET_R23,2026-05-14,65,1.5168495281754757,2.3087480153452695,0.02155008208396837,17,18,2.3129842313782722,1.074816815601965,0.0042362160330027265,-0.4420327125735106,0.0038760980080239094,-0.43849764155263626,within_clock_common
full,cutoff,GAP_FREE_R23,2022-02-10,62,1.3617102842604103,2.098446770019666,0.3082130416606075,17,17,1.4762985730425087,0.7040305251471131,-0.6221481969771572,-0.6576797591132972,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2022-05-12,62,1.2941766042500962,1.9698515181218166,0.3757467216709216,17,18,2.011588414712717,0.8639058580347869,0.04173689659090063,-0.43027074621530925,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2022-08-11,62,1.5226835086694779,2.3267150561110337,0.052542457073332466,17,18,2.3011132855836207,1.025782452630478,-0.02560177052741297,-0.4969010560389999,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2022-11-10,62,1.5027134704630865,2.318652334188098,0.06319451844358723,17,18,2.3277027370360734,1.0273077011297567,0.009050402847975647,-0.4754057693333298,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2023-02-09,62,1.4488321149305823,2.2525419522856445,0.15710780290534382,17,18,2.3679762558638635,1.1198213144271685,0.11543430357821904,-0.3290108005034138,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2023-05-11,62,1.3470864334861674,2.0894293056879367,-0.18664006197789815,17,18,2.364701449100045,1.0977174807353174,0.27527214341210815,-0.24936895275085003,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2023-08-10,62,1.5092108037083451,2.319756996336568,-0.02263430001244041,17,18,2.3661721828347044,1.1073596899799842,0.046415186498136585,-0.4018511137283609,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2023-11-09,62,1.4656584058899997,2.2927881511892476,-0.06806808957406585,17,18,2.366849088210777,1.1139947860587205,0.0740609370215295,-0.35166361983127925,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2024-02-15,62,1.5742237552111744,2.3551535615153987,0.04424675423748765,17,18,2.366056213976598,1.1097687047272502,0.01090265246119948,-0.4644550504839242,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2024-05-09,62,1.5850863318532464,2.358143833584613,0.05135983638918088,17,18,2.367256203681473,1.113370885039828,0.009112370096859834,-0.47171544681341837,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2024-08-08,62,1.5943500952803351,2.3593084001786857,0.07301859090122594,17,18,2.364628764398905,1.0964902903161784,0.005320364220219087,-0.4978598049641567,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2024-11-14,62,1.5730592313906775,2.355731944052862,0.039332735926611864,17,18,2.3679521920645064,1.1182254788429142,0.01222024801164423,-0.45483375254776326,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2025-02-13,62,1.587770484718354,2.3584669020338396,0.05458165606146879,17,18,2.3680554601341135,1.119703276802938,0.009588558100273925,-0.468067207915416,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2025-05-15,62,1.556032347042738,2.349438077066372,0.022305851578672296,17,18,2.366627053457412,1.1143983776256081,0.01718897639104,-0.44163396941712985,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2025-08-14,62,1.5569225064317123,2.3505647132440095,0.02319601096764666,17,18,2.3639882587009775,1.0970690968318144,0.013423545456968,-0.45985340959989784,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2025-11-13,63,1.538600844701531,2.333464377028821,0.029219214244831353,17,18,2.3483463711487516,1.0994653920351358,0.014881994119930742,-0.4391354526663951,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2026-02-12,64,1.542156954733839,2.321486416370372,0.07558126725214706,17,18,2.3300770237781605,1.0845651369983424,0.008590607407788386,-0.4575918177354965,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_FREE_R23,2026-05-14,65,1.5225160329295355,2.3040032649140243,0.05957691417919584,17,18,2.3129842313782722,1.074816815601965,0.008980966464247953,-0.44769921732757045,0.008566266989735283,-0.44419538988703433,within_clock_common
full,cutoff,GAP_HALF_R23,2022-02-10,62,1.1980183306256285,1.9265048243461316,0.009699972228098354,17,17,1.4762985730425087,0.7040305251471131,-0.4502062513036229,-0.4939878054785154,0.15326191125499955,-0.2914999254130135,within_clock_common
full,cutoff,GAP_HALF_R23,2022-05-12,62,1.1216274430442128,1.759180083195249,0.08609085980951404,17,18,2.011588414712717,0.8639058580347869,0.2524083315174681,-0.2577215850094259,0.15326191125499955,-0.2914999254130135,within_clock_common
full,cutoff,GAP_HALF_R23,2022-08-11,62,1.3573274448728452,2.176571670813455,-0.2451118788275919,17,18,2.3011132855836207,1.025782452630478,0.12454161477016568,-0.3315449922423672,0.15326191125499955,-0.2914999254130135,within_clock_common
