scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,report,GAP_FREE_R23,1,18,0.8320364773756299,1.4808385363384402,-0.08224298247044187,18,18,0.5554610620931573,-0.2765754152824727,3,7,8,-0.24702651603314235,-0.16478353356270048,0.5555555555555556,0.1323354483817234
within_clock_common,full,report,GAP_FREE_R23,2,17,1.358258315873157,1.8942229877741497,-0.15847129716909716,17,17,1.175891176650326,-0.18236713922283115,6,8,3,0.19265032125132964,0.3511216184204268,0.7058823529411765,0.4038887074017272
within_clock_common,full,report,GAP_FREE_R23,3,16,1.4637669569527803,2.198020950120426,0.10601828044186079,16,16,1.1088691841257816,-0.3548977728269985,4,9,3,0.8597612508548182,0.7537429704129572,0.375,0.415698511776668
within_clock_common,full,report,GAP_FREE_R23,4,15,2.145269280120185,2.9460835183163208,0.564642492617595,15,15,1.4843928442432301,-0.6608764358769554,3,9,3,1.7563493522532407,1.1917068596356455,0.4666666666666667,0.34438489500487
within_clock_common,full,report,GAP_HALF_R23,all,66,1.2736076404392769,1.99004628057216,-0.15556779958439712,18,18,1.0605492231877776,-0.2130584172514993,15,33,18,0.34349969026652183,0.499067489850919,0.5454545454545454,0.4834241621591294
within_clock_common,full,report,GAP_HALF_R23,1,18,0.8158873599858395,1.5084306638118494,-0.1350719883874026,18,18,0.5554610620931573,-0.2604262978926822,3,7,8,-0.29985552195010307,-0.16478353356270048,0.6111111111111112,0.134341962064428
within_clock_common,full,report,GAP_HALF_R23,2,17,1.2977203062940834,1.8608693496449766,-0.33590707017225485,17,17,1.175891176650326,-0.1218291296437578,5,8,4,0.015214548248171877,0.3511216184204268,0.7058823529411765,0.45403582246925883
within_clock_common,full,report,GAP_HALF_R23,3,16,1.3641893897158095,2.0179666811932,-0.21279093192514453,16,16,1.1088691841257816,-0.2553202055900279,4,8,4,0.5409520384878129,0.7537429704129572,0.375,0.5451013223181411
within_clock_common,full,report,GAP_HALF_R23,4,15,1.6989237564529867,2.5350739498016743,0.08525974147557856,15,15,1.4843928442432301,-0.21453091220975654,3,10,2,1.2769666011112244,1.1917068596356455,0.4666666666666667,0.5514677186939543
within_clock_common,full,report,GAP_IMPORTED_R23,all,66,1.3035906701861908,2.0097646316817035,-0.09636590223765655,18,18,1.0605492231877776,-0.24304144699841312,15,33,18,0.40270158761326236,0.499067489850919,0.5606060606060606,0.47166631458825226
within_clock_common,full,report,GAP_IMPORTED_R23,1,18,0.8179285182106368,1.5067585675925244,-0.12920836427123314,18,18,0.5554610620931573,-0.2624674561174797,3,7,8,-0.29399189783393376,-0.16478353356270048,0.6666666666666666,0.13288259384986717
within_clock_common,full,report,GAP_IMPORTED_R23,2,17,1.3015591001467697,1.8590443448750715,-0.30601983294996804,17,17,1.175891176650326,-0.1256679234964438,5,8,4,0.04510178547045876,0.3511216184204268,0.7058823529411765,0.45036999592498034
within_clock_common,full,report,GAP_IMPORTED_R23,3,16,1.3752474905882859,2.0291716080188578,-0.13911832634381793,16,16,1.1088691841257816,-0.2663783064625044,4,8,4,0.6146246440691394,0.7537429704129572,0.375,0.5326035481063454
within_clock_common,full,report,GAP_IMPORTED_R23,4,15,1.8122537568392976,2.5959582988893866,0.2262554260564937,15,15,1.4843928442432301,-0.3278609125960677,3,10,2,1.41796228569214,1.1917068596356455,0.4666666666666667,0.5173476608374958
