scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,reports_2024plus,report,PRESS_JOINT_R23B,4,7,0.6024766155102119,0.8134199804049901,0.288074825960895,7,7,0.37099796799334317,-0.23147864751686878,2,4,1,0.2537685299613103,-0.03430629599958473,0.2857142857142857,-0.24654927856996564
within_clock_common,reports_2024plus,report,PRESS_LEVELS_R23B,all,34,0.4379293990535936,0.6081594412505475,0.19007186798221334,10,10,0.2865084409450862,-0.15142095810850736,6,15,13,0.15348454813792436,-0.03658731984428897,0.5588235294117647,0.1882292327683886
within_clock_common,reports_2024plus,report,PRESS_LEVELS_R23B,1,10,0.18592013056173584,0.25768650882712035,-0.012963007276752392,10,10,0.17551728915709686,-0.010402841404638985,0,2,8,-0.08487792626189432,-0.07191491898514193,0.7,0.8733075311757575
within_clock_common,reports_2024plus,report,PRESS_LEVELS_R23B,2,9,0.38285472827496025,0.497287114730584,0.08392063193886662,9,9,0.31543419066374057,-0.06742053761121965,2,3,4,0.09570424776756292,0.01178361582869631,0.7777777777777778,0.3759971479404544
within_clock_common,reports_2024plus,report,PRESS_LEVELS_R23B,3,8,0.594792530873074,0.7570704444321916,0.33834741480001396,8,8,0.31877757607936186,-0.27601495479371213,2,5,1,0.2895063953855665,-0.048841019414447434,0.375,-0.08883817130656967
within_clock_common,reports_2024plus,report,PRESS_LEVELS_R23B,4,7,0.6894807801065126,0.8535848691692913,0.4471440826161239,7,7,0.37099796799334317,-0.3184828121131696,2,5,0,0.41283778661653914,-0.03430629599958473,0.2857142857142857,-0.2449879246160299
within_clock_common,reports_2024plus,report,PRESS_MOMENTUM_R23B,all,34,0.3430398410329626,0.467436538194702,0.10869315486844866,10,10,0.2865084409450862,-0.056531400087876334,5,11,18,0.07210583502415968,-0.03658731984428897,0.5882352941176471,0.33565219817307196
within_clock_common,reports_2024plus,report,PRESS_MOMENTUM_R23B,1,10,0.17196110039423573,0.2386404501260754,-0.024753592898352418,10,10,0.17551728915709686,0.0035561887628611233,1,2,7,-0.09666851188349435,-0.07191491898514193,0.6,0.8743219749664575
within_clock_common,reports_2024plus,report,PRESS_MOMENTUM_R23B,2,9,0.30542757486433075,0.38620897974663726,0.0005141183839670512,9,9,0.31543419066374057,0.010006615799409844,2,2,5,0.01229773421266336,0.01178361582869631,0.8888888888888888,0.48194937165098034
within_clock_common,reports_2024plus,report,PRESS_MOMENTUM_R23B,3,8,0.43570468645369265,0.5482729895822801,0.19425390452349314,8,8,0.31877757607936186,-0.1169271103743307,1,3,4,0.14541288510904568,-0.048841019414447434,0.5,0.14524768765887539
within_clock_common,reports_2024plus,report,PRESS_MOMENTUM_R23B,4,7,0.5298939893956931,0.6667790369274269,0.3406349846953044,7,7,0.37099796799334317,-0.15889602140234996,1,4,2,0.3063286886957196,-0.03430629599958473,0.2857142857142857,-0.09117755045060418
within_clock_common,reports_2024plus,report,PRESS_SIGNED_R23B,all,34,0.4016367442550135,0.5837758814092276,0.08843027070424257,10,10,0.2865084409450862,-0.11512830330992727,7,13,14,0.051842950859953586,-0.03658731984428897,0.5588235294117647,0.1843280376276718
within_clock_common,reports_2024plus,report,PRESS_SIGNED_R23B,1,10,0.18593678348282042,0.260288251751842,-0.026228930094520698,10,10,0.17551728915709686,-0.010419494325723555,0,2,8,-0.09814384907966263,-0.07191491898514193,0.6,0.8692583388908302
within_clock_common,reports_2024plus,report,PRESS_SIGNED_R23B,2,9,0.35488249227025254,0.4888812841163776,-0.00955114631132122,9,9,0.31543419066374057,-0.039448301606511915,3,3,3,0.0022324695173750898,0.01178361582869631,0.8888888888888888,0.3906012777563329
within_clock_common,reports_2024plus,report,PRESS_SIGNED_R23B,3,8,0.5316284588121464,0.7184083191672458,0.16782134496894585,8,8,0.31877757607936186,-0.21285088273278452,2,4,2,0.11898032555449845,-0.048841019414447434,0.375,-0.06666308122276635
within_clock_common,reports_2024plus,report,PRESS_SIGNED_R23B,4,7,0.6213301955589728,0.8132454800972841,0.28747258027711114,7,7,0.37099796799334317,-0.2503322275656297,2,4,1,0.25316628427752647,-0.03430629599958473,0.2857142857142857,-0.2711209594075489
within_clock_common,reports_2024plus,report,PRESS_ULC_R23B,all,34,0.42095123467492396,0.5961041630830936,0.14487335852484726,10,10,0.2865084409450862,-0.13444279372983775,6,15,13,0.10828603868055829,-0.03658731984428897,0.5588235294117647,0.1652208655144008
