report_date,quarter,clock,cutoff_date,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct
2022-02-10,2022Q1,report,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,cnb,9.63663198795535,11.23658150891361,-1.5999495209582584,0.0,1.5999495209582584,0.0,0.0,False,False,False
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,10.617180777830512,15.77230851609123,-5.155127738260719,1.1120766178305121,6.267204356091231,1.1120766178305121,12.70250844322383,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.903237780405385,15.77230851609123,-3.8690707356858454,2.3981336204053854,6.267204356091231,2.3981336204053854,24.308142083268294,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,12.013603124983982,15.77230851609123,-3.7587053911072488,2.508498964983982,6.267204356091231,2.508498964983982,25.149984223870206,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.798783512178446,15.77230851609123,-3.973525003912785,2.2936793521784455,6.267204356091231,2.2936793521784455,23.488949484288803,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.852979130059358,15.77230851609123,-3.9193293860318725,2.347874970059358,6.267204356091231,2.347874970059358,23.916707604795924,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.912494274897862,15.77230851609123,-3.8598142411933694,2.4073901148978614,6.267204356091231,2.4073901148978614,24.379684464489756,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.895648332951831,15.77230851609123,-3.8766601831394,2.390544172951831,6.267204356091231,2.390544172951831,24.249356265470496,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,report,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,cnb,9.50510416,15.77230851609123,-6.267204356091231,0.0,6.267204356091231,0.0,0.0,False,False,False
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,9.738990276594148,17.578003612072624,-7.839013335478477,1.568609846594148,9.407623182072625,1.568609846594148,27.053243862060867,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.843816503523634,17.578003612072624,-5.734187108548991,3.673436073523634,9.407623182072625,3.673436073523634,55.622472140020825,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,11.852727869108884,17.578003612072624,-5.72527574296374,3.6823474391088844,9.407623182072625,3.6823474391088844,55.72459160290125,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.558611961373657,17.578003612072624,-6.019391650698967,3.3882315313736573,9.407623182072625,3.3882315313736573,52.27029809136582,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.591255291410251,17.578003612072624,-5.9867483206623735,3.420874861410251,9.407623182072625,3.420874861410251,52.66221848091651,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.660081657420752,17.578003612072624,-5.917921954651872,3.4897012274207526,9.407623182072625,3.4897012274207526,53.48157367451962,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.630772234758302,17.578003612072624,-5.947231377314322,3.460391804758302,9.407623182072625,3.460391804758302,53.133812880558246,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,report,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,cnb,8.17038043,17.578003612072624,-9.407623182072625,0.0,9.407623182072625,0.0,0.0,False,False,False
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,8.87911240826681,15.699043922150208,-6.8199315138833985,2.2516475982668096,9.071579112150207,2.2516475982668087,35.78208173394003,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.852632817135264,15.699043922150208,-3.846411105014944,5.225168007135264,9.071579112150207,5.225168007135263,67.49866919921766,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,11.655090337715748,15.699043922150208,-4.04395358443446,5.027625527715748,9.071579112150207,5.027625527715747,65.93998699493962,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.287386384568299,15.699043922150208,-4.41165753758191,4.6599215745682985,9.071579112150207,4.659921574568298,62.830825359096664,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.323139025625936,15.699043922150208,-4.375904896524272,4.695674215625936,9.071579112150207,4.695674215625935,63.14500392457484,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.390394012014495,15.699043922150208,-4.308649910135713,4.762929202014495,9.071579112150207,4.762929202014494,63.72908353988745,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.363015133561676,15.699043922150208,-4.336028788588532,4.735550323561676,9.071579112150207,4.735550323561675,63.49240193253141,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,report,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,cnb,6.62746481,15.699043922150208,-9.071579112150207,0.0,9.071579112150207,0.0,0.0,False,False,False
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,10.31548462118809,11.23658150891361,-0.9210968877255183,0.67885263323274,1.5999495209582584,0.67885263323274,1.7114189930369244,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,10.815482315993968,11.23658150891361,-0.42109919291964104,1.1788503280386173,1.5999495209582584,1.1788503280386173,2.3825139393369876,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,10.901899365574742,11.23658150891361,-0.3346821433388669,1.2652673776193915,1.5999495209582584,1.2652673776193915,2.447826332544663,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,10.787759113398986,11.23658150891361,-0.44882239551462355,1.1511271254436348,1.5999495209582584,1.1511271254436348,2.3583969268990757,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,10.847871092274048,11.23658150891361,-0.38871041663956163,1.2112391043186967,1.5999495209582584,1.2112391043186967,2.408742681610459,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,10.873123018532814,11.23658150891361,-0.36345849038079514,1.2364910305774632,1.5999495209582584,1.2364910305774632,2.4277363953846742,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,10.878120593010188,11.23658150891361,-0.35846091590342155,1.2414886050548368,1.5999495209582584,1.2414886050548368,2.4313442413842408,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True
2022-02-10,2022Q1,cutoff,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,cnb,9.63663198795535,11.23658150891361,-1.5999495209582584,0.0,1.5999495209582584,0.0,0.0,False,False,False
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,10.617180777830512,15.77230851609123,-5.155127738260719,1.1120766178305121,6.267204356091231,1.1120766178305121,12.70250844322383,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.903237780405385,15.77230851609123,-3.8690707356858454,2.3981336204053854,6.267204356091231,2.3981336204053854,24.308142083268294,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,12.013603124983982,15.77230851609123,-3.7587053911072488,2.508498964983982,6.267204356091231,2.508498964983982,25.149984223870206,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.798783512178446,15.77230851609123,-3.973525003912785,2.2936793521784455,6.267204356091231,2.2936793521784455,23.488949484288803,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.852979130059358,15.77230851609123,-3.9193293860318725,2.347874970059358,6.267204356091231,2.347874970059358,23.916707604795924,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.912494274897862,15.77230851609123,-3.8598142411933694,2.4073901148978614,6.267204356091231,2.4073901148978614,24.379684464489756,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.895648332951831,15.77230851609123,-3.8766601831394,2.390544172951831,6.267204356091231,2.390544172951831,24.249356265470496,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True
2022-02-10,2022Q2,cutoff,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,cnb,9.50510416,15.77230851609123,-6.267204356091231,0.0,6.267204356091231,0.0,0.0,False,False,False
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,9.738990276594148,17.578003612072624,-7.839013335478477,1.568609846594148,9.407623182072625,1.568609846594148,27.053243862060867,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.843816503523634,17.578003612072624,-5.734187108548991,3.673436073523634,9.407623182072625,3.673436073523634,55.622472140020825,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,11.852727869108884,17.578003612072624,-5.72527574296374,3.6823474391088844,9.407623182072625,3.6823474391088844,55.72459160290125,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.558611961373657,17.578003612072624,-6.019391650698967,3.3882315313736573,9.407623182072625,3.3882315313736573,52.27029809136582,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.591255291410251,17.578003612072624,-5.9867483206623735,3.420874861410251,9.407623182072625,3.420874861410251,52.66221848091651,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.660081657420752,17.578003612072624,-5.917921954651872,3.4897012274207526,9.407623182072625,3.4897012274207526,53.48157367451962,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.630772234758302,17.578003612072624,-5.947231377314322,3.460391804758302,9.407623182072625,3.460391804758302,53.133812880558246,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True
2022-02-10,2022Q3,cutoff,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,cnb,8.17038043,17.578003612072624,-9.407623182072625,0.0,9.407623182072625,0.0,0.0,False,False,False
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,8.87911240826681,15.699043922150208,-6.8199315138833985,2.2516475982668096,9.071579112150207,2.2516475982668087,35.78208173394003,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,11.852632817135264,15.699043922150208,-3.846411105014944,5.225168007135264,9.071579112150207,5.225168007135263,67.49866919921766,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,CORE_FEEDBACK_R21,11.655090337715748,15.699043922150208,-4.04395358443446,5.027625527715748,9.071579112150207,5.027625527715747,65.93998699493962,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_ULC_R23B,11.287386384568299,15.699043922150208,-4.41165753758191,4.6599215745682985,9.071579112150207,4.659921574568298,62.830825359096664,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_DOMESTIC_R23B,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_MOMENTUM_R23B,11.323139025625936,15.699043922150208,-4.375904896524272,4.695674215625936,9.071579112150207,4.695674215625935,63.14500392457484,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_JOINT_R23B,11.390394012014495,15.699043922150208,-4.308649910135713,4.762929202014495,9.071579112150207,4.762929202014494,63.72908353988745,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_SIGNED_R23B,11.363015133561676,15.699043922150208,-4.336028788588532,4.735550323561676,9.071579112150207,4.735550323561675,63.49240193253141,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,PRESS_LEVELS_R23B,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True
2022-02-10,2022Q4,cutoff,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,cnb,6.62746481,15.699043922150208,-9.071579112150207,0.0,9.071579112150207,0.0,0.0,False,False,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,STATE_FAST_R15,13.440064793966107,15.77230851609123,-2.332243722125124,-1.0965916748329931,1.235652047292131,-1.0965916748329931,-3.912524797414819,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,13.406004973826269,15.77230851609123,-2.366303542264962,-1.130651494972831,1.235652047292131,-1.130651494972831,-4.072556472158473,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P95_Q001_R16,13.479570183323666,15.77230851609123,-2.2927383327675646,-1.0570862854754335,1.235652047292131,-1.0570862854754335,-3.729813080564557,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,CORE_FEEDBACK_R21,13.488990112473184,15.77230851609123,-2.283318403618047,-1.0476663563259159,1.235652047292131,-1.0476663563259159,-3.6867069503236314,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_ULC_R23B,13.439612906883346,15.77230851609123,-2.332695609207885,-1.0970435619157541,1.235652047292131,-1.0970435619157541,-3.9146328232405123,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_DOMESTIC_R23B,13.440064793966107,15.77230851609123,-2.332243722125124,-1.0965916748329931,1.235652047292131,-1.0965916748329931,-3.912524797414819,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_MOMENTUM_R23B,13.538283949847889,15.77230851609123,-2.234024566243342,-0.9983725189512107,1.235652047292131,-0.9983725189512107,-3.464029780601517,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_JOINT_R23B,13.550845380293149,15.77230851609123,-2.221463135798082,-0.985811088505951,1.235652047292131,-0.985811088505951,-3.408062481732613,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_SIGNED_R23B,13.535385027368127,15.77230851609123,-2.2369234887231038,-1.0012714414309727,1.235652047292131,-1.0012714414309727,-3.4769907124239072,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,PRESS_LEVELS_R23B,13.440064793966107,15.77230851609123,-2.332243722125124,-1.0965916748329931,1.235652047292131,-1.0965916748329931,-3.912524797414819,False,True,False
2022-05-12,2022Q2,report,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,cnb,14.5366564687991,15.77230851609123,-1.235652047292131,0.0,1.235652047292131,0.0,0.0,False,False,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,STATE_FAST_R15,13.30921695087846,17.578003612072624,-4.268786661194165,-0.5557756491215411,3.7130110120726236,-0.5557756491215411,-4.4360887830166575,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,13.190115395388665,17.578003612072624,-4.38788821668396,-0.6748772046113363,3.7130110120726236,-0.6748772046113363,-5.467112226341374,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P95_Q001_R16,13.514306881809238,17.578003612072624,-4.063696730263386,-0.35068571819076233,3.7130110120726236,-0.35068571819076233,-2.727180339780766,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,CORE_FEEDBACK_R21,13.481688214366267,17.578003612072624,-4.096315397706357,-0.3833043856337337,3.7130110120726236,-0.3833043856337337,-2.993349061713623,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_ULC_R23B,13.311920424781109,17.578003612072624,-4.266083187291516,-0.5530721752188921,3.7130110120726236,-0.5530721752188921,-4.413014985118767,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_DOMESTIC_R23B,13.30921695087846,17.578003612072624,-4.268786661194165,-0.5557756491215411,3.7130110120726236,-0.5557756491215411,-4.4360887830166575,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_MOMENTUM_R23B,13.753708760717004,17.578003612072624,-3.8242948513556208,-0.11128383928299712,3.7130110120726236,-0.11128383928299712,-0.838780334332542,False,False,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_JOINT_R23B,13.762884943043131,17.578003612072624,-3.815118669029493,-0.10210765695686952,3.7130110120726236,-0.10210765695686952,-0.7686796830048035,False,False,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_SIGNED_R23B,13.683400229977815,17.578003612072624,-3.894603382094809,-0.18159237002218553,3.7130110120726236,-0.18159237002218553,-1.381484728051758,False,True,False
2022-05-12,2022Q3,report,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,PRESS_LEVELS_R23B,13.30921695087846,17.578003612072624,-4.268786661194165,-0.5557756491215411,3.7130110120726236,-0.5557756491215411,-4.4360887830166575,False,True,False
