metric,model,h,sample,n,block,draws,seed,mean_loss_difference,bootstrap_mean,ci_low,ci_high,bootstrap_probability_improvement,status
headline_yy,STABLE_LOCAL_CORE_R14B,1,full,88,12.0,2000,1509,0.013180802236441374,0.013803965976567866,-0.022540391518604163,0.061590329690510204,0.292,ok
headline_yy,DAMPED_P95_Q001_R16,1,full,88,12.0,2000,1509,-0.005905194918023488,-0.005962792700899786,-0.01774289693533262,0.0017619571612774018,0.911,ok
headline_yy,CORE_FEEDBACK_R21,1,full,88,12.0,2000,1509,-0.006890166031462619,-0.007045887215103056,-0.023815958149739323,0.0038339633830857095,0.8245,ok
headline_yy,PRESS_ULC_R23B,1,full,88,12.0,2000,1509,0.00044126956514866977,0.0002816817874950328,-0.006784499810182998,0.006531576048243591,0.438,ok
headline_yy,PRESS_DOMESTIC_R23B,1,full,88,12.0,2000,1509,-0.0013788460589952603,-0.0015193461545235346,-0.008276014554591435,0.00345477347255306,0.642,ok
headline_yy,PRESS_MOMENTUM_R23B,1,full,88,12.0,2000,1509,0.00012678160242226931,4.2971255528362615e-05,-0.021018068553361222,0.02271359081160845,0.52,ok
headline_yy,PRESS_JOINT_R23B,1,full,88,12.0,2000,1509,-0.00018801506218270187,-0.0006666622010053005,-0.024957816485189178,0.02401849077862191,0.5205,ok
headline_yy,PRESS_SIGNED_R23B,1,full,88,12.0,2000,1509,0.0006955724026496284,0.000297214058539555,-0.018942965021129767,0.021678919973048223,0.5015,ok
headline_yy,PRESS_LEVELS_R23B,1,full,88,12.0,2000,1509,0.0007515956319705135,0.0007267086342216826,-0.0029241757821897277,0.004151115213170811,0.3245,ok
headline_yy,STABLE_LOCAL_CORE_R14B,1,origins_2024plus,30,6.0,2000,1509,-0.006386285170763581,-0.006387597504412167,-0.013703100941112968,-8.458574001927447e-05,0.975,ok
headline_yy,DAMPED_P95_Q001_R16,1,origins_2024plus,30,6.0,2000,1509,1.741909878118861e-05,-5.801038046733308e-07,-0.0024426398053742538,0.0027017208014618673,0.5145,ok
headline_yy,CORE_FEEDBACK_R21,1,origins_2024plus,30,6.0,2000,1509,0.003937989269198172,0.0039297088147834435,-0.0013691177702074085,0.010446377022038081,0.0965,ok
headline_yy,PRESS_ULC_R23B,1,origins_2024plus,30,6.0,2000,1509,0.0048150438695336445,0.005000208234928945,-0.0015304702056334045,0.011542734893016656,0.066,ok
headline_yy,PRESS_DOMESTIC_R23B,1,origins_2024plus,30,6.0,2000,1509,0.004854364775675502,0.005039445216426269,-0.0015194112378780727,0.011627555657008152,0.066,ok
headline_yy,PRESS_MOMENTUM_R23B,1,origins_2024plus,30,6.0,2000,1509,0.0007598698569602121,0.0007361274717614626,-0.003250952235741071,0.006069597026018646,0.4185,ok
headline_yy,PRESS_JOINT_R23B,1,origins_2024plus,30,6.0,2000,1509,0.006177472544152745,0.00629028269852129,-0.000729541374334871,0.01650010042267447,0.06,ok
headline_yy,PRESS_SIGNED_R23B,1,origins_2024plus,30,6.0,2000,1509,0.006602529537958893,0.006766931930523749,-0.0013882192970555846,0.018557609233703976,0.102,ok
headline_yy,PRESS_LEVELS_R23B,1,origins_2024plus,30,6.0,2000,1509,0.006992937274654448,0.007164449616646652,0.0002048690165979245,0.015813366195748597,0.018,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,1,full,88,12.0,2000,1509,0.036037589473729065,0.03689405632849186,-0.01536535140464446,0.0972853229097633,0.1045,ok
core_cumulative_log,DAMPED_P95_Q001_R16,1,full,88,12.0,2000,1509,0.003103435506713222,0.003122160336124924,-0.0032701681916555156,0.012091538540406295,0.2605,ok
core_cumulative_log,CORE_FEEDBACK_R21,1,full,88,12.0,2000,1509,0.001718108585756066,0.0016229385163372206,-0.005805310954155755,0.008979099771174007,0.3295,ok
core_cumulative_log,PRESS_ULC_R23B,1,full,88,12.0,2000,1509,-0.004058323549608535,-0.004207078176825359,-0.011937158212130934,0.0011569586688972336,0.899,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,1,full,88,12.0,2000,1509,-0.0028824287780966087,-0.003022975214354203,-0.009238874277542823,0.0010897915206608654,0.8545,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,1,full,88,12.0,2000,1509,-0.0002595444030913095,-0.00010550435301228927,-0.012023089206227989,0.010582543032389903,0.496,ok
core_cumulative_log,PRESS_JOINT_R23B,1,full,88,12.0,2000,1509,-0.0035631591687588404,-0.0037603727210869338,-0.012891908909400515,0.0032846632714462393,0.8065,ok
core_cumulative_log,PRESS_SIGNED_R23B,1,full,88,12.0,2000,1509,-0.0039009567580551847,-0.0040651427713013655,-0.012647406731050536,0.0025277409304343295,0.8475,ok
core_cumulative_log,PRESS_LEVELS_R23B,1,full,88,12.0,2000,1509,-0.0005639928225499835,-0.0006096475454376038,-0.0034047202108042794,0.0015390858822882563,0.6565,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,1,origins_2024plus,30,6.0,2000,1509,-0.00974412054603453,-0.009733578999017263,-0.016429750424175184,-0.0040922342307672804,1.0,ok
core_cumulative_log,DAMPED_P95_Q001_R16,1,origins_2024plus,30,6.0,2000,1509,-6.478985435732372e-05,-2.1784154700299283e-05,-0.0023890936319517823,0.0019852538207180154,0.484,ok
core_cumulative_log,CORE_FEEDBACK_R21,1,origins_2024plus,30,6.0,2000,1509,0.0040170270433321454,0.004116583236189856,0.00028798260313207173,0.008977144172856267,0.01,ok
core_cumulative_log,PRESS_ULC_R23B,1,origins_2024plus,30,6.0,2000,1509,0.002629290318016258,0.0027731325193812812,-0.0019759428677496795,0.007803252630037911,0.116,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,1,origins_2024plus,30,6.0,2000,1509,0.002637160879112708,0.0027806961725331397,-0.0019614454462860867,0.007819418003443808,0.115,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,1,origins_2024plus,30,6.0,2000,1509,0.0025912949066196774,0.0025370075022730296,-0.0005545560441494329,0.007303984627032384,0.1025,ok
core_cumulative_log,PRESS_JOINT_R23B,1,origins_2024plus,30,6.0,2000,1509,0.0041183483097411025,0.004199477231846146,-0.0005161804359182543,0.010830308314660489,0.0515,ok
core_cumulative_log,PRESS_SIGNED_R23B,1,origins_2024plus,30,6.0,2000,1509,0.004757465951391925,0.004895803521707267,-0.0012930705253452936,0.013509732135277912,0.088,ok
core_cumulative_log,PRESS_LEVELS_R23B,1,origins_2024plus,30,6.0,2000,1509,0.003079705574960986,0.003266949943593638,-0.0024781535309808564,0.010576749912203757,0.142,ok
headline_yy,STABLE_LOCAL_CORE_R14B,2,full,86,12.0,2000,1509,0.0654095081220336,0.06750593178454449,-0.0477372569879275,0.24294767324769445,0.221,ok
headline_yy,DAMPED_P95_Q001_R16,2,full,86,12.0,2000,1509,-0.023829993718927463,-0.02406617550931746,-0.06428156891305489,0.0030401521548315356,0.948,ok
headline_yy,CORE_FEEDBACK_R21,2,full,86,12.0,2000,1509,-0.027241450517713848,-0.027729771112687374,-0.08421138469411928,0.0090008971034229,0.852,ok
headline_yy,PRESS_ULC_R23B,2,full,86,12.0,2000,1509,0.005918626266467199,0.005474785947186543,-0.017535831575324172,0.026945729149951157,0.307,ok
headline_yy,PRESS_DOMESTIC_R23B,2,full,86,12.0,2000,1509,-0.004948023864546988,-0.005416260200593832,-0.029181666134920917,0.011808134292727868,0.6575,ok
headline_yy,PRESS_MOMENTUM_R23B,2,full,86,12.0,2000,1509,0.005617660345053231,0.005648571357172567,-0.05600611158356639,0.07823335730779442,0.457,ok
headline_yy,PRESS_JOINT_R23B,2,full,86,12.0,2000,1509,0.007661138491306972,0.006379543499359481,-0.06408198620095142,0.08736087485968433,0.4545,ok
headline_yy,PRESS_SIGNED_R23B,2,full,86,12.0,2000,1509,0.017193848591757724,0.016305245121009584,-0.04806051084882295,0.09694230759896204,0.366,ok
headline_yy,PRESS_LEVELS_R23B,2,full,86,12.0,2000,1509,0.0029965009345991863,0.0028946196728520486,-0.009315463916391606,0.014144177162772881,0.29,ok
headline_yy,STABLE_LOCAL_CORE_R14B,2,origins_2024plus,29,6.0,2000,1509,-0.029055133148014292,-0.029139362046318396,-0.06365116071404904,-0.0013739197294207913,0.9875,ok
headline_yy,DAMPED_P95_Q001_R16,2,origins_2024plus,29,6.0,2000,1509,-0.0018520985711929963,-0.001946644033929676,-0.008770375235618681,0.005705332388766665,0.709,ok
headline_yy,CORE_FEEDBACK_R21,2,origins_2024plus,29,6.0,2000,1509,0.010808207445093629,0.010787607268319722,-0.004461097414930196,0.028973195238869057,0.1045,ok
headline_yy,PRESS_ULC_R23B,2,origins_2024plus,29,6.0,2000,1509,0.01944142382637399,0.020038141384509926,-0.0009488603237456215,0.04143542125703408,0.0305,ok
headline_yy,PRESS_DOMESTIC_R23B,2,origins_2024plus,29,6.0,2000,1509,0.019570225229123724,0.020165564975252823,-0.000913729605837049,0.04157550771876014,0.03,ok
headline_yy,PRESS_MOMENTUM_R23B,2,origins_2024plus,29,6.0,2000,1509,0.002762224514964676,0.0026402296490652976,-0.010430483083070369,0.01769883305732523,0.3815,ok
headline_yy,PRESS_JOINT_R23B,2,origins_2024plus,29,6.0,2000,1509,0.021526734716114437,0.021879501554370982,-0.00046850118203884506,0.05142008333251178,0.0285,ok
headline_yy,PRESS_SIGNED_R23B,2,origins_2024plus,29,6.0,2000,1509,0.021415554687630487,0.021908020538375768,-0.0035879341301144527,0.05955433014314586,0.0795,ok
headline_yy,PRESS_LEVELS_R23B,2,origins_2024plus,29,6.0,2000,1509,0.023968315090845158,0.0245616750909263,0.001554443960831256,0.05323043124135843,0.016,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,2,full,86,12.0,2000,1509,0.1683478741682206,0.17153217846975344,-0.037297924727758905,0.4178496036833929,0.06,ok
core_cumulative_log,DAMPED_P95_Q001_R16,2,full,86,12.0,2000,1509,0.018175494048423158,0.018290829049614217,-0.010057284167191979,0.06307319245375938,0.2135,ok
core_cumulative_log,CORE_FEEDBACK_R21,2,full,86,12.0,2000,1509,0.006388724310504996,0.006059215609838282,-0.024999698330159904,0.037599452491535845,0.349,ok
core_cumulative_log,PRESS_ULC_R23B,2,full,86,12.0,2000,1509,-0.018097583560158604,-0.018810244275932832,-0.05423069012638191,0.004460003982966004,0.8895,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,2,full,86,12.0,2000,1509,-0.01376778471804625,-0.014429169861567103,-0.04359383866257695,0.004593781988742988,0.856,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,2,full,86,12.0,2000,1509,-0.00041254630334114806,0.00040424953098089865,-0.05415883519902137,0.0443165490780928,0.4595,ok
core_cumulative_log,PRESS_JOINT_R23B,2,full,86,12.0,2000,1509,-0.01568599672714092,-0.016560565524976277,-0.060648754518061745,0.013768454790908918,0.7905,ok
core_cumulative_log,PRESS_SIGNED_R23B,2,full,86,12.0,2000,1509,-0.010928871624287528,-0.011586169318531804,-0.046907722928291304,0.015823586991078158,0.7325,ok
core_cumulative_log,PRESS_LEVELS_R23B,2,full,86,12.0,2000,1509,-0.0031339166868560543,-0.003386680005290814,-0.01540536036849645,0.005324714448512377,0.7155,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,2,origins_2024plus,29,6.0,2000,1509,-0.02714437724063017,-0.02702134336309711,-0.045169988371723535,-0.012732720776818522,1.0,ok
core_cumulative_log,DAMPED_P95_Q001_R16,2,origins_2024plus,29,6.0,2000,1509,0.0013740298255757548,0.0014378999965820045,-0.008499895977672667,0.010149074776822701,0.368,ok
core_cumulative_log,CORE_FEEDBACK_R21,2,origins_2024plus,29,6.0,2000,1509,0.011736563715632328,0.011859745447045695,0.002012134175263401,0.023069152446541574,0.0045,ok
core_cumulative_log,PRESS_ULC_R23B,2,origins_2024plus,29,6.0,2000,1509,0.009853528776453959,0.010184063007096851,-0.0032330776956380923,0.02426849382058821,0.061,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,2,origins_2024plus,29,6.0,2000,1509,0.009907556252293849,0.010237965295160382,-0.003188952661922838,0.024325549143699533,0.059,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,2,origins_2024plus,29,6.0,2000,1509,0.00964834251149172,0.009456189777437337,-0.002426728810496978,0.027571160526917923,0.1035,ok
core_cumulative_log,PRESS_JOINT_R23B,2,origins_2024plus,29,6.0,2000,1509,0.014877976392975173,0.015080328707446309,0.0005104750049856202,0.03547764617800457,0.0185,ok
core_cumulative_log,PRESS_SIGNED_R23B,2,origins_2024plus,29,6.0,2000,1509,0.015348425735164106,0.015628309541987878,-0.0031347116169395868,0.04301832903139144,0.099,ok
core_cumulative_log,PRESS_LEVELS_R23B,2,origins_2024plus,29,6.0,2000,1509,0.010472298393744467,0.010915974491159336,-0.006321109664203456,0.031834655871741654,0.1135,ok
headline_yy,STABLE_LOCAL_CORE_R14B,3,full,84,12.0,2000,1509,0.2341514305393301,0.23619336755146356,-0.07456988641361421,0.7128510781814459,0.133,ok
headline_yy,DAMPED_P95_Q001_R16,3,full,84,12.0,2000,1509,-0.05927642874982078,-0.059948751777743906,-0.14771021935052123,0.0011357429656664423,0.969,ok
headline_yy,CORE_FEEDBACK_R21,3,full,84,12.0,2000,1509,-0.07391266251968694,-0.074695500948621,-0.20365787351482628,0.011539088096144687,0.903,ok
headline_yy,PRESS_ULC_R23B,3,full,84,12.0,2000,1509,0.01630909890793322,0.015966448749064787,-0.03626321331141513,0.06673308677354207,0.276,ok
headline_yy,PRESS_DOMESTIC_R23B,3,full,84,12.0,2000,1509,-0.014370503098361617,-0.01501503082429561,-0.07072846498222322,0.024478716824562506,0.707,ok
headline_yy,PRESS_MOMENTUM_R23B,3,full,84,12.0,2000,1509,0.03507766349765823,0.03592374304507357,-0.11850410962032452,0.21726479983621386,0.3675,ok
headline_yy,PRESS_JOINT_R23B,3,full,84,12.0,2000,1509,0.037970096556134085,0.0371739956579824,-0.1308912557541419,0.2414333403785075,0.3965,ok
