as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2019-03-10T22:59:00+00:00,2019-12,FOOD_STABLE_PIPELINE_R14B,0.10131649010230034,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.977510968420675,2.843023848581504,estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,estimated,0.13054077211880136,0.07045666951594895,0.0,-0.04753595728397575,-0.03380545813953478,-0.018339536108939423,0.23849667660436488,0.396653662946015,0.0,-0.5158842570692518,-1.1627906976744151,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2020-01,FOOD_STABLE_PIPELINE_R14B,0.8982961346649996,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.8353942177083877,2.701092700262443,estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,estimated,0.29300317497565287,0.19659235308521242,0.23070992899966175,0.21428908243768857,-0.04447624813203713,0.00817784329882101,0.5353138512358759,1.1067664352311466,1.5,2.3255735322844586,-1.5298289223570793,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2020-02,FOOD_STABLE_PIPELINE_R14B,0.3392122633368923,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.8573901088292617,2.8573901088292617,estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,estimated,0.2756559108417219,0.05402208020178912,0.007690330966655392,0.008175503106441186,-0.05669175330000005,0.05036019152028474,0.5036205742851665,0.3041309806327488,0.05,0.08872469572955288,-1.9500000000000017,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-02,FOOD_STABLE_OWN_AR_R14B,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,estimated,,,,,,,,,,,,,,,,,
2019-03-10T22:59:00+00:00,2019-03,FOOD_STABLE_OWN_AR_R14B,-0.02836166299439629,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.882991970224338,2.7486282908113138,estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,estimated,0.013724088651450599,-0.04489478568974255,0.015380661933310783,0.04671971117706229,-0.01576630584147233,-0.04352503322500508,0.025073771816025797,-0.2527465648512051,0.1,0.5070259413749834,-0.542306325016606,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-04,FOOD_STABLE_OWN_AR_R14B,0.34544556655675107,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,2.9425846797845154,2.8081431731663393,estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,estimated,0.2899267146913097,-0.04342809032058447,0.015380661933310783,0.06032955966627137,0.04403957144572428,-0.020802850859280558,0.5296931892648143,-0.2444894318558566,0.1,0.6547269024545554,1.514808756482089,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-05,FOOD_STABLE_OWN_AR_R14B,0.2750858913305401,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.735148451626274,2.6009778536813895,estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,estimated,0.09104824474250621,0.05003269953317579,0.015380661933310783,0.011091361384545593,0.0776049184759356,0.02992800526106615,0.16634422662972032,0.28167175191866234,0.1,0.12036906490745512,2.669340463458103,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-06,FOOD_STABLE_OWN_AR_R14B,0.17738350936053818,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.5275450888143514,2.3936456178181666,estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,estimated,0.11638162315771826,0.0025871593295349153,0.0,-0.0040829653995750155,0.06063279834126233,0.0018648939315976873,0.21262805398206847,0.014565068597979684,0.0,-0.0443104061040811,2.085558302277124,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-07,FOOD_STABLE_OWN_AR_R14B,0.3123814490503961,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.653402796360627,2.519338957043259,estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,estimated,0.29913785988584635,-0.03103517037095631,0.007690330966655392,0.046131120814105864,-0.008890492919020776,-0.0006521993262344136,0.5465218588134975,-0.17472035071153696,0.05,0.5006382609860527,-0.30580217020895195,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-08,FOOD_STABLE_OWN_AR_R14B,-0.05207201870927436,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,2.5030652926263763,2.369197791885178,estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,estimated,0.06708825768232995,-0.1008103440734982,0.0,-0.030673282247466654,-0.02489574176974306,0.037219091699103604,0.12256957145811512,-0.5675373603992101,0.0,-0.3328819766809238,-0.8563273073263544,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-09,FOOD_STABLE_OWN_AR_R14B,-0.07657687583314421,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.7155505443182064,2.5814055409529924,estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,estimated,-0.1588898879712165,0.07390244534631091,0.015380661933310783,0.026029154569884028,0.015899083101351172,-0.04889833281278459,-0.29029022589730136,0.4160525305648502,0.1,0.2824815536417502,0.5468734029722588,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-10,FOOD_STABLE_OWN_AR_R14B,0.367879716665382,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,2.704388446214441,2.5702580203857326,estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,estimated,0.2709605981459022,0.06623356905996765,0.0,0.01070812796820212,0.027003195568433537,-0.007025774077123541,0.4950422852541182,0.3728786495035363,0.0,0.11621002199403706,0.9288164202613469,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-11,FOOD_STABLE_OWN_AR_R14B,0.1362907406776363,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,2.9414796213525882,2.8070395579245266,estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,estimated,0.11377053424351447,0.01620941221475448,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301897,0.20785762081970469,0.09125499081004419,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2019-12,FOOD_STABLE_OWN_AR_R14B,0.1012014929300232,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.9484450507287736,2.8139958905520492,estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,estimated,0.13054077211880136,0.0703416723436718,0.0,-0.04753595728397575,-0.03380545813953478,-0.018339536108939423,0.23849667660436488,0.3960062572436799,0.0,-0.5158842570692518,-1.1627906976744151,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2020-01,FOOD_STABLE_OWN_AR_R14B,0.8982215557519354,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.806292423916913,2.672028912987074,estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,estimated,0.29300317497565287,0.19651777417214822,0.23070992899966175,0.21428908243768857,-0.04447624813203713,0.00817784329882101,0.5353138512358759,1.1063465743542604,1.5,2.3255735322844586,-1.5298289223570793,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-03-10T22:59:00+00:00,2020-02,FOOD_STABLE_OWN_AR_R14B,0.33917140177035665,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.8282402151327197,2.8282402151327197,estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,estimated,0.2756559108417219,0.053981218635253486,0.007690330966655392,0.008175503106441186,-0.05669175330000005,0.05036019152028474,0.5036205742851665,0.30390094009646706,0.05,0.08872469572955288,-1.9500000000000017,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-04-09T21:59:00+00:00,2019-03,FOOD_STABLE_PIPELINE_R14B,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,estimated,,,,,,,,,,,,,,,,,
2019-04-09T21:59:00+00:00,2019-04,FOOD_STABLE_PIPELINE_R14B,0.2928961068430797,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.8856838021467777,2.9750365948961894,estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,estimated,0.22453386392779479,-0.02969200962983421,0.014934317112857419,0.06032955966627137,0.04403957144572428,-0.021249195679733917,0.406902947908865,-0.1671586871876776,0.1,0.6547269024545554,1.514808756482089,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-05,FOOD_STABLE_PIPELINE_R14B,0.27066517547839664,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.673835566666677,2.7630043762730536,estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,estimated,0.07455634604086578,0.06266181340823944,0.014934317112857419,0.011091361384545593,0.0776049184759356,0.02981641905595281,0.13511190008780816,0.3527705465781571,0.1,0.12036906490745512,2.669340463458103,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-06,FOOD_STABLE_PIPELINE_R14B,0.1744335089680674,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.4633386971224316,2.55232469720212,estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,estimated,0.10475490925296951,0.010705941816246171,0.0,-0.0040829653995750155,0.06063279834126233,0.002422824957164397,0.18983809674547014,0.060271810545056835,0.0,-0.0443104061040811,2.085558302277124,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-07,FOOD_STABLE_PIPELINE_R14B,0.31586105757620747,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.592676171428313,2.6817744968005917,estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,estimated,0.29785159643456005,-0.025041850137611912,0.007467158556428709,0.046131120814105864,-0.008890492919020776,-0.001656475172254472,0.5397702177679456,-0.14097943675552901,0.05,0.5006382609860527,-0.30580217020895195,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-08,FOOD_STABLE_PIPELINE_R14B,-0.04237532041290403,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.4523663111982557,2.5413427821258874,estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,estimated,0.0736677548271652,-0.09769314292196313,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.13350158448545005,-0.5499882871405595,0.0,-0.3328819766809238,-0.8563273073263544,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-09,FOOD_STABLE_PIPELINE_R14B,-0.14406412798317086,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.59540775194629,2.6845084496053517,estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,estimated,-0.2280414094537179,0.07601305949923902,0.014934317112857419,0.026029154569884028,0.015899083101351172,-0.0488983328127846,-0.4132593637717374,0.42793476741448055,0.1,0.2824815536417502,0.5468734029722588,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-10,FOOD_STABLE_PIPELINE_R14B,0.295783078874244,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,2.510569994164311,2.5995970130538084,estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,estimated,0.19829057900893568,0.06747646763647625,0.0,0.01070812796820212,0.027003195568433537,-0.007695291307803581,0.3593445537784812,0.3798758617820832,0.0,0.11621002199403706,0.9288164202613469,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-11,FOOD_STABLE_PIPELINE_R14B,0.047509884012809,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,2.6561180414481265,2.745271463973421,estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,estimated,0.02417840585300269,0.017020683940438937,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301899,0.04381639564394403,0.09582225043000722,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-12,FOOD_STABLE_PIPELINE_R14B,0.07145520033805025,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,2.632556580804615,2.721689540985374,estimated,True,False,2019-02,sa,2019-03,337,2019-03,9,estimated,0.10043726486739309,0.07081047320822045,0.0,-0.04753595728397575,-0.03380545813953478,-0.018451122314052763,0.1820136100610109,0.39864549042618774,0.0,-0.5158842570692518,-1.1627906976744151,-0.018451122314052763,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2020-01,FOOD_STABLE_PIPELINE_R14B,0.8777071532663934,,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,2.470001926969368,2.5589937138424528,estimated,True,False,2019-02,sa,2019-03,337,2019-03,10,estimated,0.2757485834212816,0.19682872180460442,0.22401475669286125,0.21428908243768857,-0.04447624813203713,0.011302257041994588,0.4997148737969213,1.1080971327931635,1.5,2.3255735322844586,-1.5298289223570793,0.011302257041994588,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2020-02,FOOD_STABLE_PIPELINE_R14B,0.2650120730379645,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,2.5500564299661277,2.6391177415111646,estimated,True,False,2019-02,sa,2019-03,337,2019-03,11,estimated,0.2080326073023136,0.07389945472365059,0.014934317112857419,-0.01469860497938596,-0.043696433867735356,0.0265407327462642,0.3769991737179563,0.4160356940972616,0.1,-0.15951669731706586,-1.503006012024044,0.0265407327462642,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2020-03,FOOD_STABLE_PIPELINE_R14B,0.01993103065463704,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,2.4685802178099623,2.4685802178099623,estimated,True,False,2019-02,sa,2019-03,337,2019-03,12,estimated,0.062469135862191466,-0.04478920822588338,0.014934317112857419,0.04671971117706229,-0.01576630584147233,-0.04363661943011842,0.11320731354723074,-0.25215218978278364,0.1,0.5070259413749834,-0.542306325016606,-0.04363661943011842,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-03,FOOD_STABLE_OWN_AR_R14B,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,2.8800008017511463,2.969348659003822,estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,estimated,,,,,,,,,,,,,,,,,
2019-04-09T21:59:00+00:00,2019-04,FOOD_STABLE_OWN_AR_R14B,0.2765030858154007,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,2.868866986165923,2.9582051740702533,estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,estimated,0.22453386392779479,-0.046085030657513223,0.014934317112857419,0.06032955966627137,0.04403957144572428,-0.021249195679733917,0.406902947908865,-0.2594473503057664,0.1,0.6547269024545554,1.514808756482089,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-05,FOOD_STABLE_OWN_AR_R14B,0.2589758798901452,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,2.645085883019441,2.734229724482247,estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,estimated,0.07455634604086578,0.050972517819987975,0.014934317112857419,0.011091361384545593,0.0776049184759356,0.02981641905595281,0.13511190008780816,0.286962696956638,0.1,0.12036906490745512,2.669340463458103,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-06,FOOD_STABLE_OWN_AR_R14B,0.16754221477525233,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,2.427601173670117,2.5165561368998923,estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,estimated,0.10475490925296951,0.003814647623431117,0.0,-0.0040829653995750155,0.06063279834126233,0.002422824957164397,0.18983809674547014,0.02147552478817852,0.0,-0.0443104061040811,2.085558302277124,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-07,FOOD_STABLE_OWN_AR_R14B,0.3101351535075677,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,2.55103971779322,2.640101883291015,estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,estimated,0.29785159643456005,-0.030767754206251677,0.007467158556428709,0.046131120814105864,-0.008890492919020776,-0.001656475172254472,0.5397702177679456,-0.17321486369391606,0.05,0.5006382609860527,-0.30580217020895195,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-08,FOOD_STABLE_OWN_AR_R14B,-0.045732710625080726,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,2.407347013894532,2.4962843870605216,estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,estimated,0.0736677548271652,-0.10105053313413982,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.13350158448545005,-0.5688895655397255,0.0,-0.3328819766809238,-0.8563273073263544,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-09,FOOD_STABLE_OWN_AR_R14B,-0.14615951610959935,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.548173672319721,2.6372333487523925,estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,estimated,-0.2280414094537179,0.07391767137281055,0.014934317112857419,0.026029154569884028,0.015899083101351172,-0.0488983328127846,-0.4132593637717374,0.41613824933675203,0.1,0.2824815536417502,0.5468734029722588,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-10,FOOD_STABLE_OWN_AR_R14B,0.29458436875417093,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,2.46215035650539,2.5511353245507964,estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,estimated,0.19829057900893568,0.06627775751640318,0.0,0.01070812796820212,0.027003195568433537,-0.007695291307803581,0.3593445537784812,0.37312741960898543,0.0,0.11621002199403706,0.9288164202613469,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
2019-04-09T21:59:00+00:00,2019-11,FOOD_STABLE_OWN_AR_R14B,0.04670385314562103,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,2.6068029994919693,2.695913593544336,estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,estimated,0.02417840585300269,0.016214653073250967,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301899,0.04381639564394403,0.09128449555010493,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258
