sample,h,model,control,n,mse_difference,ci_low,ci_high,block_length,replicates,seed
recent_targets,6,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.02764266043128756,-0.11171846746407862,0.026536462593009423,12,2000,1410
recent_targets,7,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.06489739259841217,-0.11103135263808941,-0.022942356582170094,12,2000,1410
recent_targets,7,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.03442207847529422,-0.12001495323994055,0.051152198821783554,12,2000,1410
recent_targets,7,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.030475314123117932,-0.1186995288133479,0.03734407188520465,12,2000,1410
recent_targets,8,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.11095273359893577,-0.17524772354760304,-0.0570370537254828,12,2000,1410
recent_targets,8,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.08261917649722876,-0.17641023222358876,-0.0025485571248622728,12,2000,1410
recent_targets,8,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.02833355710170699,-0.13221753674236292,0.05467801033060633,12,2000,1410
recent_targets,9,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.17761929315033945,-0.3106296817740259,-0.06017623654787699,12,2000,1410
recent_targets,9,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.10594674297821374,-0.17890566533567445,-0.04141021882882229,12,2000,1410
recent_targets,9,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.07167255017212573,-0.2236955732781442,0.05424106524348409,12,2000,1410
recent_targets,10,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.24204039770158772,-0.43952034301284726,-0.08415255189153031,12,2000,1410
recent_targets,10,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.18908906740207213,-0.2766418086029869,-0.09393797171046242,12,2000,1410
recent_targets,10,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.052951330299515584,-0.19874701000755432,0.06410704801990576,12,2000,1410
recent_targets,11,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.37348458170459103,-0.6824068233949724,-0.12524965472661204,12,2000,1410
recent_targets,11,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.3188979288304894,-0.543338437641666,-0.10089461820630448,12,2000,1410
recent_targets,11,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.05458665287410166,-0.21590139482035128,0.07834678034295385,12,2000,1410
recent_targets,12,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,31,-0.4672250057085174,-0.8607941666613504,-0.16765455719212047,12,2000,1410
recent_targets,12,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,31,-0.4127321838239852,-0.705991115089351,-0.14388064860280853,12,2000,1410
recent_targets,12,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,31,-0.054492821884532236,-0.2742479266480668,0.1175353535090092,12,2000,1410
recent_origins,1,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,30,-0.007376194549321787,-0.022876610538479808,0.00830395913878011,12,2000,1410
recent_origins,1,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,30,-0.0052414832797947454,-0.01985240019339076,0.010451183552478937,12,2000,1410
recent_origins,1,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,30,-0.0021347112695270427,-0.007321508687118551,0.0027701361554546455,12,2000,1410
recent_origins,2,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,29,-0.045732767666868096,-0.0999271782049614,0.004904010981164456,12,2000,1410
recent_origins,2,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,29,-0.04667796435564978,-0.1035561964310925,0.010190565498961255,12,2000,1410
recent_origins,2,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,29,0.0009451966887816856,-0.008717740286690576,0.009728649662086157,12,2000,1410
recent_origins,3,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,28,-0.028339584571904653,-0.08536849148964841,0.030465772967771934,12,2000,1410
recent_origins,3,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,28,-0.03730513855118927,-0.10571426119187488,0.03244174997802396,12,2000,1410
recent_origins,3,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,28,0.008965553979284615,-0.006256128358978732,0.02279882639666978,12,2000,1410
recent_origins,4,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,27,-0.017357828359981384,-0.08257303127105345,0.05220243055912098,12,2000,1410
recent_origins,4,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,27,-0.026709157651584187,-0.09866945732872165,0.04806545000437492,12,2000,1410
recent_origins,4,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,27,0.009351329291602803,-0.0024094779957629466,0.020516012836089382,12,2000,1410
recent_origins,5,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,26,-0.009749466361033278,-0.08152111197445126,0.058114148742273615,12,2000,1410
recent_origins,5,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,26,-0.02789776198502739,-0.10486153391362829,0.04788476762854965,12,2000,1410
recent_origins,5,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,26,0.018148295623994108,0.008393036165606273,0.027999431878421698,12,2000,1410
recent_origins,6,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,25,-0.005249924281576907,-0.06887806477452456,0.060728608479990384,12,2000,1410
recent_origins,6,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,25,-0.01916927250402295,-0.09473147889269576,0.05678208765818404,12,2000,1410
recent_origins,6,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,25,0.01391934822244605,-0.0007416434302790746,0.02918114834940408,12,2000,1410
recent_origins,7,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,24,-0.03468826756003854,-0.11134830993466456,0.041971774814587505,12,2000,1410
recent_origins,7,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,24,-0.045041296986922906,-0.15214137321860124,0.06186716945092175,12,2000,1410
recent_origins,7,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,24,0.010353029426884363,-0.020795899116379746,0.04160969505721282,12,2000,1410
recent_origins,8,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,23,-0.07072642117056357,-0.1391610364293743,-0.0025519413294032445,12,2000,1410
recent_origins,8,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,23,-0.09152907641412229,-0.20506145142172824,0.015525474572027475,12,2000,1410
recent_origins,8,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,23,0.020802655243558732,-0.022220046806776587,0.06705887889203477,12,2000,1410
recent_origins,9,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,22,-0.07622670302134679,-0.14460029078384637,-0.009161313480668348,12,2000,1410
recent_origins,9,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,22,-0.10509938968133398,-0.20216750092695535,-0.008295396492198459,12,2000,1410
recent_origins,9,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,22,0.028872686659987212,-0.007186137848822519,0.06414285744512907,12,2000,1410
recent_origins,10,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,21,-0.10868992736342993,-0.16711333119371238,-0.04250768583339343,12,2000,1410
recent_origins,10,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,21,-0.14973078945341933,-0.24841990659229787,-0.05732622728475793,12,2000,1410
recent_origins,10,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,21,0.04104086208998942,0.004858672554839368,0.07929989240770981,12,2000,1410
recent_origins,11,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,20,-0.1625587330900667,-0.2689819916313573,-0.05747657704245841,12,2000,1410
recent_origins,11,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,20,-0.21625903688294063,-0.3483251526716571,-0.07885756470259435,12,2000,1410
recent_origins,11,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,20,0.05370030379287395,0.0172110159889761,0.08833017851928018,12,2000,1410
recent_origins,12,FOOD_STABLE_PIPELINE_R14B,INDEPENDENT_BRIDGE,19,-0.20546248849099968,-0.33331276530424436,-0.077612211677755,12,2000,1410
recent_origins,12,FOOD_STABLE_OWN_AR_R14B,INDEPENDENT_BRIDGE,19,-0.2789691192515655,-0.44794097577034636,-0.11447019955769237,12,2000,1410
recent_origins,12,FOOD_STABLE_PIPELINE_R14B,FOOD_STABLE_OWN_AR_R14B,19,0.07350663076056577,0.02575194308719283,0.12126131843393873,12,2000,1410
