origin,target,h,model,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_pct_forecast,cumulative_log_actual,cumulative_pct_actual
2019-02,2019-03,1,FOOD_STABLE_PIPELINE_R14B,-0.19116997637700336,0.0,-0.19135293939376602,-0.19116997637700336,0.0,0.0
2019-02,2019-04,2,FOOD_STABLE_PIPELINE_R14B,-0.21039972272790136,-0.6505576208178376,-0.401974313295163,-0.40116747800466857,-0.6526829696684437,-0.6505576208178376
2019-02,2019-05,3,FOOD_STABLE_PIPELINE_R14B,0.30790890503174134,1.9644527595883865,-0.09453847690086498,-0.09449380336179479,1.2927234501459586,1.3011152416356802
2019-02,2019-06,4,FOOD_STABLE_PIPELINE_R14B,0.02871693619559069,0.3669724770642313,-0.06582566322817396,-0.0658040028914243,1.6590242260196828,1.6728624535316021
2019-02,2019-07,5,FOOD_STABLE_PIPELINE_R14B,-0.16378665538176962,-0.5484460694698434,-0.229746595590896,-0.2294828800977507,1.109068669415817,1.1152416356877282
2019-02,2019-08,6,FOOD_STABLE_PIPELINE_R14B,-0.5623823684662368,-0.27573529411764053,-0.7937162877153104,-0.7905746773076695,0.8329525252830223,0.8364312267658014
2019-02,2019-09,7,FOOD_STABLE_PIPELINE_R14B,0.41939609245457943,-0.552995391705069,-0.3751972094189144,-0.3744942241576537,0.2784224536404959,0.27881040892193554
2019-02,2019-10,8,FOOD_STABLE_PIPELINE_R14B,0.3746928544859207,0.8341056533827551,-0.0012045800251502242,-0.00120457277011417,1.109068669415817,1.1152416356877282
2019-02,2019-11,9,FOOD_STABLE_PIPELINE_R14B,0.09247084882088372,1.194852941176472,0.09122354084489566,0.09126516217210436,2.2968396000950206,2.3234200743494395
2019-02,2019-12,10,FOOD_STABLE_PIPELINE_R14B,0.396653662946015,0.7266121707538709,0.4870926072189444,0.48828083172686876,3.0208246628637387,3.066914498141272
2019-02,2020-01,11,FOOD_STABLE_PIPELINE_R14B,1.1067664352311466,2.3444544634806164,1.5877792013676901,1.6004513953132355,5.3382189193773435,5.483271375464697
2019-02,2020-02,12,FOOD_STABLE_PIPELINE_R14B,0.3041309806327488,0.0,1.8914486392929906,1.9094498444691015,5.3382189193773435,5.483271375464697
2019-02,2019-03,1,FOOD_STABLE_OWN_AR_R14B,-0.2527465648512051,0.0,-0.2530665081923274,-0.2527465648512051,0.0,0.0
2019-02,2019-04,2,FOOD_STABLE_OWN_AR_R14B,-0.2444894318558566,-0.6505576208178376,-0.49785530350050944,-0.4966180580666218,-0.6526829696684437,-0.6505576208178376
