origin,error,released,full_gap,category_gap,own_scale,model
2021-01,0.4714209477304403,2021-02-12 09:00:00,0.1253884071512691,0.027899224146344603,0.18528314689587702,HARD_BASE
2021-02,-0.2287738547440542,2021-03-10 09:00:00,0.16210501344146294,0.06643924874312523,0.185536310577701,HARD_BASE
2021-03,0.04808992558042671,2021-04-13 09:00:00,0.007624244747657105,0.020121068838572592,0.1956516509394679,HARD_BASE
2021-04,0.243973531263526,2021-05-11 09:00:00,0.059923270408095974,0.04391041778760141,0.1880290790087098,HARD_BASE
2021-05,-0.3680138323904842,2021-06-10 09:00:00,0.03985642210360607,0.11889020167581799,0.1942618299023807,HARD_BASE
2021-06,0.1703320820708013,2021-07-13 09:00:00,0.03370883990105078,0.03212022093489397,0.20335571992002774,HARD_BASE
2021-07,0.35544803211368636,2021-08-10 09:00:00,0.0503398208402156,0.031436208914422226,0.19927074684632362,HARD_BASE
2021-08,0.4754966476413457,2021-09-10 09:00:00,0.11615849675097759,0.04032693115146649,0.21306690606439385,HARD_BASE
2021-09,0.32400009742970604,2021-10-11 09:00:00,0.012200371955414291,0.07983086961925531,0.2358754081222263,HARD_BASE
2021-10,0.2762947725582032,2021-11-10 09:00:00,0.1380673319616912,0.1537897708087037,0.24191584596409332,HARD_BASE
2021-11,-0.48234845142842037,2021-12-10 09:00:00,0.03181844832447789,0.010630616604274445,0.25365075516703217,HARD_BASE
2021-12,-0.37093896741703014,2022-01-12 09:00:00,0.20500527845651384,0.24309389833848827,0.27208368012574463,HARD_BASE
2022-01,0.02186277302846662,2022-02-14 09:00:00,0.08394259706295326,0.109131563065346,0.2740107776364989,HARD_BASE
2022-02,0.4335745929715873,2022-03-10 09:00:00,0.16165991865925733,0.057061453748650015,0.2523870872038168,HARD_BASE
2022-03,0.7259282226104351,2022-04-11 09:00:00,0.028273247528115664,0.16252893700359228,0.26530683619084466,HARD_BASE
2022-04,1.0581414440866586,2022-05-10 09:00:00,0.13677906865468326,0.09140118373104644,0.3022360494303185,HARD_BASE
2022-05,-0.02734299355901837,2022-06-10 09:00:00,0.20301297649779304,0.38850931438718805,0.34686851656756507,HARD_BASE
2022-06,0.2067393068015504,2022-07-13 09:00:00,0.22821471920370273,0.0089590591127362,0.3264630602867555,HARD_BASE
2022-07,-0.1018402902822626,2022-08-10 09:00:00,0.22514809054696316,0.1588446372075878,0.32979728639031997,HARD_BASE
2022-08,-0.23085265646772035,2022-09-12 09:00:00,0.08245889290009512,0.3764762547797599,0.3201554535712108,HARD_BASE
2022-09,0.6379075553571567,2022-10-11 09:00:00,0.0942645655087473,0.3164298032464883,0.3127810223855965,HARD_BASE
2022-10,-2.572947611327223,2022-11-10 09:00:00,0.09750035243531818,0.17830344801368603,0.3307139023391336,HARD_BASE
2022-11,0.44148412591107855,2022-12-12 09:00:00,0.05947391792792256,0.10743485382194895,0.4583849057332965,HARD_BASE
2022-12,-0.0474750657227316,2023-01-11 09:00:00,0.0869327128900084,0.019874606184219802,0.4608733780480696,HARD_BASE
2023-01,1.1268515687564449,2023-02-10 09:00:00,0.03486354728121821,0.13400612347080987,0.4454875087833427,HARD_BASE
2023-02,0.06868479385056958,2023-03-10 09:00:00,0.05468962763342361,0.14030232509188872,0.49872217990196305,HARD_BASE
2023-03,-0.1926338566146489,2023-04-13 09:00:00,0.12812855204639131,0.11242782964636361,0.4844498164062538,HARD_BASE
2023-04,-0.7640927888903151,2023-05-11 09:00:00,0.1228357338430846,0.1178234086644408,0.46265389052675704,HARD_BASE
2023-05,0.07101731958322618,2023-06-12 09:00:00,0.12191705440958141,0.056612800157405496,0.4593811816507851,HARD_BASE
2023-06,0.2649559209592554,2023-07-13 09:00:00,0.16434861894733271,0.0816671879838784,0.45906982170004773,HARD_BASE
2023-07,0.11382485658987901,2023-08-10 09:00:00,0.04766497033541911,0.03726071854632379,0.46161825918385535,HARD_BASE
2023-08,-0.2746143904367312,2023-09-11 09:00:00,0.005460534874853484,0.1817246192852785,0.46249087387516474,HARD_BASE
2023-09,-0.45110160040095604,2023-10-10 09:00:00,0.05329935626457569,0.15828138418441343,0.46766817715096015,HARD_BASE
2023-10,-0.1905974273835784,2023-11-10 09:00:00,0.015871781843831922,0.03444148585202711,0.46308469474531117,HARD_BASE
2023-11,0.04150750706755291,2023-12-11 09:00:00,0.039158757989737794,0.1492401807839435,0.36623882779289624,HARD_BASE
2023-12,-0.2669297588991677,2024-01-11 09:00:00,0.029159912683249994,0.04360243809362721,0.34829971846590063,HARD_BASE
2024-01,0.5680834623481432,2024-02-15 09:00:00,0.09225872592709494,0.11890843548709129,0.3559510408086572,HARD_BASE
2024-02,0.0293799987462689,2024-03-11 09:00:00,0.025163913177468883,0.0139834987978954,0.33401157130022385,HARD_BASE
2024-03,-0.07828022163150519,2024-04-10 09:00:00,0.000642795144575603,0.0711300043497229,0.3296045123931309,HARD_BASE
2024-04,0.16448612540255092,2024-05-13 09:00:00,0.037150522039820943,0.05186002736093176,0.32525908726954267,HARD_BASE
2024-05,-0.2079810434726739,2024-06-11 09:00:00,0.022530765786924395,0.026569135360974883,0.2991714845428167,HARD_BASE
2024-06,-0.3495664121047636,2024-07-10 09:00:00,0.0633886543658779,0.025462687637782207,0.3026556287476852,HARD_BASE
2024-07,0.49001555098878147,2024-08-12 09:00:00,0.07372145266262753,0.18504896805586263,0.30867043157366425,HARD_BASE
2024-08,0.22718452564705718,2024-09-10 09:00:00,0.04605487511672421,0.043754071401933305,0.32621403715799485,HARD_BASE
2024-09,0.06517399207243546,2024-10-10 09:00:00,0.15533559792886265,0.11547374286766743,0.32078901331961557,HARD_BASE
2024-10,0.07815951889212058,2024-11-11 09:00:00,0.1250383910467528,0.123867862042365,0.30111388928707616,HARD_BASE
2024-11,-0.031039342622919686,2024-12-10 09:00:00,0.036902481547666885,0.0026687748540002165,0.2936770979101254,HARD_BASE
2024-12,-0.304238252534602,2025-01-13 09:00:00,0.06833397339977659,0.0356108833943756,0.286972742324856,HARD_BASE
2025-01,0.17588682099386954,2025-02-06 09:00:00,0.03533077418220909,0.06559074577454438,0.28760086407518753,HARD_BASE
2025-02,-0.1273352565503001,2025-03-05 09:00:00,0.035172236693803205,0.029184871845297,0.2733985602405012,HARD_BASE
2025-03,0.0740387906635224,2025-04-04 09:00:00,0.0263242757261205,0.0301578415786484,0.27322670519870684,HARD_BASE
2025-04,-0.28877312963371127,2025-05-06 09:00:00,0.03500331850267768,0.033490478951202524,0.26399595902022266,HARD_BASE
2025-05,0.23839951572335072,2025-06-04 09:00:00,0.045467996574862946,0.07067355117639029,0.2584889131624522,HARD_BASE
2025-06,0.0859610305642882,2025-07-04 09:00:00,0.009470902645502294,0.035335092914564714,0.26268769009184617,HARD_BASE
2025-07,0.017300322024870973,2025-08-05 09:00:00,0.15151432463188275,0.11841537248064904,0.2500266564688089,HARD_BASE
2025-08,-0.02246127477104269,2025-09-04 09:00:00,0.0487554709876335,0.0312218087931279,0.2291560223695155,HARD_BASE
2025-09,-0.1203076123218434,2025-10-06 09:00:00,0.08503564603678637,0.024449225619995185,0.21773156217056108,HARD_BASE
2025-10,0.2598174849348282,2025-11-05 09:00:00,0.0920329479583164,0.09546052450426479,0.21283990824990703,HARD_BASE
2025-11,-0.313912520901711,2025-12-04 09:00:00,0.0285333115650716,0.018603854459956395,0.18828218285734769,HARD_BASE
2025-12,0.017635984426568885,2026-01-07 09:00:00,0.0031720431298470353,0.008885255885997922,0.19829673743827833,HARD_BASE
2026-01,0.04854754115251858,2026-02-05 09:00:00,0.0036739628632652677,0.058087648323138175,0.18594054458244136,HARD_BASE
2026-02,-0.1758514397150598,2026-03-04 09:00:00,0.036611514497950304,0.0237088134665185,0.1656582964278861,HARD_BASE
2026-03,0.01685225745354091,2026-04-07 09:00:00,0.01710037865866587,0.012024144174615725,0.1691682296967579,HARD_BASE
2026-04,0.0019680856696446813,2026-05-06 09:00:00,0.05045683007198193,0.022816029855509345,0.16434404638021546,HARD_BASE
2026-05,-0.26764935566655845,2026-06-04 09:00:00,0.03517793429629901,0.009733276870320107,0.1418087708925367,HARD_BASE
2026-06,-0.24160470242527798,2026-07-07 09:00:00,0.04884520629701201,0.0388286625155455,0.1457585147246611,HARD_BASE
2026-07,0.15232747251054146,2026-08-05 09:00:00,0.1295505351144285,0.09243728227742976,0.15191934523923042,HARD_BASE
2019-02,-0.14572085298259752,2019-03-11 09:00:00,0.055931944788830845,0.003684205876325508,0.25,HARD_HALF
2019-03,0.10518635605515071,2019-04-10 09:00:00,0.009293191193615505,0.0806500117442891,0.14572085298259752,HARD_HALF
2019-04,-0.33315302629590515,2019-05-13 09:00:00,0.09209095524320071,0.00276613088799893,0.1254536045188741,HARD_HALF
2019-05,0.4583959434610231,2019-06-11 09:00:00,0.03225477164377272,0.0448280630871179,0.1946867451112178,HARD_HALF
2019-06,0.12638344880910063,2019-07-11 09:00:00,0.1009734945438937,0.0009529399988992132,0.2606140446986691,HARD_HALF
2019-07,-0.040149366283238896,2019-08-12 09:00:00,0.009840677038775947,0.06637492915112342,0.23376792552075543,HARD_HALF
2019-08,0.013671607095274901,2019-09-10 09:00:00,0.0284162424316044,0.0682182875388924,0.201498165647836,HARD_HALF
2019-09,-0.2826315905568334,2019-10-10 09:00:00,0.011661963856007485,0.0952426053594535,0.17466580014032726,HARD_HALF
2019-10,0.21482528908636989,2019-11-11 09:00:00,0.1115371883363703,0.10771362768528067,0.18816152394239055,HARD_HALF
2019-11,0.1117227282079688,2019-12-10 09:00:00,0.05599682897484351,0.005514355466500698,0.1911241645139438,HARD_HALF
2019-12,0.1849587583268186,2020-01-13 09:00:00,0.0001856212533042998,0.0942755962296935,0.18318402088334632,HARD_HALF
2020-01,0.5838954983232256,2020-02-14 09:00:00,0.050052274152981746,0.042394882337960516,0.1833453606509347,HARD_HALF
2020-02,-0.02068032834451472,2020-03-10 09:00:00,0.03810952033184717,0.04775424965233832,0.2167245387902923,HARD_HALF
2020-03,0.15946905877354958,2020-04-14 09:00:00,0.005176726354993666,0.11118130248200692,0.20397435499014996,HARD_HALF
2020-04,0.11591219209715486,2020-05-13 09:00:00,0.0033393405482302074,0.0555669172835751,0.20472987869378687,HARD_HALF
2020-05,0.2280614869445959,2020-06-10 09:00:00,0.007206545671316816,0.08545857103637511,0.19292086021350227,HARD_HALF
2020-06,0.2194421887411307,2020-07-10 09:00:00,0.07335215171419607,0.2185648170080845,0.1844156042325474,HARD_HALF
2020-07,-0.10397861428941213,2020-08-13 09:00:00,0.03405663310192947,0.004858137519706707,0.18900308387716894,HARD_HALF
2020-08,-0.0425260956416997,2020-09-10 09:00:00,0.0187846783104161,0.0200637594908565,0.1890864540515039,HARD_HALF
2020-09,-0.19725699094730287,2020-10-12 09:00:00,0.04687495558356941,0.041190273650911935,0.18636654807262934,HARD_HALF
2020-10,-0.07093426617196397,2020-11-10 09:00:00,0.1747671245969571,0.08860748149145431,0.18314758677006102,HARD_HALF
2020-11,-0.1511549169764748,2020-12-10 09:00:00,0.035922789791623305,0.09905268096935521,0.17445053688931358,HARD_HALF
2020-12,-0.39002614785821643,2021-01-13 09:00:00,0.031255036216429,0.028561631537590892,0.17546074991600044,HARD_HALF
2021-01,0.4087267441548058,2021-02-12 09:00:00,0.1253884071512691,0.027899224146344603,0.18862030812454134,HARD_HALF
2021-02,-0.30982636146478565,2021-03-10 09:00:00,0.16210501344146294,0.06643924874312523,0.1859416991313744,HARD_HALF
2021-03,0.05190204795425521,2021-04-13 09:00:00,0.007624244747657105,0.020121068838572592,0.20026192482699448,HARD_HALF
2021-04,0.214011896059478,2021-05-11 09:00:00,0.059923270408095974,0.04391041778760141,0.19291755168975508,HARD_HALF
2021-05,-0.38794204344228717,2021-06-10 09:00:00,0.03985642210360607,0.11889020167581799,0.19735668991874297,HARD_HALF
2021-06,0.15347766212027592,2021-07-13 09:00:00,0.03370883990105078,0.03212022093489397,0.20745080792826243,HARD_HALF
2021-07,0.3302781216935785,2021-08-10 09:00:00,0.0503398208402156,0.031436208914422226,0.2038555056249033,HARD_HALF
2021-08,0.5335758960168344,2021-09-10 09:00:00,0.11615849675097759,0.04032693115146649,0.21544099775619663,HARD_HALF
2021-09,0.3178999114519989,2021-10-11 09:00:00,0.012200371955414291,0.07983086961925531,0.24119762935857247,HARD_HALF
2021-10,0.20726110657735763,2021-11-10 09:00:00,0.1380673319616912,0.1537897708087037,0.2478196897541829,HARD_HALF
2021-11,-0.4982576755906593,2021-12-10 09:00:00,0.03181844832447789,0.010630616604274445,0.2533222181299036,HARD_HALF
2021-12,-0.473441606645287,2022-01-12 09:00:00,0.20500527845651384,0.24309389833848827,0.2718968940130198,HARD_HALF
2022-01,-0.020108525503009567,2022-02-14 09:00:00,0.08394259706295326,0.109131563065346,0.2788951088884519,HARD_HALF
2022-02,0.3527446336419586,2022-03-10 09:00:00,0.16165991865925733,0.057061453748650015,0.2597332627014383,HARD_HALF
2022-03,0.7400648463744928,2022-04-11 09:00:00,0.028273247528115664,0.16252893700359228,0.2643968543290894,HARD_HALF
2022-04,0.989751909759317,2022-05-10 09:00:00,0.13677906865468326,0.09140118373104644,0.30188806107325683,HARD_HALF
2022-05,-0.1288494818079149,2022-06-10 09:00:00,0.20301297649779304,0.38850931438718805,0.34332999058107533,HARD_HALF
2022-06,0.09263194719969903,2022-07-13 09:00:00,0.22821471920370273,0.0089590591127362,0.3279574329900166,HARD_HALF
2022-07,-0.21441433555574418,2022-08-10 09:00:00,0.22514809054696316,0.1588446372075878,0.32495342401263977,HARD_HALF
2022-08,-0.2720821029177679,2022-09-12 09:00:00,0.08245889290009512,0.3764762547797599,0.3225461130523482,HARD_HALF
2022-09,0.6850398381115305,2022-10-11 09:00:00,0.0942645655087473,0.3164298032464883,0.31523957300408834,HARD_HALF
2022-10,-2.5241974351095644,2022-11-10 09:00:00,0.09750035243531818,0.17830344801368603,0.3361260733864951,HARD_HALF
2022-11,0.4117471669471172,2022-12-12 09:00:00,0.05947391792792256,0.10743485382194895,0.4647397002145481,HARD_HALF
2022-12,-0.0909414221677358,2023-01-11 09:00:00,0.0869327128900084,0.019874606184219802,0.4653021017813332,HARD_HALF
2023-01,1.1442833423970535,2023-02-10 09:00:00,0.03486354728121821,0.13400612347080987,0.4480587977592257,HARD_HALF
2023-02,0.0960296076672813,2023-03-10 09:00:00,0.05468962763342361,0.14030232509188872,0.5026825796308363,HARD_HALF
2023-03,-0.12856958059145318,2023-04-13 09:00:00,0.12812855204639131,0.11242782964636361,0.49303263798359637,HARD_HALF
2023-04,-0.7026749219687729,2023-05-11 09:00:00,0.1228357338430846,0.1178234086644408,0.467124509156774,HARD_HALF
2023-05,0.13197584678801688,2023-06-12 09:00:00,0.12191705440958141,0.056612800157405496,0.4633124503581627,HARD_HALF
2023-06,0.3471302304329217,2023-07-13 09:00:00,0.16434861894733271,0.0816671879838784,0.4621081927857145,HARD_HALF
2023-07,0.13765734175758848,2023-08-10 09:00:00,0.04766497033541911,0.03726071854632379,0.47448573294392915,HARD_HALF
2023-08,-0.27188412299930437,2023-09-11 09:00:00,0.005460534874853484,0.1817246192852785,0.4717552849727307,HARD_HALF
2023-09,-0.4244519222686682,2023-10-10 09:00:00,0.05329935626457569,0.15828138418441343,0.4749325639672059,HARD_HALF
2023-10,-0.18266153646166247,2023-11-10 09:00:00,0.015871781843831922,0.03444148585202711,0.4672302192976612,HARD_HALF
2023-11,0.061086886062421804,2023-12-11 09:00:00,0.039158757989737794,0.1492401807839435,0.37121799116357773,HARD_HALF
2023-12,-0.2523498025575427,2024-01-11 09:00:00,0.029159912683249994,0.04360243809362721,0.35535620125290907,HARD_HALF
2024-01,0.6142128253116907,2024-02-15 09:00:00,0.09225872592709494,0.11890843548709129,0.3601693789733084,HARD_HALF
2024-02,0.0419619553350033,2024-03-11 09:00:00,0.025163913177468883,0.0139834987978954,0.34093708077748613,HARD_HALF
2024-03,-0.07795882405921739,2024-04-10 09:00:00,0.000642795144575603,0.0711300043497229,0.3349639229562831,HARD_HALF
2024-04,0.1830613864224614,2024-05-13 09:00:00,0.037150522039820943,0.05186002736093176,0.3332170411022311,HARD_HALF
2024-05,-0.2192464263661361,2024-06-11 09:00:00,0.022530765786924395,0.026569135360974883,0.3111366089317318,HARD_HALF
2024-06,-0.3812607392877025,2024-07-10 09:00:00,0.0633886543658779,0.025462687637782207,0.3124298883992069,HARD_HALF
2024-07,0.45315482465746776,2024-08-12 09:00:00,0.07372145266262753,0.18504896805586263,0.31701564678437033,HARD_HALF
2024-08,0.2502119632054193,2024-09-10 09:00:00,0.04605487511672421,0.043754071401933305,0.3318679961130304,HARD_HALF
2024-09,0.14284179103686678,2024-10-10 09:00:00,0.15533559792886265,0.11547374286766743,0.32702937927701553,HARD_HALF
2024-10,0.015640323368744213,2024-11-11 09:00:00,0.1250383910467528,0.123867862042365,0.3128642610254804,HARD_HALF
2024-11,-0.012588101849086292,2024-12-10 09:00:00,0.036902481547666885,0.0026687748540002165,0.3032436440464892,HARD_HALF
2024-12,-0.2700712658347138,2025-01-13 09:00:00,0.06833397339977659,0.0356108833943756,0.29447745062452274,HARD_HALF
2025-01,0.158221433902765,2025-02-06 09:00:00,0.03533077418220909,0.06559074577454438,0.29239125686092465,HARD_HALF
2025-02,-0.1449213748972017,2025-03-05 09:00:00,0.035172236693803205,0.029184871845297,0.27530985039110495,HARD_HALF
2025-03,0.0872009285265827,2025-04-04 09:00:00,0.0263242757261205,0.0301578415786484,0.2767133920569638,HARD_HALF
2025-04,-0.2712714703823724,2025-05-06 09:00:00,0.03500331850267768,0.033490478951202524,0.2680309253285498,HARD_HALF
2025-05,0.21566551743591927,2025-06-04 09:00:00,0.045467996574862946,0.07067355117639029,0.26172745050219953,HARD_HALF
2025-06,0.08122557924153709,2025-07-04 09:00:00,0.009470902645502294,0.035335092914564714,0.2627840242360517,HARD_HALF
2025-07,-0.058456840291070344,2025-08-05 09:00:00,0.15151432463188275,0.11841537248064904,0.2501241374569314,HARD_HALF
2025-08,0.0019164607227740993,2025-09-04 09:00:00,0.0487554709876335,0.0312218087931279,0.23151231178521103,HARD_HALF
2025-09,-0.07778978930345015,2025-10-06 09:00:00,0.08503564603678637,0.024449225619995185,0.21741436526239258,HARD_HALF
2025-10,0.21380101095567,2025-11-05 09:00:00,0.0920329479583164,0.09546052450426479,0.20626983673449914,HARD_HALF
2025-11,-0.3281791766842468,2025-12-04 09:00:00,0.0285333115650716,0.018603854459956395,0.1824376928262614,HARD_HALF
2025-12,0.01922200599149243,2026-01-07 09:00:00,0.0031720431298470353,0.008885255885997922,0.19442665441296436,HARD_HALF
2026-01,0.046710559720886,2026-02-05 09:00:00,0.0036739628632652677,0.058087648323138175,0.18297849891704895,HARD_HALF
2026-02,-0.1941571969640349,2026-03-04 09:00:00,0.036611514497950304,0.0237088134665185,0.16308814606674613,HARD_HALF
2026-03,0.025402446782873844,2026-04-07 09:00:00,0.01710037865866587,0.012024144174615725,0.1665025218375413,HARD_HALF
2026-04,0.027196500705635618,2026-05-06 09:00:00,0.05045683007198193,0.022816029855509345,0.1624947082397676,HARD_HALF
2026-05,-0.28523832281470796,2026-06-04 09:00:00,0.03517793429629901,0.009733276870320107,0.14294327309680446,HARD_HALF
2026-06,-0.21718209927677198,2026-07-07 09:00:00,0.04884520629701201,0.0388286625155455,0.14797078548795803,HARD_HALF
2026-07,0.08755220495332716,2026-08-05 09:00:00,0.1295505351144285,0.09243728227742976,0.1518308053344796,HARD_HALF
2019-02,-0.1736868253770129,2019-03-11 09:00:00,0.055931944788830845,0.003684205876325508,0.25,HARD_FULL
2019-03,0.10983295165195842,2019-04-10 09:00:00,0.009293191193615505,0.0806500117442891,0.1736868253770129,HARD_FULL
2019-04,-0.37919850391750554,2019-05-13 09:00:00,0.09209095524320071,0.00276613088799893,0.14175988851448568,HARD_FULL
2019-05,0.44226855763913664,2019-06-11 09:00:00,0.03225477164377272,0.0448280630871179,0.2209060936488256,HARD_FULL
2019-06,0.1768701960810475,2019-07-11 09:00:00,0.1009734945438937,0.0009529399988992132,0.2762467096464034,HARD_FULL
2019-07,-0.0450697048026269,2019-08-12 09:00:00,0.009840677038775947,0.06637492915112342,0.2563714069333322,HARD_FULL
2019-08,-0.0005365141205272983,2019-09-10 09:00:00,0.0284162424316044,0.0682182875388924,0.2211544565782147,HARD_FULL
2019-09,-0.2768006086288296,2019-10-10 09:00:00,0.011661963856007485,0.0952426053594535,0.1896376076556879,HARD_FULL
2019-10,0.1590566949181847,2019-11-11 09:00:00,0.1115371883363703,0.10771362768528067,0.20053298277733064,HARD_FULL
2019-11,0.08372431372054709,2019-12-10 09:00:00,0.05599682897484351,0.005514355466500698,0.19592450634853661,HARD_FULL
2019-12,0.18505156895347072,2020-01-13 09:00:00,0.0001856212533042998,0.0942755962296935,0.18470448708573767,HARD_FULL
2020-01,0.5588693612467348,2020-02-14 09:00:00,0.050052274152981746,0.042394882337960516,0.18473603998280427,HARD_FULL
2020-02,-0.03973508851043839,2020-03-10 09:00:00,0.03810952033184717,0.04775424965233832,0.2159138167547985,HARD_FULL
2020-03,0.1568806955960528,2020-04-14 09:00:00,0.005176726354993666,0.11118130248200692,0.20355638945288254,HARD_FULL
2020-04,0.11424252182303979,2020-05-13 09:00:00,0.0033393405482302074,0.0555669172835751,0.2038923938567271,HARD_FULL
2020-05,0.23166475978025433,2020-06-10 09:00:00,0.007206545671316816,0.08545857103637511,0.19002354631793028,HARD_FULL
2020-06,0.1827661128840326,2020-07-10 09:00:00,0.07335215171419607,0.2185648170080845,0.18244244492738662,HARD_FULL
2020-07,-0.12100693084037684,2020-08-13 09:00:00,0.03405663310192947,0.004858137519706707,0.18230349220724848,HARD_FULL
2020-08,-0.0519184347969078,2020-09-10 09:00:00,0.0187846783104161,0.0200637594908565,0.1834101296395975,HARD_FULL
2020-09,-0.17381951315551808,2020-10-12 09:00:00,0.04687495558356941,0.041190273650911935,0.18189208088978673,HARD_FULL
2020-10,-0.15831782847044257,2020-11-10 09:00:00,0.1747671245969571,0.08860748149145431,0.1773556629705033,HARD_FULL
2020-11,-0.1691163118722865,2020-12-10 09:00:00,0.035922789791623305,0.09905268096935521,0.1767336348577577,HARD_FULL
2020-12,-0.40565366596643093,2021-01-13 09:00:00,0.031255036216429,0.028561631537590892,0.1799995621210102,HARD_FULL
2021-01,0.3460325405791712,2021-02-12 09:00:00,0.1253884071512691,0.027899224146344603,0.19406675751941704,HARD_FULL
2021-02,-0.39087886818551715,2021-03-10 09:00:00,0.16210501344146294,0.06643924874312523,0.1884256044558841,HARD_FULL
2021-03,0.05571417032808382,2021-04-13 09:00:00,0.007624244747657105,0.020121068838572592,0.20692240580161228,HARD_FULL
2021-04,0.18405026085543003,2021-05-11 09:00:00,0.059923270408095974,0.04391041778760141,0.19983009944212693,HARD_FULL
2021-05,-0.40787025449409026,2021-06-10 09:00:00,0.03985642210360607,0.11889020167581799,0.20245142869553856,HARD_FULL
2021-06,0.13662324216975053,2021-07-13 09:00:00,0.03370883990105078,0.03212022093489397,0.21352330669395822,HARD_FULL
2021-07,0.30510821127347076,2021-08-10 09:00:00,0.0503398208402156,0.031436208914422226,0.21039675667541816,HARD_FULL
2021-08,0.5916551443923233,2021-09-10 09:00:00,0.11615849675097759,0.04032693115146649,0.21975205780011042,HARD_FULL
2021-09,0.3117997254742917,2021-10-11 09:00:00,0.012200371955414291,0.07983086961925531,0.248438554634936,HARD_FULL
2021-10,0.13822744059651204,2021-11-10 09:00:00,0.1380673319616912,0.1537897708087037,0.25562511479170197,HARD_FULL
2021-11,-0.5141668997528983,2021-12-10 09:00:00,0.03181844832447789,0.010630616604274445,0.2535084026154127,HARD_FULL
2021-12,-0.575944245873544,2022-01-12 09:00:00,0.20500527845651384,0.24309389833848827,0.2722096905546198,HARD_FULL
2022-01,-0.06207982403448664,2022-02-14 09:00:00,0.08394259706295326,0.109131563065346,0.28426474900460624,HARD_FULL
2022-02,0.27191467431232996,2022-03-10 09:00:00,0.16165991865925733,0.057061453748650015,0.2699804632646407,HARD_FULL
2022-03,0.7542014701385508,2022-04-11 09:00:00,0.028273247528115664,0.16252893700359228,0.2663878975329151,HARD_FULL
2022-04,0.9213623754319754,2022-05-10 09:00:00,0.13677906865468326,0.09140118373104644,0.304441097781776,HARD_FULL
2022-05,-0.2303559700568114,2022-06-10 09:00:00,0.20301297649779304,0.38850931438718805,0.3426924896601664,HARD_FULL
2022-06,-0.02147541240215234,2022-07-13 09:00:00,0.22821471920370273,0.0089590591127362,0.33235283075885863,HARD_FULL
2022-07,-0.32698838082922577,2022-08-10 09:00:00,0.22514809054696316,0.1588446372075878,0.3253967436341129,HARD_FULL
2022-08,-0.31331154936781547,2022-09-12 09:00:00,0.08245889290009512,0.3764762547797599,0.3302239545326388,HARD_FULL
