edge,horizon,quantile,value
2010-12,1,0.05,-0.1226993865030556
2010-12,1,0.1,0.0
2010-12,1,0.25,0.2499226808812482
2010-12,1,0.3333333333333333,0.4602991944764101
2010-12,1,0.5,0.7537688442211143
2010-12,1,0.6666666666666666,1.2035010940919078
2010-12,1,0.75,1.474201474201453
2010-12,1,0.9,1.806451612903226
2010-12,1,0.95,2.978235967926701
2010-12,2,0.05,-0.2188183807439903
2010-12,2,0.1,-0.010857763300758312
2010-12,2,0.25,0.0
2010-12,2,0.3333333333333333,0.12737354330536452
2010-12,2,0.5,0.2534854245880735
2010-12,2,0.6666666666666666,0.3768844221105683
2010-12,2,0.75,0.5056890012642201
2010-12,2,0.9,1.2035010940919078
2010-12,2,0.95,1.5469613259668558
2010-12,3,0.05,-0.3278688524590123
2010-12,3,0.1,-0.2188183807439903
2010-12,3,0.25,0.0
2010-12,3,0.3333333333333333,0.0
2010-12,3,0.5,0.216216216216214
2010-12,3,0.6666666666666666,0.34487956504112227
2010-12,3,0.75,0.3905381817393416
2010-12,3,0.9,0.5878127358216765
2010-12,3,0.95,0.9780494508398543
2010-12,4,0.05,-0.3208556149732589
2010-12,4,0.1,-0.21898725931788207
2010-12,4,0.25,0.0
2010-12,4,0.3333333333333333,0.0
2010-12,4,0.5,0.21978128139733538
2010-12,4,0.6666666666666666,0.3504672897196359
2010-12,4,0.75,0.480769230769229
2010-12,4,0.9,0.7537688442211143
2010-12,4,0.95,1.2035010940919078
2010-12,5,0.05,-0.3208556149732589
2010-12,5,0.1,-0.13879951429963075
2010-12,5,0.25,0.0
2010-12,5,0.3333333333333333,0.1074113856068814
2010-12,5,0.5,0.2352941176470668
2010-12,5,0.6666666666666666,0.4314994606256617
2010-12,5,0.75,0.4694835680751019
2010-12,5,0.9,0.7537688442211143
2010-12,5,0.95,1.5469613259668558
2010-12,6,0.05,-0.5482456140350922
2010-12,6,0.1,-0.3492433061699773
2010-12,6,0.25,-0.2150537634408644
