edge,horizon,scheme,quantile,weight
2010-12,1,TVW1,0.25,0.2
2010-12,1,TVW1,0.5,0.4
2010-12,1,TVW1,0.75,0.4
2010-12,1,TVW2,0.3333333333333333,0.20000000000000004
2010-12,1,TVW2,0.5,0.3999999999999999
2010-12,1,TVW2,0.6666666666666666,0.4
2010-12,1,TVW3,0.1,0.10115454239404306
2010-12,1,TVW3,0.25,0.15000000000000005
2010-12,1,TVW3,0.5,0.3
2010-12,1,TVW3,0.75,0.2988454576059569
2010-12,1,TVW3,0.9,0.15
2010-12,2,TVW1,0.25,0.2
2010-12,2,TVW1,0.5,0.4
2010-12,2,TVW1,0.75,0.4
2010-12,2,TVW2,0.3333333333333333,0.20000000000000004
2010-12,2,TVW2,0.5,0.39999999999999997
2010-12,2,TVW2,0.6666666666666666,0.4000000000000001
2010-12,2,TVW3,0.1,0.10503401956488342
2010-12,2,TVW3,0.25,0.1500000000000001
2010-12,2,TVW3,0.5,0.3
2010-12,2,TVW3,0.75,0.29496598043511657
2010-12,2,TVW3,0.9,0.15
2010-12,3,TVW1,0.25,0.2782758541134465
2010-12,3,TVW1,0.5,0.40000000000000013
2010-12,3,TVW1,0.75,0.3217241458865534
2010-12,3,TVW2,0.3333333333333333,0.30000000000000004
2010-12,3,TVW2,0.5,0.3
2010-12,3,TVW2,0.6666666666666666,0.39999999999999997
2010-12,3,TVW3,0.1,0.03777309767102151
2010-12,3,TVW3,0.25,0.3500000000000002
2010-12,3,TVW3,0.5,0.30000000000000016
2010-12,3,TVW3,0.75,0.1622269023289781
2010-12,3,TVW3,0.9,0.15000000000000008
2010-12,4,TVW1,0.25,0.2
2010-12,4,TVW1,0.5,0.43035055163358144
2010-12,4,TVW1,0.75,0.3696494483664185
2010-12,4,TVW2,0.3333333333333333,0.2
2010-12,4,TVW2,0.5,0.39999999999999997
2010-12,4,TVW2,0.6666666666666666,0.4
2010-12,4,TVW3,0.1,0.0737913063265675
2010-12,4,TVW3,0.25,0.14999999999999997
2010-12,4,TVW3,0.5,0.47620869367343255
2010-12,4,TVW3,0.75,0.15000000000000002
2010-12,4,TVW3,0.9,0.14999999999999994
2010-12,5,TVW1,0.25,0.2
2010-12,5,TVW1,0.5,0.4550085381960497
2010-12,5,TVW1,0.75,0.3449914618039503
2010-12,5,TVW2,0.3333333333333333,0.20000000000000004
2010-12,5,TVW2,0.5,0.3999999999999999
2010-12,5,TVW2,0.6666666666666666,0.4
2010-12,5,TVW3,0.1,0.05996544917544668
2010-12,5,TVW3,0.25,0.14999999999999997
2010-12,5,TVW3,0.5,0.4900345508245534
2010-12,5,TVW3,0.75,0.14999999999999997
2010-12,5,TVW3,0.9,0.14999999999999997
2010-12,6,TVW1,0.25,0.2
2010-12,6,TVW1,0.5,0.4
2010-12,6,TVW1,0.75,0.39999999999999997
2010-12,6,TVW2,0.3333333333333333,0.2
2010-12,6,TVW2,0.5,0.4000000000000001
2010-12,6,TVW2,0.6666666666666666,0.4
2010-12,6,TVW3,0.1,7.725738766264815e-17
2010-12,6,TVW3,0.25,0.3499999999999997
2010-12,6,TVW3,0.5,0.3316506348475597
2010-12,6,TVW3,0.75,0.1683493651524407
2010-12,6,TVW3,0.9,0.14999999999999994
2010-12,7,TVW1,0.25,0.2
2010-12,7,TVW1,0.5,0.4
2010-12,7,TVW1,0.75,0.4
2010-12,7,TVW2,0.3333333333333333,0.2
2010-12,7,TVW2,0.5,0.4000000000000001
2010-12,7,TVW2,0.6666666666666666,0.4
2010-12,7,TVW3,0.1,9.125036633255418e-18
2010-12,7,TVW3,0.25,0.15000000000000005
2010-12,7,TVW3,0.5,0.3500000000000001
2010-12,7,TVW3,0.75,0.35
2010-12,7,TVW3,0.9,0.15000000000000002
2010-12,8,TVW1,0.25,0.20000000000000004
2010-12,8,TVW1,0.5,0.4
2010-12,8,TVW1,0.75,0.39999999999999997
2010-12,8,TVW2,0.3333333333333333,0.20000000000000007
2010-12,8,TVW2,0.5,0.4000000000000001
2010-12,8,TVW2,0.6666666666666666,0.39999999999999986
2010-12,8,TVW3,0.1,0.050000000000000086
2010-12,8,TVW3,0.25,0.15
2010-12,8,TVW3,0.5,0.3
2010-12,8,TVW3,0.75,0.35
2010-12,8,TVW3,0.9,0.14999999999999997
2010-12,9,TVW1,0.25,0.2
2010-12,9,TVW1,0.5,0.5026347428850971
2010-12,9,TVW1,0.75,0.2973652571149029
2010-12,9,TVW2,0.3333333333333333,0.21189288450005225
2010-12,9,TVW2,0.5,0.49999999999999994
2010-12,9,TVW2,0.6666666666666666,0.2881071154999479
2010-12,9,TVW3,0.1,0.0
2010-12,9,TVW3,0.25,0.15733945822022655
2010-12,9,TVW3,0.5,0.5
2010-12,9,TVW3,0.75,0.3426605417797735
2010-12,9,TVW3,0.9,0.0
2010-12,10,TVW1,0.25,0.2
2010-12,10,TVW1,0.5,0.4
2010-12,10,TVW1,0.75,0.4
2010-12,10,TVW2,0.3333333333333333,0.2
2010-12,10,TVW2,0.5,0.4
2010-12,10,TVW2,0.6666666666666666,0.4
2010-12,10,TVW3,0.1,0.14999999999999997
2010-12,10,TVW3,0.25,0.16225602838413117
2010-12,10,TVW3,0.5,0.3
2010-12,10,TVW3,0.75,0.2377439716158689
2010-12,10,TVW3,0.9,0.15
2010-12,11,TVW1,0.25,0.2829930762652806
2010-12,11,TVW1,0.5,0.4000000000000001
2010-12,11,TVW1,0.75,0.3170069237347194
2010-12,11,TVW2,0.3333333333333333,0.30000000000000004
2010-12,11,TVW2,0.5,0.3
2010-12,11,TVW2,0.6666666666666666,0.4
2010-12,11,TVW3,0.1,0.14999999999999994
2010-12,11,TVW3,0.25,0.18905266710164564
2010-12,11,TVW3,0.5,0.30000000000000004
2010-12,11,TVW3,0.75,0.3499999999999999
2010-12,11,TVW3,0.9,0.010947332898354447
2010-12,12,TVW1,0.25,0.2
2010-12,12,TVW1,0.5,0.47632137259620616
2010-12,12,TVW1,0.75,0.32367862740379383
2010-12,12,TVW2,0.3333333333333333,0.30000000000000004
2010-12,12,TVW2,0.5,0.30000000000000004
2010-12,12,TVW2,0.6666666666666666,0.4
2010-12,12,TVW3,0.1,0.1499139256380382
2010-12,12,TVW3,0.25,0.15000000000000008
2010-12,12,TVW3,0.5,0.3
2010-12,12,TVW3,0.75,0.35
2010-12,12,TVW3,0.9,0.050086074361961684
2010-12,13,TVW1,0.25,0.31843287419583166
2010-12,13,TVW1,0.5,0.4
2010-12,13,TVW1,0.75,0.2815671258041683
2010-12,13,TVW2,0.3333333333333333,0.2
2010-12,13,TVW2,0.5,0.39999999999999997
2010-12,13,TVW2,0.6666666666666666,0.4
2010-12,13,TVW3,0.1,0.15
2010-12,13,TVW3,0.25,0.26265775438415084
2010-12,13,TVW3,0.5,0.3
2010-12,13,TVW3,0.75,0.15
2010-12,13,TVW3,0.9,0.13734224561584926
2011-01,1,TVW1,0.25,0.3337296642306002
2011-01,1,TVW1,0.5,0.46627033576939975
2011-01,1,TVW1,0.75,0.2
2011-01,1,TVW2,0.3333333333333333,0.4
2011-01,1,TVW2,0.5,0.37847602179325623
2011-01,1,TVW2,0.6666666666666666,0.2215239782067437
2011-01,1,TVW3,0.1,0.1499999999999999
2011-01,1,TVW3,0.25,0.27369948841029845
2011-01,1,TVW3,0.5,0.30000000000000016
2011-01,1,TVW3,0.75,0.15000000000000005
2011-01,1,TVW3,0.9,0.1263005115897014
2011-01,2,TVW1,0.25,0.2063924929401829
2011-01,2,TVW1,0.5,0.40000000000000013
2011-01,2,TVW1,0.75,0.393607507059817
2011-01,2,TVW2,0.3333333333333333,0.2
2011-01,2,TVW2,0.5,0.4000000000000001
2011-01,2,TVW2,0.6666666666666666,0.4
2011-01,2,TVW3,0.1,7.651600960971801e-17
2011-01,2,TVW3,0.25,0.3131723007771263
2011-01,2,TVW3,0.5,0.30000000000000027
2011-01,2,TVW3,0.75,0.34999999999999987
2011-01,2,TVW3,0.9,0.0368276992228735
2011-01,3,TVW1,0.25,0.2907948441406251
2011-01,3,TVW1,0.5,0.39999999999999986
2011-01,3,TVW1,0.75,0.3092051558593751
2011-01,3,TVW2,0.3333333333333333,0.2
2011-01,3,TVW2,0.5,0.40000000000000013
2011-01,3,TVW2,0.6666666666666666,0.39999999999999997
2011-01,3,TVW3,0.1,0.07164785466806532
2011-01,3,TVW3,0.25,0.3283521453319346
2011-01,3,TVW3,0.5,0.3000000000000002
2011-01,3,TVW3,0.75,0.15000000000000005
2011-01,3,TVW3,0.9,0.14999999999999997
2011-01,4,TVW1,0.25,0.2575998567897142
2011-01,4,TVW1,0.5,0.5424001432102857
2011-01,4,TVW1,0.75,0.20000000000000007
2011-01,4,TVW2,0.3333333333333333,0.3545016050707309
2011-01,4,TVW2,0.5,0.4454983949292691
2011-01,4,TVW2,0.6666666666666666,0.2
2011-01,4,TVW3,0.1,4.606528741881318e-18
2011-01,4,TVW3,0.25,0.35
2011-01,4,TVW3,0.5,0.4402912441995626
2011-01,4,TVW3,0.75,0.15000000000000002
2011-01,4,TVW3,0.9,0.059708755800437316
2011-01,5,TVW1,0.25,0.2000000000000001
2011-01,5,TVW1,0.5,0.552548236727104
2011-01,5,TVW1,0.75,0.24745176327289595
2011-01,5,TVW2,0.3333333333333333,0.2
2011-01,5,TVW2,0.5,0.4
2011-01,5,TVW2,0.6666666666666666,0.4
2011-01,5,TVW3,0.1,0.15
2011-01,5,TVW3,0.25,0.20269767310886322
2011-01,5,TVW3,0.5,0.3473023268911367
2011-01,5,TVW3,0.75,0.15000000000000002
2011-01,5,TVW3,0.9,0.15
2011-01,6,TVW1,0.25,0.2
2011-01,6,TVW1,0.5,0.4
2011-01,6,TVW1,0.75,0.39999999999999997
2011-01,6,TVW2,0.3333333333333333,0.2
2011-01,6,TVW2,0.5,0.4
2011-01,6,TVW2,0.6666666666666666,0.4
2011-01,6,TVW3,0.1,0.0
2011-01,6,TVW3,0.25,0.2994364697238411
2011-01,6,TVW3,0.5,0.30000000000000004
2011-01,6,TVW3,0.75,0.35
2011-01,6,TVW3,0.9,0.050563530276158945
2011-01,7,TVW1,0.25,0.2
2011-01,7,TVW1,0.5,0.4
2011-01,7,TVW1,0.75,0.4
2011-01,7,TVW2,0.3333333333333333,0.20000000000000012
2011-01,7,TVW2,0.5,0.39999999999999997
2011-01,7,TVW2,0.6666666666666666,0.4000000000000001
2011-01,7,TVW3,0.1,0.019163400982310664
2011-01,7,TVW3,0.25,0.15000000000000002
2011-01,7,TVW3,0.5,0.33083659901768936
2011-01,7,TVW3,0.75,0.35000000000000003
2011-01,7,TVW3,0.9,0.15000000000000002
2011-01,8,TVW1,0.25,0.2
2011-01,8,TVW1,0.5,0.4000000000000001
2011-01,8,TVW1,0.75,0.4
2011-01,8,TVW2,0.3333333333333333,0.20000000000000004
2011-01,8,TVW2,0.5,0.39999999999999986
2011-01,8,TVW2,0.6666666666666666,0.4000000000000001
