origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.1863932898415576,2.969348659003822,,,0.186219793106462
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.0930232558139509,2.769818529130847,,,0.27919980910311465
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.6505576208178487,2.9467680608364977,,,0.9276504370292081
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.1954818028347281,0.1846722068328699,2.7462121212121224,,,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.2297704189625478,0.3686635944700533,2.9300567107750517,,,1.4801380302261995
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,-0.020693893220520586,0.0918273645546419,2.9272898961284195,,,1.5719232592490955
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,-0.13822776965201158,-0.5504587155963248,2.6515151515151705,,,1.0199439368893146
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.3156260715570036,0.4612546125461358,2.735849056603792,,,1.4801380302262201
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.09081966756734454,0.2754820936639035,3.116147308781873,,,1.7552413674151996
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.15333510980072307,0.1831501831501825,3.207547169811327,,,1.9382240351228157
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.9822534188025401,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.2612685785825755,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.0994602395416571,0.1863932898415576,2.969348659003822,2.880000801751146,0.0,0.0
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.2715767409863027,0.0930232558139509,2.769818529130847,2.863813284696908,0.2712086376598139,0.09298001599665265
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.6505576208178487,2.9467680608364977,,,0.7414306439227462
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.1846722068328699,2.7462121212121224,,,0.9259325412796757
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.20199102064181734,0.3686635944700533,2.9300567107750517,,,1.2939182371197375
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.04297531032847564,0.0918273645546419,2.9272898961284195,,,1.3857034661426335
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,-0.04322164780491708,-0.5504587155963248,2.6515151515151705,,,0.8337241437828525
2019-03,7,2019-10,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.2228444350581491,0.4612546125461358,2.735849056603792,,,1.293918237119758
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.1222294476036225,0.2754820936639035,3.116147308781873,,,1.5690215743087377
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.1781781492142549,0.1831501831501825,3.207547169811327,,,1.7520042420163535
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.6850680017707723,1.4625228519195457,3.6414565826330487,,,3.2039353744616688
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.23176936549598903,0.2702702702702675,3.7278657968313063,,,3.473841071378167
2019-03,12,2020-03,2019-04-09T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.13460106240670547,-0.0898472596585708,3.4418604651162905,,,3.3839534248764624
2019-04,0,2019-04,2019-05-12T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.3871075486743048,0.0930232558139509,2.769818529130847,3.0717675404249056,0.0,0.0
2019-04,1,2019-05,2019-05-12T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.21918266941243209,0.6505576208178487,2.9467680608364977,2.806724422577297,0.21894281461573448,0.6484506279260935
2019-04,2,2019-06,2019-05-12T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.18389565765842442,0.1846722068328699,2.7462121212121224,2.6056459884933663,0.40266959122121515,0.8329525252830231
2019-04,3,2019-07,2019-05-12T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,,0.3686635944700533,2.9300567107750517,,,1.200938221123085
2019-04,4,2019-08,2019-05-12T21:59:00+00:00,COMBO50_BRIDGE_TVW3_FULL,0.08355860542819185,0.0918273645546419,2.9272898961284195,,,1.2927234501459808
