origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,err_core,err_food,err_administered,err_alcohol_tobacco,err_fuel,err_wedge,yy_error,squared_error
2021-06,2021-07-12T21:59:00+00:00,2022-06,12,INDEPENDENT_BRIDGE,0.3263029848635621,,0.3296679179291987,0.523560209424101,HARD_BASE,1.5801354401805856,17.187499999999993,2.9756125524728136,2.9756125524728136,estimated,True,False,2021-05,sa,2021-06,364,estimated,0.2123084824971974,-0.0032543715781823,0.0076747373425545,0.0311288815748572,0.068439461717503,0.0100057933096322,0.3873493085560493,-0.0183681925180745,0.05,0.3579137331013171,1.9981268644636008,0.0100057933096322,0.177174296,0.03425181,0.086973141,0.1534947468510915,0.5481060061489085,-0.6098505267261654,-0.39338759739443036,-0.20721790824897357,-0.01932689275436565,-0.06275762172982961,0.03870809153674104,-14.211887447527179,201.97774482118058
2021-09,2021-10-10T21:59:00+00:00,2022-09,12,INDEPENDENT_BRIDGE,-0.2753107352251077,,-0.124000097429706,0.1706484641638139,HARD_BASE,0.8005822416302655,17.972742759795548,3.860612507998958,3.860612507998958,estimated,True,False,2021-08,sa,2021-09,367,estimated,-0.2513583194294758,-0.0295358539698422,0.0147676421851387,0.0346716402439068,-0.0008117641860779,-0.0430440800687573,-0.4537773578356112,-0.1667050731210029,0.1,0.3986476726637581,-0.0236998916576358,-0.0430440800687573,0.177174296,0.03425181,0.086973141,0.147676421851387,0.5539243311486131,-0.4175356187740597,-0.06824837312497604,-0.6645438983312414,-0.015205429863621715,0.1364950543270417,-0.04685471108851602,-14.11213025179659,199.15222024367247
2021-05,2021-06-09T21:59:00+00:00,2022-05,12,INDEPENDENT_BRIDGE,0.4302861600175826,,0.5680138323904842,0.1748251748251661,HARD_BASE,1.7611026033690802,15.968586387434565,2.7530788592915254,2.7530788592915254,estimated,True,False,2021-04,sa,2021-05,363,estimated,0.1730583966436849,0.120830491482309,0.0153190603543363,0.0720248779369899,0.0817009984938216,-0.0326476648935592,0.3155638107995463,0.681986575989042,0.1,0.8281278232436148,2.3853045574473764,-0.0326476648935592,0.177174296,0.03425181,0.086973141,0.1531906035433637,0.5484101494566364,-0.594715812595606,-0.4771675248442206,-0.1685096638977001,-0.03007125236381722,-0.03206826440370464,-0.02828392524644907,-13.21550752814304,174.64963922640536
2021-07,2021-08-09T21:59:00+00:00,2022-07,12,INDEPENDENT_BRIDGE,0.4447843583827311,,0.6445519678863136,1.041666666666674,HARD_BASE,1.333333333333342,17.525773195876276,4.7191256885371295,4.7191256885371295,estimated,True,False,2021-06,sa,2021-07,365,estimated,0.535565026600144,-0.0894651066028291,0.0076719011976759,0.0284588852169923,-0.0104742778315846,-0.0269720701976674,0.9770183163159388,-0.5049553384585148,0.05,0.3272146422421647,-0.3058021702089519,-0.0269720701976674,0.177174296,0.03425181,0.086973141,0.153438023953518,0.548162729046482,-0.3414953398742272,-0.35272557614220407,-0.14576612275584208,0.05354126185722205,-0.017243410242651754,-0.08485978779290781,-12.806647507339147,164.01022037723598
2021-08,2021-09-09T21:59:00+00:00,2022-08,12,INDEPENDENT_BRIDGE,0.1858481471809039,,0.2245033523586543,0.6872852233676952,HARD_BASE,0.4385964912280604,17.235494880546053,4.575856954152065,4.575856954152065,estimated,True,False,2021-07,sa,2021-08,366,estimated,0.2490405155773665,-0.0804757491088588,0.0,-0.0089784936783394,-0.0081942129186603,0.034456087309396,0.4482500560599132,-0.4542179702458582,0.0,-0.1032329472651731,-0.2392344497607668,0.034456087309396,0.177174296,0.03425181,0.086973141,0.1460168501971419,0.5555839028028581,-0.2509849969452058,-0.17126784808397133,-0.08761011011828514,-0.08444325810350076,0.3273429133140814,0.0142149558897251,-12.659637926393987,160.26643242739306
2021-04,2021-05-10T21:59:00+00:00,2022-04,12,INDEPENDENT_BRIDGE,0.1872731276938979,,0.256026468736474,0.5272407732864748,HARD_BASE,1.7926734216679563,14.160839160839142,1.7524809765790257,1.7524809765790257,estimated,True,False,2021-03,sa,2021-04,362,estimated,0.1499245465891373,-0.0279082064888514,0.0152490193936937,-0.0014330957772544,0.0518849417133607,-0.0004440777361879,0.2730316219832866,-0.1575183709992078,0.1,-0.0164774522430373,1.514808756482089,-0.0004440777361879,0.177174296,0.03425181,0.086973141,0.1524901939369373,0.5491105590630627,-0.6737412920054568,-0.6617024360823492,-0.48796862059819934,0.09947845288119324,0.16652556261500026,-0.04799196078424606,-12.408358184260116,153.967352828895
2022-01,2022-02-13T22:59:00+00:00,2023-01,12,INDEPENDENT_BRIDGE,1.092451933789904,,4.378137226971534,4.442581726739303,HARD_BASE,6.010137581462716,17.49598715890851,6.156397442737094,6.156397442737094,estimated,True,False,2021-12,sa,2022-01,371,estimated,0.3968612716449605,0.3015307185179294,0.124196053429185,0.2454658856198007,0.0144731718474922,0.0099248327305361,0.7041477176695926,1.7018874934202046,0.9,2.822318278924763,0.4225520300238816,0.0099248327305361,0.177174296,0.03425181,0.086973141,0.1379956149213166,0.5636051380786834,-0.05402283881798625,-0.384147275676958,-4.139868447639498,-0.10342350521114418,0.07372259606495526,-0.3099461763921809,-11.339589716171414,128.5862949311005
2021-03,2021-04-12T21:59:00+00:00,2022-03,12,INDEPENDENT_BRIDGE,-0.0684211079389201,,0.1519100744195733,0.1760563380281743,HARD_BASE,1.6640253565768592,12.741652021089632,2.040026273030408,2.040026273030408,estimated,True,False,2021-02,sa,2021-03,361,estimated,-0.0869698568011861,0.0043729199436222,0.0152730649541232,0.0599664862681892,-0.018574973206267,-0.0424887490974015,-0.1584525304860579,0.0246814579899457,0.1,0.6894828170939485,-0.542306325016606,-0.0424887490974015,0.177174296,0.03425181,0.086973141,0.1527306495412323,0.5488701034587677,-0.4711789292223235,-0.12622238423328208,-0.32073436403658795,-0.055060445252751715,-0.761694043031704,0.0024437012608697906,-10.701625748059223,114.52479365152413
2021-10,2021-11-09T22:59:00+00:00,2022-10,12,INDEPENDENT_BRIDGE,0.4983997509488095,,0.7237052274417968,1.0221465076660996,HARD_BASE,-1.4440433212996373,15.092748735244497,4.517151873040761,4.517151873040761,estimated,True,False,2021-09,sa,2021-10,368,estimated,0.3688789351373652,0.1157720649980638,0.0,-0.0061416054372192,0.0202414166781252,-0.0003510604275255,0.667443614435928,0.6534360096910663,0.0,-0.0706149664897034,0.5909590377304208,-0.0003510604275255,0.177174296,0.03425181,0.086973141,0.1489264488955052,0.5526743041044948,-0.29433022978802853,-0.4121455320949574,2.5168569863340373,-0.04333610622125396,-0.1462062553036519,0.32160420932230127,-10.575596862203735,111.84324899185349
2022-02,2022-03-09T22:59:00+00:00,2023-02,12,INDEPENDENT_BRIDGE,0.4405855804040951,,0.8664254070284128,1.2841091492777013,HARD_BASE,0.6147540983606703,16.719492868462766,7.504043182900849,7.504043182900849,estimated,True,False,2022-01,sa,2022-02,372,estimated,0.4387370351665914,0.0487423693079084,0.0137995614921316,-0.0318980610092025,-0.0461359094869311,0.0173405849335973,0.776239489942833,0.2737175238020239,0.1,-0.3668622323300167,-1.4520813165537216,0.0173405849335973,0.178075443,0.031772263,0.086948337,0.1379956149213166,0.5652083420786833,0.0430911957115131,-0.06973763268809877,-6.071532165918825e-17,-0.08579165832325239,-0.0860842703419188,0.02435384768518173,-9.215449685561916,84.92451290712322
2022-03,2022-04-10T21:59:00+00:00,2023-03,12,INDEPENDENT_BRIDGE,0.1921333634984083,,0.9740717773895649,1.6640253565768592,HARD_BASE,0.1357773251866811,14.964925954793449,6.053277116545004,6.053277116545004,estimated,True,False,2022-02,sa,2022-03,373,estimated,0.1626939681013542,0.0043951615654454,0.0137995614921316,0.0621352338596537,-0.0159020335335335,-0.0349885279866432,0.2878477828246657,0.0246814579899457,0.1,0.7146224528670831,-0.5005005005005003,-0.0349885279866432,0.178075443,0.031772263,0.086948337,0.1379956149213166,0.5652083420786833,0.04965229968561753,-0.06622299164010712,-6.071532165918825e-17,0.02642749792536256,0.04196135934726132,0.004537872993592963,-8.911648838248444,79.41748501625484
2021-11,2021-12-09T22:59:00+00:00,2022-11,12,INDEPENDENT_BRIDGE,0.1919605132555363,,0.6823484514284204,0.1686340640809414,HARD_BASE,1.172161172161168,16.24579124579122,7.929417140705336,7.929417140705336,estimated,True,False,2021-10,sa,2021-11,369,estimated,0.1098090459526627,0.0782870625098018,0.0,-7.623385174710076e-05,-0.0105021315422411,0.01444277018706,0.1989095953732418,0.4418646738113851,0.0,-0.0008765217729356,-0.3066153742602551,0.01444277018706,0.177174296,0.03425181,0.086973141,0.1495457063512313,0.5520550466487686,-0.11101297270684475,-0.24680338886634692,-0.7178193904859101,-0.03093966216970253,0.049023099449793606,0.077351655873379,-8.316374105085885,69.16207825574305
2021-02,2021-03-09T22:59:00+00:00,2022-02,12,INDEPENDENT_BRIDGE,0.3656786476669437,,0.4287738547440542,0.1763668430335041,HARD_BASE,1.2841091492777013,11.091549295774657,3.1992081726906507,3.1992081726906507,estimated,True,False,2021-01,sa,2021-02,360,estimated,0.3471277215558397,0.0592444029697463,0.0151857537540803,-0.0326774055543291,-0.0506085448559266,0.0274067197975331,0.6314361174350949,0.3343848645502523,0.1,-0.3757183560190058,-1.4775436642888828,0.0274067197975331,0.177174296,0.03425181,0.086973141,0.1518575375408036,0.5497432154591964,-0.147641172357437,-0.19091863955516886,-0.334086582589768,-0.0390724894513879,-0.1867868732915361,-0.019924744365459768,-7.892341123084006,62.28904840312291
2021-01,2021-02-11T22:59:00+00:00,2022-01,12,INDEPENDENT_BRIDGE,0.9728736695668718,,0.8285790522695597,1.3404825737265424,HARD_BASE,4.442581726739303,9.876543209876534,2.682186541344837,2.682186541344837,estimated,True,False,2020-12,sa,2021-01,359,estimated,0.2609221467844257,0.2399936616646424,0.2144602130295185,0.2396730999767704,0.0175290736949843,0.0002954744165304,0.4757750987134689,1.3545625244908122,1.4,2.7557139735446645,0.5117707267144223,0.0002954744165304,0.177174296,0.03425181,0.086973141,0.1531858664496561,0.548414886550344,-0.6713831603511591,-0.5436914290552199,-2.405018103259601,-0.03067555665704369,0.035199826919403786,0.14586036523118917,-7.194356668531697,51.75876787404649
