dataset,freq,indic,s_adj,unit,geo,time,value,status
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1997-10,-7.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1997-11,-7.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1997-12,-7.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-01,-6.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-02,-7.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-03,-6.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-04,-6.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-05,-5.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-06,-5.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-07,-3.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-08,-3.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-09,-2.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-10,-3.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-11,-3.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1998-12,-3.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-01,-2.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-02,-2.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-03,-3.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-04,-3.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-05,-2.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-06,-2.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-07,-1.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-08,-1.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-09,-2.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-10,-2.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-11,-2.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,1999-12,-2.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-01,-1.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-02,-1.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-03,-1.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-04,-1.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-05,0.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-06,-0.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-07,-0.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-08,0.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-09,-2.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-10,-3.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-11,-2.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2000-12,-1.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-01,-0.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-02,-0.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-03,-0.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-04,-1.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-05,-3.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-06,-3.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-07,-3.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-08,-3.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-09,-4.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-10,-3.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-11,-3.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2001-12,-4.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-01,-4.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-02,-5.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-03,-7.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-04,-8.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-05,-9.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-06,-10.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-07,-10.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-08,-11.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-09,-12.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-10,-12.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-11,-14.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2002-12,-15.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-01,-14.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-02,-15.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-03,-16.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-04,-15.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-05,-13.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-06,-12.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-07,-11.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-08,-13.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-09,-13.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-10,-14.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-11,-14.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2003-12,-14.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-01,-14.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-02,-14.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-03,-13.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-04,-13.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-05,-12.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-06,-12.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-07,-12.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-08,-11.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-09,-11.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-10,-10.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-11,-12.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2004-12,-12.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-01,-11.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-02,-11.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-03,-11.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-04,-12.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-05,-11.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-06,-12.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-07,-12.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-08,-11.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-09,-12.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-10,-12.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-11,-12.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2005-12,-11.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-01,-9.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-02,-9.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-03,-9.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-04,-9.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-05,-9.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-06,-8.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-07,-7.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-08,-8.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-09,-7.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-10,-8.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-11,-8.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2006-12,-7.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-01,-7.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-02,-7.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-03,-7.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-04,-7.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-05,-5.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-06,-5.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-07,-4.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-08,-6.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-09,-6.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-10,-8.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-11,-10.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2007-12,-11.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-01,-11.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-02,-12.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-03,-13.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-04,-13.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-05,-13.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-06,-16.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-07,-18.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-08,-16.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-09,-15.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-10,-15.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-11,-16.3,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2008-12,-15.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-01,-14.1,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-02,-15.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-03,-15.8,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-04,-14.5,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-05,-15.2,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-06,-14.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-07,-14.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-08,-13.6,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-09,-13.4,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-10,-13.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-11,-14.0,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2009-12,-12.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2010-01,-12.7,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2010-02,-13.9,
ei_bsco_m,M,BS-FS-LY,NSA,BAL,EU27_2020,2010-03,-13.7,
