dataset,freq,indic,s_adj,unit,geo,time,value,status
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2005-10,-10.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2005-11,-12.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2005-12,-10.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-01,-7.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-02,-5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-03,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-04,-1.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-05,-0.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-06,-0.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-07,-1.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-08,-1.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-09,-0.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-10,-1.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-11,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2006-12,-1.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-01,3.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-02,4.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-03,5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-04,5.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-05,7.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-06,6.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-07,4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-08,3.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-09,2.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-10,0.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-11,0.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2007-12,0.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-01,2.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-02,1.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-03,2.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-04,1.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-05,0.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-06,-1.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-07,-4.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-08,-7.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-09,-11.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-10,-18.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-11,-28.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2008-12,-35.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-01,-32.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-02,-34.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-03,-37.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-04,-33.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-05,-31.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-06,-29.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-07,-26.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-08,-23.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-09,-25.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-10,-24.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-11,-23.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2009-12,-22.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-01,-17.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-02,-14.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-03,-12.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-04,-7.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-05,-6.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-06,-5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-07,-3.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-08,-3.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-09,-3.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-10,-1.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-11,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2010-12,-1.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-01,3.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-02,5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-03,7.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-04,7.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-05,7.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-06,7.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-07,5.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-08,0.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-09,-2.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-10,-4.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-11,-7.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2011-12,-10.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-01,-3.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-02,-4.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-03,-2.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-04,-1.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-05,-3.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-06,-5.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-07,-6.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-08,-9.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-09,-12.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-10,-13.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-11,-15.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2012-12,-15.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-01,-10.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-02,-8.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-03,-7.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-04,-7.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-05,-7.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-06,-6.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-07,-5.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-08,-6.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-09,-5.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-10,-6.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-11,-7.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2013-12,-8.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-01,-3.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-02,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-03,-1.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-04,-0.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-05,0.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-06,-1.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-07,-2.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-08,-4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-09,-5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-10,-7.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-11,-9.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2014-12,-8.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-01,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-02,-0.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-03,1.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-04,3.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-05,3.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-06,1.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-07,0.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-08,-1.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-09,-1.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-10,-4.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-11,-4.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2015-12,-5.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-01,-2.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-02,-1.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-03,0.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-04,0.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-05,2.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-06,2.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-07,1.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-08,0.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-09,0.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-10,0.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-11,-1.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2016-12,-0.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-01,4.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-02,7.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-03,7.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-04,9.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-05,8.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-06,8.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-07,9.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-08,8.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-09,6.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-10,7.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-11,6.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2017-12,9.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-01,11.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-02,12.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-03,11.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-04,12.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-05,12.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-06,11.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-07,9.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-08,7.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-09,6.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-10,5.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-11,4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2018-12,3.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-01,5.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-02,5.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-03,3.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-04,4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-05,3.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-06,-0.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-07,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-08,-2.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-09,-5.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-10,-6.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-11,-8.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2019-12,-8.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-01,-3.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-02,-4.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-03,-7.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-04,-27.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-05,-21.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-06,-17.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-07,-14.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-08,-11.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-09,-10.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-10,-9.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-11,-10.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2020-12,-7.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-01,-4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-02,-0.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-03,4.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-04,6.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-05,9.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-06,11.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-07,14.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-08,13.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-09,11.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-10,11.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-11,11.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2021-12,13.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-01,17.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-02,19.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-03,13.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-04,13.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-05,14.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-06,12.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-07,11.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-08,8.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-09,4.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-10,3.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-11,3.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2022-12,4.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-01,8.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-02,8.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-03,8.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-04,6.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-05,5.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-06,3.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-07,0.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-08,0.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-09,-1.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-10,-6.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-11,-6.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2023-12,-5.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-01,-1.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-02,-2.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-03,0.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-04,-0.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-05,-0.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-06,-0.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-07,-2.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-08,-4.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,EA20,2024-09,-6.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-01,-14.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-02,-14.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-03,-14.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-04,-5.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-05,-5.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-06,-5.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-07,-20.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-08,-20.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-09,-20.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-10,-16.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-11,-16.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1995-12,-16.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-01,-24.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-02,-24.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-03,-24.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-04,-18.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-05,-18.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-06,-18.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-07,-17.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-08,-17.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-09,-17.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-10,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-11,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1996-12,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-01,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-02,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-03,-26.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-04,-23.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-05,-23.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-06,-23.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-07,-34.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-08,-34.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-09,-34.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-10,-34.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-11,-34.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1997-12,-34.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-01,-26.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-02,-26.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-03,-26.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-04,-23.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-05,-23.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-06,-23.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-07,-21.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-08,-21.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-09,-21.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-10,-42.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-11,-41.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1998-12,-41.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-01,-44.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-02,-44.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-03,-44.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-04,-44.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-05,-44.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-06,-44.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-07,-42.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-08,-42.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-09,-42.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-10,-29.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-11,-29.7,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,1999-12,-29.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-01,-22.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-02,-22.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-03,-22.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-04,-16.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-05,-16.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-06,-16.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-07,-3.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-08,-3.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-09,-3.1,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-10,-7.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-11,-7.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2000-12,-6.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-01,8.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-02,8.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-03,8.5,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-04,-2.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-05,-2.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-06,-2.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-07,-6.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-08,-6.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-09,-6.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-10,-8.2,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-11,-7.9,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2001-12,-7.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-01,-11.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-02,-11.0,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-03,-10.6,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-04,-8.3,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-05,-8.8,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-06,-12.4,
ei_bsin_m_r2,M,BS-IEME,NSA,BAL,CZ,2002-07,-9.6,
