dataset,freq,unit,s_adj,na_item,geo,time,value,status
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2013-Q1,0.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2013-Q2,0.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2013-Q3,1.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2013-Q4,-1.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2014-Q1,2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2014-Q2,1.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2014-Q3,0.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2014-Q4,1.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2015-Q1,-0.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2015-Q2,-0.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2015-Q3,-0.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2015-Q4,0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2016-Q1,2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2016-Q2,3.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2016-Q3,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2016-Q4,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2017-Q1,4.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2017-Q2,2.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2017-Q3,3.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2017-Q4,3.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2018-Q1,5.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2018-Q2,7.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2018-Q3,7.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2018-Q4,6.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2019-Q1,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2019-Q2,4.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2019-Q3,3.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2019-Q4,3.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2020-Q1,6.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2020-Q2,8.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2020-Q3,5.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2020-Q4,8.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2021-Q1,1.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2021-Q2,3.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2021-Q3,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2021-Q4,2.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2022-Q1,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2022-Q2,3.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2022-Q3,4.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2022-Q4,7.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2023-Q1,9.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2023-Q2,8.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2023-Q3,8.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2023-Q4,6.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2024-Q1,5.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2024-Q2,5.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2024-Q3,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2024-Q4,4.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2025-Q1,3.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2025-Q2,4.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2025-Q3,3.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2025-Q4,4.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2026-Q1,4.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_PER,CZ,2026-Q2,5.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1996-Q1,10.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1996-Q2,17.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1996-Q3,12.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1996-Q4,13.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1997-Q1,10.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1997-Q2,12.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1997-Q3,11.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1997-Q4,7.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1998-Q1,10.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1998-Q2,5.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1998-Q3,6.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1998-Q4,7.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1999-Q1,3.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1999-Q2,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1999-Q3,2.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,1999-Q4,2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2000-Q1,2.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2000-Q2,1.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2000-Q3,2.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2000-Q4,4.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2001-Q1,4.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2001-Q2,6.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2001-Q3,6.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2001-Q4,4.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2002-Q1,7.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2002-Q2,6.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2002-Q3,6.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2002-Q4,7.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2003-Q1,5.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2003-Q2,4.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2003-Q3,3.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2003-Q4,2.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2004-Q1,3.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2004-Q2,2.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2004-Q3,2.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2004-Q4,1.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2005-Q1,-1.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2005-Q2,-0.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2005-Q3,-1.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2005-Q4,-2.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2006-Q1,0.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2006-Q2,-0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2006-Q3,0.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2006-Q4,1.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2007-Q1,2.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2007-Q2,2.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2007-Q3,2.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2007-Q4,2.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2008-Q1,5.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2008-Q2,3.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2008-Q3,2.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2008-Q4,3.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2009-Q1,3.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2009-Q2,2.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2009-Q3,0.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2009-Q4,0.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2010-Q1,-2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2010-Q2,-0.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2010-Q3,1.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2010-Q4,0.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2011-Q1,0.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2011-Q2,0.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2011-Q3,0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2011-Q4,0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2012-Q1,2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2012-Q2,1.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2012-Q3,1.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2012-Q4,2.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2013-Q1,-0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2013-Q2,0.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2013-Q3,1.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2013-Q4,-1.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2014-Q1,2.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2014-Q2,1.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2014-Q3,0.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2014-Q4,1.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2015-Q1,-0.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2015-Q2,-0.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2015-Q3,-0.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2015-Q4,0.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2016-Q1,1.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2016-Q2,3.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2016-Q3,4.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2016-Q4,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2017-Q1,4.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2017-Q2,2.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2017-Q3,3.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2017-Q4,3.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2018-Q1,5.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2018-Q2,7.5,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2018-Q3,7.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2018-Q4,6.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2019-Q1,4.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2019-Q2,3.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2019-Q3,3.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2019-Q4,2.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2020-Q1,7.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2020-Q2,7.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2020-Q3,6.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2020-Q4,8.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2021-Q1,1.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2021-Q2,4.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2021-Q3,5.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2021-Q4,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2022-Q1,6.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2022-Q2,3.7,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2022-Q3,4.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2022-Q4,7.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2023-Q1,10.1,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2023-Q2,8.4,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2023-Q3,8.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2023-Q4,6.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2024-Q1,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2024-Q2,4.8,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2024-Q3,5.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2024-Q4,4.6,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2025-Q1,3.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2025-Q2,3.9,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2025-Q3,4.2,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2025-Q4,4.3,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2026-Q1,4.0,
namq_10_lp_ulc,Q,PCH_SM,SCA,NULC_HW,CZ,2026-Q2,5.9,
