dataset,freq,unit,coicop18,geo,time,value,status
prc_hicp_minr,M,I25,TOTAL,DE,1996-01,56.95,
prc_hicp_minr,M,I25,TOTAL,DE,1996-02,57.29,
prc_hicp_minr,M,I25,TOTAL,DE,1996-03,57.35,
prc_hicp_minr,M,I25,TOTAL,DE,1996-04,57.29,
prc_hicp_minr,M,I25,TOTAL,DE,1996-05,57.41,
prc_hicp_minr,M,I25,TOTAL,DE,1996-06,57.47,
prc_hicp_minr,M,I25,TOTAL,DE,1996-07,57.58,
prc_hicp_minr,M,I25,TOTAL,DE,1996-08,57.52,
prc_hicp_minr,M,I25,TOTAL,DE,1996-09,57.52,
prc_hicp_minr,M,I25,TOTAL,DE,1996-10,57.47,
prc_hicp_minr,M,I25,TOTAL,DE,1996-11,57.41,
prc_hicp_minr,M,I25,TOTAL,DE,1996-12,57.64,
prc_hicp_minr,M,I25,TOTAL,DE,1997-01,57.98,
prc_hicp_minr,M,I25,TOTAL,DE,1997-02,58.21,
prc_hicp_minr,M,I25,TOTAL,DE,1997-03,58.15,
prc_hicp_minr,M,I25,TOTAL,DE,1997-04,57.98,
prc_hicp_minr,M,I25,TOTAL,DE,1997-05,58.21,
prc_hicp_minr,M,I25,TOTAL,DE,1997-06,58.33,
prc_hicp_minr,M,I25,TOTAL,DE,1997-07,58.5,
prc_hicp_minr,M,I25,TOTAL,DE,1997-08,58.56,
prc_hicp_minr,M,I25,TOTAL,DE,1997-09,58.38,
prc_hicp_minr,M,I25,TOTAL,DE,1997-10,58.33,
prc_hicp_minr,M,I25,TOTAL,DE,1997-11,58.33,
prc_hicp_minr,M,I25,TOTAL,DE,1997-12,58.44,
prc_hicp_minr,M,I25,TOTAL,DE,1998-01,58.38,
prc_hicp_minr,M,I25,TOTAL,DE,1998-02,58.56,
prc_hicp_minr,M,I25,TOTAL,DE,1998-03,58.44,
prc_hicp_minr,M,I25,TOTAL,DE,1998-04,58.5,
prc_hicp_minr,M,I25,TOTAL,DE,1998-05,58.73,
prc_hicp_minr,M,I25,TOTAL,DE,1998-06,58.79,
prc_hicp_minr,M,I25,TOTAL,DE,1998-07,58.96,
prc_hicp_minr,M,I25,TOTAL,DE,1998-08,58.9,
prc_hicp_minr,M,I25,TOTAL,DE,1998-09,58.67,
prc_hicp_minr,M,I25,TOTAL,DE,1998-10,58.56,
prc_hicp_minr,M,I25,TOTAL,DE,1998-11,58.56,
prc_hicp_minr,M,I25,TOTAL,DE,1998-12,58.56,
prc_hicp_minr,M,I25,TOTAL,DE,1999-01,58.5,
prc_hicp_minr,M,I25,TOTAL,DE,1999-02,58.61,
prc_hicp_minr,M,I25,TOTAL,DE,1999-03,58.73,
prc_hicp_minr,M,I25,TOTAL,DE,1999-04,58.96,
prc_hicp_minr,M,I25,TOTAL,DE,1999-05,58.96,
prc_hicp_minr,M,I25,TOTAL,DE,1999-06,59.02,
prc_hicp_minr,M,I25,TOTAL,DE,1999-07,59.3,
prc_hicp_minr,M,I25,TOTAL,DE,1999-08,59.3,
prc_hicp_minr,M,I25,TOTAL,DE,1999-09,59.13,
prc_hicp_minr,M,I25,TOTAL,DE,1999-10,59.07,
prc_hicp_minr,M,I25,TOTAL,DE,1999-11,59.13,
prc_hicp_minr,M,I25,TOTAL,DE,1999-12,59.36,
prc_hicp_minr,M,I25,TOTAL,DE,2000-01,59.48,
prc_hicp_minr,M,I25,TOTAL,DE,2000-02,59.59,
prc_hicp_minr,M,I25,TOTAL,DE,2000-03,59.56,
prc_hicp_minr,M,I25,TOTAL,DE,2000-04,59.56,
prc_hicp_minr,M,I25,TOTAL,DE,2000-05,59.47,
prc_hicp_minr,M,I25,TOTAL,DE,2000-06,59.78,
prc_hicp_minr,M,I25,TOTAL,DE,2000-07,60.03,
prc_hicp_minr,M,I25,TOTAL,DE,2000-08,59.87,
prc_hicp_minr,M,I25,TOTAL,DE,2000-09,60.03,
prc_hicp_minr,M,I25,TOTAL,DE,2000-10,59.93,
prc_hicp_minr,M,I25,TOTAL,DE,2000-11,59.99,
prc_hicp_minr,M,I25,TOTAL,DE,2000-12,60.62,
prc_hicp_minr,M,I25,TOTAL,DE,2001-01,60.24,
prc_hicp_minr,M,I25,TOTAL,DE,2001-02,60.62,
prc_hicp_minr,M,I25,TOTAL,DE,2001-03,60.63,
prc_hicp_minr,M,I25,TOTAL,DE,2001-04,60.87,
prc_hicp_minr,M,I25,TOTAL,DE,2001-05,61.14,
prc_hicp_minr,M,I25,TOTAL,DE,2001-06,61.24,
prc_hicp_minr,M,I25,TOTAL,DE,2001-07,61.35,
prc_hicp_minr,M,I25,TOTAL,DE,2001-08,61.19,
prc_hicp_minr,M,I25,TOTAL,DE,2001-09,61.12,
prc_hicp_minr,M,I25,TOTAL,DE,2001-10,60.92,
prc_hicp_minr,M,I25,TOTAL,DE,2001-11,60.79,
prc_hicp_minr,M,I25,TOTAL,DE,2001-12,61.46,
prc_hicp_minr,M,I25,TOTAL,DE,2002-01,61.52,
prc_hicp_minr,M,I25,TOTAL,DE,2002-02,61.71,
prc_hicp_minr,M,I25,TOTAL,DE,2002-03,61.81,
prc_hicp_minr,M,I25,TOTAL,DE,2002-04,61.76,
prc_hicp_minr,M,I25,TOTAL,DE,2002-05,61.83,
prc_hicp_minr,M,I25,TOTAL,DE,2002-06,61.78,
prc_hicp_minr,M,I25,TOTAL,DE,2002-07,61.99,
prc_hicp_minr,M,I25,TOTAL,DE,2002-08,61.86,
prc_hicp_minr,M,I25,TOTAL,DE,2002-09,61.78,
prc_hicp_minr,M,I25,TOTAL,DE,2002-10,61.71,
prc_hicp_minr,M,I25,TOTAL,DE,2002-11,61.48,
prc_hicp_minr,M,I25,TOTAL,DE,2002-12,62.16,
prc_hicp_minr,M,I25,TOTAL,DE,2003-01,62.14,
prc_hicp_minr,M,I25,TOTAL,DE,2003-02,62.49,
prc_hicp_minr,M,I25,TOTAL,DE,2003-03,62.55,
prc_hicp_minr,M,I25,TOTAL,DE,2003-04,62.38,
prc_hicp_minr,M,I25,TOTAL,DE,2003-05,62.22,
prc_hicp_minr,M,I25,TOTAL,DE,2003-06,62.37,
prc_hicp_minr,M,I25,TOTAL,DE,2003-07,62.53,
prc_hicp_minr,M,I25,TOTAL,DE,2003-08,62.56,
prc_hicp_minr,M,I25,TOTAL,DE,2003-09,62.49,
prc_hicp_minr,M,I25,TOTAL,DE,2003-10,62.43,
prc_hicp_minr,M,I25,TOTAL,DE,2003-11,62.3,
prc_hicp_minr,M,I25,TOTAL,DE,2003-12,62.87,
prc_hicp_minr,M,I25,TOTAL,DE,2004-01,62.87,
prc_hicp_minr,M,I25,TOTAL,DE,2004-02,62.99,
prc_hicp_minr,M,I25,TOTAL,DE,2004-03,63.24,
prc_hicp_minr,M,I25,TOTAL,DE,2004-04,63.42,
prc_hicp_minr,M,I25,TOTAL,DE,2004-05,63.57,
prc_hicp_minr,M,I25,TOTAL,DE,2004-06,63.57,
prc_hicp_minr,M,I25,TOTAL,DE,2004-07,63.78,
prc_hicp_minr,M,I25,TOTAL,DE,2004-08,63.9,
prc_hicp_minr,M,I25,TOTAL,DE,2004-09,63.64,
prc_hicp_minr,M,I25,TOTAL,DE,2004-10,63.81,
prc_hicp_minr,M,I25,TOTAL,DE,2004-11,63.53,
prc_hicp_minr,M,I25,TOTAL,DE,2004-12,64.25,
prc_hicp_minr,M,I25,TOTAL,DE,2005-01,63.88,
prc_hicp_minr,M,I25,TOTAL,DE,2005-02,64.13,
prc_hicp_minr,M,I25,TOTAL,DE,2005-03,64.37,
prc_hicp_minr,M,I25,TOTAL,DE,2005-04,64.38,
prc_hicp_minr,M,I25,TOTAL,DE,2005-05,64.6,
prc_hicp_minr,M,I25,TOTAL,DE,2005-06,64.69,
prc_hicp_minr,M,I25,TOTAL,DE,2005-07,65.0,
prc_hicp_minr,M,I25,TOTAL,DE,2005-08,65.09,
prc_hicp_minr,M,I25,TOTAL,DE,2005-09,65.32,
prc_hicp_minr,M,I25,TOTAL,DE,2005-10,65.35,
prc_hicp_minr,M,I25,TOTAL,DE,2005-11,64.99,
prc_hicp_minr,M,I25,TOTAL,DE,2005-12,65.64,
prc_hicp_minr,M,I25,TOTAL,DE,2006-01,65.26,
prc_hicp_minr,M,I25,TOTAL,DE,2006-02,65.52,
prc_hicp_minr,M,I25,TOTAL,DE,2006-03,65.55,
prc_hicp_minr,M,I25,TOTAL,DE,2006-04,65.8,
prc_hicp_minr,M,I25,TOTAL,DE,2006-05,65.93,
prc_hicp_minr,M,I25,TOTAL,DE,2006-06,66.05,
prc_hicp_minr,M,I25,TOTAL,DE,2006-07,66.36,
prc_hicp_minr,M,I25,TOTAL,DE,2006-08,66.25,
prc_hicp_minr,M,I25,TOTAL,DE,2006-09,65.94,
prc_hicp_minr,M,I25,TOTAL,DE,2006-10,66.04,
prc_hicp_minr,M,I25,TOTAL,DE,2006-11,65.94,
prc_hicp_minr,M,I25,TOTAL,DE,2006-12,66.54,
prc_hicp_minr,M,I25,TOTAL,DE,2007-01,66.44,
prc_hicp_minr,M,I25,TOTAL,DE,2007-02,66.73,
prc_hicp_minr,M,I25,TOTAL,DE,2007-03,66.87,
prc_hicp_minr,M,I25,TOTAL,DE,2007-04,67.13,
prc_hicp_minr,M,I25,TOTAL,DE,2007-05,67.27,
prc_hicp_minr,M,I25,TOTAL,DE,2007-06,67.34,
prc_hicp_minr,M,I25,TOTAL,DE,2007-07,67.66,
prc_hicp_minr,M,I25,TOTAL,DE,2007-08,67.56,
prc_hicp_minr,M,I25,TOTAL,DE,2007-09,67.68,
prc_hicp_minr,M,I25,TOTAL,DE,2007-10,67.8,
prc_hicp_minr,M,I25,TOTAL,DE,2007-11,68.17,
prc_hicp_minr,M,I25,TOTAL,DE,2007-12,68.61,
prc_hicp_minr,M,I25,TOTAL,DE,2008-01,68.37,
prc_hicp_minr,M,I25,TOTAL,DE,2008-02,68.72,
prc_hicp_minr,M,I25,TOTAL,DE,2008-03,69.09,
prc_hicp_minr,M,I25,TOTAL,DE,2008-04,68.9,
prc_hicp_minr,M,I25,TOTAL,DE,2008-05,69.35,
prc_hicp_minr,M,I25,TOTAL,DE,2008-06,69.57,
prc_hicp_minr,M,I25,TOTAL,DE,2008-07,70.01,
prc_hicp_minr,M,I25,TOTAL,DE,2008-08,69.76,
prc_hicp_minr,M,I25,TOTAL,DE,2008-09,69.71,
prc_hicp_minr,M,I25,TOTAL,DE,2008-10,69.52,
prc_hicp_minr,M,I25,TOTAL,DE,2008-11,69.13,
prc_hicp_minr,M,I25,TOTAL,DE,2008-12,69.39,
prc_hicp_minr,M,I25,TOTAL,DE,2009-01,69.03,
prc_hicp_minr,M,I25,TOTAL,DE,2009-02,69.45,
prc_hicp_minr,M,I25,TOTAL,DE,2009-03,69.31,
prc_hicp_minr,M,I25,TOTAL,DE,2009-04,69.36,
prc_hicp_minr,M,I25,TOTAL,DE,2009-05,69.3,
prc_hicp_minr,M,I25,TOTAL,DE,2009-06,69.56,
prc_hicp_minr,M,I25,TOTAL,DE,2009-07,69.54,
prc_hicp_minr,M,I25,TOTAL,DE,2009-08,69.71,
prc_hicp_minr,M,I25,TOTAL,DE,2009-09,69.41,
prc_hicp_minr,M,I25,TOTAL,DE,2009-10,69.45,
prc_hicp_minr,M,I25,TOTAL,DE,2009-11,69.34,
prc_hicp_minr,M,I25,TOTAL,DE,2009-12,70.0,
prc_hicp_minr,M,I25,TOTAL,DE,2010-01,69.5,
prc_hicp_minr,M,I25,TOTAL,DE,2010-02,69.77,
prc_hicp_minr,M,I25,TOTAL,DE,2010-03,70.16,
prc_hicp_minr,M,I25,TOTAL,DE,2010-04,70.07,
prc_hicp_minr,M,I25,TOTAL,DE,2010-05,70.15,
prc_hicp_minr,M,I25,TOTAL,DE,2010-06,70.17,
prc_hicp_minr,M,I25,TOTAL,DE,2010-07,70.36,
prc_hicp_minr,M,I25,TOTAL,DE,2010-08,70.41,
prc_hicp_minr,M,I25,TOTAL,DE,2010-09,70.31,
prc_hicp_minr,M,I25,TOTAL,DE,2010-10,70.38,
prc_hicp_minr,M,I25,TOTAL,DE,2010-11,70.44,
prc_hicp_minr,M,I25,TOTAL,DE,2010-12,71.25,
prc_hicp_minr,M,I25,TOTAL,DE,2011-01,70.88,
prc_hicp_minr,M,I25,TOTAL,DE,2011-02,71.3,
prc_hicp_minr,M,I25,TOTAL,DE,2011-03,71.75,
prc_hicp_minr,M,I25,TOTAL,DE,2011-04,71.95,
prc_hicp_minr,M,I25,TOTAL,DE,2011-05,71.85,
prc_hicp_minr,M,I25,TOTAL,DE,2011-06,71.88,
prc_hicp_minr,M,I25,TOTAL,DE,2011-07,72.19,
prc_hicp_minr,M,I25,TOTAL,DE,2011-08,72.18,
prc_hicp_minr,M,I25,TOTAL,DE,2011-09,72.28,
prc_hicp_minr,M,I25,TOTAL,DE,2011-10,72.36,
prc_hicp_minr,M,I25,TOTAL,DE,2011-11,72.34,
prc_hicp_minr,M,I25,TOTAL,DE,2011-12,72.87,
prc_hicp_minr,M,I25,TOTAL,DE,2012-01,72.51,
prc_hicp_minr,M,I25,TOTAL,DE,2012-02,73.12,
prc_hicp_minr,M,I25,TOTAL,DE,2012-03,73.44,
prc_hicp_minr,M,I25,TOTAL,DE,2012-04,73.56,
prc_hicp_minr,M,I25,TOTAL,DE,2012-05,73.38,
prc_hicp_minr,M,I25,TOTAL,DE,2012-06,73.26,
prc_hicp_minr,M,I25,TOTAL,DE,2012-07,73.54,
prc_hicp_minr,M,I25,TOTAL,DE,2012-08,73.8,
prc_hicp_minr,M,I25,TOTAL,DE,2012-09,73.81,
prc_hicp_minr,M,I25,TOTAL,DE,2012-10,73.82,
prc_hicp_minr,M,I25,TOTAL,DE,2012-11,73.72,
prc_hicp_minr,M,I25,TOTAL,DE,2012-12,74.36,
prc_hicp_minr,M,I25,TOTAL,DE,2013-01,73.88,
prc_hicp_minr,M,I25,TOTAL,DE,2013-02,74.42,
prc_hicp_minr,M,I25,TOTAL,DE,2013-03,74.79,
prc_hicp_minr,M,I25,TOTAL,DE,2013-04,74.35,
prc_hicp_minr,M,I25,TOTAL,DE,2013-05,74.55,
prc_hicp_minr,M,I25,TOTAL,DE,2013-06,74.64,
prc_hicp_minr,M,I25,TOTAL,DE,2013-07,74.98,
prc_hicp_minr,M,I25,TOTAL,DE,2013-08,74.96,
prc_hicp_minr,M,I25,TOTAL,DE,2013-09,74.94,
prc_hicp_minr,M,I25,TOTAL,DE,2013-10,74.74,
prc_hicp_minr,M,I25,TOTAL,DE,2013-11,74.91,
prc_hicp_minr,M,I25,TOTAL,DE,2013-12,75.29,
prc_hicp_minr,M,I25,TOTAL,DE,2014-01,74.74,
prc_hicp_minr,M,I25,TOTAL,DE,2014-02,75.17,
prc_hicp_minr,M,I25,TOTAL,DE,2014-03,75.38,
prc_hicp_minr,M,I25,TOTAL,DE,2014-04,75.2,
prc_hicp_minr,M,I25,TOTAL,DE,2014-05,75.05,
prc_hicp_minr,M,I25,TOTAL,DE,2014-06,75.32,
prc_hicp_minr,M,I25,TOTAL,DE,2014-07,75.54,
prc_hicp_minr,M,I25,TOTAL,DE,2014-08,75.56,
prc_hicp_minr,M,I25,TOTAL,DE,2014-09,75.55,
prc_hicp_minr,M,I25,TOTAL,DE,2014-10,75.3,
prc_hicp_minr,M,I25,TOTAL,DE,2014-11,75.31,
prc_hicp_minr,M,I25,TOTAL,DE,2014-12,75.34,
prc_hicp_minr,M,I25,TOTAL,DE,2015-01,74.4,
prc_hicp_minr,M,I25,TOTAL,DE,2015-02,75.09,
prc_hicp_minr,M,I25,TOTAL,DE,2015-03,75.56,
prc_hicp_minr,M,I25,TOTAL,DE,2015-04,75.99,
prc_hicp_minr,M,I25,TOTAL,DE,2015-05,76.23,
prc_hicp_minr,M,I25,TOTAL,DE,2015-06,76.19,
prc_hicp_minr,M,I25,TOTAL,DE,2015-07,76.46,
prc_hicp_minr,M,I25,TOTAL,DE,2015-08,76.43,
prc_hicp_minr,M,I25,TOTAL,DE,2015-09,76.21,
prc_hicp_minr,M,I25,TOTAL,DE,2015-10,76.17,
prc_hicp_minr,M,I25,TOTAL,DE,2015-11,75.45,
prc_hicp_minr,M,I25,TOTAL,DE,2015-12,75.52,
prc_hicp_minr,M,I25,TOTAL,DE,2016-01,74.67,
prc_hicp_minr,M,I25,TOTAL,DE,2016-02,74.98,
prc_hicp_minr,M,I25,TOTAL,DE,2016-03,75.67,
prc_hicp_minr,M,I25,TOTAL,DE,2016-04,75.73,
prc_hicp_minr,M,I25,TOTAL,DE,2016-05,76.17,
prc_hicp_minr,M,I25,TOTAL,DE,2016-06,76.27,
prc_hicp_minr,M,I25,TOTAL,DE,2016-07,76.73,
prc_hicp_minr,M,I25,TOTAL,DE,2016-08,76.63,
prc_hicp_minr,M,I25,TOTAL,DE,2016-09,76.61,
prc_hicp_minr,M,I25,TOTAL,DE,2016-10,76.73,
prc_hicp_minr,M,I25,TOTAL,DE,2016-11,76.0,
prc_hicp_minr,M,I25,TOTAL,DE,2016-12,76.7,
prc_hicp_minr,M,I25,TOTAL,DE,2017-01,76.0,
prc_hicp_minr,M,I25,TOTAL,DE,2017-02,76.57,
prc_hicp_minr,M,I25,TOTAL,DE,2017-03,76.78,
prc_hicp_minr,M,I25,TOTAL,DE,2017-04,77.24,
prc_hicp_minr,M,I25,TOTAL,DE,2017-05,77.2,
prc_hicp_minr,M,I25,TOTAL,DE,2017-06,77.54,
prc_hicp_minr,M,I25,TOTAL,DE,2017-07,78.0,
prc_hicp_minr,M,I25,TOTAL,DE,2017-08,78.08,
prc_hicp_minr,M,I25,TOTAL,DE,2017-09,78.06,
prc_hicp_minr,M,I25,TOTAL,DE,2017-10,77.86,
prc_hicp_minr,M,I25,TOTAL,DE,2017-11,77.35,
prc_hicp_minr,M,I25,TOTAL,DE,2017-12,77.85,
prc_hicp_minr,M,I25,TOTAL,DE,2018-01,77.07,
prc_hicp_minr,M,I25,TOTAL,DE,2018-02,77.49,
prc_hicp_minr,M,I25,TOTAL,DE,2018-03,78.06,
prc_hicp_minr,M,I25,TOTAL,DE,2018-04,78.24,
prc_hicp_minr,M,I25,TOTAL,DE,2018-05,79.04,
prc_hicp_minr,M,I25,TOTAL,DE,2018-06,79.11,
prc_hicp_minr,M,I25,TOTAL,DE,2018-07,79.71,
prc_hicp_minr,M,I25,TOTAL,DE,2018-08,79.74,
prc_hicp_minr,M,I25,TOTAL,DE,2018-09,79.81,
prc_hicp_minr,M,I25,TOTAL,DE,2018-10,79.91,
prc_hicp_minr,M,I25,TOTAL,DE,2018-11,78.98,
prc_hicp_minr,M,I25,TOTAL,DE,2018-12,79.11,
prc_hicp_minr,M,I25,TOTAL,DE,2019-01,78.4,
prc_hicp_minr,M,I25,TOTAL,DE,2019-02,78.8,
prc_hicp_minr,M,I25,TOTAL,DE,2019-03,79.14,
prc_hicp_minr,M,I25,TOTAL,DE,2019-04,79.91,
prc_hicp_minr,M,I25,TOTAL,DE,2019-05,80.1,
prc_hicp_minr,M,I25,TOTAL,DE,2019-06,80.35,
prc_hicp_minr,M,I25,TOTAL,DE,2019-07,80.68,
prc_hicp_minr,M,I25,TOTAL,DE,2019-08,80.56,
prc_hicp_minr,M,I25,TOTAL,DE,2019-09,80.54,
prc_hicp_minr,M,I25,TOTAL,DE,2019-10,80.58,
prc_hicp_minr,M,I25,TOTAL,DE,2019-11,79.94,
prc_hicp_minr,M,I25,TOTAL,DE,2019-12,80.37,
prc_hicp_minr,M,I25,TOTAL,DE,2020-01,79.7,
prc_hicp_minr,M,I25,TOTAL,DE,2020-02,80.14,
prc_hicp_minr,M,I25,TOTAL,DE,2020-03,80.18,
prc_hicp_minr,M,I25,TOTAL,DE,2020-04,80.55,
prc_hicp_minr,M,I25,TOTAL,DE,2020-05,80.48,
prc_hicp_minr,M,I25,TOTAL,DE,2020-06,81.02,
prc_hicp_minr,M,I25,TOTAL,DE,2020-07,80.64,
prc_hicp_minr,M,I25,TOTAL,DE,2020-08,80.48,
prc_hicp_minr,M,I25,TOTAL,DE,2020-09,80.24,
prc_hicp_minr,M,I25,TOTAL,DE,2020-10,80.22,
prc_hicp_minr,M,I25,TOTAL,DE,2020-11,79.39,
prc_hicp_minr,M,I25,TOTAL,DE,2020-12,79.85,
prc_hicp_minr,M,I25,TOTAL,DE,2021-01,80.96,
prc_hicp_minr,M,I25,TOTAL,DE,2021-02,81.42,
prc_hicp_minr,M,I25,TOTAL,DE,2021-03,81.76,
prc_hicp_minr,M,I25,TOTAL,DE,2021-04,82.18,
prc_hicp_minr,M,I25,TOTAL,DE,2021-05,82.44,
prc_hicp_minr,M,I25,TOTAL,DE,2021-06,82.68,
prc_hicp_minr,M,I25,TOTAL,DE,2021-07,83.18,
prc_hicp_minr,M,I25,TOTAL,DE,2021-08,83.25,
prc_hicp_minr,M,I25,TOTAL,DE,2021-09,83.44,
prc_hicp_minr,M,I25,TOTAL,DE,2021-10,83.95,
prc_hicp_minr,M,I25,TOTAL,DE,2021-11,84.12,
prc_hicp_minr,M,I25,TOTAL,DE,2021-12,84.38,
prc_hicp_minr,M,I25,TOTAL,DE,2022-01,85.11,
prc_hicp_minr,M,I25,TOTAL,DE,2022-02,85.85,
prc_hicp_minr,M,I25,TOTAL,DE,2022-03,88.0,
prc_hicp_minr,M,I25,TOTAL,DE,2022-04,88.65,
prc_hicp_minr,M,I25,TOTAL,DE,2022-05,89.57,
prc_hicp_minr,M,I25,TOTAL,DE,2022-06,89.55,
prc_hicp_minr,M,I25,TOTAL,DE,2022-07,90.18,
prc_hicp_minr,M,I25,TOTAL,DE,2022-08,90.6,
prc_hicp_minr,M,I25,TOTAL,DE,2022-09,92.6,
prc_hicp_minr,M,I25,TOTAL,DE,2022-10,93.65,
prc_hicp_minr,M,I25,TOTAL,DE,2022-11,93.64,
