model,h,omitted_year,n,rmse_delta,mae_delta
FOOD_NORM_SHIFT_R24,3,2022,72,-0.01986672193431449,-0.014292882134001372
FOOD_NORM_SHIFT_R24,3,2023,72,0.005222383309178458,-0.006383000599783251
FOOD_NORM_SHIFT_R24,3,2024,72,-0.004290591929231979,-0.016407614771053902
FOOD_NORM_SHIFT_R24,3,2025,72,-0.0005299101556792696,-0.0007208134143472655
FOOD_NORM_SHIFT_R24,3,2026,80,-0.0027874388769635328,-0.010294272866112508
FOOD_NORM_REFIT_R24,3,2019,76,-0.002797929361600504,-0.008847242311926795
FOOD_NORM_REFIT_R24,3,2020,72,-0.003536633004460832,-0.009770898312266851
FOOD_NORM_REFIT_R24,3,2021,72,-0.0014925540176344843,-0.007860917086909724
FOOD_NORM_REFIT_R24,3,2022,72,-0.017346530584784525,-0.01255202908239661
FOOD_NORM_REFIT_R24,3,2023,72,0.0032727520369941754,-0.006075863390405001
FOOD_NORM_REFIT_R24,3,2024,72,-0.004906554432019927,-0.014650693117095104
FOOD_NORM_REFIT_R24,3,2025,72,-0.0014033622730871276,-0.0006133743228944333
FOOD_NORM_REFIT_R24,3,2026,80,-0.0033791154471074503,-0.009082448842558821
FOOD_ZERO_DRIFT_R24,4,2019,75,0.05310119131664792,0.008816696066981322
FOOD_ZERO_DRIFT_R24,4,2020,71,0.05919305671750319,0.015552832060600652
FOOD_ZERO_DRIFT_R24,4,2021,71,0.035968715616772284,-0.004722758830377538
FOOD_ZERO_DRIFT_R24,4,2022,71,0.01983687255280886,-0.0004742296505393373
FOOD_ZERO_DRIFT_R24,4,2023,71,0.07882233121838067,0.05542991067106895
FOOD_ZERO_DRIFT_R24,4,2024,71,0.05350864280313772,0.010359611480330821
FOOD_ZERO_DRIFT_R24,4,2025,71,0.062019264918978134,0.03239538542789333
FOOD_ZERO_DRIFT_R24,4,2026,80,0.053387696615257996,0.013674100880335605
FOOD_ROBUST_WINDOW_R24,4,2019,75,-0.005906195909163303,-0.025268442929506252
FOOD_ROBUST_WINDOW_R24,4,2020,71,-0.007163694937245113,-0.026943505492205144
FOOD_ROBUST_WINDOW_R24,4,2021,71,-0.0020482945138124986,-0.022618469720818046
FOOD_ROBUST_WINDOW_R24,4,2022,71,-0.02236667433509787,-0.031377405027759986
FOOD_ROBUST_WINDOW_R24,4,2023,71,0.001057541249697147,-0.015140161768298688
FOOD_ROBUST_WINDOW_R24,4,2024,71,-0.006791897214057263,-0.024728951557347445
FOOD_ROBUST_WINDOW_R24,4,2025,71,-0.004596862809998603,-0.019540402767209253
FOOD_ROBUST_WINDOW_R24,4,2026,80,-0.0062192835967316284,-0.02527574514100528
FOOD_NORM_SHIFT_R24,4,2019,75,-0.005393073197159426,-0.028266975669160033
FOOD_NORM_SHIFT_R24,4,2020,71,-0.006100352935332509,-0.03055035777256654
FOOD_NORM_SHIFT_R24,4,2021,71,-0.0028312430468568905,-0.027844775464192173
FOOD_NORM_SHIFT_R24,4,2022,71,-0.026688255321493548,-0.03655541489513725
FOOD_NORM_SHIFT_R24,4,2023,71,0.0047960653308947165,-0.012759517628251782
FOOD_NORM_SHIFT_R24,4,2024,71,-0.007215986181118739,-0.029564453367104893
FOOD_NORM_SHIFT_R24,4,2025,71,-0.0033957044069581332,-0.02035556731724464
FOOD_NORM_SHIFT_R24,4,2026,80,-0.006003728333952907,-0.02915138273424933
FOOD_NORM_REFIT_R24,4,2019,75,-0.005963217224330464,-0.0263635379214453
FOOD_NORM_REFIT_R24,4,2020,71,-0.006688224641075102,-0.028553991396460088
FOOD_NORM_REFIT_R24,4,2021,71,-0.003505295881778059,-0.02585912183170147
FOOD_NORM_REFIT_R24,4,2022,71,-0.024080502152376893,-0.033472970550025516
FOOD_NORM_REFIT_R24,4,2023,71,0.0027256168759015598,-0.012960894096905484
FOOD_NORM_REFIT_R24,4,2024,71,-0.007761545715544882,-0.02734584629606074
FOOD_NORM_REFIT_R24,4,2025,71,-0.004201312035691185,-0.019545642804817076
FOOD_NORM_REFIT_R24,4,2026,80,-0.006534378085981674,-0.027306951375038357
FOOD_ZERO_DRIFT_R24,5,2019,74,0.07117758357189308,0.03896689664853459
FOOD_ZERO_DRIFT_R24,5,2020,70,0.07922703970304479,0.054207018719530486
FOOD_ZERO_DRIFT_R24,5,2021,70,0.044358204927337,0.029942468300899305
FOOD_ZERO_DRIFT_R24,5,2022,70,0.03379773032927913,0.033176502375731554
FOOD_ZERO_DRIFT_R24,5,2023,70,0.10468792875369548,0.10209160120300798
FOOD_ZERO_DRIFT_R24,5,2024,70,0.07271732155718036,0.0340041426580866
FOOD_ZERO_DRIFT_R24,5,2025,70,0.08281381627019302,0.07214737428872664
FOOD_ZERO_DRIFT_R24,5,2026,80,0.07109892571106968,0.047209604592283405
FOOD_ROBUST_WINDOW_R24,5,2019,74,-0.010571163215855606,-0.02786378845054216
FOOD_ROBUST_WINDOW_R24,5,2020,70,-0.011848014474194368,-0.029755823731758335
FOOD_ROBUST_WINDOW_R24,5,2021,70,-0.004722759880024352,-0.024752820907481876
FOOD_ROBUST_WINDOW_R24,5,2022,70,-0.028750306558950278,-0.03808310936459669
FOOD_ROBUST_WINDOW_R24,5,2023,70,-0.0013380687478137254,-0.01538691120389779
FOOD_ROBUST_WINDOW_R24,5,2024,70,-0.01144779158534348,-0.030253843756534282
FOOD_ROBUST_WINDOW_R24,5,2025,70,-0.00864742845785793,-0.021010858087228357
FOOD_ROBUST_WINDOW_R24,5,2026,80,-0.010819892482991644,-0.02776186841831585
FOOD_NORM_SHIFT_R24,5,2019,74,-0.010232604054341898,-0.026575017560049874
FOOD_NORM_SHIFT_R24,5,2020,70,-0.01103944895266018,-0.03009518927096866
FOOD_NORM_SHIFT_R24,5,2021,70,-0.006876439869636375,-0.02666127258713602
FOOD_NORM_SHIFT_R24,5,2022,70,-0.03275372376034946,-0.04002198866110551
FOOD_NORM_SHIFT_R24,5,2023,70,0.0029440713216621894,-0.007733460724414831
FOOD_NORM_SHIFT_R24,5,2024,70,-0.012187251819393286,-0.036253006929124254
FOOD_NORM_SHIFT_R24,5,2025,70,-0.0077561169532249785,-0.018183072249275734
FOOD_NORM_SHIFT_R24,5,2026,80,-0.010969515254410922,-0.027867207053998477
FOOD_NORM_REFIT_R24,5,2019,74,-0.010574351706872598,-0.02536247143480086
FOOD_NORM_REFIT_R24,5,2020,70,-0.0113964201788197,-0.02883864008765835
FOOD_NORM_REFIT_R24,5,2021,70,-0.007308793669035918,-0.02540168087884731
FOOD_NORM_REFIT_R24,5,2022,70,-0.030212965986694984,-0.036895068544676723
FOOD_NORM_REFIT_R24,5,2023,70,0.0009329240930733285,-0.008792945530762486
FOOD_NORM_REFIT_R24,5,2024,70,-0.012527837478283566,-0.03497416824919419
FOOD_NORM_REFIT_R24,5,2025,70,-0.008377144959406113,-0.01791224935421476
FOOD_NORM_REFIT_R24,5,2026,80,-0.011270727545135362,-0.026665275990402915
FOOD_ZERO_DRIFT_R24,6,2019,73,0.085251592426554,0.03483652295120665
FOOD_ZERO_DRIFT_R24,6,2020,69,0.09558554861532098,0.06117264899911157
FOOD_ZERO_DRIFT_R24,6,2021,69,0.04752883545623199,0.023101107742578675
FOOD_ZERO_DRIFT_R24,6,2022,69,0.043226671588033394,0.015099263582756262
FOOD_ZERO_DRIFT_R24,6,2023,69,0.12922662003029295,0.11252387400207531
FOOD_ZERO_DRIFT_R24,6,2024,69,0.08714662633500403,0.035596788330904516
FOOD_ZERO_DRIFT_R24,6,2025,69,0.10099937992055708,0.08029250403616395
FOOD_ZERO_DRIFT_R24,6,2026,80,0.0861867786619972,0.04689309575332512
FOOD_ROBUST_WINDOW_R24,6,2019,73,-0.017491767706153016,-0.04105144023139329
FOOD_ROBUST_WINDOW_R24,6,2020,69,-0.018814523863426746,-0.04413629076351655
FOOD_ROBUST_WINDOW_R24,6,2021,69,-0.010420470710321483,-0.037697234236401256
FOOD_ROBUST_WINDOW_R24,6,2022,69,-0.03588856795373907,-0.05779126553747882
FOOD_ROBUST_WINDOW_R24,6,2023,69,-0.0055216900159944515,-0.025938051304894794
FOOD_ROBUST_WINDOW_R24,6,2024,69,-0.018734521217115052,-0.03524735773643317
FOOD_ROBUST_WINDOW_R24,6,2025,69,-0.01469564997182049,-0.030468362015723338
FOOD_ROBUST_WINDOW_R24,6,2026,80,-0.017277415050764855,-0.04021578330346465
FOOD_NORM_SHIFT_R24,6,2019,73,-0.01764110298828747,-0.039445088682296126
FOOD_NORM_SHIFT_R24,6,2020,69,-0.018695741169011182,-0.04438544667694244
FOOD_NORM_SHIFT_R24,6,2021,69,-0.015197228008290375,-0.040137644605918066
FOOD_NORM_SHIFT_R24,6,2022,69,-0.03982624780524047,-0.06068500870754834
FOOD_NORM_SHIFT_R24,6,2023,69,-0.0004986564653504111,-0.016806136938830152
FOOD_NORM_SHIFT_R24,6,2024,69,-0.020414407210199936,-0.04042003647447556
FOOD_NORM_SHIFT_R24,6,2025,69,-0.01425252757757356,-0.02835626712713135
FOOD_NORM_SHIFT_R24,6,2026,80,-0.01783588295838623,-0.04119166285472042
FOOD_NORM_REFIT_R24,6,2019,73,-0.017241847743239003,-0.037239993105620206
FOOD_NORM_REFIT_R24,6,2020,69,-0.018292546166773338,-0.042101456134294724
FOOD_NORM_REFIT_R24,6,2021,69,-0.014555556171355732,-0.03784624852305707
FOOD_NORM_REFIT_R24,6,2022,69,-0.03719300845663165,-0.05638762025176547
FOOD_NORM_REFIT_R24,6,2023,69,-0.0019741427246238175,-0.01701266419520575
FOOD_NORM_REFIT_R24,6,2024,69,-0.02005992954742153,-0.038569061553213047
FOOD_NORM_REFIT_R24,6,2025,69,-0.014133923088546663,-0.02750967171041041
FOOD_NORM_REFIT_R24,6,2026,80,-0.017465314236829954,-0.03922147696883682
FOOD_ZERO_DRIFT_R24,7,2019,72,0.09641617101865751,0.012289149428998725
FOOD_ZERO_DRIFT_R24,7,2020,68,0.10777316599079922,0.039949008572790934
FOOD_ZERO_DRIFT_R24,7,2021,68,0.04565615170769788,-0.005448396439433623
FOOD_ZERO_DRIFT_R24,7,2022,68,0.05285556845091843,-0.013042260400326855
FOOD_ZERO_DRIFT_R24,7,2023,68,0.14957204679081704,0.09898820434327771
FOOD_ZERO_DRIFT_R24,7,2024,68,0.0988129204617274,0.011211140897257943
FOOD_ZERO_DRIFT_R24,7,2025,68,0.1155293690259307,0.08388543025766482
FOOD_ROBUST_WINDOW_R24,7,2019,72,-0.025784879596276067,-0.0473721655124959
FOOD_ROBUST_WINDOW_R24,7,2020,68,-0.026932165922024076,-0.04963698828990215
FOOD_ROBUST_WINDOW_R24,7,2021,68,-0.02042581754517947,-0.04198392096150161
FOOD_ROBUST_WINDOW_R24,7,2022,68,-0.04264169709629817,-0.06504217816049551
FOOD_ROBUST_WINDOW_R24,7,2023,68,-0.011507738894639186,-0.025959730659005364
FOOD_ROBUST_WINDOW_R24,7,2024,68,-0.027465804832719876,-0.04712160317789471
FOOD_ROBUST_WINDOW_R24,7,2025,68,-0.022150261774360303,-0.030364757822767263
FOOD_NORM_SHIFT_R24,7,2019,72,-0.026073888522720523,-0.04986931236230108
FOOD_NORM_SHIFT_R24,7,2020,68,-0.027373501295206104,-0.05382368186362685
FOOD_NORM_SHIFT_R24,7,2021,68,-0.028206818674154865,-0.04878565481955488
FOOD_NORM_SHIFT_R24,7,2022,68,-0.04621195647648246,-0.07112925153151717
FOOD_NORM_SHIFT_R24,7,2023,68,-0.005517202064125204,-0.020523285184811613
FOOD_NORM_SHIFT_R24,7,2024,68,-0.029457852498096404,-0.05482255934546276
FOOD_NORM_SHIFT_R24,7,2025,68,-0.021927516098041,-0.030748896299844786
FOOD_NORM_REFIT_R24,7,2019,72,-0.02470734163496413,-0.04763856049505377
FOOD_NORM_REFIT_R24,7,2020,68,-0.0259743781106887,-0.05150984486021071
FOOD_NORM_REFIT_R24,7,2021,68,-0.02571189799536211,-0.046463100332044815
FOOD_NORM_REFIT_R24,7,2022,68,-0.0435147388471564,-0.06750529875474176
FOOD_NORM_REFIT_R24,7,2023,68,-0.006186569781719609,-0.020748339311786435
FOOD_NORM_REFIT_R24,7,2024,68,-0.028125078618915555,-0.05216019178684861
FOOD_NORM_REFIT_R24,7,2025,68,-0.020860576117875507,-0.029931826993272015
FOOD_ZERO_DRIFT_R24,8,2019,71,0.10415589261684799,0.0008936550236633423
FOOD_ZERO_DRIFT_R24,8,2020,67,0.11498772783999955,0.02661595092517688
FOOD_ZERO_DRIFT_R24,8,2021,67,0.03494289386226401,-0.02612189943274923
FOOD_ZERO_DRIFT_R24,8,2022,67,0.0619940855008716,-0.04900458149083997
FOOD_ZERO_DRIFT_R24,8,2023,67,0.16518003144220295,0.10356286973298934
FOOD_ZERO_DRIFT_R24,8,2024,67,0.1072786466342115,-0.010083762990814371
FOOD_ZERO_DRIFT_R24,8,2025,68,0.12635683433264733,0.09889406842359527
FOOD_ROBUST_WINDOW_R24,8,2019,71,-0.03482985849038345,-0.05245780670526168
FOOD_ROBUST_WINDOW_R24,8,2020,67,-0.03569056584921393,-0.05551772259540355
FOOD_ROBUST_WINDOW_R24,8,2021,67,-0.03459326423894016,-0.046614258365933026
FOOD_ROBUST_WINDOW_R24,8,2022,67,-0.049682750158636324,-0.07646880475130735
FOOD_ROBUST_WINDOW_R24,8,2023,67,-0.018576650776259918,-0.03132946345477805
FOOD_ROBUST_WINDOW_R24,8,2024,67,-0.03693796166496055,-0.054921946336770944
FOOD_ROBUST_WINDOW_R24,8,2025,68,-0.030246561299322572,-0.026610376246298362
FOOD_NORM_SHIFT_R24,8,2019,71,-0.03529979448563747,-0.06090349563918229
FOOD_NORM_SHIFT_R24,8,2020,67,-0.03704441698483718,-0.06623726150518117
FOOD_NORM_SHIFT_R24,8,2021,67,-0.045894246859586874,-0.060392777665566166
FOOD_NORM_SHIFT_R24,8,2022,67,-0.05301985784869645,-0.08982772132630368
FOOD_NORM_SHIFT_R24,8,2023,67,-0.01191401726152419,-0.029278073781717318
FOOD_NORM_SHIFT_R24,8,2024,67,-0.03912514846856707,-0.06920168923367864
FOOD_NORM_SHIFT_R24,8,2025,68,-0.030032260938800626,-0.028774409062363837
FOOD_NORM_REFIT_R24,8,2019,71,-0.03312572602992425,-0.05804332404102075
FOOD_NORM_REFIT_R24,8,2020,67,-0.034814120186455355,-0.06325708281545372
FOOD_NORM_REFIT_R24,8,2021,67,-0.041480425252300224,-0.05740119183245107
FOOD_NORM_REFIT_R24,8,2022,67,-0.05027938222596129,-0.08599516768957338
FOOD_NORM_REFIT_R24,8,2023,67,-0.01194781706498338,-0.028768010509225395
FOOD_NORM_REFIT_R24,8,2024,67,-0.03692600504296406,-0.06585453944255892
FOOD_NORM_REFIT_R24,8,2025,68,-0.028142310503759038,-0.02761061682556054
FOOD_ZERO_DRIFT_R24,9,2019,70,0.11076536249038815,-0.0004555323622978946
FOOD_ZERO_DRIFT_R24,9,2020,66,0.11905983677324405,0.026662257863374617
FOOD_ZERO_DRIFT_R24,9,2021,66,0.018357971617726898,-0.03134952519874945
FOOD_ZERO_DRIFT_R24,9,2022,66,0.07581514118077815,-0.04059697920487437
FOOD_ZERO_DRIFT_R24,9,2023,66,0.1754628325554406,0.10947362122914228
FOOD_ZERO_DRIFT_R24,9,2024,66,0.11427872619586177,-0.00535000801841834
FOOD_ZERO_DRIFT_R24,9,2025,68,0.13233881898353728,0.09644944680472367
FOOD_ROBUST_WINDOW_R24,9,2019,70,-0.044230757091964445,-0.06851725246674434
FOOD_ROBUST_WINDOW_R24,9,2020,66,-0.04461161409389591,-0.07306089364446633
FOOD_ROBUST_WINDOW_R24,9,2021,66,-0.050213295845993544,-0.06289860435721129
FOOD_ROBUST_WINDOW_R24,9,2022,66,-0.05583799283985602,-0.08365437988768498
FOOD_ROBUST_WINDOW_R24,9,2023,66,-0.027002499237067656,-0.04556187562887626
FOOD_ROBUST_WINDOW_R24,9,2024,66,-0.04629843404982159,-0.06911206101235923
FOOD_ROBUST_WINDOW_R24,9,2025,68,-0.03933969971822915,-0.04641191456924787
FOOD_NORM_SHIFT_R24,9,2019,70,-0.0442577612617896,-0.07838759134337314
FOOD_NORM_SHIFT_R24,9,2020,66,-0.04625167092923865,-0.08582037921803076
FOOD_NORM_SHIFT_R24,9,2021,66,-0.06334422958260633,-0.07915615634178441
FOOD_NORM_SHIFT_R24,9,2022,66,-0.057983651009037906,-0.09872731366341991
FOOD_NORM_SHIFT_R24,9,2023,66,-0.019251815677498563,-0.0437935737242392
FOOD_NORM_SHIFT_R24,9,2024,66,-0.047878195490811404,-0.08430949333064897
FOOD_NORM_SHIFT_R24,9,2025,68,-0.03873315603030392,-0.05131446138984552
FOOD_NORM_REFIT_R24,9,2019,70,-0.041764354893168765,-0.0750501196018023
FOOD_NORM_REFIT_R24,9,2020,66,-0.04367830479486967,-0.08233126961932369
FOOD_NORM_REFIT_R24,9,2021,66,-0.05788388029567293,-0.0756548680969793
FOOD_NORM_REFIT_R24,9,2022,66,-0.05535439728182112,-0.0947121554292556
FOOD_NORM_REFIT_R24,9,2023,66,-0.018895188789569417,-0.04278437514415012
FOOD_NORM_REFIT_R24,9,2024,66,-0.04534561330834341,-0.08074300938104884
FOOD_NORM_REFIT_R24,9,2025,68,-0.036509906931009084,-0.04956167514219212
FOOD_ZERO_DRIFT_R24,10,2019,69,0.11753583643485754,0.012912218302549405
FOOD_ZERO_DRIFT_R24,10,2020,65,0.12207258392708908,0.04096832214779855
FOOD_ZERO_DRIFT_R24,10,2021,65,0.007112876489408837,-0.014619569369473506
FOOD_ZERO_DRIFT_R24,10,2022,65,0.08958502761069376,0.00979838215691764
FOOD_ZERO_DRIFT_R24,10,2023,65,0.18455993410933047,0.12390899306471503
FOOD_ZERO_DRIFT_R24,10,2024,65,0.12110396470712015,0.002638192676044593
FOOD_ZERO_DRIFT_R24,10,2025,68,0.13918109333655604,0.11994452814227952
FOOD_ROBUST_WINDOW_R24,10,2019,69,-0.05437101351956741,-0.09738068279449541
FOOD_ROBUST_WINDOW_R24,10,2020,65,-0.05397968965998867,-0.10040448055528772
FOOD_ROBUST_WINDOW_R24,10,2021,65,-0.0636494799982632,-0.09235598763700592
FOOD_ROBUST_WINDOW_R24,10,2022,65,-0.06325131299595421,-0.10630546724287804
FOOD_ROBUST_WINDOW_R24,10,2023,65,-0.03653157328097123,-0.07376220911282427
FOOD_ROBUST_WINDOW_R24,10,2024,65,-0.056557503738209114,-0.09703913378001294
FOOD_ROBUST_WINDOW_R24,10,2025,68,-0.04869100288685502,-0.06514974773117643
FOOD_NORM_SHIFT_R24,10,2019,69,-0.053289597580641335,-0.09933828620967544
FOOD_NORM_SHIFT_R24,10,2020,65,-0.055426011501053196,-0.10833184388073436
FOOD_NORM_SHIFT_R24,10,2021,65,-0.0771358018361088,-0.10096283809186435
FOOD_NORM_SHIFT_R24,10,2022,65,-0.06329104782506967,-0.112399843485814
FOOD_NORM_SHIFT_R24,10,2023,65,-0.027160906343327795,-0.06595654822326891
FOOD_NORM_SHIFT_R24,10,2024,65,-0.056845341049422515,-0.10596199639929704
FOOD_NORM_SHIFT_R24,10,2025,68,-0.04700386065954909,-0.06339443708782744
FOOD_NORM_REFIT_R24,10,2019,69,-0.05064334977372731,-0.09564868016904038
FOOD_NORM_REFIT_R24,10,2020,65,-0.05268132145912041,-0.10446703222664855
FOOD_NORM_REFIT_R24,10,2021,65,-0.07143233792829173,-0.09708509603356963
FOOD_NORM_REFIT_R24,10,2022,65,-0.060734388548257634,-0.10793158084576504
FOOD_NORM_REFIT_R24,10,2023,65,-0.02654897847994775,-0.06458498619604036
FOOD_NORM_REFIT_R24,10,2024,65,-0.054137718545465674,-0.10226845693712372
FOOD_NORM_REFIT_R24,10,2025,68,-0.04463600100676235,-0.061495067779988144
FOOD_ZERO_DRIFT_R24,11,2019,68,0.12694068254768087,-0.05822797777015154
FOOD_ZERO_DRIFT_R24,11,2020,64,0.12732467988177465,-0.028863396824893695
FOOD_ZERO_DRIFT_R24,11,2021,64,-0.003121650880485216,-0.09072116329231283
