scope,sample,metric,h,model,n,mae,rmse,bias
all_models_common,full,headline_yy,1,STATE_FAST_R15,89,0.5011490271524494,0.8566907198286517,-0.10481303955374352
all_models_common,full,headline_yy,1,STABLE_LOCAL_CORE_R14B,89,0.5027231125723661,0.8642558865902373,-0.10474168629149656
all_models_common,full,headline_yy,1,DAMPED_P95_Q001_R16,89,0.500304762472871,0.8532747446104095,-0.10320774823011016
all_models_common,full,headline_yy,1,FOOD_ZERO_DRIFT_R24,89,0.5039960111062158,0.8633981020947321,-0.1628409498551568
all_models_common,full,headline_yy,1,FOOD_ROBUST_WINDOW_R24,89,0.5011213221420853,0.8568199347235637,-0.11473442660610798
all_models_common,full,headline_yy,1,FOOD_NORM_SHIFT_R24,89,0.5006173135499099,0.8565735538185572,-0.12162526530876537
all_models_common,full,headline_yy,1,FOOD_NORM_REFIT_R24,89,0.5010293595382553,0.8563053748219,-0.1191731070475416
all_models_common,origins_2019_2021,headline_yy,1,STATE_FAST_R15,35,0.3599172069594031,0.4482062213331993,-0.12292045603346083
all_models_common,origins_2019_2021,headline_yy,1,STABLE_LOCAL_CORE_R14B,35,0.3467213747081111,0.4502262191144419,-0.1541402932546609
all_models_common,origins_2019_2021,headline_yy,1,DAMPED_P95_Q001_R16,35,0.359627393031699,0.4490245163584113,-0.12195295303902258
all_models_common,origins_2019_2021,headline_yy,1,FOOD_ZERO_DRIFT_R24,35,0.36359564263478744,0.4590217178654432,-0.15864543046054433
all_models_common,origins_2019_2021,headline_yy,1,FOOD_ROBUST_WINDOW_R24,35,0.3602106781537441,0.44732763780103985,-0.11696589928336762
all_models_common,origins_2019_2021,headline_yy,1,FOOD_NORM_SHIFT_R24,35,0.35959306724946627,0.44698733501848076,-0.11889314430476254
all_models_common,origins_2019_2021,headline_yy,1,FOOD_NORM_REFIT_R24,35,0.3596160219249957,0.4469797138022932,-0.11877583247662873
all_models_common,origins_2022_2023,headline_yy,1,STATE_FAST_R15,24,1.026947126068153,1.5134867436221016,-0.24185296061662945
all_models_common,origins_2022_2023,headline_yy,1,STABLE_LOCAL_CORE_R14B,24,1.0616794529997478,1.531097012548573,-0.1906479143870982
all_models_common,origins_2022_2023,headline_yy,1,DAMPED_P95_Q001_R16,24,1.0228069099652728,1.505951037167381,-0.21738184505329725
all_models_common,origins_2022_2023,headline_yy,1,FOOD_ZERO_DRIFT_R24,24,1.0259889180490325,1.5222025457758912,-0.31705572543961
all_models_common,origins_2022_2023,headline_yy,1,FOOD_ROBUST_WINDOW_R24,24,1.0249101325700583,1.51441955833406,-0.2628474353018895
