scope,metric,origin,target,h,model,benchmark,forecast,baseline,actual,loss_difference,absolute_loss_difference,block
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-02,2025-08,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.499725216463754,0.499725216463754,0.19840385062824617,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-03,2025-09,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5496627955289899,0.5496627955289899,0.2985540843372006,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-04,2025-10,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.44971276222063655,0.44971276222063655,0.09855401767049392,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-05,2025-11,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3498126540121521,0.3498126540121521,-0.8010022731872953,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-06,2025-12,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24986262070379883,0.24986262070379883,-0.9010523065456487,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-07,2026-01,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.8977592304747113,0.8977592304747113,-1.7050767384022016,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-08,2026-02,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.8977592304747113,0.8977592304747113,-1.7050767384022016,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-09,2026-03,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.8478216514094753,0.8478216514094753,-1.505076671735495,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-10,2026-04,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.9477716847178287,0.9477716847178287,-1.205226372109836,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-11,2026-05,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.0975844468200295,1.0975844468200295,-0.7044741990476009,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-12,2026-06,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1975344801283827,1.1975344801283827,-0.6044241656892475,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2026-01,2026-07,6,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5496378703574704,0.5496378703574704,0.49945056579296443,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-02,2019-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.449787637398518,0.449787637398518,1.695075600970003,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-03,2019-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.34983760409016473,0.34983760409016473,0.7991014638228124,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-04,2019-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24988757078181142,0.24988757078181142,1.0983535574682044,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-05,2019-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.14993753747345812,0.14993753747345812,0.998602925755662,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-06,2020-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.6387987868485234,1.6387987868485234,2.287663908863422,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-07,2020-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.688761315991772,1.688761315991772,2.487464175130728,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-08,2020-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.7887113493001254,1.7887113493001254,2.986218326234635,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-09,2020-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.7887113493001254,1.7887113493001254,2.686368026608976,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-10,2020-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8886613826084788,1.8886613826084788,2.8861682928762815,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-11,2020-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8886613826084788,1.8886613826084788,2.58691619923089,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-12,2020-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.9386488867735836,1.9386488867735836,2.4870659662719374,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-01,2020-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.4497876373985181,0.4497876373985181,0.9982047168968718,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-02,2020-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.449787637398518,0.449787637398518,1.0979553486094142,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-03,2020-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.34983760409016473,0.34983760409016473,-0.7093227573600402,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-04,2020-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24988757078181142,0.24988757078181142,-0.7093227573600402,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-05,2020-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.14993753747345812,0.14993753747345812,-1.0091730569856991,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-06,2021-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.5402280543726001,1.5402280543726001,-0.6103689391901451,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-07,2021-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.5901905835158485,1.5901905835158485,-0.6103689391901451,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-08,2021-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.690140616824202,1.690140616824202,-0.5104189058817918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-09,2021-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.690140616824202,1.690140616824202,-0.8099698038616397,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-10,2021-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.790090650132555,1.790090650132555,0.6983544172712128,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-11,2021-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8400781542976599,1.8400781542976599,0.8983544839379196,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-12,2021-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8900656584627646,1.8900656584627646,1.0983545506046264,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-01,2021-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,0.7994006657680245,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-02,2021-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,1.2976578002144177,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-03,2021-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3998251082552695,0.3998251082552695,2.3905648534334447,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-04,2021-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.2998750749469163,0.2998750749469163,-3.478334781434512,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-05,2021-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.19992504163856292,0.19992504163856292,-3.6781350477018178,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-06,2022-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.0459116746206485,1.0459116746206485,12.007723380547858,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-07,2022-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.095874203763897,1.095874203763897,14.181722044188447,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-08,2022-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,16.15807095607241,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-09,2022-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,18.806582802067815,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-10,2022-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.2957742703806037,1.2957742703806037,18.806582802067812,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-11,2022-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,20.191315572679308,20.191315572679308,26.06577295383491,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-12,2022-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,21.726704400587195,21.726704400587195,27.060806039151718,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-01,2022-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,11.873204745348438,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-02,2022-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,14.096592612672612,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-03,2022-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3998251082552695,0.3998251082552695,-6.592104978147545,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-04,2022-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.2998750749469163,0.2998750749469163,-5.150465402012652,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-05,2022-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.19992504163856292,0.19992504163856292,-5.348289403223223,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-06,2023-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.0459116746206485,1.0459116746206485,20.187768772653918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-07,2023-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.095874203763897,1.095874203763897,19.292685720645462,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-08,2023-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,18.794428586199068,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-09,2023-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,14.795846173029862,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-10,2023-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.2957742703806037,1.2957742703806037,33.607945483678606,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-11,2023-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.3457617745457084,1.3457617745457084,29.11938716006087,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2022-12,2023-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.3957492787108132,1.3957492787108132,28.02430404138571,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-01,2023-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,1.397506246589262,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-02,2023-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5497127206288587,0.5497127206288587,0.09029808985398496,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-03,2023-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.44976268732050545,0.44976268732050545,-1.2169100668812922,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-04,2023-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3498126540121521,0.3498126540121521,-1.0181028443426752,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-05,2023-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24986262070379878,0.24986262070379878,-0.7194465745677767,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-06,2024-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.0958492536858844,1.0958492536858844,4.71878650277568,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-07,2024-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.145811782829133,1.145811782829133,4.818836536134034,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-08,2024-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.2457618161374864,1.2457618161374864,5.216847011796711,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-09,2024-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,6.62390540149094,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-10,2024-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.3457118494458398,1.3457118494458398,7.831163524917864,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-11,2024-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.445661882754193,1.445661882754193,7.13360215127534,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2023-12,2024-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.4956493869192977,1.4956493869192977,6.23494408149072,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-01,2024-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5996752497721072,0.5996752497721072,0.696860771188311,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-02,2024-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.6496128288373432,0.6496128288373432,0.8966610374556165,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-03,2024-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5496627955289899,0.5496627955289899,0.29904969712144575,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-04,2024-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.44971276222063655,0.44971276222063655,0.1991994641624934,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-05,2024-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.29982514984704733,0.29982514984704733,-0.10125143786737875,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-06,2025-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.0958492536858844,1.0958492536858844,0.6955655270503087,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-07,2025-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.145811782829133,1.145811782829133,0.9960164290801808,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-08,2025-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.2457618161374864,1.2457618161374864,0.6958661287045198,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-09,2025-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1958242370722505,1.1958242370722505,0.5960158957455676,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-10,2025-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.3457118494458398,1.3457118494458398,0.9948200135411216,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-11,2025-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.445661882754193,1.445661882754193,0.8948699802327681,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2024-12,2025-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.445661882754193,1.445661882754193,1.095270848904287,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-01,2025-08,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5996752497721072,0.5996752497721072,0.19840385062824617,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-02,2025-09,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.6496128288373432,0.6496128288373432,0.09835381726989283,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-03,2025-10,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5496627955289899,0.5496627955289899,0.1985040509788472,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-04,2025-11,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.4997002663857414,0.4997002663857414,-0.3022481220833879,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-05,2025-12,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3498126540121521,0.3498126540121521,-0.9010523065456487,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-06,2026-01,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.8977592304747113,0.8977592304747113,-1.805126771760555,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-07,2026-02,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.947746734639816,0.947746734639816,-1.805126771760555,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-08,2026-03,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.9977092637830646,0.9977092637830646,-1.6051267050938485,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-09,2026-04,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.9477716847178287,0.9477716847178287,-1.3052764054681893,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-10,2026-05,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1475719509851343,1.1475719509851343,-1.1052763388014828,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-11,2026-06,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1975344801283827,1.1975344801283827,-0.7044741990476009,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2025-12,2026-07,7,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.1975344801283827,1.1975344801283827,-0.40462389942194193,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-02,2019-10,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.449787637398518,0.449787637398518,1.695075600970003,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-03,2019-11,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.34983760409016473,0.34983760409016473,1.1983035907765578,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-04,2019-12,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24988757078181142,0.24988757078181142,1.29815382373551,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-05,2020-01,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.6387987868485234,1.6387987868485234,2.487464175130728,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-06,2020-02,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.7387488201568768,1.7387488201568768,2.487464175130728,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-07,2020-03,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.7887113493001254,1.7887113493001254,2.986218326234635,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-08,2020-04,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8886613826084788,1.8886613826084788,2.8861682928762815,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-09,2020-05,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8886613826084788,1.8886613826084788,2.8861682928762815,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-10,2020-06,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8886613826084788,1.8886613826084788,2.986118326184635,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-11,2020-07,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.9386488867735836,1.9386488867735836,2.686866232539243,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2019-12,2020-08,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.9386488867735836,1.9386488867735836,2.4870659662719374,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-01,2020-09,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5497376707068714,0.5497376707068714,1.2977556148767198,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-02,2020-10,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.449787637398518,0.449787637398518,-0.21056860625613283,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-03,2020-11,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.34983760409016473,0.34983760409016473,-0.8093727907183936,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-04,2020-12,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.24988757078181142,0.24988757078181142,-0.8093727907183936,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-05,2021-01,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.5402280543726001,1.5402280543726001,-0.5104189058817918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-06,2021-02,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.6401780876809533,1.6401780876809533,-0.5104189058817918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-07,2021-03,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.690140616824202,1.690140616824202,-0.5104189058817918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-08,2021-04,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.790090650132555,1.790090650132555,-0.5104189058817918,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-09,2021-05,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.790090650132555,1.790090650132555,-0.6101695375943341,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-10,2021-06,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8400781542976599,1.8400781542976599,0.7983044505795662,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-11,2021-07,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8900656584627646,1.8900656584627646,0.9983045172462729,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2020-12,2021-08,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,1.8900656584627646,1.8900656584627646,1.298154816871932,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-01,2021-09,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.5997251748719762,0.5997251748719762,1.397607833522771,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-02,2021-10,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.49977514156362285,0.49977514156362285,2.490514886741798,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-03,2021-11,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.3998251082552695,0.3998251082552695,-3.478334781434512,0.0,0.0,administered
paired_fast_FOOD_ROBUST_WINDOW_R24,cumulative_log,2021-04,2021-12,8,FOOD_ROBUST_WINDOW_R24,STATE_FAST_R15,0.2998750749469163,0.2998750749469163,-3.478334781434512,0.0,0.0,administered
