origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,previous_origin,previous_h,previous_forecast,revision
2019-04,3,2019-07,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2912694615448347,0.3686635944700533,2.9300567107750517,2.6763668768205404,0.6607856122714255,1.200938221123085,0.4802847942824461,1.0,0.8320012162731429,1.3945340166050095,2019-03,4.0,2.6235637153090687,0.052803161511471686
2019-05,2,2019-07,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.29145085777473895,0.3686635944700533,2.9300567107750517,2.3960294763573167,0.45553943818004444,0.5524875931969915,0.470803906285462,1.0,0.6723041615284338,1.2945839832966564,2019-04,3.0,2.6763668768205404,-0.28033740046322375
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2503212632395835,0.3686635944700533,2.9300567107750517,2.7465389809022223,0.2500084814296138,0.3679856958400618,0.4640949663734147,1.0,0.46302136608613365,0.9950330853168083,2019-05,2.0,2.3960294763573167,0.3505095045449056
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.435229027763851,0.3686635944700533,2.9300567107750517,2.9983208838599005,0.0,0.0,,1.0,,,2019-06,1.0,2.7465389809022223,0.2517819029576782
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.04341552881936181,0.0918273645546419,2.9272898961284195,2.571170102289248,1.125920897206223,1.3857034661426337,0.24385642498156285,0.2,1.7899052025587765,1.9935364098260604,2019-02,6.0,2.727451984766905,-0.15628188247765706
2019-04,4,2019-08,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.002537419756854259,0.0918273645546419,2.9272898961284195,2.5820137821144096,0.6633229998363293,1.2927234501459808,0.17150495835277144,0.2,1.003359272810831,1.5943342828723153,2019-03,5.0,2.571170102289248,0.010843679825161434
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.0007279630376242768,0.0918273645546419,2.9272898961284195,2.300082931762902,0.4562673985680307,0.6442728222198875,0.1621501541908031,0.2,0.8343229942961441,1.494384249563962,2019-04,4.0,2.5820137821144096,-0.28193085035150744
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.007052018184281861,0.0918273645546419,2.9272898961284195,2.6567556159345846,0.2570602509707828,0.4597709248629578,0.1555730027060884,0.2,0.6184734793610044,1.1948333515841139,2019-05,3.0,2.300082931762902,0.3566726841716825
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.02572398315600169,0.0918273645546419,2.9272898961284195,2.927531153484767,0.025720675106750496,0.09178522902289597,0.1913667977628998,0.2,0.1911839247747561,0.19980026626730563,2019-06,2.0,2.6567556159345846,0.27077553755018213
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.0721202716889229,0.0918273645546419,2.9272898961284195,2.907024528677269,0.0,0.0,,0.2,,,2019-07,1.0,2.927531153484767,-0.020506624807497875
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.09487187084727827,-0.5504587155963248,2.6515151515151705,2.7649778316333444,1.0310039945155998,0.8337241437828525,-0.2953000601613448,-0.9,1.4941682715044566,1.089461944611154,2019-02,7.0,2.9456912514010987,-0.18071341976775424
2019-04,5,2019-09,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.1345186651849309,-0.5504587155963248,2.6515151515151705,2.735055979370969,0.5287137770746434,0.7407441277861999,-0.36741187786449275,-0.9,0.6352707796880481,0.6902598176574088,2019-03,6.0,2.7649778316333444,-0.029921852262375648
2019-05,4,2019-09,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.13614925711663334,-0.5504587155963248,2.6515151515151705,2.4510316803239576,0.3200253741394327,0.09229349986010649,-0.3766786947608372,-0.9,0.45693307876671185,0.5903097843490557,2019-04,5.0,2.735055979370969,-0.2840242990470112
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.13337760702435034,-0.5504587155963248,2.6515151515151705,2.8110840216516113,0.12359361684587229,-0.09220839749682318,-0.3831666407822124,-0.9,0.2345708746253276,0.29075888636920744,2019-05,4.0,2.4510316803239576,0.36005234132765374
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.11379292446717995,-0.5504587155963248,2.6515151515151705,3.1024819253218405,-0.08813704266685285,-0.460194093336885,-0.3481892197723472,-0.9,-0.15761288444538374,-0.7042741989476008,2019-06,3.0,2.8110840216516113,0.2913979036702292
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.04270191033221525,-0.5504587155963248,2.6515151515151705,3.155305926017435,-0.04271103019427464,-0.551979322359781,-0.18732243774235408,-0.9,-0.18749810563195762,-0.9040744652149064,2019-07,2.0,3.1024819253218405,0.05282400069559445
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.3115374275151629,-0.5504587155963248,2.6515151515151705,2.898128981068642,0.0,0.0,,-0.9,,,2019-08,1.0,3.155305926017435,-0.25717694494879284
2019-03,7,2019-10,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.3191914158466651,0.4612546125461358,2.735849056603792,2.7039646502389423,1.3496870759817476,1.293918237119758,0.4507009346853447,0.6,1.943856590964688,1.6876691123659002,2019-02,8.0,2.9063978931242596,-0.20243324288531728
2019-04,6,2019-10,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2783469227516674,0.4612546125461358,2.735849056603792,2.6322572959134316,0.8066740321315182,1.2009382211231054,0.3776256442946091,0.6,1.0121852082728038,1.288466985412155,2019-03,7.0,2.7039646502389423,-0.07170735432551067
2019-05,5,2019-10,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.27583323389250497,0.4612546125461358,2.735849056603792,2.3459516150162303,0.595478886272943,0.552487593197012,0.36828209486787683,0.6,0.8245386755663435,1.188516952103802,2019-04,6.0,2.6322572959134316,-0.2863056808972013
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.27775014798347386,0.4612546125461358,2.735849056603792,2.707598027741886,0.40095875185712215,0.36798569584008234,0.36175585917530206,0.6,0.5956739710902874,0.8889660541239538,2019-05,5.0,2.3459516150162303,0.3616464127256558
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2969261901486172,0.4612546125461358,2.735849056603792,3.0183989885613496,0.2083491923493067,2.0556473190325164e-14,0.39665887630103636,0.6,0.23826137468628766,-0.10606703119285443,2019-06,4.0,2.707598027741886,0.3108009608194635
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.37547737201825115,0.4612546125461358,2.735849056603792,3.1519038492858,0.3320631851193911,-0.09178522902287545,0.5559004404892347,0.6,0.36686291083346284,-0.30586729746016006,2019-07,3.0,3.0183989885613496,0.13350486072445023
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.3407459779179798,0.4612546125461358,2.735849056603792,2.859132291577592,0.34016675422532033,0.46019409333690553,0.5046691559353979,0.6,0.5033999694879723,0.5982071677547464,2019-08,2.0,3.1519038492858,-0.29277155770820773
2019-10,0,2019-10,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.229406116745445,0.4612546125461358,2.735849056603792,2.498751160898179,0.0,0.0,,0.6,,,2019-09,1.0,2.859132291577592,-0.3603811306794129
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.07722415742791414,0.2754820936639035,3.116147308781873,2.8803338403024137,1.4268814308993807,1.5690215743087381,0.0987569663147735,0.0,2.042564824669409,1.6876691123659002,2019-02,9.0,3.1064600924862,-0.22612625218378613
2019-04,7,2019-11,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.03653885142029166,0.2754820936639035,3.116147308781873,2.766707668131289,0.8432062097391345,1.4760415583120852,0.025312501585617726,0.0,1.0374945067852461,1.288466985412155,2019-03,8.0,2.8803338403024137,-0.11362617217112447
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.032857060025505404,0.2754820936639035,3.116147308781873,2.4762551982231993,0.6283305495485907,0.8275909303859917,0.015960044758505574,0.0,0.8404974468452024,1.188516952103802,2019-04,7.0,2.766707668131289,-0.2904524699080899
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.03004396837015136,0.2754820936639035,3.116147308781873,2.835470060403685,0.43099820793085575,0.6430890330290621,0.009433483376688596,0.0,0.605107009541914,0.8889660541239538,2019-05,6.0,2.4762551982231993,0.3592148621804858
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.04981131503688831,0.2754820936639035,3.116147308781873,3.1670412051908814,0.25814810566880125,0.2751033371890003,0.04410408877551234,0.0,0.2823557404672868,-0.10606703119285443,2019-06,5.0,2.835470060403685,0.3315711447871963
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.13040061475076323,0.2754820936639035,3.116147308781873,3.38394659111834,0.4623788521087669,0.1833181081661043,0.20129273160406333,0.0,0.5679533200798484,-0.30586729746016006,2019-07,4.0,3.1670412051908814,0.21690538592745856
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.09725326905646661,0.2754820936639035,3.116147308781873,3.0563891689041713,0.43737276292908606,0.7352974305258853,0.15113148757571424,0.0,0.6544173683658343,0.5982071677547464,2019-08,3.0,3.38394659111834,-0.3275574222141686
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.020627931085077544,0.2754820936639035,3.116147308781873,2.574376068455502,-0.02063005893540783,0.2751033371889798,-0.07078489560891228,0.0,-0.07080995994468468,0.0,2019-09,2.0,3.0563891689041713,-0.4820131004486692
2019-11,0,2019-11,2019-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.1602788573046094,0.2754820936639035,3.116147308781873,2.997680524650361,0.0,0.0,,0.0,,,2019-10,1.0,2.574376068455502,0.4233044561948587
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1529464489513324,0.1831501831501825,3.207547169811327,2.9404802937525285,1.5797110358934288,1.752004242016354,0.2684303686634992,0.1,2.3106355624473887,1.7876191456742536,2019-02,10.0,3.1899900095163103,-0.24950971576378178
2019-04,8,2019-12,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.11160787134130826,0.1831501831501825,3.207547169811327,2.784345475268551,0.9547518457977279,1.6590242260197012,0.19408705048742766,0.1,1.231393451709873,1.3884170187205085,2019-03,9.0,2.9404802937525285,-0.1561348184839777
2019-05,7,2019-12,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.10728430817360132,0.1831501831501825,3.207547169811327,2.4894167093344,0.7355573492363362,1.0105735980936075,0.18465135282141257,0.1,1.0249785286290825,1.2884669854121553,2019-04,8.0,2.784345475268551,-0.29492876593415085
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.10542351927069299,0.1831501831501825,3.207547169811327,2.8467659614036984,0.5363661956349327,0.8260717007366778,0.1780652968542749,0.1,0.7830139580941857,0.9889160874323071,2019-05,7.0,2.4894167093344,0.35734925206929846
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.12421103961914648,0.1831501831501825,3.207547169811327,3.197737770880678,0.3822820671958621,0.458086004896616,0.21285660371770568,0.1,0.4949861254736947,-0.006116997884501124,2019-06,6.0,2.8467659614036984,0.3509718094769796
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.20481147419927492,0.1831501831501825,3.207547169811327,3.497956994352646,0.6669808735483217,0.36630077587372,0.36983697375216734,0.1,0.9371080784353778,-0.20591726415180675,2019-07,5.0,3.197737770880678,0.30021922347196783
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.17353388459907812,0.1831501831501825,3.207547169811327,3.137835200842973,0.610756251449611,0.918280098233501,0.32006330592197774,0.1,0.9739695619870558,0.6981572010630996,2019-08,4.0,3.497956994352646,-0.360121793509673
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.05787483138807062,0.1831501831501825,3.207547169811327,2.536916531864138,0.03722803143103573,0.45808600489659546,0.10165250188741977,0.1,0.030790910773656255,0.09995003330835331,2019-09,3.0,3.137835200842973,-0.6009186689788351
2019-11,1,2019-12,2019-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.10547579568350297,0.1831501831501825,3.207547169811327,3.0090480362591787,0.10542020904965685,0.18298266770761573,0.2064964726101395,0.1,0.2062835616961072,0.09995003330835331,2019-10,2.0,2.536916531864138,0.4721315043950409
2019-12,0,2019-12,2020-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.0151340522998336,0.1831501831501825,3.207547169811327,3.0344588538787023,0.0,0.0,,0.1,,,2019-11,1.0,3.0090480362591787,0.025410817619523574
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.8540572901126406,1.4625228519195457,3.6414565826330487,2.753342696908489,2.430141889997332,3.2039353744616688,0.3762559218738848,0.8,2.686185412265288,2.584436110591941,2019-02,11.0,3.0289401288679882,-0.27559743195949915
2019-04,9,2020-01,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.8130416673012697,1.4625228519195457,3.6414565826330487,2.555767071271803,1.764506135812649,3.110955358465016,0.30095254535697874,0.8,1.5318940414483087,2.185233983638196,2019-03,10.0,2.753342696908489,-0.19757562563668607
2019-05,8,2020-01,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.8082826756524263,1.4625228519195457,3.6414565826330487,2.256666819338533,1.540590916713365,2.4625047305389227,0.2914203833282909,0.8,1.3159751059300644,2.085283950329843,2019-04,9.0,2.555767071271803,-0.29910025193326994
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.8056072426879204,1.4625228519195457,3.6414565826330487,2.610481208469291,1.3387457465997592,2.2780028331819926,0.2847600735031244,0.8,1.0673693581502475,1.7857330523499946,2019-05,8.0,2.256666819338533,0.35381438913075813
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.825112223814796,1.4625228519195457,3.6414565826330487,2.9805686415726167,1.2040088498120223,1.9100171373419308,0.3197812150421492,0.8,0.8142571278086068,0.7906999670331862,2019-06,7.0,2.610481208469291,0.3700874331033255
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.9098351636404853,1.4625228519195457,3.6414565826330487,3.3669419876573166,1.5727019723738633,1.818231908319035,0.47723806616792686,0.8,1.4132109739559024,0.5908997007658806,2019-07,6.0,2.9805686415726167,0.38637334608469986
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.8784142886590047,1.4625228519195457,3.6414565826330487,2.9752020944877744,1.4853349271452523,2.370211230678816,0.4275601441579709,0.8,1.4006182648103678,1.494974165980787,2019-08,5.0,3.3669419876573166,-0.39173989316954216
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.7624944478907725,1.4625228519195457,3.6414565826330487,2.2575911457567535,0.7968301834989225,1.9100171373419104,0.21098237478162934,0.8,0.24155103030098413,0.8967669982260407,2019-09,4.0,2.9752020944877744,-0.7176109487310209
2019-11,2,2020-01,2019-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.8184132556373195,1.4625228519195457,3.6414565826330487,2.7854463158612215,0.9205026244201912,1.6349138001529306,0.3141108970699699,0.8,0.5199021611254121,0.8967669982260407,2019-10,3.0,2.2575911457567535,0.527855170104468
2019-12,1,2020-01,2020-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.8113478307874693,1.4625228519195457,3.6414565826330487,2.8035969213804446,0.8080740999168315,1.4519311324453148,0.3052066810492843,0.8,0.30474187097261946,0.7968169649176874,2019-11,2.0,2.7854463158612215,0.018150605519223095
2020-01,0,2020-01,2020-02-13T22:59:00+00:00,DAMPED_P95_Q001_R16,0.8910783646002834,1.4625228519195457,3.6414565826330487,3.0577401782191616,0.0,0.0,,0.8,,,2019-12,1.0,2.8035969213804446,0.25414325683871697
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.31364997908702147,0.2702702702702675,3.7278657968313063,2.883502479737694,2.743301013648274,3.473841071378167,0.3859541685789365,0.7,3.071396688611842,3.2819974842344655,2019-02,12.0,3.0702313907333543,-0.18672891099566025
2019-04,10,2020-02,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.27129671233496777,0.2702702702702675,3.7278657968313063,2.6423218246383433,2.0354355028641256,3.3808610553815144,0.3096923795073733,0.7,1.8411078618921213,2.8827953572807203,2019-03,11.0,2.883502479737694,-0.24118065509935072
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.26642188585978943,0.2702702702702675,3.7278657968313063,2.337993595172592,1.8066585285696448,2.7324104274554206,0.3000595020365079,0.7,1.6155853279566306,2.782845323972367,2019-04,10.0,2.6423218246383433,-0.3043282294657512
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.26348523850789557,0.2702702702702675,3.7278657968313063,2.6890816886004,1.601884471294801,2.547908530098491,0.29331783949655144,0.7,1.3602578602159234,2.4832944259925185,2019-05,9.0,2.337993595172592,0.351088093427808
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.28294040810753085,0.2702702702702675,3.7278657968313063,3.079450312054422,1.4865497349773276,2.179922834258429,0.3286320064252706,0.7,1.1423503194115625,1.4882613406757104,2019-06,8.0,2.6890816886004,0.3903686234540218
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.36804481839272224,0.2702702702702675,3.7278657968313063,3.5540005093622073,1.9400711630592622,2.0881376052355334,0.48700374088496146,0.7,1.899032687746692,1.2884610744084046,2019-07,7.0,3.079450312054422,0.47455019730778547
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.3379844075370903,0.2702702702702675,3.7278657968313063,3.1306546308498917,1.8227494511010676,2.6401169275953142,0.4372226748813549,0.7,1.8368878982868568,2.192535539623311,2019-08,6.0,3.5540005093622073,-0.42334587851231564
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.22269560896888357,0.2702702702702675,3.7278657968313063,2.2942885621268254,1.019278193323347,2.1799228342584085,0.2212895418874322,0.7,0.4625960874946114,1.5943283718685648,2019-09,5.0,3.1306546308498917,-0.8363660687230663
2019-11,3,2020-02,2019-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.27684475550330534,0.2702702702702675,3.7278657968313063,2.8778868650319396,1.1969648706388802,1.904819497069429,0.3234591192895995,0.7,0.8428392767485005,1.5943283718685648,2019-10,4.0,2.2942885621268254,0.5835983029051142
2019-12,2,2020-02,2020-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.28296971469991106,0.2702702702702675,3.7278657968313063,2.902338736157243,1.0906442089840076,1.7218368293618131,0.31470429042106624,0.7,0.6189520039267009,1.4943783385602116,2019-11,3.0,2.8778868650319396,0.024451871125303448
2020-01,1,2020-02,2020-02-13T22:59:00+00:00,DAMPED_P95_Q001_R16,0.25453906781522345,0.2702702702702675,3.7278657968313063,3.1274807260263118,0.25421566580339716,0.26990569691649835,0.2800061579399857,0.7,0.27961487094583604,0.6975613736425241,2019-12,2.0,2.902338736157243,0.22514198986906875
2020-02,0,2020-02,2020-03-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.3016255681785912,0.2702702702702675,3.7278657968313063,3.760302311908883,0.0,0.0,,0.7,,,2020-01,1.0,3.1274807260263118,0.6328215858825712
2019-04,11,2020-03,2019-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.020837716661980556,-0.0898472596585708,3.4418604651162905,2.472707889410638,2.0562710487754794,3.290973408879809,0.04032111808159694,-0.3,1.8814208531953667,2.582344455250848,2019-03,12.0,2.8387484020182585,-0.3660405126076207
2019-05,10,2020-03,2019-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.015780431876438107,-0.0898472596585708,3.4418604651162905,2.1637166600285576,1.8224377154669056,2.642522780953716,0.030605273345279634,-0.3,1.6461859188434893,2.482394421942495,2019-04,11.0,2.472707889410638,-0.30899122938208023
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.012505660524789814,-0.0898472596585708,3.4418604651162905,2.510850290251846,1.6143893499270516,2.458020883596786,0.023791704400303388,-0.3,1.3840467348390613,2.1828435239626462,2019-05,10.0,2.1637166600285576,0.3471336302232886
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.03214036886871371,-0.0898472596585708,3.4418604651162905,2.920743068677473,1.5186849399359232,2.0900351877567247,0.05937103846409333,-0.3,1.2017037402474486,1.1878104386458381,2019-06,9.0,2.510850290251846,0.40989277842562677
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1185825843994788,-0.0898472596585708,3.4418604651162905,3.4839104542628667,2.058583493845675,1.9982499587338283,0.21865603310821927,-0.3,2.117450016448566,0.9880101723785324,2019-07,8.0,2.920743068677473,0.5631673855853938
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.08963428275394274,-0.0898472596585708,3.4418604651162905,3.031052085886447,1.9123435863206313,2.550229281093609,0.16872336026849166,-0.3,2.0054690805963347,1.8920846375934386,2019-08,7.0,3.4839104542628667,-0.4528583683764196
2019-10,5,2020-03,2019-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.02560879506653621,-0.0898472596585708,3.4418604651162905,2.0778260093066914,0.9936661186449625,2.090035187756704,-0.04703799746524197,-0.3,0.4155470236929503,1.2938774698386926,2019-09,6.0,3.031052085886447,-0.9532260765797558
2019-11,4,2020-03,2019-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.02803565699635109,-0.0898472596585708,3.4418604651162905,2.715274976320348,1.2249965983792932,1.814931850567724,0.05455303222561412,-0.3,0.8973774342169977,1.2938774698386926,2019-10,5.0,2.0778260093066914,0.6374489670136567
2019-12,3,2020-03,2020-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.029026532754458916,-0.0898472596585708,3.4418604651162905,2.740705935416135,1.1196665298554702,1.6319491828601083,0.04589663253898643,-0.3,0.6648381071828962,1.1939274365303394,2019-11,4.0,2.715274976320348,0.025430959095786854
2020-01,2,2020-03,2020-02-13T22:59:00+00:00,DAMPED_P95_Q001_R16,0.020656989184149325,-0.0898472596585708,3.4418604651162905,2.9568790445963566,0.2748705217253091,0.18001805041479335,0.011899380604832536,-0.3,0.29151354363053283,0.39711047161265195,2019-12,3.0,2.740705935416135,0.2161731091802217
2020-02,1,2020-03,2020-03-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.07066988394655235,-0.0898472596585708,3.4418604651162905,3.640450751373197,0.07064492454256288,-0.08988764650170497,0.1678868745251743,-0.3,0.16774610204896845,-0.3004509020298722,2020-01,2.0,2.9568790445963566,0.6835717067768403
2020-03,0,2020-03,2020-04-13T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.2620574219510465,-0.0898472596585708,3.4418604651162905,3.2635628738311504,0.0,0.0,,-0.3,,,2020-02,1.0,3.640450751373197,-0.37688787754204656
