origin,model,band,target,predicted_turn,actual_turn,eligible,exact_hit,missed_turn,false_turn
2019-09,FOOD_ROBUST_WINDOW_R24,2,2020-03,none,none,True,False,False,False
2019-09,FOOD_ROBUST_WINDOW_R24,3,2020-06,none,none,True,False,False,False
2019-09,FOOD_ZERO_DRIFT_R24,2,2020-03,none,none,True,False,False,False
2019-09,FOOD_ZERO_DRIFT_R24,3,2020-06,none,none,True,False,False,False
2019-09,STABLE_LOCAL_CORE_R14B,2,2020-03,none,none,True,False,False,False
2019-09,STABLE_LOCAL_CORE_R14B,3,2020-06,none,none,True,False,False,False
2019-09,STATE_FAST_R15,2,2020-03,none,none,True,False,False,False
2019-09,STATE_FAST_R15,3,2020-06,none,none,True,False,False,False
2019-10,DAMPED_P95_Q001_R16,2,2020-04,none,trough,True,False,True,False
2019-10,DAMPED_P95_Q001_R16,3,2020-07,none,peak,True,False,True,False
2019-10,FOOD_NORM_REFIT_R24,2,2020-04,none,trough,True,False,True,False
2019-10,FOOD_NORM_REFIT_R24,3,2020-07,none,peak,True,False,True,False
2019-10,FOOD_NORM_SHIFT_R24,2,2020-04,none,trough,True,False,True,False
2019-10,FOOD_NORM_SHIFT_R24,3,2020-07,none,peak,True,False,True,False
2019-10,FOOD_ROBUST_WINDOW_R24,2,2020-04,none,trough,True,False,True,False
2019-10,FOOD_ROBUST_WINDOW_R24,3,2020-07,none,peak,True,False,True,False
2019-10,FOOD_ZERO_DRIFT_R24,2,2020-04,none,trough,True,False,True,False
2019-10,FOOD_ZERO_DRIFT_R24,3,2020-07,none,peak,True,False,True,False
2019-10,STABLE_LOCAL_CORE_R14B,2,2020-04,none,trough,True,False,True,False
2019-10,STABLE_LOCAL_CORE_R14B,3,2020-07,none,peak,True,False,True,False
2019-10,STATE_FAST_R15,2,2020-04,none,trough,True,False,True,False
2019-10,STATE_FAST_R15,3,2020-07,none,peak,True,False,True,False
2019-11,DAMPED_P95_Q001_R16,2,2020-05,none,trough,True,False,True,False
2019-11,DAMPED_P95_Q001_R16,3,2020-08,none,peak,True,False,True,False
2019-11,FOOD_NORM_REFIT_R24,2,2020-05,none,trough,True,False,True,False
2019-11,FOOD_NORM_REFIT_R24,3,2020-08,none,peak,True,False,True,False
2019-11,FOOD_NORM_SHIFT_R24,2,2020-05,none,trough,True,False,True,False
2019-11,FOOD_NORM_SHIFT_R24,3,2020-08,none,peak,True,False,True,False
2019-11,FOOD_ROBUST_WINDOW_R24,2,2020-05,none,trough,True,False,True,False
2019-11,FOOD_ROBUST_WINDOW_R24,3,2020-08,none,peak,True,False,True,False
2019-11,FOOD_ZERO_DRIFT_R24,2,2020-05,none,trough,True,False,True,False
2019-11,FOOD_ZERO_DRIFT_R24,3,2020-08,none,peak,True,False,True,False
2019-11,STABLE_LOCAL_CORE_R14B,2,2020-05,none,trough,True,False,True,False
2019-11,STABLE_LOCAL_CORE_R14B,3,2020-08,none,peak,True,False,True,False
2019-11,STATE_FAST_R15,2,2020-05,none,trough,True,False,True,False
2019-11,STATE_FAST_R15,3,2020-08,none,peak,True,False,True,False
2019-12,DAMPED_P95_Q001_R16,2,2020-06,none,none,True,False,False,False
2019-12,DAMPED_P95_Q001_R16,3,2020-09,none,none,True,False,False,False
2019-12,FOOD_NORM_REFIT_R24,2,2020-06,none,none,True,False,False,False
2019-12,FOOD_NORM_REFIT_R24,3,2020-09,none,none,True,False,False,False
2019-12,FOOD_NORM_SHIFT_R24,2,2020-06,none,none,True,False,False,False
2019-12,FOOD_NORM_SHIFT_R24,3,2020-09,none,none,True,False,False,False
2019-12,FOOD_ROBUST_WINDOW_R24,2,2020-06,none,none,True,False,False,False
2019-12,FOOD_ROBUST_WINDOW_R24,3,2020-09,none,none,True,False,False,False
2019-12,FOOD_ZERO_DRIFT_R24,2,2020-06,none,none,True,False,False,False
2019-12,FOOD_ZERO_DRIFT_R24,3,2020-09,none,none,True,False,False,False
2019-12,STABLE_LOCAL_CORE_R14B,2,2020-06,none,none,True,False,False,False
2019-12,STABLE_LOCAL_CORE_R14B,3,2020-09,none,none,True,False,False,False
2019-12,STATE_FAST_R15,2,2020-06,none,none,True,False,False,False
2019-12,STATE_FAST_R15,3,2020-09,none,none,True,False,False,False
2020-01,DAMPED_P95_Q001_R16,2,2020-07,none,peak,True,False,True,False
2020-01,DAMPED_P95_Q001_R16,3,2020-10,none,trough,True,False,True,False
2020-01,FOOD_NORM_REFIT_R24,2,2020-07,none,peak,True,False,True,False
2020-01,FOOD_NORM_REFIT_R24,3,2020-10,none,trough,True,False,True,False
2020-01,FOOD_NORM_SHIFT_R24,2,2020-07,none,peak,True,False,True,False
2020-01,FOOD_NORM_SHIFT_R24,3,2020-10,none,trough,True,False,True,False
2020-01,FOOD_ROBUST_WINDOW_R24,2,2020-07,none,peak,True,False,True,False
2020-01,FOOD_ROBUST_WINDOW_R24,3,2020-10,none,trough,True,False,True,False
2020-01,FOOD_ZERO_DRIFT_R24,2,2020-07,none,peak,True,False,True,False
2020-01,FOOD_ZERO_DRIFT_R24,3,2020-10,none,trough,True,False,True,False
2020-01,STABLE_LOCAL_CORE_R14B,2,2020-07,none,peak,True,False,True,False
2020-01,STABLE_LOCAL_CORE_R14B,3,2020-10,none,trough,True,False,True,False
2020-01,STATE_FAST_R15,2,2020-07,none,peak,True,False,True,False
2020-01,STATE_FAST_R15,3,2020-10,none,trough,True,False,True,False
2020-02,DAMPED_P95_Q001_R16,2,2020-08,none,peak,True,False,True,False
2020-02,DAMPED_P95_Q001_R16,3,2020-11,none,trough,True,False,True,False
2020-02,FOOD_NORM_REFIT_R24,2,2020-08,none,peak,True,False,True,False
2020-02,FOOD_NORM_REFIT_R24,3,2020-11,none,trough,True,False,True,False
2020-02,FOOD_NORM_SHIFT_R24,2,2020-08,none,peak,True,False,True,False
2020-02,FOOD_NORM_SHIFT_R24,3,2020-11,none,trough,True,False,True,False
2020-02,FOOD_ROBUST_WINDOW_R24,2,2020-08,none,peak,True,False,True,False
2020-02,FOOD_ROBUST_WINDOW_R24,3,2020-11,none,trough,True,False,True,False
2020-02,FOOD_ZERO_DRIFT_R24,2,2020-08,none,peak,True,False,True,False
2020-02,FOOD_ZERO_DRIFT_R24,3,2020-11,none,trough,True,False,True,False
2020-02,STABLE_LOCAL_CORE_R14B,2,2020-08,none,peak,True,False,True,False
2020-02,STABLE_LOCAL_CORE_R14B,3,2020-11,none,trough,True,False,True,False
2020-02,STATE_FAST_R15,2,2020-08,none,peak,True,False,True,False
2020-02,STATE_FAST_R15,3,2020-11,none,trough,True,False,True,False
2020-03,DAMPED_P95_Q001_R16,2,2020-09,none,none,True,False,False,False
2020-03,DAMPED_P95_Q001_R16,3,2020-12,none,none,True,False,False,False
2020-03,FOOD_NORM_REFIT_R24,2,2020-09,none,none,True,False,False,False
2020-03,FOOD_NORM_REFIT_R24,3,2020-12,none,none,True,False,False,False
2020-03,FOOD_NORM_SHIFT_R24,2,2020-09,none,none,True,False,False,False
2020-03,FOOD_NORM_SHIFT_R24,3,2020-12,none,none,True,False,False,False
2020-03,FOOD_ROBUST_WINDOW_R24,2,2020-09,none,none,True,False,False,False
2020-03,FOOD_ROBUST_WINDOW_R24,3,2020-12,none,none,True,False,False,False
2020-03,FOOD_ZERO_DRIFT_R24,2,2020-09,none,none,True,False,False,False
2020-03,FOOD_ZERO_DRIFT_R24,3,2020-12,none,none,True,False,False,False
2020-03,STABLE_LOCAL_CORE_R14B,2,2020-09,none,none,True,False,False,False
2020-03,STABLE_LOCAL_CORE_R14B,3,2020-12,none,none,True,False,False,False
2020-03,STATE_FAST_R15,2,2020-09,none,none,True,False,False,False
2020-03,STATE_FAST_R15,3,2020-12,none,none,True,False,False,False
2020-04,DAMPED_P95_Q001_R16,2,2020-10,none,trough,True,False,True,False
2020-04,DAMPED_P95_Q001_R16,3,2021-01,none,peak,True,False,True,False
2020-04,FOOD_NORM_REFIT_R24,2,2020-10,none,trough,True,False,True,False
2020-04,FOOD_NORM_REFIT_R24,3,2021-01,none,peak,True,False,True,False
2020-04,FOOD_NORM_SHIFT_R24,2,2020-10,none,trough,True,False,True,False
2020-04,FOOD_NORM_SHIFT_R24,3,2021-01,none,peak,True,False,True,False
2020-04,FOOD_ROBUST_WINDOW_R24,2,2020-10,none,trough,True,False,True,False
2020-04,FOOD_ROBUST_WINDOW_R24,3,2021-01,none,peak,True,False,True,False
2020-04,FOOD_ZERO_DRIFT_R24,2,2020-10,none,trough,True,False,True,False
2020-04,FOOD_ZERO_DRIFT_R24,3,2021-01,none,peak,True,False,True,False
2020-04,STABLE_LOCAL_CORE_R14B,2,2020-10,none,trough,True,False,True,False
2020-04,STABLE_LOCAL_CORE_R14B,3,2021-01,none,peak,True,False,True,False
2020-04,STATE_FAST_R15,2,2020-10,none,trough,True,False,True,False
2020-04,STATE_FAST_R15,3,2021-01,none,peak,True,False,True,False
2020-05,DAMPED_P95_Q001_R16,2,2020-11,none,trough,True,False,True,False
2020-05,DAMPED_P95_Q001_R16,3,2021-02,none,none,True,False,False,False
2020-05,FOOD_NORM_REFIT_R24,2,2020-11,none,trough,True,False,True,False
2020-05,FOOD_NORM_REFIT_R24,3,2021-02,none,none,True,False,False,False
2020-05,FOOD_NORM_SHIFT_R24,2,2020-11,none,trough,True,False,True,False
2020-05,FOOD_NORM_SHIFT_R24,3,2021-02,none,none,True,False,False,False
2020-05,FOOD_ROBUST_WINDOW_R24,2,2020-11,none,trough,True,False,True,False
2020-05,FOOD_ROBUST_WINDOW_R24,3,2021-02,none,none,True,False,False,False
2020-05,FOOD_ZERO_DRIFT_R24,2,2020-11,none,trough,True,False,True,False
2020-05,FOOD_ZERO_DRIFT_R24,3,2021-02,none,none,True,False,False,False
2020-05,STABLE_LOCAL_CORE_R14B,2,2020-11,none,trough,True,False,True,False
2020-05,STABLE_LOCAL_CORE_R14B,3,2021-02,none,none,True,False,False,False
2020-05,STATE_FAST_R15,2,2020-11,none,trough,True,False,True,False
2020-05,STATE_FAST_R15,3,2021-02,none,none,True,False,False,False
2020-06,DAMPED_P95_Q001_R16,2,2020-12,none,trough,True,False,True,False
2020-06,DAMPED_P95_Q001_R16,3,2021-03,none,none,True,False,False,False
2020-06,FOOD_NORM_REFIT_R24,2,2020-12,none,trough,True,False,True,False
2020-06,FOOD_NORM_REFIT_R24,3,2021-03,none,none,True,False,False,False
2020-06,FOOD_NORM_SHIFT_R24,2,2020-12,none,trough,True,False,True,False
2020-06,FOOD_NORM_SHIFT_R24,3,2021-03,none,none,True,False,False,False
2020-06,FOOD_ROBUST_WINDOW_R24,2,2020-12,none,trough,True,False,True,False
2020-06,FOOD_ROBUST_WINDOW_R24,3,2021-03,none,none,True,False,False,False
2020-06,FOOD_ZERO_DRIFT_R24,2,2020-12,none,trough,True,False,True,False
2020-06,FOOD_ZERO_DRIFT_R24,3,2021-03,none,none,True,False,False,False
2020-06,STABLE_LOCAL_CORE_R14B,2,2020-12,none,trough,True,False,True,False
2020-06,STABLE_LOCAL_CORE_R14B,3,2021-03,none,none,True,False,False,False
2020-06,STATE_FAST_R15,2,2020-12,none,trough,True,False,True,False
2020-06,STATE_FAST_R15,3,2021-03,none,none,True,False,False,False
2020-07,DAMPED_P95_Q001_R16,2,2021-01,none,peak,True,False,True,False
2020-07,DAMPED_P95_Q001_R16,3,2021-04,none,trough,True,False,True,False
2020-07,FOOD_NORM_REFIT_R24,2,2021-01,none,peak,True,False,True,False
2020-07,FOOD_NORM_REFIT_R24,3,2021-04,none,trough,True,False,True,False
2020-07,FOOD_NORM_SHIFT_R24,2,2021-01,none,peak,True,False,True,False
2020-07,FOOD_NORM_SHIFT_R24,3,2021-04,none,trough,True,False,True,False
2020-07,FOOD_ROBUST_WINDOW_R24,2,2021-01,none,peak,True,False,True,False
2020-07,FOOD_ROBUST_WINDOW_R24,3,2021-04,none,trough,True,False,True,False
2020-07,FOOD_ZERO_DRIFT_R24,2,2021-01,none,peak,True,False,True,False
2020-07,FOOD_ZERO_DRIFT_R24,3,2021-04,none,trough,True,False,True,False
2020-07,STABLE_LOCAL_CORE_R14B,2,2021-01,none,peak,True,False,True,False
2020-07,STABLE_LOCAL_CORE_R14B,3,2021-04,none,trough,True,False,True,False
2020-07,STATE_FAST_R15,2,2021-01,none,peak,True,False,True,False
2020-07,STATE_FAST_R15,3,2021-04,none,trough,True,False,True,False
2020-08,DAMPED_P95_Q001_R16,2,2021-02,none,none,True,False,False,False
2020-08,DAMPED_P95_Q001_R16,3,2021-05,none,none,True,False,False,False
2020-08,FOOD_NORM_REFIT_R24,2,2021-02,none,none,True,False,False,False
2020-08,FOOD_NORM_REFIT_R24,3,2021-05,none,none,True,False,False,False
2020-08,FOOD_NORM_SHIFT_R24,2,2021-02,none,none,True,False,False,False
2020-08,FOOD_NORM_SHIFT_R24,3,2021-05,none,none,True,False,False,False
2020-08,FOOD_ROBUST_WINDOW_R24,2,2021-02,none,none,True,False,False,False
2020-08,FOOD_ROBUST_WINDOW_R24,3,2021-05,none,none,True,False,False,False
2020-08,FOOD_ZERO_DRIFT_R24,2,2021-02,none,none,True,False,False,False
2020-08,FOOD_ZERO_DRIFT_R24,3,2021-05,none,none,True,False,False,False
2020-08,STABLE_LOCAL_CORE_R14B,2,2021-02,none,none,True,False,False,False
2020-08,STABLE_LOCAL_CORE_R14B,3,2021-05,none,none,True,False,False,False
2020-08,STATE_FAST_R15,2,2021-02,none,none,True,False,False,False
2020-08,STATE_FAST_R15,3,2021-05,none,none,True,False,False,False
2020-09,DAMPED_P95_Q001_R16,2,2021-03,none,none,True,False,False,False
2020-09,DAMPED_P95_Q001_R16,3,2021-06,none,none,True,False,False,False
2020-09,FOOD_NORM_REFIT_R24,2,2021-03,none,none,True,False,False,False
2020-09,FOOD_NORM_REFIT_R24,3,2021-06,none,none,True,False,False,False
2020-09,FOOD_NORM_SHIFT_R24,2,2021-03,none,none,True,False,False,False
2020-09,FOOD_NORM_SHIFT_R24,3,2021-06,none,none,True,False,False,False
2020-09,FOOD_ROBUST_WINDOW_R24,2,2021-03,none,none,True,False,False,False
2020-09,FOOD_ROBUST_WINDOW_R24,3,2021-06,none,none,True,False,False,False
2020-09,FOOD_ZERO_DRIFT_R24,2,2021-03,none,none,True,False,False,False
2020-09,FOOD_ZERO_DRIFT_R24,3,2021-06,none,none,True,False,False,False
2020-09,STABLE_LOCAL_CORE_R14B,2,2021-03,none,none,True,False,False,False
2020-09,STABLE_LOCAL_CORE_R14B,3,2021-06,none,none,True,False,False,False
2020-09,STATE_FAST_R15,2,2021-03,none,none,True,False,False,False
2020-09,STATE_FAST_R15,3,2021-06,none,none,True,False,False,False
2020-10,DAMPED_P95_Q001_R16,2,2021-04,none,trough,True,False,True,False
2020-10,DAMPED_P95_Q001_R16,3,2021-07,none,none,True,False,False,False
2020-10,FOOD_NORM_REFIT_R24,2,2021-04,none,trough,True,False,True,False
2020-10,FOOD_NORM_REFIT_R24,3,2021-07,none,none,True,False,False,False
2020-10,FOOD_NORM_SHIFT_R24,2,2021-04,none,trough,True,False,True,False
2020-10,FOOD_NORM_SHIFT_R24,3,2021-07,none,none,True,False,False,False
2020-10,FOOD_ROBUST_WINDOW_R24,2,2021-04,none,trough,True,False,True,False
2020-10,FOOD_ROBUST_WINDOW_R24,3,2021-07,none,none,True,False,False,False
2020-10,FOOD_ZERO_DRIFT_R24,2,2021-04,none,trough,True,False,True,False
2020-10,FOOD_ZERO_DRIFT_R24,3,2021-07,none,none,True,False,False,False
2020-10,STABLE_LOCAL_CORE_R14B,2,2021-04,none,trough,True,False,True,False
2020-10,STABLE_LOCAL_CORE_R14B,3,2021-07,none,none,True,False,False,False
2020-10,STATE_FAST_R15,2,2021-04,none,trough,True,False,True,False
2020-10,STATE_FAST_R15,3,2021-07,none,none,True,False,False,False
2020-11,DAMPED_P95_Q001_R16,2,2021-05,none,none,True,False,False,False
2020-11,DAMPED_P95_Q001_R16,3,2021-08,none,none,True,False,False,False
2020-11,FOOD_NORM_REFIT_R24,2,2021-05,none,none,True,False,False,False
2020-11,FOOD_NORM_REFIT_R24,3,2021-08,none,none,True,False,False,False
2020-11,FOOD_NORM_SHIFT_R24,2,2021-05,none,none,True,False,False,False
2020-11,FOOD_NORM_SHIFT_R24,3,2021-08,none,none,True,False,False,False
2020-11,FOOD_ROBUST_WINDOW_R24,2,2021-05,none,none,True,False,False,False
2020-11,FOOD_ROBUST_WINDOW_R24,3,2021-08,none,none,True,False,False,False
2020-11,FOOD_ZERO_DRIFT_R24,2,2021-05,none,none,True,False,False,False
2020-11,FOOD_ZERO_DRIFT_R24,3,2021-08,none,none,True,False,False,False
2020-11,STABLE_LOCAL_CORE_R14B,2,2021-05,none,none,True,False,False,False
2020-11,STABLE_LOCAL_CORE_R14B,3,2021-08,none,none,True,False,False,False
2020-11,STATE_FAST_R15,2,2021-05,none,none,True,False,False,False
2020-11,STATE_FAST_R15,3,2021-08,none,none,True,False,False,False
2020-12,DAMPED_P95_Q001_R16,2,2021-06,none,none,True,False,False,False
2020-12,DAMPED_P95_Q001_R16,3,2021-09,none,none,True,False,False,False
2020-12,FOOD_NORM_REFIT_R24,2,2021-06,none,none,True,False,False,False
2020-12,FOOD_NORM_REFIT_R24,3,2021-09,none,none,True,False,False,False
2020-12,FOOD_NORM_SHIFT_R24,2,2021-06,none,none,True,False,False,False
2020-12,FOOD_NORM_SHIFT_R24,3,2021-09,none,none,True,False,False,False
2020-12,FOOD_ROBUST_WINDOW_R24,2,2021-06,none,none,True,False,False,False
2020-12,FOOD_ROBUST_WINDOW_R24,3,2021-09,none,none,True,False,False,False
2020-12,FOOD_ZERO_DRIFT_R24,2,2021-06,none,none,True,False,False,False
2020-12,FOOD_ZERO_DRIFT_R24,3,2021-09,none,none,True,False,False,False
2020-12,STABLE_LOCAL_CORE_R14B,2,2021-06,none,none,True,False,False,False
2020-12,STABLE_LOCAL_CORE_R14B,3,2021-09,none,none,True,False,False,False
2020-12,STATE_FAST_R15,2,2021-06,none,none,True,False,False,False
2020-12,STATE_FAST_R15,3,2021-09,none,none,True,False,False,False
2021-01,DAMPED_P95_Q001_R16,2,2021-07,none,none,True,False,False,False
2021-01,DAMPED_P95_Q001_R16,3,2021-10,none,none,True,False,False,False
2021-01,FOOD_NORM_REFIT_R24,2,2021-07,none,none,True,False,False,False
2021-01,FOOD_NORM_REFIT_R24,3,2021-10,none,none,True,False,False,False
2021-01,FOOD_NORM_SHIFT_R24,2,2021-07,none,none,True,False,False,False
2021-01,FOOD_NORM_SHIFT_R24,3,2021-10,none,none,True,False,False,False
2021-01,FOOD_ROBUST_WINDOW_R24,2,2021-07,none,none,True,False,False,False
2021-01,FOOD_ROBUST_WINDOW_R24,3,2021-10,none,none,True,False,False,False
2021-01,FOOD_ZERO_DRIFT_R24,2,2021-07,none,none,True,False,False,False
2021-01,FOOD_ZERO_DRIFT_R24,3,2021-10,none,none,True,False,False,False
2021-01,STABLE_LOCAL_CORE_R14B,2,2021-07,none,none,True,False,False,False
