year,month,indic_code,indic_label,value
2002,6,BS-ESI-I,Economic sentiment indicator,108.9
2002,6,BS-ICI-BAL,Industrial confidence indicator,3.2
2002,6,BS-RCI-BAL,Retail confidence indicator,25.0
2002,6,BS-SCI-BAL,Services confidence indicator,44.1
2002,7,BS-CCI-BAL,Construction confidence indicator,-5.2
2002,7,BS-CSMCI-BAL,Consumer confidence indicator,-3.4
2002,7,BS-ESI-I,Economic sentiment indicator,111.8
2002,7,BS-ICI-BAL,Industrial confidence indicator,2.9
2002,7,BS-RCI-BAL,Retail confidence indicator,26.0
2002,7,BS-SCI-BAL,Services confidence indicator,53.1
2002,8,BS-CCI-BAL,Construction confidence indicator,-6.1
2002,8,BS-CSMCI-BAL,Consumer confidence indicator,-6.6
2002,8,BS-ESI-I,Economic sentiment indicator,105.6
2002,8,BS-ICI-BAL,Industrial confidence indicator,3.2
2002,8,BS-RCI-BAL,Retail confidence indicator,24.6
2002,8,BS-SCI-BAL,Services confidence indicator,38.6
2002,9,BS-CCI-BAL,Construction confidence indicator,-4.3
2002,9,BS-CSMCI-BAL,Consumer confidence indicator,-8.7
2002,9,BS-ESI-I,Economic sentiment indicator,104.3
2002,9,BS-ICI-BAL,Industrial confidence indicator,0.5
2002,9,BS-RCI-BAL,Retail confidence indicator,23.2
2002,9,BS-SCI-BAL,Services confidence indicator,37.7
2002,10,BS-CCI-BAL,Construction confidence indicator,-5.3
2002,10,BS-CSMCI-BAL,Consumer confidence indicator,-10.3
2002,10,BS-ESI-I,Economic sentiment indicator,107.0
2002,10,BS-ICI-BAL,Industrial confidence indicator,4.5
2002,10,BS-RCI-BAL,Retail confidence indicator,18.9
2002,10,BS-SCI-BAL,Services confidence indicator,41.6
2002,11,BS-CCI-BAL,Construction confidence indicator,-3.6
2002,11,BS-CSMCI-BAL,Consumer confidence indicator,-7.7
2002,11,BS-ESI-I,Economic sentiment indicator,107.7
2002,11,BS-ICI-BAL,Industrial confidence indicator,1.6
2002,11,BS-RCI-BAL,Retail confidence indicator,19.4
2002,11,BS-SCI-BAL,Services confidence indicator,45.5
2002,12,BS-CCI-BAL,Construction confidence indicator,-1.8
2002,12,BS-CSMCI-BAL,Consumer confidence indicator,-8.5
2002,12,BS-ESI-I,Economic sentiment indicator,108.4
2002,12,BS-ICI-BAL,Industrial confidence indicator,1.5
2002,12,BS-RCI-BAL,Retail confidence indicator,20.5
2002,12,BS-SCI-BAL,Services confidence indicator,46.5
2003,1,BS-CCI-BAL,Construction confidence indicator,-8.0
2003,1,BS-CSMCI-BAL,Consumer confidence indicator,-7.9
2003,1,BS-ESI-I,Economic sentiment indicator,107.5
2003,1,BS-ICI-BAL,Industrial confidence indicator,3.9
2003,1,BS-RCI-BAL,Retail confidence indicator,20.4
2003,1,BS-SCI-BAL,Services confidence indicator,41.7
2003,2,BS-CCI-BAL,Construction confidence indicator,-3.6
2003,2,BS-CSMCI-BAL,Consumer confidence indicator,-9.0
2003,2,BS-ESI-I,Economic sentiment indicator,105.9
2003,2,BS-ICI-BAL,Industrial confidence indicator,4.3
2003,2,BS-RCI-BAL,Retail confidence indicator,19.9
2003,2,BS-SCI-BAL,Services confidence indicator,40.8
2003,3,BS-CCI-BAL,Construction confidence indicator,0.0
2003,3,BS-CSMCI-BAL,Consumer confidence indicator,-7.9
2003,3,BS-ESI-I,Economic sentiment indicator,107.5
2003,3,BS-ICI-BAL,Industrial confidence indicator,5.2
2003,3,BS-RCI-BAL,Retail confidence indicator,18.0
2003,3,BS-SCI-BAL,Services confidence indicator,41.5
2003,4,BS-CCI-BAL,Construction confidence indicator,-4.6
2003,4,BS-CSMCI-BAL,Consumer confidence indicator,-8.3
2003,4,BS-ESI-I,Economic sentiment indicator,110.3
2003,4,BS-ICI-BAL,Industrial confidence indicator,8.7
2003,4,BS-RCI-BAL,Retail confidence indicator,20.1
2003,4,BS-SCI-BAL,Services confidence indicator,43.7
2003,5,BS-CCI-BAL,Construction confidence indicator,-7.6
2003,5,BS-CSMCI-BAL,Consumer confidence indicator,-10.9
2003,5,BS-ESI-I,Economic sentiment indicator,106.5
2003,5,BS-ICI-BAL,Industrial confidence indicator,5.5
2003,5,BS-RCI-BAL,Retail confidence indicator,22.6
2003,5,BS-SCI-BAL,Services confidence indicator,40.6
2003,6,BS-CCI-BAL,Construction confidence indicator,-5.2
2003,6,BS-CSMCI-BAL,Consumer confidence indicator,-9.7
2003,6,BS-ESI-I,Economic sentiment indicator,108.9
2003,6,BS-ICI-BAL,Industrial confidence indicator,3.8
2003,6,BS-RCI-BAL,Retail confidence indicator,18.9
2003,6,BS-SCI-BAL,Services confidence indicator,44.3
2003,7,BS-CCI-BAL,Construction confidence indicator,-6.3
2003,7,BS-CSMCI-BAL,Consumer confidence indicator,-13.2
2003,7,BS-ESI-I,Economic sentiment indicator,104.9
2003,7,BS-ICI-BAL,Industrial confidence indicator,1.9
2003,7,BS-RCI-BAL,Retail confidence indicator,18.8
2003,7,BS-SCI-BAL,Services confidence indicator,41.1
2003,8,BS-CCI-BAL,Construction confidence indicator,-3.5
2003,8,BS-CSMCI-BAL,Consumer confidence indicator,-13.8
2003,8,BS-ESI-I,Economic sentiment indicator,103.7
2003,8,BS-ICI-BAL,Industrial confidence indicator,0.0
2003,8,BS-RCI-BAL,Retail confidence indicator,19.0
2003,8,BS-SCI-BAL,Services confidence indicator,43.8
2003,9,BS-CCI-BAL,Construction confidence indicator,-6.9
2003,9,BS-CSMCI-BAL,Consumer confidence indicator,-8.0
2003,9,BS-ESI-I,Economic sentiment indicator,105.1
2003,9,BS-ICI-BAL,Industrial confidence indicator,-0.9
2003,9,BS-RCI-BAL,Retail confidence indicator,18.2
2003,9,BS-SCI-BAL,Services confidence indicator,42.4
2003,10,BS-CCI-BAL,Construction confidence indicator,-8.7
2003,10,BS-CSMCI-BAL,Consumer confidence indicator,-18.1
2003,10,BS-ESI-I,Economic sentiment indicator,105.5
2003,10,BS-ICI-BAL,Industrial confidence indicator,4.8
2003,10,BS-RCI-BAL,Retail confidence indicator,19.1
2003,10,BS-SCI-BAL,Services confidence indicator,43.0
2003,11,BS-CCI-BAL,Construction confidence indicator,-10.3
2003,11,BS-CSMCI-BAL,Consumer confidence indicator,-15.3
2003,11,BS-ESI-I,Economic sentiment indicator,113.8
2003,11,BS-ICI-BAL,Industrial confidence indicator,11.5
2003,11,BS-RCI-BAL,Retail confidence indicator,21.0
2003,11,BS-SCI-BAL,Services confidence indicator,53.8
2003,12,BS-CCI-BAL,Construction confidence indicator,-9.6
2003,12,BS-CSMCI-BAL,Consumer confidence indicator,-17.1
2003,12,BS-ESI-I,Economic sentiment indicator,106.8
2003,12,BS-ICI-BAL,Industrial confidence indicator,7.9
2003,12,BS-RCI-BAL,Retail confidence indicator,20.0
2003,12,BS-SCI-BAL,Services confidence indicator,42.9
2004,1,BS-CCI-BAL,Construction confidence indicator,-5.2
2004,1,BS-CSMCI-BAL,Consumer confidence indicator,-16.7
2004,1,BS-ESI-I,Economic sentiment indicator,107.4
2004,1,BS-ICI-BAL,Industrial confidence indicator,6.3
2004,1,BS-RCI-BAL,Retail confidence indicator,17.9
2004,1,BS-SCI-BAL,Services confidence indicator,43.8
2004,2,BS-CCI-BAL,Construction confidence indicator,-3.8
2004,2,BS-CSMCI-BAL,Consumer confidence indicator,-20.2
2004,2,BS-ESI-I,Economic sentiment indicator,103.9
2004,2,BS-ICI-BAL,Industrial confidence indicator,5.7
2004,2,BS-RCI-BAL,Retail confidence indicator,7.2
2004,2,BS-SCI-BAL,Services confidence indicator,40.9
2004,3,BS-CCI-BAL,Construction confidence indicator,-4.9
2004,3,BS-CSMCI-BAL,Consumer confidence indicator,-19.2
2004,3,BS-ESI-I,Economic sentiment indicator,104.0
2004,3,BS-ICI-BAL,Industrial confidence indicator,7.8
2004,3,BS-RCI-BAL,Retail confidence indicator,17.2
2004,3,BS-SCI-BAL,Services confidence indicator,36.2
2004,4,BS-CCI-BAL,Construction confidence indicator,-3.6
2004,4,BS-CSMCI-BAL,Consumer confidence indicator,-18.6
2004,4,BS-ESI-I,Economic sentiment indicator,107.6
2004,4,BS-ICI-BAL,Industrial confidence indicator,9.5
2004,4,BS-RCI-BAL,Retail confidence indicator,19.7
2004,4,BS-SCI-BAL,Services confidence indicator,42.6
2004,5,BS-CCI-BAL,Construction confidence indicator,0.3
2004,5,BS-CSMCI-BAL,Consumer confidence indicator,-12.7
2004,5,BS-ESI-I,Economic sentiment indicator,108.4
2004,5,BS-ICI-BAL,Industrial confidence indicator,7.1
2004,5,BS-RCI-BAL,Retail confidence indicator,16.1
2004,5,BS-SCI-BAL,Services confidence indicator,44.6
2004,6,BS-CCI-BAL,Construction confidence indicator,0.7
2004,6,BS-CSMCI-BAL,Consumer confidence indicator,-15.8
2004,6,BS-ESI-I,Economic sentiment indicator,111.2
2004,6,BS-ICI-BAL,Industrial confidence indicator,12.6
2004,6,BS-RCI-BAL,Retail confidence indicator,17.0
2004,6,BS-SCI-BAL,Services confidence indicator,45.3
2004,7,BS-CCI-BAL,Construction confidence indicator,-6.5
2004,7,BS-CSMCI-BAL,Consumer confidence indicator,-8.2
2004,7,BS-ESI-I,Economic sentiment indicator,112.5
2004,7,BS-ICI-BAL,Industrial confidence indicator,10.2
2004,7,BS-RCI-BAL,Retail confidence indicator,18.1
2004,7,BS-SCI-BAL,Services confidence indicator,45.8
2004,8,BS-CCI-BAL,Construction confidence indicator,-5.2
2004,8,BS-CSMCI-BAL,Consumer confidence indicator,-12.3
2004,8,BS-ESI-I,Economic sentiment indicator,110.4
2004,8,BS-ICI-BAL,Industrial confidence indicator,9.1
2004,8,BS-RCI-BAL,Retail confidence indicator,16.0
2004,8,BS-SCI-BAL,Services confidence indicator,46.1
2004,9,BS-CCI-BAL,Construction confidence indicator,-10.0
2004,9,BS-CSMCI-BAL,Consumer confidence indicator,-14.0
2004,9,BS-ESI-I,Economic sentiment indicator,109.8
2004,9,BS-ICI-BAL,Industrial confidence indicator,12.2
2004,9,BS-RCI-BAL,Retail confidence indicator,23.7
2004,9,BS-SCI-BAL,Services confidence indicator,42.9
2004,10,BS-CCI-BAL,Construction confidence indicator,-8.2
2004,10,BS-CSMCI-BAL,Consumer confidence indicator,-13.7
2004,10,BS-ESI-I,Economic sentiment indicator,108.5
2004,10,BS-ICI-BAL,Industrial confidence indicator,10.6
2004,10,BS-RCI-BAL,Retail confidence indicator,24.0
2004,10,BS-SCI-BAL,Services confidence indicator,40.9
2004,11,BS-CCI-BAL,Construction confidence indicator,-5.3
2004,11,BS-CSMCI-BAL,Consumer confidence indicator,-11.0
2004,11,BS-ESI-I,Economic sentiment indicator,109.9
2004,11,BS-ICI-BAL,Industrial confidence indicator,14.1
2004,11,BS-RCI-BAL,Retail confidence indicator,19.5
2004,11,BS-SCI-BAL,Services confidence indicator,38.5
2004,12,BS-CCI-BAL,Construction confidence indicator,5.4
2004,12,BS-CSMCI-BAL,Consumer confidence indicator,-7.6
2004,12,BS-ESI-I,Economic sentiment indicator,112.6
2004,12,BS-ICI-BAL,Industrial confidence indicator,14.0
2004,12,BS-RCI-BAL,Retail confidence indicator,17.5
2004,12,BS-SCI-BAL,Services confidence indicator,40.3
2005,1,BS-CCI-BAL,Construction confidence indicator,3.3
2005,1,BS-CSMCI-BAL,Consumer confidence indicator,-6.8
2005,1,BS-ESI-I,Economic sentiment indicator,108.7
2005,1,BS-ICI-BAL,Industrial confidence indicator,10.1
2005,1,BS-RCI-BAL,Retail confidence indicator,20.4
2005,1,BS-SCI-BAL,Services confidence indicator,36.7
2005,2,BS-CCI-BAL,Construction confidence indicator,-6.2
2005,2,BS-CSMCI-BAL,Consumer confidence indicator,-6.1
2005,2,BS-ESI-I,Economic sentiment indicator,108.7
2005,2,BS-ICI-BAL,Industrial confidence indicator,7.7
2005,2,BS-RCI-BAL,Retail confidence indicator,21.2
2005,2,BS-SCI-BAL,Services confidence indicator,38.8
2005,3,BS-CCI-BAL,Construction confidence indicator,-4.7
2005,3,BS-CSMCI-BAL,Consumer confidence indicator,-7.8
2005,3,BS-ESI-I,Economic sentiment indicator,107.2
2005,3,BS-ICI-BAL,Industrial confidence indicator,6.3
2005,3,BS-RCI-BAL,Retail confidence indicator,17.5
2005,3,BS-SCI-BAL,Services confidence indicator,38.3
2005,4,BS-CCI-BAL,Construction confidence indicator,-3.1
2005,4,BS-CSMCI-BAL,Consumer confidence indicator,-6.1
2005,4,BS-ESI-I,Economic sentiment indicator,106.1
2005,4,BS-ICI-BAL,Industrial confidence indicator,4.1
2005,4,BS-RCI-BAL,Retail confidence indicator,14.6
2005,4,BS-SCI-BAL,Services confidence indicator,38.5
2005,5,BS-CCI-BAL,Construction confidence indicator,-2.7
2005,5,BS-CSMCI-BAL,Consumer confidence indicator,-6.5
2005,5,BS-ESI-I,Economic sentiment indicator,109.2
2005,5,BS-ICI-BAL,Industrial confidence indicator,7.3
2005,5,BS-RCI-BAL,Retail confidence indicator,17.4
2005,5,BS-SCI-BAL,Services confidence indicator,44.9
2005,6,BS-CCI-BAL,Construction confidence indicator,-4.8
2005,6,BS-CSMCI-BAL,Consumer confidence indicator,-3.6
2005,6,BS-ESI-I,Economic sentiment indicator,107.5
2005,6,BS-ICI-BAL,Industrial confidence indicator,6.7
2005,6,BS-RCI-BAL,Retail confidence indicator,19.4
2005,6,BS-SCI-BAL,Services confidence indicator,40.1
2005,7,BS-CCI-BAL,Construction confidence indicator,-2.9
2005,7,BS-CSMCI-BAL,Consumer confidence indicator,-3.2
2005,7,BS-ESI-I,Economic sentiment indicator,111.6
2005,7,BS-ICI-BAL,Industrial confidence indicator,9.7
2005,7,BS-RCI-BAL,Retail confidence indicator,19.4
2005,7,BS-SCI-BAL,Services confidence indicator,42.6
2005,8,BS-CCI-BAL,Construction confidence indicator,-6.1
2005,8,BS-CSMCI-BAL,Consumer confidence indicator,-6.2
2005,8,BS-ESI-I,Economic sentiment indicator,107.6
2005,8,BS-ICI-BAL,Industrial confidence indicator,5.6
2005,8,BS-RCI-BAL,Retail confidence indicator,18.3
2005,8,BS-SCI-BAL,Services confidence indicator,43.8
2005,9,BS-CCI-BAL,Construction confidence indicator,-3.2
2005,9,BS-CSMCI-BAL,Consumer confidence indicator,-6.3
2005,9,BS-ESI-I,Economic sentiment indicator,109.3
2005,9,BS-ICI-BAL,Industrial confidence indicator,5.2
2005,9,BS-RCI-BAL,Retail confidence indicator,18.7
2005,9,BS-SCI-BAL,Services confidence indicator,47.1
2005,10,BS-CCI-BAL,Construction confidence indicator,-1.2
2005,10,BS-CSMCI-BAL,Consumer confidence indicator,-7.2
2005,10,BS-ESI-I,Economic sentiment indicator,110.8
2005,10,BS-ICI-BAL,Industrial confidence indicator,10.4
2005,10,BS-RCI-BAL,Retail confidence indicator,20.2
2005,10,BS-SCI-BAL,Services confidence indicator,42.1
2005,11,BS-CCI-BAL,Construction confidence indicator,-2.6
2005,11,BS-CSMCI-BAL,Consumer confidence indicator,-2.1
2005,11,BS-ESI-I,Economic sentiment indicator,110.6
2005,11,BS-ICI-BAL,Industrial confidence indicator,9.7
2005,11,BS-RCI-BAL,Retail confidence indicator,21.7
2005,11,BS-SCI-BAL,Services confidence indicator,40.8
2005,12,BS-CCI-BAL,Construction confidence indicator,-5.9
2005,12,BS-CSMCI-BAL,Consumer confidence indicator,-6.3
2005,12,BS-ESI-I,Economic sentiment indicator,112.0
2005,12,BS-ICI-BAL,Industrial confidence indicator,11.5
2005,12,BS-RCI-BAL,Retail confidence indicator,26.1
2005,12,BS-SCI-BAL,Services confidence indicator,44.3
2006,1,BS-CCI-BAL,Construction confidence indicator,-8.8
2006,1,BS-CSMCI-BAL,Consumer confidence indicator,-2.3
2006,1,BS-ESI-I,Economic sentiment indicator,112.6
2006,1,BS-ICI-BAL,Industrial confidence indicator,10.3
2006,1,BS-RCI-BAL,Retail confidence indicator,18.0
2006,1,BS-SCI-BAL,Services confidence indicator,44.7
2006,2,BS-CCI-BAL,Construction confidence indicator,-6.1
2006,2,BS-CSMCI-BAL,Consumer confidence indicator,-3.5
2006,2,BS-ESI-I,Economic sentiment indicator,112.5
2006,2,BS-ICI-BAL,Industrial confidence indicator,8.1
2006,2,BS-RCI-BAL,Retail confidence indicator,20.5
2006,2,BS-SCI-BAL,Services confidence indicator,45.9
2006,3,BS-CCI-BAL,Construction confidence indicator,-5.0
2006,3,BS-CSMCI-BAL,Consumer confidence indicator,-2.0
2006,3,BS-ESI-I,Economic sentiment indicator,113.2
2006,3,BS-ICI-BAL,Industrial confidence indicator,10.2
2006,3,BS-RCI-BAL,Retail confidence indicator,15.4
2006,3,BS-SCI-BAL,Services confidence indicator,43.8
2006,4,BS-CCI-BAL,Construction confidence indicator,-4.0
2006,4,BS-CSMCI-BAL,Consumer confidence indicator,-1.8
2006,4,BS-ESI-I,Economic sentiment indicator,112.2
2006,4,BS-ICI-BAL,Industrial confidence indicator,9.7
2006,4,BS-RCI-BAL,Retail confidence indicator,18.0
2006,4,BS-SCI-BAL,Services confidence indicator,41.7
2006,5,BS-CCI-BAL,Construction confidence indicator,-2.4
2006,5,BS-CSMCI-BAL,Consumer confidence indicator,-2.6
2006,5,BS-ESI-I,Economic sentiment indicator,113.3
2006,5,BS-ICI-BAL,Industrial confidence indicator,10.5
2006,5,BS-RCI-BAL,Retail confidence indicator,18.5
2006,5,BS-SCI-BAL,Services confidence indicator,47.2
2006,6,BS-CCI-BAL,Construction confidence indicator,-2.3
2006,6,BS-CSMCI-BAL,Consumer confidence indicator,-1.7
2006,6,BS-ESI-I,Economic sentiment indicator,114.7
2006,6,BS-ICI-BAL,Industrial confidence indicator,10.8
2006,6,BS-RCI-BAL,Retail confidence indicator,19.7
2006,6,BS-SCI-BAL,Services confidence indicator,50.2
2006,7,BS-CCI-BAL,Construction confidence indicator,1.3
2006,7,BS-CSMCI-BAL,Consumer confidence indicator,-3.5
2006,7,BS-ESI-I,Economic sentiment indicator,114.6
2006,7,BS-ICI-BAL,Industrial confidence indicator,13.0
2006,7,BS-RCI-BAL,Retail confidence indicator,21.8
2006,7,BS-SCI-BAL,Services confidence indicator,45.4
2006,8,BS-CCI-BAL,Construction confidence indicator,1.4
2006,8,BS-CSMCI-BAL,Consumer confidence indicator,-4.1
2006,8,BS-ESI-I,Economic sentiment indicator,116.2
2006,8,BS-ICI-BAL,Industrial confidence indicator,14.2
2006,8,BS-RCI-BAL,Retail confidence indicator,21.0
2006,8,BS-SCI-BAL,Services confidence indicator,46.7
2006,9,BS-CCI-BAL,Construction confidence indicator,1.8
2006,9,BS-CSMCI-BAL,Consumer confidence indicator,-4.3
2006,9,BS-ESI-I,Economic sentiment indicator,114.0
2006,9,BS-ICI-BAL,Industrial confidence indicator,10.3
2006,9,BS-RCI-BAL,Retail confidence indicator,19.7
2006,9,BS-SCI-BAL,Services confidence indicator,46.0
2006,10,BS-CCI-BAL,Construction confidence indicator,2.0
2006,10,BS-CSMCI-BAL,Consumer confidence indicator,-3.8
2006,10,BS-ESI-I,Economic sentiment indicator,115.3
2006,10,BS-ICI-BAL,Industrial confidence indicator,14.2
2006,10,BS-RCI-BAL,Retail confidence indicator,20.6
2006,10,BS-SCI-BAL,Services confidence indicator,43.7
2006,11,BS-CCI-BAL,Construction confidence indicator,-1.5
2006,11,BS-CSMCI-BAL,Consumer confidence indicator,-4.8
2006,11,BS-ESI-I,Economic sentiment indicator,117.5
2006,11,BS-ICI-BAL,Industrial confidence indicator,17.2
2006,11,BS-RCI-BAL,Retail confidence indicator,20.6
2006,11,BS-SCI-BAL,Services confidence indicator,46.8
2006,12,BS-CCI-BAL,Construction confidence indicator,0.0
2006,12,BS-CSMCI-BAL,Consumer confidence indicator,-2.8
2006,12,BS-ESI-I,Economic sentiment indicator,117.1
2006,12,BS-ICI-BAL,Industrial confidence indicator,17.7
2006,12,BS-RCI-BAL,Retail confidence indicator,20.0
2006,12,BS-SCI-BAL,Services confidence indicator,45.9
2007,1,BS-CCI-BAL,Construction confidence indicator,-3.8
2007,1,BS-CSMCI-BAL,Consumer confidence indicator,-3.6
2007,1,BS-ESI-I,Economic sentiment indicator,115.6
2007,1,BS-ICI-BAL,Industrial confidence indicator,14.2
2007,1,BS-RCI-BAL,Retail confidence indicator,25.1
2007,1,BS-SCI-BAL,Services confidence indicator,48.8
2007,2,BS-CCI-BAL,Construction confidence indicator,-0.4
2007,2,BS-CSMCI-BAL,Consumer confidence indicator,-2.3
2007,2,BS-ESI-I,Economic sentiment indicator,117.2
2007,2,BS-ICI-BAL,Industrial confidence indicator,12.6
2007,2,BS-RCI-BAL,Retail confidence indicator,19.1
2007,2,BS-SCI-BAL,Services confidence indicator,52.2
2007,3,BS-CCI-BAL,Construction confidence indicator,-2.1
2007,3,BS-CSMCI-BAL,Consumer confidence indicator,-2.7
2007,3,BS-ESI-I,Economic sentiment indicator,115.3
2007,3,BS-ICI-BAL,Industrial confidence indicator,15.5
2007,3,BS-RCI-BAL,Retail confidence indicator,22.4
2007,3,BS-SCI-BAL,Services confidence indicator,45.4
2007,4,BS-CCI-BAL,Construction confidence indicator,-0.3
2007,4,BS-CSMCI-BAL,Consumer confidence indicator,-6.7
2007,4,BS-ESI-I,Economic sentiment indicator,115.1
2007,4,BS-ICI-BAL,Industrial confidence indicator,14.7
2007,4,BS-RCI-BAL,Retail confidence indicator,24.4
2007,4,BS-SCI-BAL,Services confidence indicator,44.4
2007,5,BS-CCI-BAL,Construction confidence indicator,-2.7
2007,5,BS-CSMCI-BAL,Consumer confidence indicator,-4.2
2007,5,BS-ESI-I,Economic sentiment indicator,117.5
2007,5,BS-ICI-BAL,Industrial confidence indicator,17.0
2007,5,BS-RCI-BAL,Retail confidence indicator,23.1
2007,5,BS-SCI-BAL,Services confidence indicator,47.3
2007,6,BS-CCI-BAL,Construction confidence indicator,-1.9
2007,6,BS-CSMCI-BAL,Consumer confidence indicator,-4.7
2007,6,BS-ESI-I,Economic sentiment indicator,116.2
2007,6,BS-ICI-BAL,Industrial confidence indicator,17.2
2007,6,BS-RCI-BAL,Retail confidence indicator,24.5
2007,6,BS-SCI-BAL,Services confidence indicator,44.5
2007,7,BS-CCI-BAL,Construction confidence indicator,-1.2
2007,7,BS-CSMCI-BAL,Consumer confidence indicator,-5.5
2007,7,BS-ESI-I,Economic sentiment indicator,114.4
2007,7,BS-ICI-BAL,Industrial confidence indicator,16.6
2007,7,BS-RCI-BAL,Retail confidence indicator,25.1
2007,7,BS-SCI-BAL,Services confidence indicator,43.5
2007,8,BS-CCI-BAL,Construction confidence indicator,-2.4
2007,8,BS-CSMCI-BAL,Consumer confidence indicator,-3.2
2007,8,BS-ESI-I,Economic sentiment indicator,115.5
2007,8,BS-ICI-BAL,Industrial confidence indicator,15.8
2007,8,BS-RCI-BAL,Retail confidence indicator,25.8
2007,8,BS-SCI-BAL,Services confidence indicator,44.1
2007,9,BS-CCI-BAL,Construction confidence indicator,-1.5
2007,9,BS-CSMCI-BAL,Consumer confidence indicator,-6.6
2007,9,BS-ESI-I,Economic sentiment indicator,114.8
2007,9,BS-ICI-BAL,Industrial confidence indicator,13.9
2007,9,BS-RCI-BAL,Retail confidence indicator,28.9
2007,9,BS-SCI-BAL,Services confidence indicator,47.0
2007,10,BS-CCI-BAL,Construction confidence indicator,-2.1
2007,10,BS-CSMCI-BAL,Consumer confidence indicator,-7.7
2007,10,BS-ESI-I,Economic sentiment indicator,116.2
2007,10,BS-ICI-BAL,Industrial confidence indicator,17.5
2007,10,BS-RCI-BAL,Retail confidence indicator,29.8
2007,10,BS-SCI-BAL,Services confidence indicator,45.1
2007,11,BS-CCI-BAL,Construction confidence indicator,1.5
2007,11,BS-CSMCI-BAL,Consumer confidence indicator,-14.2
2007,11,BS-ESI-I,Economic sentiment indicator,115.5
2007,11,BS-ICI-BAL,Industrial confidence indicator,16.7
2007,11,BS-RCI-BAL,Retail confidence indicator,30.1
2007,11,BS-SCI-BAL,Services confidence indicator,47.3
2007,12,BS-CCI-BAL,Construction confidence indicator,4.7
2007,12,BS-CSMCI-BAL,Consumer confidence indicator,-17.1
2007,12,BS-ESI-I,Economic sentiment indicator,112.5
2007,12,BS-ICI-BAL,Industrial confidence indicator,18.2
2007,12,BS-RCI-BAL,Retail confidence indicator,30.2
2007,12,BS-SCI-BAL,Services confidence indicator,40.9
2008,1,BS-CCI-BAL,Construction confidence indicator,2.0
2008,1,BS-CSMCI-BAL,Consumer confidence indicator,-13.4
2008,1,BS-ESI-I,Economic sentiment indicator,114.6
2008,1,BS-ICI-BAL,Industrial confidence indicator,17.1
2008,1,BS-RCI-BAL,Retail confidence indicator,27.9
2008,1,BS-SCI-BAL,Services confidence indicator,45.9
2008,2,BS-CCI-BAL,Construction confidence indicator,2.3
2008,2,BS-CSMCI-BAL,Consumer confidence indicator,-9.6
2008,2,BS-ESI-I,Economic sentiment indicator,115.2
2008,2,BS-ICI-BAL,Industrial confidence indicator,14.3
2008,2,BS-RCI-BAL,Retail confidence indicator,26.6
2008,2,BS-SCI-BAL,Services confidence indicator,49.2
2008,3,BS-CCI-BAL,Construction confidence indicator,2.4
2008,3,BS-CSMCI-BAL,Consumer confidence indicator,-6.2
2008,3,BS-ESI-I,Economic sentiment indicator,113.5
2008,3,BS-ICI-BAL,Industrial confidence indicator,12.3
2008,3,BS-RCI-BAL,Retail confidence indicator,25.6
2008,3,BS-SCI-BAL,Services confidence indicator,43.7
2008,4,BS-CCI-BAL,Construction confidence indicator,0.9
2008,4,BS-CSMCI-BAL,Consumer confidence indicator,-6.6
2008,4,BS-ESI-I,Economic sentiment indicator,112.3
2008,4,BS-ICI-BAL,Industrial confidence indicator,12.0
2008,4,BS-RCI-BAL,Retail confidence indicator,27.0
2008,4,BS-SCI-BAL,Services confidence indicator,43.0
2008,5,BS-CCI-BAL,Construction confidence indicator,2.8
2008,5,BS-CSMCI-BAL,Consumer confidence indicator,-9.0
2008,5,BS-ESI-I,Economic sentiment indicator,109.4
2008,5,BS-ICI-BAL,Industrial confidence indicator,9.2
2008,5,BS-RCI-BAL,Retail confidence indicator,24.8
2008,5,BS-SCI-BAL,Services confidence indicator,37.8
2008,6,BS-CCI-BAL,Construction confidence indicator,3.1
2008,6,BS-CSMCI-BAL,Consumer confidence indicator,-15.1
2008,6,BS-ESI-I,Economic sentiment indicator,105.4
2008,6,BS-ICI-BAL,Industrial confidence indicator,7.2
2008,6,BS-RCI-BAL,Retail confidence indicator,22.9
2008,6,BS-SCI-BAL,Services confidence indicator,37.0
2008,7,BS-CCI-BAL,Construction confidence indicator,0.7
2008,7,BS-CSMCI-BAL,Consumer confidence indicator,-11.0
2008,7,BS-ESI-I,Economic sentiment indicator,106.0
2008,7,BS-ICI-BAL,Industrial confidence indicator,5.7
2008,7,BS-RCI-BAL,Retail confidence indicator,23.5
2008,7,BS-SCI-BAL,Services confidence indicator,36.2
2008,8,BS-CCI-BAL,Construction confidence indicator,0.4
2008,8,BS-CSMCI-BAL,Consumer confidence indicator,-8.3
2008,8,BS-ESI-I,Economic sentiment indicator,103.6
2008,8,BS-ICI-BAL,Industrial confidence indicator,2.3
2008,8,BS-RCI-BAL,Retail confidence indicator,21.4
2008,8,BS-SCI-BAL,Services confidence indicator,33.6
2008,9,BS-CCI-BAL,Construction confidence indicator,0.4
2008,9,BS-CSMCI-BAL,Consumer confidence indicator,-8.7
2008,9,BS-ESI-I,Economic sentiment indicator,100.6
2008,9,BS-ICI-BAL,Industrial confidence indicator,-5.5
2008,9,BS-RCI-BAL,Retail confidence indicator,24.9
2008,9,BS-SCI-BAL,Services confidence indicator,34.1
2008,10,BS-CCI-BAL,Construction confidence indicator,-2.9
2008,10,BS-CSMCI-BAL,Consumer confidence indicator,-13.6
