origin,as_of,band,config,prediction,n_train,train_start,train_end,last_training_target,last_training_release,status
2016-04,2016-05-09 23:59:00,0,a3_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,0,a30_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,0,a30_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,0,a300_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,0,a300_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-04,2016-05-09 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a3_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a3_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a30_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a30_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a300_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,0,a300_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-05,2016-06-08 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a3_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a3_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a30_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a30_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a300_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,0,a300_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-06,2016-07-11 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,0,a3_w60,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,0,a3_wexpanding,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,0,a30_w60,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,0,a30_wexpanding,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,0,a300_w60,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,0,a300_wexpanding,,1,2016-03,2016-03,2016-06,2016-07-12 09:00:00,insufficient_history
2016-07,2016-08-08 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-07,2016-08-08 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,0,a3_w60,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,0,a3_wexpanding,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,0,a30_w60,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,0,a30_wexpanding,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,0,a300_w60,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,0,a300_wexpanding,,2,2016-03,2016-04,2016-07,2016-08-09 09:00:00,insufficient_history
2016-08,2016-09-08 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-08,2016-09-08 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,0,a3_w60,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,0,a3_wexpanding,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,0,a30_w60,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,0,a30_wexpanding,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,0,a300_w60,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,0,a300_wexpanding,,3,2016-03,2016-05,2016-08,2016-09-09 09:00:00,insufficient_history
2016-09,2016-10-09 23:59:00,1,a3_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,1,a3_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,1,a30_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,1,a30_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,1,a300_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,1,a300_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-09,2016-10-09 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,0,a3_w60,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,0,a3_wexpanding,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,0,a30_w60,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,0,a30_wexpanding,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,0,a300_w60,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,0,a300_wexpanding,,4,2016-03,2016-06,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a3_w60,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a3_wexpanding,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a30_w60,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a30_wexpanding,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a300_w60,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,1,a300_wexpanding,,1,2016-03,2016-03,2016-09,2016-10-10 09:00:00,insufficient_history
2016-10,2016-11-08 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-10,2016-11-08 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,0,a3_w60,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,0,a3_wexpanding,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,0,a30_w60,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,0,a30_wexpanding,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,0,a300_w60,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,0,a300_wexpanding,,5,2016-03,2016-07,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a3_w60,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a3_wexpanding,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a30_w60,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a30_wexpanding,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a300_w60,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,1,a300_wexpanding,,2,2016-03,2016-04,2016-10,2016-11-09 09:00:00,insufficient_history
2016-11,2016-12-08 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-11,2016-12-08 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,0,a3_w60,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,0,a3_wexpanding,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,0,a30_w60,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,0,a30_wexpanding,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,0,a300_w60,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,0,a300_wexpanding,,6,2016-03,2016-08,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a3_w60,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a3_wexpanding,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a30_w60,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a30_wexpanding,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a300_w60,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,1,a300_wexpanding,,3,2016-03,2016-05,2016-11,2016-12-09 09:00:00,insufficient_history
2016-12,2017-01-09 23:59:00,2,a3_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,2,a3_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,2,a30_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,2,a30_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,2,a300_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,2,a300_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2016-12,2017-01-09 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,0,a3_w60,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,0,a3_wexpanding,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,0,a30_w60,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,0,a30_wexpanding,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,0,a300_w60,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,0,a300_wexpanding,,7,2016-03,2016-09,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a3_w60,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a3_wexpanding,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a30_w60,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a30_wexpanding,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a300_w60,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,1,a300_wexpanding,,4,2016-03,2016-06,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a3_w60,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a3_wexpanding,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a30_w60,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a30_wexpanding,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a300_w60,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,2,a300_wexpanding,,1,2016-03,2016-03,2016-12,2017-01-10 09:00:00,insufficient_history
2017-01,2017-02-09 23:59:00,3,a3_w60,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,3,a3_wexpanding,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,3,a30_w60,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,3,a30_wexpanding,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,3,a300_w60,,0,,,,,insufficient_history
2017-01,2017-02-09 23:59:00,3,a300_wexpanding,,0,,,,,insufficient_history
2017-02,2017-03-08 23:59:00,0,a3_w60,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,0,a3_wexpanding,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,0,a30_w60,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,0,a30_wexpanding,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,0,a300_w60,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,0,a300_wexpanding,,8,2016-03,2016-10,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a3_w60,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a3_wexpanding,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a30_w60,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a30_wexpanding,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a300_w60,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,1,a300_wexpanding,,5,2016-03,2016-07,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a3_w60,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a3_wexpanding,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a30_w60,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a30_wexpanding,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a300_w60,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,2,a300_wexpanding,,2,2016-03,2016-04,2017-01,2017-02-10 09:00:00,insufficient_history
2017-02,2017-03-08 23:59:00,3,a3_w60,,0,,,,,insufficient_history
