period,HARD_BASE,HARD_HALF,HARD_FULL,contrib_core,contrib_food,contrib_alcohol_tobacco,contrib_administered,contrib_fuel,contrib_wedge,ready
2019-02,0.32466825269243893,0.3530508747019689,0.38143349671149884,0.18445707758056976,0.11442576773196374,0.006910846275000001,0.007303811248456887,-0.041821774025905215,0.05339252388235379,True
2019-03,0.1020120163032545,0.09870784383261076,0.09540367136196702,0.023895649949293326,0.027916662547658642,0.048375923925,0.01435372449678358,0.03244097671787357,-0.04497092133335462,True
2019-04,0.3933907380842003,0.4374098996777044,0.4814290612712085,0.20049052898489564,0.008171485366865905,0.05989400105000001,0.014768668307319967,0.12096221096328856,-0.010896156588169796,True
2019-05,0.22949725353661662,0.2421291355265408,0.25476101751646496,0.05745637158543759,0.020525375116008656,0.013821692549999999,0.014679014287885348,0.08757839948911594,0.03543640050816908,True
2019-06,0.1382362388250432,0.09075079845485783,0.04326535808467244,0.09619146125492138,0.04258780908570624,-0.00460723085,0.0,-0.002420898744511298,0.006485098078926884,True
2019-07,0.4505815371932018,0.46663828395261703,0.48269503071203224,0.3679532496083144,0.058068317278547325,0.050679539350000004,0.007388281358938555,-0.037670072282528076,0.004162221879929616,True
2019-08,0.04559178890186602,0.054830184045735045,0.06406857918960407,0.14066316316897698,-0.06290866699942169,-0.03225061595,0.0,-0.015034897502442893,0.015122806184753626,True
2019-09,-0.30884950509178305,-0.3142866864939304,-0.31972386789607765,-0.28653165660317076,-0.016269017697708058,0.025339769675000002,0.014644475161000956,-0.013555085963898851,-0.032477989663006315,True
2019-10,0.24466378778068937,0.33048183500416384,0.41629988222763836,0.1194408156140184,0.11261224482774788,0.011518077125,0.0,0.0023649300761288488,-0.0012722798622057676,True
2019-11,0.14152515983061809,0.1741787327326394,0.2068323056346607,0.0607849946663678,0.11267138505743286,-0.006910846274999999,0.0,-0.01711763710092031,-0.007902736517262256,True
2019-12,0.03600060720128776,0.05205387072490503,0.06810713424852229,0.05372615423389047,0.06317385478960745,-0.0460723085,0.0,-0.01485043088637205,-0.019976662435838108,False
2020-01,0.8783533841459594,0.8973946228858971,0.9164358616258349,0.19884877870013692,0.22199877228097653,0.214236234525,0.21337474219040023,0.01886451969162188,0.011030336757823847,True
2020-02,0.31032995798794366,0.32611638590240666,0.3419028138168697,0.2121897053207223,0.11233957160354668,-0.01565516538,0.014224982812693349,-0.04763734873407365,0.034868212365054996,True
