date,seasadj
2016-01,
2016-02,-4.585144565321608
2016-03,0.920077025307009
2016-04,2.7058432557783396
2016-05,2.255375480333588
2016-06,3.192215905593554
2016-07,0.8366369626376491
2016-08,-1.1176566514019104
2016-09,-0.05717180609797756
2016-10,0.40989424563586674
2016-11,0.5145645622975925
2016-12,2.507394488092296
2017-01,2.8518126998874127
2017-02,1.3033404274233051
2017-03,1.630795190888179
2017-04,-1.6257683844783766
2017-05,-2.694283315831647
2017-06,-2.3589312058393763
2017-07,-1.2943697365322526
2017-08,0.9297602627417412
2017-09,0.8962933684115271
2017-10,0.2423311163971098
2017-11,1.5188928269567636
2017-12,0.49089868234037937
2018-01,0.022607404566343803
2018-02,0.6452909148584096
2018-03,1.0594612461459096
2018-04,0.683124552798664
2018-05,2.824671030517689
2018-06,2.8398610172828187
2018-07,0.14867235291977643
2018-08,0.3175828696028393
2018-09,0.6107862543337061
2018-10,0.4186806220583872
2018-11,-0.4383081116836718
2018-12,-2.0833665528315226
2019-01,-4.585344000762614
2019-02,-1.1291063363345177
2019-03,2.8659040525262247
2019-04,2.8097348282047463
2019-05,2.0230969952741873
2019-06,-0.6315355531141709
2019-07,-1.834699251118499
2019-08,0.102256905010778
2019-09,0.003274010280862605
2019-10,-1.148919768393586
2019-11,-0.6674565234917607
2019-12,0.8457318978525086
2020-01,1.1584887261714805
2020-02,-1.7723763639786227
2020-03,-4.5100237786539825
2020-04,-11.426675415752552
2020-05,-3.4437615582211145
2020-06,2.453368414478696
2020-07,3.268306950807265
2020-08,1.2334062932318535
2020-09,-0.031795321967542645
2020-10,-1.526237140368003
2020-11,-0.16467105556206008
2020-12,2.7050929287482095
2021-01,1.1670560714172051
2021-02,0.4934863478768925
2021-03,6.8800794463912185
2021-04,2.161659055029941
2021-05,1.665215898364636
2021-06,1.0648845408369745
2021-07,1.3172912482823484
2021-08,1.6044812245259
2021-09,1.7942129314539867
2021-10,3.140297295970984
2021-11,5.408312908066049
2021-12,0.9005513073604421
2022-01,-0.2696729347052784
2022-02,2.124618754115626
2022-03,23.053726356449864
2022-04,-4.187790058120577
2022-05,4.263963461013653
2022-06,3.403073549789548
2022-07,-2.0463465434762074
2022-08,-8.570808843457812
2022-09,-1.7903728655173423
2022-10,1.7402234478031353
2022-11,-1.186147301584084
2022-12,-8.000586280050491
2023-01,-1.266545589285939
2023-02,-1.9409113225730579
2023-03,-1.4347539564133371
2023-04,-2.067329679316876
2023-05,-2.817811882083243
2023-06,0.1757544666965094
2023-07,-0.5545067251685687
2023-08,9.995427161448767
2023-09,5.092185381926884
2023-10,-2.8715677631620973
2023-11,-2.6292795623707566
2023-12,-1.9296501021642487
2024-01,0.3807269335261987
2024-02,0.8177682478725856
2024-03,2.0850874017324106
2024-04,1.3782372837088275
2024-05,-0.13747950892949445
2024-06,-4.069140703101237
2024-07,-0.8748707102206654
2024-08,-1.0522277282288162
2024-09,-3.100849740083733
2024-10,-2.8241857886508237
2024-11,1.43614633778677
2024-12,2.9462026246534156
2025-01,3.308630577541538
2025-02,-3.076720524439358
2025-03,-2.7706588822610456
2025-04,-4.491978202152214
2025-05,-0.40606254600086267
2025-06,1.3551648745217415
2025-07,-0.4801781102260927
2025-08,0.1877919641171566
2025-09,1.233593726461213
2025-10,-1.9204388880567969
2025-11,2.1715150810078354
2025-12,0.06474542951642182
2026-01,-1.3578349929682654
2026-02,-2.5463722387891186
2026-03,20.392570920564967
2026-04,5.232037600150674
2026-05,0.9776614580585097
2026-06,-7.837929054243853
2026-07,1.3796498964190107
