origin,gap_last,cum6,d_gap_agri4_1.0,d_cum6_agri4_1.0,d_gap_agri4_3.0,d_cum6_agri4_3.0,d_gap_food_ppi_0.5,d_cum6_food_ppi_0.5,d_gap_food_ppi_1.0,d_cum6_food_ppi_1.0
2020-05,1.8622823222778617,-1.1481270591631276,-0.11212862219638353,0.06912910234409608,-0.3979299721466678,0.2453302397859798,-0.16232606383797776,0.10007663396163435,-0.324959320101331,0.20034265700339027
2020-06,1.8716171890546935,-1.1538821549463782,-0.10775188845197525,0.06643077546712672,-0.38462696828363274,0.23712872354937597,-0.1968509423961966,0.12136177790185454,-0.39986811944059064,0.24652513882259575
2020-07,1.7859031151947988,-1.1010380472767738,-0.08247503099639575,0.050847185552648444,-0.3014907504044122,0.18587390562957562,-0.218248234013946,0.13455355296477456,-0.4384827189615783,0.27033166163518685
2020-08,1.4260340964047924,-0.879172998522022,-0.07070774927912593,0.04359246676443185,-0.24271262722168863,0.14963624557899646,-0.20971431218307024,0.1292922526465572,-0.4109332076306851,0.2533469439866669
2020-09,1.5801264066050686,-0.974173390693225,-0.06462877215593155,0.039844679415714346,-0.21385372334619168,0.13184426632811774,-0.20915081838675986,0.12894484964139774,-0.40672880142549195,0.2507548598143856
2020-10,0.8794430206780326,-0.5421907929607426,-0.07761776031685974,0.047852599912145966,-0.23877391371585843,0.14720796523705354,-0.1867248415584748,0.11511887357068806,-0.35775601646962585,0.22056234877683656
2020-11,1.1385197159635334,-0.7019157501799104,-0.07379537746784903,0.045496039294601,-0.22983462645410047,0.14169675059893005,-0.20506304476254178,0.12642467133462132,-0.39933758277124,0.24619805441725434
2020-12,0.9015526765000583,-0.5558217520341241,-0.06948961308119761,0.042841466170237874,-0.21924796232911492,0.13516990157997988,-0.19567679197417098,0.1206378952472596,-0.3783047701831862,0.23323098654909447
2021-01,-0.33932779137760394,0.20920105106843123,-0.08804004597951653,0.05427810696039409,-0.2552487485124493,0.1573649663527985,-0.1957222743261523,0.12066593585012597,-0.37699379880861705,0.2324227515726221
2021-02,0.7644114245456015,-0.4712719604086378,-0.08075108498729267,0.0497843450596096,-0.25754137844302427,0.15877840964678885,-0.22219689170545998,0.13698796405742503,-0.4481722457246282,0.2763054110146771
2021-03,0.5605944889385712,-0.3456155354472966,-0.05840917901892595,0.03601020002869698,-0.19829946799670295,0.12225481727506693,-0.22873523657079042,0.14101895902109093,-0.4559242680716622,0.28108465770213986
2021-04,-0.08681959494894176,0.05352567923457402,-0.07218716675621195,0.04450455147732525,-0.2216569954522103,0.1366551093177964,-0.22842487869097183,0.140827618387299,-0.4571758853898791,0.2818562999464824
2021-05,0.34895226405522844,-0.21513469355602188,-0.07414195422845032,0.045709709452000535,-0.22757909753610417,0.14030618067701345,-0.22780913800065267,0.14044800433011428,-0.45647967732340167,0.28142707645530274
2021-06,-1.0644190487404215,0.6562314948319701,-0.07063695850327023,0.043548823110445056,-0.20291889579241906,0.12510276894526517,-0.2262595723766423,0.13949267215432515,-0.44812245287276653,0.27627471291917816
2021-07,-1.556573485039777,0.9596526350333732,-0.06818006522014208,0.04203410881278424,-0.18752014674585293,0.11560919203368303,-0.22131331746635352,0.13644322630173567,-0.4313320871795363,0.2659231819214172
2021-08,-0.6496733372142228,0.40053408076177155,-0.06962680083763206,0.04292604463262456,-0.1939453769085746,0.11957044996054145,-0.21865297659100436,0.13480308328526214,-0.42562577977996174,0.2624051514622433
2021-09,0.09582507295961007,-0.05907770153595101,-0.07146747700675127,0.0440608511502194,-0.2022712194808699,0.12470346606300456,-0.21816074374532324,0.13449961380441347,-0.42578257256574015,0.2625018167411219
2021-10,-0.41684699243541234,0.25699288760925904,-0.08337891676124953,0.051404445691246414,-0.23023034658516872,0.1419407184360833,-0.19638348200074462,0.1210735810357374,-0.37539911459757547,0.23143960306091976
2021-11,-1.3476540715571497,0.8308504502440655,-0.08462936014660061,0.05217536418706137,-0.22187580430578668,0.13679000850175493,-0.18627891007394215,0.11484394962505429,-0.35232769360497507,0.21721570026268644
2021-12,-1.199178692452315,0.7393129866003926,-0.09826692868721754,0.06058314493832917,-0.2703432842299647,0.16667099084514614,-0.15541102233981174,0.09581339945400635,-0.2913982616490185,0.1796517236887657
2022-01,-1.3299506015815585,0.8199359757431227,-0.09958261820956027,0.061394288728928714,-0.2718774181664112,0.16761680913689692,-0.13329767634315082,0.08218016532850136,-0.247967409829438,0.15287590372846394
2022-02,-0.00936342826902914,0.005772704403409628,-0.08521591780140103,0.052536986432614244,-0.26699748405174595,0.16460825112345495,-0.1674254965051467,0.10322051636953655,-0.3252955313180661,0.20054993663597323
2022-03,-0.19301285736391494,0.11899553663530912,-0.05911025337454845,0.03644242366554651,-0.19306523961109856,0.11902783113474771,-0.16681159495852094,0.1028420361740735,-0.3210701319475162,0.1979449098389808
2022-04,-1.0486669364969576,0.6465200638156597,-0.07106026191750447,0.043809796486127484,-0.21470156947720342,0.13236697712946965,-0.13799702099766353,0.08507738702987055,-0.26421957823230535,0.16289562742459207
2022-05,-0.6719918896689268,0.4142938279752093,-0.061652941235734726,0.03801003170301248,-0.18470805652525346,0.11387549310068268,-0.12273338582645976,0.07566710999957699,-0.23710763875418717,0.14618067987402616
2022-06,-0.6905545176446738,0.42573798722710265,-0.05874372646684867,0.036216453920998426,-0.17670989511038337,0.10894449771179093,-0.12522931300633655,0.07720588932354777,-0.2442926532452826,0.1506103570819458
2022-07,-0.057337384755164034,0.035349421594965326,-0.0580620745135485,0.035796204508139244,-0.1799222697432813,0.11092497843486843,-0.1419140148153616,0.08749227683410446,-0.27747011653882814,0.1710647978002138
2022-08,0.7712856191141547,-0.47551001212598126,-0.05845060999347329,0.036035742892094325,-0.18272868139963838,0.1126551764415129,-0.15935802074972594,0.09824678757281385,-0.3126240651526966,0.19273777356612476
2022-09,1.0666679639679004,-0.6576179873071144,-0.061906890006000914,0.038166595211829524,-0.1911023771413476,0.11781769479399118,-0.17243910852537214,0.10631148896574616,-0.33919582287685945,0.2091196903612767
2022-10,0.8562164596086652,-0.5278712438053667,-0.0663162533717141,0.04088503877610378,-0.19774510764487663,0.12191304518560175,-0.17492030345954612,0.10784118562285616,-0.34442051974980403,0.2123408001704572
2022-11,1.833716518849337,-1.1305157810606172,-0.0634878347542136,0.03914127312331006,-0.19826861678756558,0.12223579700751963,-0.18887966485613883,0.11644735685497176,-0.3740852629293949,0.23062959233702507
2022-12,2.2912878699621206,-1.4126158919975207,-0.05458081617080168,0.033649952645340875,-0.1784085088125975,0.10999172042944605,-0.20550371171771298,0.12669634961307485,-0.407303485962935,0.2511091620917727
2023-01,1.8472581386318625,-1.1388644078564722,-0.04871735290213075,0.030035033060572536,-0.15756465568963773,0.0971411491162737,-0.21254115707590837,0.13103504807273847,-0.4201741930797511,0.25904416041861356
2023-02,2.3784457893820705,-1.4663501537199888,-0.016829747315688426,0.01037581040257396,-0.07944136195595508,0.048976879706854604,-0.24960707902692736,0.1538867862091673,-0.495787828458512,0.305661185013393
2023-03,1.8692482436627493,-1.1524216619407612,-0.005150153574009497,0.0031751526642500583,-0.042040070511005556,0.025918380873514835,-0.26784531659504385,0.16513095354776242,-0.5325496018037021,0.32832541063349585
2023-04,2.0699893943983847,-1.2761818159679006,0.032159138333184956,-0.019826626971649164,0.07207155329266035,-0.04443327391413354,-0.29075118412427425,0.17925278996821858,-0.5757760172972386,0.35497519230465124
2023-05,0.9577461274091912,-0.5904659199804834,0.03906170367803519,-0.02408216972972621,0.10769051550774678,-0.06639293805809032,-0.29346137347498,0.18092366537297194,-0.5792555217662674,0.35712036287604165
2023-06,1.5142787607668668,-0.9335772560123365,0.07643312865038521,-0.04712225540146131,0.2176234896633047,-0.1341683880059228,-0.31331933397430944,0.19316641799771117,-0.6181510175924849,0.3811000627869684
2023-07,1.413049409479322,-0.8711677298065571,0.09807503667935813,-0.06046484042347389,0.2895185200200663,-0.17849283268571103,-0.32434943787343995,0.1999666547826915,-0.6395725705266353,0.39430679534237933
2023-08,1.2986306134197099,-0.800626698373565,0.1029427042207256,-0.06346583589682309,0.3099154133344455,-0.19106784607490446,-0.3316535794124378,0.20446977573517056,-0.6542948537826659,0.403383320194013
2023-09,1.0841885837917078,-0.6684197317431666,0.09650856983369249,-0.05949908837220008,0.29833524566326797,-0.18392848611112478,-0.32005367415619435,0.19731824723216063,-0.6305140393935514,0.38872206493617334
2023-10,1.0434191634656003,-0.6432847271829851,0.09486155645674055,-0.05848367808651955,0.29366314714314345,-0.18104806209063062,-0.3365855957131556,0.20751044325552886,-0.6651062006804422,0.4100486897627653
2023-11,1.4702741615886594,-0.9064477115604888,0.10359163415933259,-0.06386591166036504,0.3172805070878104,-0.19560854504968095,-0.33695047192284755,0.20773539531815688,-0.6659584988612883,0.41057414532457714
2023-12,1.0752042185790889,-0.6628807258219834,0.10797463806909269,-0.06656810419530668,0.3284920076208744,-0.20252061578237623,-0.35407444930586207,0.21829260329824907,-0.7017385823768991,0.4326331433465001
2024-01,-0.45052984506749527,0.2777589089982159,0.08660356467911634,-0.05339249309227015,0.27241535469067624,-0.16794845567202885,-0.33333410124147766,0.2055058445214945,-0.6589706305353189,0.4062660119041294
2024-02,-1.987868805034519,1.2255531493929246,0.08453590617741136,-0.052117748309206124,0.26417259918281233,-0.16286666408359296,-0.33868760608284076,0.20880636651872408,-0.6704862857263423,0.4133655988843863
2024-03,-2.146170985576412,1.3231489944645594,0.08229815082577563,-0.050738136077341345,0.2565141192746707,-0.158145087816983,-0.34394353828523805,0.21204673341181568,-0.6818435920119565,0.4203675612129376
2024-04,-3.0719447128827966,1.8939034146013871,0.061786872095707324,-0.038092602236251105,0.1993489085843838,-0.12290181430730351,-0.3284191600329489,0.20247570407060667,-0.6500457535673769,0.4007636814443407
2024-05,-0.9711186549766703,0.598710298701132,0.0711264379075649,-0.04385059505031208,0.21991891174629474,-0.13558355270686795,-0.3404449336759724,0.20988978729620344,-0.6755160726036119,0.41646654354059354
2024-06,-1.5426016333295889,0.951038763321666,0.06853985768302029,-0.042255926663585575,0.2131008579126823,-0.1313801126572267,-0.33738211927195616,0.2080015128641376,-0.6690927071959722,0.4125064352652904
2024-07,-1.4974417019401565,0.9231969379454052,0.07122979430370546,-0.04391431593394335,0.2207767290301954,-0.13611241088464376,-0.34658321075777376,0.21367413402491908,-0.6884675684532171,0.42445134942297025
2024-08,-0.9295499559065084,0.5730825259162379,0.07146519822139585,-0.04405944624232916,0.22140636109093204,-0.13650058919552643,-0.34753252122524625,0.21425939922462234,-0.6903902296505442,0.4256367010315031
2024-09,-0.3589316859185815,0.22128716793601022,0.08226944480489029,-0.050720438352917285,0.2529247891915374,-0.15593220798484614,-0.3588295079518464,0.22122417357309576,-0.7135619535008436,0.43992244215771614
2024-10,0.6024381224832731,-0.3714128097658412,0.09498304819222092,-0.05855857969907369,0.2907943483206554,-0.1792794013908045,-0.36431994838169857,0.22460911856711044,-0.7238371196897897,0.4462572476798441
2024-11,0.3892166847265901,-0.239958357691851,0.11718451010752251,-0.07224613870825711,0.35325515240396677,-0.21778749355666918,-0.388011305567209,0.23921522201747913,-0.7731461657408799,0.4766570691008684
2024-12,0.34650814733167135,-0.21362785621320876,0.13198751797483188,-0.08137243158348248,0.3977318583863795,-0.24520809946049918,-0.3986273019646208,0.24576015485501923,-0.7941650607335737,0.48961555654723077
2025-01,-0.15850543297895392,0.09772115347414634,0.14504450503812139,-0.08942227449890529,0.43761833723396104,-0.269798756372085,-0.4110859560081208,0.25344111582263357,-0.8199301640933914,0.5055001579289151
2025-02,0.5010069342436725,-0.30887884782686376,0.1489321223861162,-0.09181905323621581,0.43677459831649634,-0.26927857773406555,-0.41577822013352117,0.25633397226371446,-0.8312430533955126,0.51247473647144
2025-03,-0.2721372059949203,0.16777697251920715,0.14726061663163215,-0.09078854300513405,0.4380088345998008,-0.2700395042903191,-0.4125575822256684,0.2543483970984788,-0.8235426132304631,0.5077272910303288
2025-04,0.6463107590266045,-0.3984609971269368,0.14614594752126941,-0.09010133153761851,0.4297079775112441,-0.26492189214117895,-0.4122540257226488,0.2541612496230759,-0.8243053482984047,0.5081975294898795
2025-05,0.04041206147824722,-0.0249146870722519,0.14857412725704444,-0.09159834347066687,0.44157748952654063,-0.2722396375553947,-0.41366566403031274,0.2550315473858758,-0.8264063645287638,0.5094928398501614
2025-06,0.5199735923017497,-0.320572098134764,0.14629188453493336,-0.09019130405806652,0.4275751314733094,-0.2636069581916442,-0.41373536624929197,0.25507451992700797,-0.828689451214752,0.5109003995800909
2025-07,0.6795308999305127,-0.41894174927966976,0.14365191682399558,-0.0885637214257311,0.41753722895125156,-0.257418429543249,-0.41239459178211524,0.25424791086371745,-0.8275189765589793,0.5101787830946197
2025-08,0.4948777691646462,-0.3051001187946833,0.1458423721334805,-0.0899141724194511,0.42913537460872386,-0.2645688732252636,-0.413394910061724,0.254864623201506,-0.8287621586133216,0.5109452248628639
2025-09,0.8614390225092375,-0.5310910379861944,0.15260343687246036,-0.09408247777396983,0.44895426052651055,-0.276787535740862,-0.41973732907945593,0.2587748267231192,-0.8415977698996342,0.5188585860446903
2025-10,0.4167049017580131,-0.25690528641709537,0.1626058502835661,-0.10024912681361703,0.48662162133140785,-0.30001007062185975,-0.4284516908441687,0.2641473711680266,-0.8568562420504964,0.52826567998975
2025-11,0.8920285214098693,-0.549949956955633,0.16576858010736895,-0.10219900071194665,0.4936118368026674,-0.3043196510951992,-0.4296471387835319,0.2648843840852329,-0.8585418994248389,0.5293049149225035
2025-12,0.48067828977524185,-0.2963459109509105,0.16473528152138428,-0.10156195548385638,0.4932882897385251,-0.30412017911675066,-0.42771392361443317,0.26369252578304375,-0.854541947595639,0.526838880167453
2026-01,-0.5216050164125869,0.32157789738669074,0.15065586864969704,-0.09288177058292177,0.46412189135352744,-0.28613862454601935,-0.41164902115417057,0.25378825455800025,-0.8183330241528881,0.5045154954204298
2026-02,0.6808771795114987,-0.4197717523343292,0.16117044268953995,-0.0993641749027736,0.48011942478618663,-0.29600136168000923,-0.40969234233918717,0.25258193054004696,-0.8167344413069283,0.5035299433374807
2026-03,0.09738127004452368,-0.06003712211424156,0.1531572229707724,-0.09442389582689037,0.4596592977343713,-0.2833873636727835,-0.4033736094639315,0.2486863299069319,-0.8043001451200459,0.49586399938095604
2026-04,-0.8684142580822614,0.5353913831108961,0.14045850546770688,-0.0865949318682438,0.4307369577310558,-0.26555627502694057,-0.3876859270353785,0.23901462090968995,-0.7700003769943491,0.4747176396496533
2026-05,-1.00176403579426,0.6176036697728162,0.1361684779364286,-0.08395006076879064,0.4174273319353241,-0.2573506762621282,-0.39078884507219813,0.24092761987758016,-0.7770215137306671,0.4790462835811444
2026-06,-1.0182117235338293,0.627743934290479,0.1298987210313658,-0.08008465461046288,0.39697651114664734,-0.2447424157160818,-0.38344374840438356,0.23639924942826407,-0.7620222270776056,0.46979898167180767
2026-07,-1.607888915814494,0.9912894249659548,0.11368211019380192,-0.07008685272629356,0.352217369410853,-0.21714768361932535,-0.3735005766512256,0.23026912382531906,-0.7414382957938845,0.4571086563607195
