survey_month,target_month,model,model_origin,model_h,as_of,forecast,status,survey_mean_yoy_pct,document_issue_date,source_url,pdf_sha256,availability_kind,actual,error,survey_error
2024-01,2025-01,STABLE_LONG_CORE_R14B,2024-01,12,2024-01-27T00:00:00+01:00,2.9445644688177275,estimated,2.5,2024-01-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_01_2024.pdf,4e81de7e5ccbb555b26d687cab7b7e9f3242646954758c3b80c0939753043ca9,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.803738317756994,0.14082615106073337,-0.3037383177569941
2024-01,2025-01,STABLE_LONG_GAP_R14B,2024-01,12,2024-01-27T00:00:00+01:00,3.487780926459193,estimated,2.5,2024-01-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_01_2024.pdf,4e81de7e5ccbb555b26d687cab7b7e9f3242646954758c3b80c0939753043ca9,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.803738317756994,0.6840426087021987,-0.3037383177569941
2024-02,2025-02,INDEPENDENT_BRIDGE,2024-02,12,2024-02-23T00:00:00+01:00,1.838160135304526,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,-0.8915336063732382,-0.32969374167776433
2024-02,2025-02,PIPELINE_FOOD_FUEL_R14,2024-02,12,2024-02-23T00:00:00+01:00,0.9191393795556863,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,-1.8105543621220779,-0.32969374167776433
2024-02,2025-02,PIPELINE_GAP_RIDGE_R14,2024-02,12,2024-02-23T00:00:00+01:00,3.130338869149016,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,0.4006451274712517,-0.32969374167776433
2024-02,2025-02,PIPELINE_GAP_RF_R14,2024-02,12,2024-02-23T00:00:00+01:00,3.966894181927399,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,1.2372004402496346,-0.32969374167776433
2024-02,2025-02,STABLE_PIPELINE_R14B,2024-02,12,2024-02-23T00:00:00+01:00,1.1786397592114055,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,-1.5510539824663587,-0.32969374167776433
2024-02,2025-02,STABLE_LOCAL_CORE_R14B,2024-02,12,2024-02-23T00:00:00+01:00,2.7604392883070745,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,0.030745546629310283,-0.32969374167776433
2024-02,2025-02,STABLE_LONG_CORE_R14B,2024-02,12,2024-02-23T00:00:00+01:00,2.5002621865775434,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,-0.22943155510022084,-0.32969374167776433
2024-02,2025-02,STABLE_LONG_GAP_R14B,2024-02,12,2024-02-23T00:00:00+01:00,3.031921874996497,estimated,2.4,2024-02-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_02_2024.pdf,fad0573c31b2456e43f6dd7d43a665f8892020cccb27aaa22b3ab596621a0677,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.7296937416777642,0.3022281333187329,-0.32969374167776433
2024-03,2025-03,INDEPENDENT_BRIDGE,2024-03,12,2024-03-24T00:00:00+01:00,3.040792832977778,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.381218364892677,-0.5595744680851009
2024-03,2025-03,PIPELINE_FOOD_FUEL_R14,2024-03,12,2024-03-24T00:00:00+01:00,2.1934143627840363,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,-0.46616010530106466,-0.5595744680851009
2024-03,2025-03,PIPELINE_GAP_RIDGE_R14,2024-03,12,2024-03-24T00:00:00+01:00,2.8310990141978807,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.17152454611277967,-0.5595744680851009
2024-03,2025-03,PIPELINE_GAP_RF_R14,2024-03,12,2024-03-24T00:00:00+01:00,3.1076670110206535,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.44809254293555245,-0.5595744680851009
2024-03,2025-03,STABLE_PIPELINE_R14B,2024-03,12,2024-03-24T00:00:00+01:00,2.6596479815930167,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,7.351350791573452e-05,-0.5595744680851009
2024-03,2025-03,STABLE_LOCAL_CORE_R14B,2024-03,12,2024-03-24T00:00:00+01:00,2.7369186504420187,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.07734418235691765,-0.5595744680851009
2024-03,2025-03,STABLE_LONG_CORE_R14B,2024-03,12,2024-03-24T00:00:00+01:00,3.012166857577399,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.352592389492298,-0.5595744680851009
2024-03,2025-03,STABLE_LONG_GAP_R14B,2024-03,12,2024-03-24T00:00:00+01:00,3.1391535985795063,estimated,2.1,2024-03-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_03_2024.pdf,f1de7ee7a529fdda4c4f99dc8269980a2496aa77d8c581ecbd1513983a15ef93,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.659574468085101,0.47957913049440526,-0.5595744680851009
2024-04,2025-04,INDEPENDENT_BRIDGE,2024-04,12,2024-04-24T00:00:00+02:00,4.264532511903932,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,2.4151269636872934,0.3505944517833619
2024-04,2025-04,PIPELINE_FOOD_FUEL_R14,2024-04,12,2024-04-24T00:00:00+02:00,3.3964520228031807,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.5470464745865424,0.3505944517833619
2024-04,2025-04,PIPELINE_GAP_RIDGE_R14,2024-04,12,2024-04-24T00:00:00+02:00,3.3174200261106046,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.4680144778939663,0.3505944517833619
2024-04,2025-04,PIPELINE_GAP_RF_R14,2024-04,12,2024-04-24T00:00:00+02:00,3.118963648818509,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.2695581006018708,0.3505944517833619
2024-04,2025-04,STABLE_PIPELINE_R14B,2024-04,12,2024-04-24T00:00:00+02:00,3.772879396929918,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.9234738487132796,0.3505944517833619
2024-04,2025-04,STABLE_LOCAL_CORE_R14B,2024-04,12,2024-04-24T00:00:00+02:00,2.892448565430857,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.0430430172142189,0.3505944517833619
2024-04,2025-04,STABLE_LONG_CORE_R14B,2024-04,12,2024-04-24T00:00:00+02:00,3.4850639830539487,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.6356584348373104,0.3505944517833619
2024-04,2025-04,STABLE_LONG_GAP_R14B,2024-04,12,2024-04-24T00:00:00+02:00,3.530299999095611,estimated,2.2,2024-04-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_04_2024.pdf,14367ebffe26ab571387dad517577b199cd1b9a58f5a56fab59e7e6b1dd06560,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8494055482166383,1.6808944508789727,0.3505944517833619
2024-05,2025-05,INDEPENDENT_BRIDGE,2024-05,12,2024-05-24T00:00:00+02:00,2.525470086654618,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.14766295323322653,-0.17780713342139132
2024-05,2025-05,PIPELINE_FOOD_FUEL_R14,2024-05,12,2024-05-24T00:00:00+02:00,1.7415521669007585,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,-0.636254966520633,-0.17780713342139132
2024-05,2025-05,PIPELINE_GAP_RIDGE_R14,2024-05,12,2024-05-24T00:00:00+02:00,3.0270505625521578,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.6492434291307663,-0.17780713342139132
2024-05,2025-05,PIPELINE_GAP_RF_R14,2024-05,12,2024-05-24T00:00:00+02:00,2.821960090531474,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.4441529571100826,-0.17780713342139132
2024-05,2025-05,STABLE_PIPELINE_R14B,2024-05,12,2024-05-24T00:00:00+02:00,2.0994524370078373,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,-0.27835469641355415,-0.17780713342139132
2024-05,2025-05,STABLE_LOCAL_CORE_R14B,2024-05,12,2024-05-24T00:00:00+02:00,2.538527051259657,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.16071991783826567,-0.17780713342139132
2024-05,2025-05,STABLE_LONG_CORE_R14B,2024-05,12,2024-05-24T00:00:00+02:00,2.6327836141759997,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.2549764807546082,-0.17780713342139132
2024-05,2025-05,STABLE_LONG_GAP_R14B,2024-05,12,2024-05-24T00:00:00+02:00,2.9898536092020485,estimated,2.2,2024-05-23,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_05_2024.pdf,b91b09c1ab375997b85af6d517c7449d1f17e1f769ba5aee171987c7f6a16b3d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.3778071334213915,0.612046475780657,-0.17780713342139132
2024-06,2025-06,INDEPENDENT_BRIDGE,2024-06,12,2024-06-27T00:00:00+02:00,2.5377730992629246,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,-0.37613418550529776,-0.7139072847682222
2024-06,2025-06,PIPELINE_FOOD_FUEL_R14,2024-06,12,2024-06-27T00:00:00+02:00,1.9569840707436366,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,-0.9569232140245858,-0.7139072847682222
2024-06,2025-06,PIPELINE_GAP_RIDGE_R14,2024-06,12,2024-06-27T00:00:00+02:00,3.3182969330281953,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,0.4043896482599729,-0.7139072847682222
2024-06,2025-06,PIPELINE_GAP_RF_R14,2024-06,12,2024-06-27T00:00:00+02:00,3.5481983185322794,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,0.634291033764057,-0.7139072847682222
2024-06,2025-06,STABLE_PIPELINE_R14B,2024-06,12,2024-06-27T00:00:00+02:00,2.204133591839056,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,-0.7097736929291663,-0.7139072847682222
2024-06,2025-06,STABLE_LOCAL_CORE_R14B,2024-06,12,2024-06-27T00:00:00+02:00,2.586965780144537,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,-0.3269415046236852,-0.7139072847682222
2024-06,2025-06,STABLE_LONG_CORE_R14B,2024-06,12,2024-06-27T00:00:00+02:00,2.7533294152584165,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,-0.1605778695098059,-0.7139072847682222
2024-06,2025-06,STABLE_LONG_GAP_R14B,2024-06,12,2024-06-27T00:00:00+02:00,2.974162799287202,estimated,2.2,2024-06-26,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_06_2024.pdf,e352b00df4c1c2db9cb47296d0f6c30189a659f9c6a35284ba10f047a19bb596,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.9139072847682224,0.06025551451897959,-0.7139072847682222
2024-07,2025-07,INDEPENDENT_BRIDGE,2024-07,12,2024-08-02T00:00:00+02:00,1.9738087517501552,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.723559669302478,-0.5973684210526331
2024-07,2025-07,PIPELINE_FOOD_FUEL_R14,2024-07,12,2024-08-02T00:00:00+02:00,1.2558757982625037,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-1.4414926227901295,-0.5973684210526331
2024-07,2025-07,PIPELINE_GAP_RIDGE_R14,2024-07,12,2024-08-02T00:00:00+02:00,2.4211750036116486,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.2761934174409846,-0.5973684210526331
2024-07,2025-07,PIPELINE_GAP_RF_R14,2024-07,12,2024-08-02T00:00:00+02:00,2.9053365582468422,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,0.20796813719420904,-0.5973684210526331
2024-07,2025-07,STABLE_PIPELINE_R14B,2024-07,12,2024-08-02T00:00:00+02:00,1.7260598360320505,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.9713085850205827,-0.5973684210526331
2024-07,2025-07,STABLE_LOCAL_CORE_R14B,2024-07,12,2024-08-02T00:00:00+02:00,2.3651069413371166,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.33226147971551656,-0.5973684210526331
2024-07,2025-07,STABLE_LONG_CORE_R14B,2024-07,12,2024-08-02T00:00:00+02:00,1.90757852017512,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.7897899008775131,-0.5973684210526331
2024-07,2025-07,STABLE_LONG_GAP_R14B,2024-07,12,2024-08-02T00:00:00+02:00,2.03019562918072,estimated,2.1,2024-08-01,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_07_2024.pdf,0ac438b23d6d4b6aa8f6a95932e47872b4ec10aebc16a5fa78c4de5e36f20637,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.697368421052633,-0.6671727918719133,-0.5973684210526331
2024-08,2025-08,INDEPENDENT_BRIDGE,2024-08,12,2024-08-23T00:00:00+02:00,3.9009091429596694,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,1.4074708227497026,-0.3934383202099667
2024-08,2025-08,PIPELINE_FOOD_FUEL_R14,2024-08,12,2024-08-23T00:00:00+02:00,2.9354045968822233,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.4419662766722565,-0.3934383202099667
2024-08,2025-08,PIPELINE_GAP_RIDGE_R14,2024-08,12,2024-08-23T00:00:00+02:00,2.687005284771313,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.19356696456134603,-0.3934383202099667
2024-08,2025-08,PIPELINE_GAP_RF_R14,2024-08,12,2024-08-23T00:00:00+02:00,2.608756985749809,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.11531866553984216,-0.3934383202099667
