survey_month,model,h,target,mm_forecast,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
2023-08,INDEPENDENT_BRIDGE,12,2024-08,0.36687350097504484,0.3487703693887426,-0.004457023883235352,0.0,0.008541757716039001,-0.00760101985645937,0.021619417609957954
2023-08,PIPELINE_FOOD_FUEL_R14,1,2023-09,-0.12423687654951246,-0.03485784553904043,-0.13244436577028582,0.022699770514271023,0.04385327906379951,0.005395538989546738,-0.02888325380780349
2023-08,PIPELINE_FOOD_FUEL_R14,2,2023-10,0.34751042202830995,0.36764232291044546,0.0481087266493419,0.0,0.007436662297335007,-0.030223224216393875,-0.045454065612418514
2023-08,PIPELINE_FOOD_FUEL_R14,3,2023-11,0.15958820799604562,0.15224137889896353,0.023284610898847487,0.0,0.0005358427445017519,-0.020343592977874393,0.0038699684316072487
2023-08,PIPELINE_FOOD_FUEL_R14,4,2023-12,0.06532200129152906,0.16328573327165574,-0.03447116917182482,0.0,-0.04405771432018867,-0.011136021848248715,-0.00829882663986448
2023-08,PIPELINE_FOOD_FUEL_R14,5,2024-01,1.0048441808079205,0.3489304391119963,0.28550787945484946,0.13619862308562614,0.2614295913830328,-0.007736742154835214,-0.019485610072748995
2023-08,PIPELINE_FOOD_FUEL_R14,6,2024-02,0.4004222378176836,0.4122441860762594,-0.02382377890915361,0.015133180342847347,-0.018111063297426535,-0.0047519280693487384,0.019731641674505737
2023-08,PIPELINE_FOOD_FUEL_R14,7,2024-03,0.0886217172758139,0.11521004896434345,-0.07378132038818627,0.015133180342847347,0.06507205553004264,-0.0025783943581299804,-0.030433852815103284
2023-08,PIPELINE_FOOD_FUEL_R14,8,2024-04,0.21605301239287436,0.26246138160338023,-0.055765596032770245,0.015133180342847347,-0.004900239066359156,-0.0017857109499996222,0.0009099964957758025
2023-08,PIPELINE_FOOD_FUEL_R14,9,2024-05,0.3357509994694193,0.19909796743747618,0.06591327103505287,0.022699770514271023,0.06864580052561835,-0.0010945271938929166,-0.01951128284910626
2023-08,PIPELINE_FOOD_FUEL_R14,10,2024-06,0.23815105707519738,0.23615172550324992,-0.04340594956960913,0.015133180342847347,0.03301561597344711,-0.0005931905697419224,-0.002150324604995965
2023-08,PIPELINE_FOOD_FUEL_R14,11,2024-07,0.40011180484788145,0.4908922070196842,-0.10485697976251608,0.007566590171423674,0.018623853146216455,-0.00041059894357529383,-0.01170326678335154
2023-08,PIPELINE_FOOD_FUEL_R14,12,2024-08,0.259373308523417,0.3487703693887426,-0.11930664328527035,0.0,0.008541757716039001,-0.000251592906052202,0.021619417609957954
2023-08,PIPELINE_GAP_RIDGE_R14,1,2023-09,-0.23274316001708092,-0.1433641290066089,-0.13244436577028582,0.022699770514271023,0.04385327906379951,0.005395538989546738,-0.02888325380780349
2023-08,PIPELINE_GAP_RIDGE_R14,2,2023-10,0.3786687522086911,0.39880065309082663,0.0481087266493419,0.0,0.007436662297335007,-0.030223224216393875,-0.045454065612418514
2023-08,PIPELINE_GAP_RIDGE_R14,3,2023-11,0.14315148275614328,0.1358046536590612,0.023284610898847487,0.0,0.0005358427445017519,-0.020343592977874393,0.0038699684316072487
2023-08,PIPELINE_GAP_RIDGE_R14,4,2023-12,0.08428642616459504,0.18225015814472173,-0.03447116917182482,0.0,-0.04405771432018867,-0.011136021848248715,-0.00829882663986448
2023-08,PIPELINE_GAP_RIDGE_R14,5,2024-01,1.028362462242555,0.37244872054663064,0.28550787945484946,0.13619862308562614,0.2614295913830328,-0.007736742154835214,-0.019485610072748995
2023-08,PIPELINE_GAP_RIDGE_R14,6,2024-02,0.27033541736106026,0.28215736561963606,-0.02382377890915361,0.015133180342847347,-0.018111063297426535,-0.0047519280693487384,0.019731641674505737
2023-08,PIPELINE_GAP_RIDGE_R14,7,2024-03,0.11390291778749388,0.14049124947602343,-0.07378132038818627,0.015133180342847347,0.06507205553004264,-0.0025783943581299804,-0.030433852815103284
2023-08,PIPELINE_GAP_RIDGE_R14,8,2024-04,0.33733957842106105,0.38374794763156694,-0.055765596032770245,0.015133180342847347,-0.004900239066359156,-0.0017857109499996222,0.0009099964957758025
2023-08,PIPELINE_GAP_RIDGE_R14,9,2024-05,0.4409808649164792,0.30432783288453613,0.06591327103505287,0.022699770514271023,0.06864580052561835,-0.0010945271938929166,-0.01951128284910626
2023-08,PIPELINE_GAP_RIDGE_R14,10,2024-06,0.3635128946376836,0.3615135630657362,-0.04340594956960913,0.015133180342847347,0.03301561597344711,-0.0005931905697419224,-0.002150324604995965
2023-08,PIPELINE_GAP_RIDGE_R14,11,2024-07,0.4991844320284526,0.5899648342002554,-0.10485697976251608,0.007566590171423674,0.018623853146216455,-0.00041059894357529383,-0.01170326678335154
2023-08,PIPELINE_GAP_RIDGE_R14,12,2024-08,0.1823866249581981,0.2717836858235237,-0.11930664328527035,0.0,0.008541757716039001,-0.000251592906052202,0.021619417609957954
2023-08,PIPELINE_GAP_RF_R14,1,2023-09,-0.2312538378891664,-0.14187480687869436,-0.13244436577028582,0.022699770514271023,0.04385327906379951,0.005395538989546738,-0.02888325380780349
2023-08,PIPELINE_GAP_RF_R14,2,2023-10,0.3801727436954702,0.40030464457760573,0.0481087266493419,0.0,0.007436662297335007,-0.030223224216393875,-0.045454065612418514
2023-08,PIPELINE_GAP_RF_R14,3,2023-11,0.14464835835708287,0.13730152926000078,0.023284610898847487,0.0,0.0005358427445017519,-0.020343592977874393,0.0038699684316072487
2023-08,PIPELINE_GAP_RF_R14,4,2023-12,0.20594009148338693,0.30390382346351363,-0.03447116917182482,0.0,-0.04405771432018867,-0.011136021848248715,-0.00829882663986448
2023-08,PIPELINE_GAP_RF_R14,5,2024-01,1.1504340176753152,0.49452027597939097,0.28550787945484946,0.13619862308562614,0.2614295913830328,-0.007736742154835214,-0.019485610072748995
2023-08,PIPELINE_GAP_RF_R14,6,2024-02,0.39220859135431707,0.40403053961289287,-0.02382377890915361,0.015133180342847347,-0.018111063297426535,-0.0047519280693487384,0.019731641674505737
2023-08,PIPELINE_GAP_RF_R14,7,2024-03,0.26772687494484654,0.29431520663337607,-0.07378132038818627,0.015133180342847347,0.06507205553004264,-0.0025783943581299804,-0.030433852815103284
2023-08,PIPELINE_GAP_RF_R14,8,2024-04,0.49183984606027326,0.5382482152707792,-0.055765596032770245,0.015133180342847347,-0.004900239066359156,-0.0017857109499996222,0.0009099964957758025
2023-08,PIPELINE_GAP_RF_R14,9,2024-05,0.5952603260723297,0.45860729404038664,0.06591327103505287,0.022699770514271023,0.06864580052561835,-0.0010945271938929166,-0.01951128284910626
2023-08,PIPELINE_GAP_RF_R14,10,2024-06,0.5506335896534549,0.5486342580815075,-0.04340594956960913,0.015133180342847347,0.03301561597344711,-0.0005931905697419224,-0.002150324604995965
2023-08,PIPELINE_GAP_RF_R14,11,2024-07,0.6870746848984336,0.7778550870702364,-0.10485697976251608,0.007566590171423674,0.018623853146216455,-0.00041059894357529383,-0.01170326678335154
2023-08,PIPELINE_GAP_RF_R14,12,2024-08,0.36920505712620266,0.4586021179915283,-0.11930664328527035,0.0,0.008541757716039001,-0.000251592906052202,0.021619417609957954
2023-08,STABLE_PIPELINE_R14B,1,2023-09,-0.08089016206679897,-0.03485784553904043,-0.09357226537518969,0.022699770514271023,0.04385327906379951,0.009870153077164106,-0.02888325380780349
2023-08,STABLE_PIPELINE_R14B,2,2023-10,0.3934424912815481,0.36764232291044546,0.0638175716861862,0.0,0.007436662297335007,0.0,-0.045454065612418514
2023-08,STABLE_PIPELINE_R14B,3,2023-11,0.20779637980964927,0.15224137889896353,0.051149189734576744,0.0,0.0005358427445017519,0.0,0.0038699684316072487
2023-08,STABLE_PIPELINE_R14B,4,2023-12,0.11820027173699693,0.16328573327165574,0.0072710794253943375,0.0,-0.04405771432018867,0.0,-0.00829882663986448
2023-08,STABLE_PIPELINE_R14B,5,2024-01,1.0994213266107147,0.3489304391119963,0.37234828310280854,0.13619862308562614,0.2614295913830328,0.0,-0.019485610072748995
2023-08,STABLE_PIPELINE_R14B,6,2024-02,0.4896786594567817,0.4122441860762594,0.06068071466059571,0.015133180342847347,-0.018111063297426535,0.0,0.019731641674505737
2023-08,STABLE_PIPELINE_R14B,7,2024-03,0.17560562641356295,0.11521004896434345,0.010624194391432789,0.015133180342847347,0.06507205553004264,0.0,-0.030433852815103284
2023-08,STABLE_PIPELINE_R14B,8,2024-04,0.3015863669034086,0.26246138160338023,0.027982047527764384,0.015133180342847347,-0.004900239066359156,0.0,0.0009099964957758025
2023-08,STABLE_PIPELINE_R14B,9,2024-05,0.4178430305217025,0.19909796743747618,0.14691077489344323,0.022699770514271023,0.06864580052561835,0.0,-0.01951128284910626
2023-08,STABLE_PIPELINE_R14B,10,2024-06,0.31498431990769066,0.23615172550324992,0.032834122693142245,0.015133180342847347,0.03301561597344711,0.0,-0.002150324604995965
2023-08,STABLE_PIPELINE_R14B,11,2024-07,0.4808553889145962,0.4908922070196842,-0.02452399463937657,0.007566590171423674,0.018623853146216455,0.0,-0.01170326678335154
2023-08,STABLE_PIPELINE_R14B,12,2024-08,0.32312579940079655,0.3487703693887426,-0.05580574531394304,0.0,0.008541757716039001,0.0,0.021619417609957954
2023-08,STABLE_LOCAL_CORE_R14B,1,2023-09,-0.13031873601848576,-0.08428641949072721,-0.09357226537518969,0.022699770514271023,0.04385327906379951,0.009870153077164106,-0.02888325380780349
2023-08,STABLE_LOCAL_CORE_R14B,2,2023-10,0.48426042800703106,0.4584602596359284,0.0638175716861862,0.0,0.007436662297335007,0.0,-0.045454065612418514
2023-08,STABLE_LOCAL_CORE_R14B,3,2023-11,0.25073699159860663,0.1951819906879209,0.051149189734576744,0.0,0.0005358427445017519,0.0,0.0038699684316072487
2023-08,STABLE_LOCAL_CORE_R14B,4,2023-12,0.21943870511933222,0.26452416665399103,0.0072710794253943375,0.0,-0.04405771432018867,0.0,-0.00829882663986448
2023-08,STABLE_LOCAL_CORE_R14B,5,2024-01,1.205496234383703,0.4550053468849846,0.37234828310280854,0.13619862308562614,0.2614295913830328,0.0,-0.019485610072748995
2023-08,STABLE_LOCAL_CORE_R14B,6,2024-02,0.44201430056674784,0.36457982718622556,0.06068071466059571,0.015133180342847347,-0.018111063297426535,0.0,0.019731641674505737
2023-08,STABLE_LOCAL_CORE_R14B,7,2024-03,0.19076546516821213,0.13036988771899263,0.010624194391432789,0.015133180342847347,0.06507205553004264,0.0,-0.030433852815103284
2023-08,STABLE_LOCAL_CORE_R14B,8,2024-04,0.41270707106435106,0.37358208576432267,0.027982047527764384,0.015133180342847347,-0.004900239066359156,0.0,0.0009099964957758025
2023-08,STABLE_LOCAL_CORE_R14B,9,2024-05,0.5129215628026237,0.2941764997183973,0.14691077489344323,0.022699770514271023,0.06864580052561835,0.0,-0.01951128284910626
2023-08,STABLE_LOCAL_CORE_R14B,10,2024-06,0.4476562878884489,0.3688236934840082,0.032834122693142245,0.015133180342847347,0.03301561597344711,0.0,-0.002150324604995965
2023-08,STABLE_LOCAL_CORE_R14B,11,2024-07,0.5872682103622199,0.5973050284673078,-0.02452399463937657,0.007566590171423674,0.018623853146216455,0.0,-0.01170326678335154
2023-08,STABLE_LOCAL_CORE_R14B,12,2024-08,0.2534374379349588,0.2790820079229049,-0.05580574531394304,0.0,0.008541757716039001,0.0,0.021619417609957954
2023-08,STABLE_LONG_CORE_R14B,1,2023-09,-0.23077574876681894,-0.1847434322390604,-0.09357226537518969,0.022699770514271023,0.04385327906379951,0.009870153077164106,-0.02888325380780349
2023-08,STABLE_LONG_CORE_R14B,2,2023-10,0.3828139449870573,0.3570137766159546,0.0638175716861862,0.0,0.007436662297335007,0.0,-0.045454065612418514
2023-08,STABLE_LONG_CORE_R14B,3,2023-11,0.14977048575824867,0.09421548484756291,0.051149189734576744,0.0,0.0005358427445017519,0.0,0.0038699684316072487
2023-08,STABLE_LONG_CORE_R14B,4,2023-12,0.11165058006726705,0.15673604160192586,0.0072710794253943375,0.0,-0.04405771432018867,0.0,-0.00829882663986448
2023-08,STABLE_LONG_CORE_R14B,5,2024-01,1.0973378484624365,0.3468469609637181,0.37234828310280854,0.13619862308562614,0.2614295913830328,0.0,-0.019485610072748995
2023-08,STABLE_LONG_CORE_R14B,6,2024-02,0.33403168545644046,0.25659721207591824,0.06068071466059571,0.015133180342847347,-0.018111063297426535,0.0,0.019731641674505737
2023-08,STABLE_LONG_CORE_R14B,7,2024-03,0.16266080047971232,0.10226522303049282,0.010624194391432789,0.015133180342847347,0.06507205553004264,0.0,-0.030433852815103284
2023-08,STABLE_LONG_CORE_R14B,8,2024-04,0.3844788399323061,0.3453538546322777,0.027982047527764384,0.015133180342847347,-0.004900239066359156,0.0,0.0009099964957758025
2023-08,STABLE_LONG_CORE_R14B,9,2024-05,0.4847336744903229,0.26598861140609653,0.14691077489344323,0.022699770514271023,0.06864580052561835,0.0,-0.01951128284910626
2023-08,STABLE_LONG_CORE_R14B,10,2024-06,0.45845311821564344,0.3796205238112027,0.032834122693142245,0.015133180342847347,0.03301561597344711,0.0,-0.002150324604995965
2023-08,STABLE_LONG_CORE_R14B,11,2024-07,0.5981094440386975,0.6081462621437854,-0.02452399463937657,0.007566590171423674,0.018623853146216455,0.0,-0.01170326678335154
2023-08,STABLE_LONG_CORE_R14B,12,2024-08,0.2642168277503956,0.2898613977383417,-0.05580574531394304,0.0,0.008541757716039001,0.0,0.021619417609957954
2023-08,STABLE_LONG_GAP_R14B,1,2023-09,-0.18340954360560283,-0.13737722707784428,-0.09357226537518969,0.022699770514271023,0.04385327906379951,0.009870153077164106,-0.02888325380780349
2023-08,STABLE_LONG_GAP_R14B,2,2023-10,0.4306466925090826,0.40484652413797995,0.0638175716861862,0.0,0.007436662297335007,0.0,-0.045454065612418514
2023-08,STABLE_LONG_GAP_R14B,3,2023-11,0.19737692058252998,0.14182191967184424,0.051149189734576744,0.0,0.0005358427445017519,0.0,0.0038699684316072487
2023-08,STABLE_LONG_GAP_R14B,4,2023-12,0.1649960521571592,0.21008151369181802,0.0072710794253943375,0.0,-0.04405771432018867,0.0,-0.00829882663986448
2023-08,STABLE_LONG_GAP_R14B,5,2024-01,1.1508665665347075,0.40037567903598914,0.37234828310280854,0.13619862308562614,0.2614295913830328,0.0,-0.019485610072748995
2023-08,STABLE_LONG_GAP_R14B,6,2024-02,0.3874734127132976,0.3100389393327753,0.06068071466059571,0.015133180342847347,-0.018111063297426535,0.0,0.019731641674505737
2023-08,STABLE_LONG_GAP_R14B,7,2024-03,0.21928715001557306,0.15889157256635356,0.010624194391432789,0.015133180342847347,0.06507205553004264,0.0,-0.030433852815103284
2023-08,STABLE_LONG_GAP_R14B,8,2024-04,0.4413541558479706,0.4022291705479422,0.027982047527764384,0.015133180342847347,-0.004900239066359156,0.0,0.0009099964957758025
2023-08,STABLE_LONG_GAP_R14B,9,2024-05,0.5415277061552264,0.322782643071,0.14691077489344323,0.022699770514271023,0.06864580052561835,0.0,-0.01951128284910626
2023-08,STABLE_LONG_GAP_R14B,10,2024-06,0.5145424561128855,0.4357098617084448,0.032834122693142245,0.015133180342847347,0.03301561597344711,0.0,-0.002150324604995965
2023-08,STABLE_LONG_GAP_R14B,11,2024-07,0.6544294565308187,0.6644662746359067,-0.02452399463937657,0.007566590171423674,0.018623853146216455,0.0,-0.01170326678335154
2023-08,STABLE_LONG_GAP_R14B,12,2024-08,0.3202155625051005,0.3458601324930466,-0.05580574531394304,0.0,0.008541757716039001,0.0,0.021619417609957954
2023-09,INDEPENDENT_BRIDGE,1,2023-10,0.3994625375149531,0.39082589669992424,0.017160395373951916,0.0,0.007436662297335007,0.029510599583262045,-0.04547101643952014
2023-09,INDEPENDENT_BRIDGE,2,2023-11,0.11883852395549273,0.10708853975492466,0.01708191669224701,0.0,0.0005358427445017519,-0.009741864310840256,0.003874089074659565
2023-09,INDEPENDENT_BRIDGE,3,2023-12,0.004642693015047338,0.1842400973883592,-0.09003647108312922,0.0,-0.04405771432018867,-0.03720495423600026,-0.00829826473399371
2023-09,INDEPENDENT_BRIDGE,4,2024-01,1.1937267315960276,0.29663254722085136,0.5218161031034977,0.1361918802151769,0.2614295913830328,-0.0029003914489823396,-0.01944299887754878
2023-09,INDEPENDENT_BRIDGE,5,2024-02,0.31607100060062393,0.18905739950850914,0.10066105462052331,0.015132431135019653,-0.018111063297426535,0.009598870996979125,0.019732307637019254
2023-09,INDEPENDENT_BRIDGE,6,2024-03,0.23622765990495792,0.13193168841828787,0.0717544713873035,0.015132431135019653,0.06507205553004264,-0.017230299184991086,-0.030432687380704634
2023-09,INDEPENDENT_BRIDGE,7,2024-04,0.3923942735104843,0.26938244830771235,0.09545923998381067,0.015132431135019653,-0.004900239066359156,0.016408648502927014,0.0009117446473737609
2023-09,INDEPENDENT_BRIDGE,8,2024-05,0.453102276559062,0.09556730641544187,0.22352751627634035,0.022698646702529482,0.06864580052561835,0.06217428948823819,-0.019511282849106238
2023-09,INDEPENDENT_BRIDGE,9,2024-06,0.39664329810191884,0.21207435395363464,0.06371614985591371,0.015132431135019653,0.03301561597344711,0.07485540477015643,-0.0021506575862527055
2023-09,INDEPENDENT_BRIDGE,10,2024-07,0.3910099327104149,0.4113565490484748,-0.03497981626569426,0.007566215567509827,0.018623853146216455,0.00014781316760079327,-0.011704681953692734
2023-09,INDEPENDENT_BRIDGE,11,2024-08,0.10597403132079819,0.11368899290542954,-0.03437850980245874,0.0,0.01671290067753686,0.0033764360255049627,0.006574211514785562
2023-09,INDEPENDENT_BRIDGE,12,2024-09,-0.09883175685472798,-0.07534991084676218,-0.059461277902050906,0.022698646702529482,0.04385327906379951,-0.001693267056514229,-0.028879226815729644
2023-09,PIPELINE_FOOD_FUEL_R14,1,2023-10,0.44970501769023874,0.39082589669992424,0.039084276182013385,0.0,0.007436662297335007,0.057829198950486244,-0.04547101643952014
2023-09,PIPELINE_FOOD_FUEL_R14,2,2023-11,0.10987849814088779,0.10708853975492466,0.017146964586561002,0.0,0.0005358427445017519,-0.01876693801975918,0.003874089074659565
2023-09,PIPELINE_FOOD_FUEL_R14,3,2023-12,0.08269960474374213,0.1842400973883592,-0.036549336867740714,0.0,-0.04405771432018867,-0.012635176722693976,-0.00829826473399371
2023-09,PIPELINE_FOOD_FUEL_R14,4,2024-01,0.9531215082864556,0.29663254722085136,0.2870127092724801,0.1361918802151769,0.2614295913830328,-0.008702220927536815,-0.01944299887754878
2023-09,PIPELINE_FOOD_FUEL_R14,5,2024-02,0.18194056509706,0.18905739950850914,-0.018599860428324892,0.015132431135019653,-0.018111063297426535,-0.005270649457736613,0.019732307637019254
2023-09,PIPELINE_FOOD_FUEL_R14,6,2024-03,0.11374287395231114,0.13193168841828787,-0.06514194634720183,0.015132431135019653,0.06507205553004264,-0.002818667403132549,-0.030432687380704634
2023-09,PIPELINE_FOOD_FUEL_R14,7,2024-04,0.23443784782748883,0.26938244830771235,-0.04416349372519584,0.015132431135019653,-0.004900239066359156,-0.0019250434710619344,0.0009117446473737609
2023-09,PIPELINE_FOOD_FUEL_R14,8,2024-05,0.24615291357184657,0.09556730641544187,0.07991572870672438,0.022698646702529482,0.06864580052561835,-0.0011632859293612705,-0.019511282849106238
2023-09,PIPELINE_FOOD_FUEL_R14,9,2024-06,0.2297564898487152,0.21207435395363464,-0.02769389433264769,0.015132431135019653,0.03301561597344711,-0.0006213592944858286,-0.0021506575862527055
2023-09,PIPELINE_FOOD_FUEL_R14,10,2024-07,0.33155202919864507,0.4113565490484748,-0.09386579415933578,0.007566215567509827,0.018623853146216455,-0.00042411245052748455,-0.011704681953692734
2023-09,PIPELINE_FOOD_FUEL_R14,11,2024-08,0.030230368213417368,0.11368899290542954,-0.10648954515241578,0.0,0.01671290067753686,-0.0002561917319188142,0.006574211514785562
2023-09,PIPELINE_FOOD_FUEL_R14,12,2024-09,-0.13705699649654526,-0.07534991084676218,-0.09923102613756064,0.022698646702529482,0.04385327906379951,-0.00014875846282177735,-0.028879226815729644
2023-09,PIPELINE_GAP_RIDGE_R14,1,2023-10,0.46184613027104726,0.40296700928073276,0.039084276182013385,0.0,0.007436662297335007,0.057829198950486244,-0.04547101643952014
2023-09,PIPELINE_GAP_RIDGE_R14,2,2023-11,0.14273771106047592,0.1399477526745128,0.017146964586561002,0.0,0.0005358427445017519,-0.01876693801975918,0.003874089074659565
2023-09,PIPELINE_GAP_RIDGE_R14,3,2023-12,0.1076812173790121,0.20922171002362916,-0.036549336867740714,0.0,-0.04405771432018867,-0.012635176722693976,-0.00829826473399371
2023-09,PIPELINE_GAP_RIDGE_R14,4,2024-01,1.029905034675886,0.3734160736102819,0.2870127092724801,0.1361918802151769,0.2614295913830328,-0.008702220927536815,-0.01944299887754878
2023-09,PIPELINE_GAP_RIDGE_R14,5,2024-02,0.2760050946471841,0.2831219290586332,-0.018599860428324892,0.015132431135019653,-0.018111063297426535,-0.005270649457736613,0.019732307637019254
2023-09,PIPELINE_GAP_RIDGE_R14,6,2024-03,0.0310634481518288,0.04925226261780552,-0.06514194634720183,0.015132431135019653,0.06507205553004264,-0.002818667403132549,-0.030432687380704634
2023-09,PIPELINE_GAP_RIDGE_R14,7,2024-04,0.3628675493468028,0.39781214982702634,-0.04416349372519584,0.015132431135019653,-0.004900239066359156,-0.0019250434710619344,0.0009117446473737609
2023-09,PIPELINE_GAP_RIDGE_R14,8,2024-05,0.4689564714188749,0.31837086426247024,0.07991572870672438,0.022698646702529482,0.06864580052561835,-0.0011632859293612705,-0.019511282849106238
2023-09,PIPELINE_GAP_RIDGE_R14,9,2024-06,0.4107337541425021,0.3930516182474216,-0.02769389433264769,0.015132431135019653,0.03301561597344711,-0.0006213592944858286,-0.0021506575862527055
2023-09,PIPELINE_GAP_RIDGE_R14,10,2024-07,0.5073855191715577,0.5871900390213874,-0.09386579415933578,0.007566215567509827,0.018623853146216455,-0.00042411245052748455,-0.011704681953692734
2023-09,PIPELINE_GAP_RIDGE_R14,11,2024-08,0.17085089317720362,0.2543095178692158,-0.10648954515241578,0.0,0.01671290067753686,-0.0002561917319188142,0.006574211514785562
2023-09,PIPELINE_GAP_RIDGE_R14,12,2024-09,-0.15599406075047942,-0.09428697510069634,-0.09923102613756064,0.022698646702529482,0.04385327906379951,-0.00014875846282177735,-0.028879226815729644
2023-09,PIPELINE_GAP_RF_R14,1,2023-10,0.4548949465970539,0.39601582560673937,0.039084276182013385,0.0,0.007436662297335007,0.057829198950486244,-0.04547101643952014
2023-09,PIPELINE_GAP_RF_R14,2,2023-11,0.13581941575713394,0.1330294573711708,0.017146964586561002,0.0,0.0005358427445017519,-0.01876693801975918,0.003874089074659565
2023-09,PIPELINE_GAP_RF_R14,3,2023-12,0.10075425994341716,0.20229475258803423,-0.036549336867740714,0.0,-0.04405771432018867,-0.012635176722693976,-0.00829826473399371
2023-09,PIPELINE_GAP_RF_R14,4,2024-01,1.1028881568851228,0.4463991958195186,0.2870127092724801,0.1361918802151769,0.2614295913830328,-0.008702220927536815,-0.01944299887754878
2023-09,PIPELINE_GAP_RF_R14,5,2024-02,0.34886961021794544,0.35598644462939455,-0.018599860428324892,0.015132431135019653,-0.018111063297426535,-0.005270649457736613,0.019732307637019254
2023-09,PIPELINE_GAP_RF_R14,6,2024-03,0.10362076224108069,0.12180957670705742,-0.06514194634720183,0.015132431135019653,0.06507205553004264,-0.002818667403132549,-0.030432687380704634
2023-09,PIPELINE_GAP_RF_R14,7,2024-04,0.5048894232945741,0.5398340237747976,-0.04416349372519584,0.015132431135019653,-0.004900239066359156,-0.0019250434710619344,0.0009117446473737609
2023-09,PIPELINE_GAP_RF_R14,8,2024-05,0.6107753725755564,0.4601897654191517,0.07991572870672438,0.022698646702529482,0.06864580052561835,-0.0011632859293612705,-0.019511282849106238
2023-09,PIPELINE_GAP_RF_R14,9,2024-06,0.5527434649137221,0.5350613290186416,-0.02769389433264769,0.015132431135019653,0.03301561597344711,-0.0006213592944858286,-0.0021506575862527055
2023-09,PIPELINE_GAP_RF_R14,10,2024-07,0.6753733406459161,0.7551778604957459,-0.09386579415933578,0.007566215567509827,0.018623853146216455,-0.00042411245052748455,-0.011704681953692734
2023-09,PIPELINE_GAP_RF_R14,11,2024-08,0.3378361199665875,0.4212947446585997,-0.10648954515241578,0.0,0.01671290067753686,-0.0002561917319188142,0.006574211514785562
2023-09,PIPELINE_GAP_RF_R14,12,2024-09,0.009941236803505902,0.07164832245328898,-0.09923102613756064,0.022698646702529482,0.04385327906379951,-0.00014875846282177735,-0.028879226815729644
2023-09,STABLE_PIPELINE_R14B,1,2023-10,0.44104022609848315,0.39082589669992424,0.052893170795600436,0.0,0.007436662297335007,0.035355512745143584,-0.04547101643952014
2023-09,STABLE_PIPELINE_R14B,2,2023-11,0.14927934514695015,0.10708853975492466,0.037780873572864186,0.0,0.0005358427445017519,0.0,0.003874089074659565
2023-09,STABLE_PIPELINE_R14B,3,2023-12,0.13017094668987442,0.1842400973883592,-0.0017131716443023913,0.0,-0.04405771432018867,0.0,-0.00829826473399371
2023-09,STABLE_PIPELINE_R14B,4,2024-01,1.0382055063181035,0.29663254722085136,0.36339448637659133,0.1361918802151769,0.2614295913830328,0.0,-0.01944299887754878
2023-09,STABLE_PIPELINE_R14B,5,2024-02,0.25913242252812274,0.18905739950850914,0.05332134754500122,0.015132431135019653,-0.018111063297426535,0.0,0.019732307637019254
2023-09,STABLE_PIPELINE_R14B,6,2024-03,0.1870326046510629,0.13193168841828787,0.00532911694841737,0.015132431135019653,0.06507205553004264,0.0,-0.030432687380704634
