scope,sample,metric,h,model,n,mae,rmse,bias,block
all_models_common,full,monthly,1,STATE_FAST_R15,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_NORM_SHIFT_R24,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_PPI_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_A002_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_A005_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_A010_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,full,monthly,1,FOOD_ECM_A015_R27,89,1.1791919273822575,3.918699583394084,-0.29721256699976506,administered
all_models_common,origins_2019_2021,monthly,1,STATE_FAST_R15,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_NORM_SHIFT_R24,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_PPI_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_A002_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_A005_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_A010_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2019_2021,monthly,1,FOOD_ECM_A015_R27,35,0.569945186772026,1.5198437120354003,0.287088043914883,administered
all_models_common,origins_2022_2023,monthly,1,STATE_FAST_R15,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_NORM_SHIFT_R24,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_PPI_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_A002_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_A005_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_A010_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2022_2023,monthly,1,FOOD_ECM_A015_R27,24,3.2770833333333336,7.3090768340924335,-1.64375,administered
all_models_common,origins_2024plus,monthly,1,STATE_FAST_R15,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_NORM_SHIFT_R24,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_PPI_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_A002_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_A005_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_A010_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,origins_2024plus,monthly,1,FOOD_ECM_A015_R27,30,0.21166666666666664,0.35178118198675723,0.09833333333333334,administered
all_models_common,recent_targets,monthly,1,STATE_FAST_R15,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_NORM_SHIFT_R24,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_PPI_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_A002_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_A005_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_A010_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,recent_targets,monthly,1,FOOD_ECM_A015_R27,31,0.36290322580645157,0.9456607179894844,-0.06290322580645157,administered
all_models_common,full,monthly,2,STATE_FAST_R15,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_NORM_SHIFT_R24,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_PPI_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_A002_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_A005_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_A010_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,full,monthly,2,FOOD_ECM_A015_R27,88,1.1627839200929107,3.9102291303322305,-0.3122160799070893,administered
all_models_common,origins_2019_2021,monthly,2,STATE_FAST_R15,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_NORM_SHIFT_R24,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_PPI_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_A002_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_A005_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_A010_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
all_models_common,origins_2019_2021,monthly,2,FOOD_ECM_A015_R27,35,0.5578567133764611,1.3574712093709966,0.19499957051931827,administered
