scope,benchmark,model,metric,h,sample,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,6,origins_2019_2021,35,12,2000,1509,24,35,-0.18572457873734444,-0.2775939881586216,-0.0190156492205849,0.9995,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,6,origins_2022_2023,24,12,2000,1509,13,24,-0.12836662147368777,-0.5503862506701289,0.41382103990306507,0.6185,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,6,origins_2024plus,25,12,2000,1509,14,25,-0.06037314643514453,-0.15889570050712817,0.008431734779668444,0.938,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,6,recent_targets,31,12,2000,1509,20,31,-0.09712442086520377,-0.14199172680845046,0.03565276999687612,0.8225,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,7,full,83,12,2000,1509,72,83,-0.20920525446526755,-0.44551656211193946,-0.025962979367004684,0.987,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,7,origins_2019_2021,35,12,2000,1509,24,35,-0.25995675943130425,-0.4055507974775065,-0.03950998279927074,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,7,origins_2022_2023,24,12,2000,1509,13,24,-0.25445632161230447,-0.7918561226619841,0.3497250177337856,0.8075,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,7,origins_2024plus,24,12,2000,1509,13,24,-0.08994157590942704,-0.21767466628704776,0.00921557777585544,0.9545,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,7,recent_targets,31,12,2000,1509,20,31,-0.13870004933294805,-0.1937920649921056,0.03776031060266025,0.8615,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,8,full,82,12,2000,1509,71,82,-0.3021125344336189,-0.6056033621794316,-0.07064615191514342,0.996,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,8,origins_2019_2021,35,12,2000,1509,24,35,-0.3320377567699698,-0.524187187525799,-0.05594582246557765,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,8,origins_2022_2023,24,12,2000,1509,13,24,-0.4231001892705897,-1.0808846799743903,0.20676312327127913,0.926,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,8,origins_2024plus,23,12,2000,1509,12,23,-0.1303261649614633,-0.27253792824562106,0.01772979218401637,0.928,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,8,recent_targets,31,12,2000,1509,20,31,-0.20103260389201494,-0.2505533328300498,0.04891734680033067,0.877,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,9,full,81,12,2000,1509,70,81,-0.408977404857815,-0.7975730180928112,-0.12027171040582697,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,9,origins_2019_2021,35,12,2000,1509,24,35,-0.41721313370944507,-0.6784329426414379,-0.06258665782923928,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,9,origins_2022_2023,24,12,2000,1509,13,24,-0.6168963684324346,-1.381491831058147,-0.014698202411381886,0.9815,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,9,origins_2024plus,22,12,2000,1509,11,22,-0.16905442142154548,-0.3164561578274508,0.016979154299852434,0.9435,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,9,recent_targets,31,12,2000,1509,20,31,-0.3464961555285483,-0.3998724763341291,0.04235004576317098,0.9255,ok
