sample,clock,model,omitted_report,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_rmse,cnb_mae,rmse_gain_vs_cnb,mae_gain_vs_cnb,full_rmse_gain_vs_cnb,full_mae_gain_vs_cnb,scope
full,cutoff,FOOD_ECM_A002_R27,2022-02-10,62,1.0996751242563074,1.8708072433505305,-0.22695491332119794,17,17,1.4762985730425087,0.7040305251471131,-0.39450867030802184,-0.39564459910919436,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2022-05-12,62,1.0182162146594662,1.6829057445961453,-0.1454960037243566,17,18,2.011588414712717,0.8639058580347869,0.32868267011657193,-0.1543103566246793,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2022-08-11,62,1.259856437365291,2.121565088663377,-0.4651454244948974,17,18,2.3011132855836207,1.025782452630478,0.1795481969202437,-0.234073984734813,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2022-11-10,62,1.237836824748416,2.107965618550444,-0.44028264463625666,17,18,2.3277027370360734,1.0273077011297567,0.2197371184856296,-0.21052912361865928,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2023-02-09,62,1.1666387564251144,2.0017728495255156,-0.2939185454900049,17,18,2.3679762558638635,1.1198213144271685,0.3662034063383479,-0.04681744199794591,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2023-05-11,62,1.1677377958374207,2.0314867865993746,-0.6359013254606917,17,18,2.364701449100045,1.0977174807353174,0.3332146625006702,-0.07002031510210327,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2023-08-10,62,1.3157875274928508,2.1542766059540615,-0.47411615210623903,17,18,2.3661721828347044,1.1073596899799842,0.21189557688064298,-0.20842783751286653,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2023-11-09,62,1.2702916229838837,2.139435221904364,-0.5333474983142287,17,18,2.366849088210777,1.1139947860587205,0.22741386630641314,-0.15629683692516316,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2024-02-15,62,1.3152284892241617,2.1541869315614823,-0.44250827828905226,17,18,2.366056213976598,1.1097687047272502,0.21186928241511582,-0.2054597844969115,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2024-05-09,62,1.334818003121013,2.15607879677405,-0.4680125635861107,17,18,2.367256203681473,1.113370885039828,0.21117740690742304,-0.221447118081185,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2024-08-08,62,1.3144871700134344,2.153914206105404,-0.4417669590783248,17,18,2.364628764398905,1.0964902903161784,0.2107145582935006,-0.217996879697256,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2024-11-14,62,1.3267614789656974,2.1554398607575034,-0.4768776423324151,17,18,2.3679521920645064,1.1182254788429142,0.21251233130700298,-0.20853600012278317,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2025-02-13,62,1.3328210264949019,2.1560363429521168,-0.46508231724719745,17,18,2.3680554601341135,1.119703276802938,0.21201911718199673,-0.21311774969196384,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2025-05-15,62,1.3073141924885898,2.1508061293470857,-0.4963249288095226,17,18,2.366627053457412,1.1143983776256081,0.21582092411032638,-0.1929158148629817,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2025-08-14,62,1.3127991404454147,2.152791815011519,-0.4908399808526977,17,18,2.3639882587009775,1.0970690968318144,0.21119644368945867,-0.21573004361360026,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2025-11-13,63,1.2892871565843074,2.1347648285675525,-0.4857227723122476,17,18,2.3483463711487516,1.0994653920351358,0.2135815425811991,-0.18982176454917155,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2026-02-12,64,1.2838175545686068,2.1206374374314736,-0.43836985022521924,17,18,2.3300770237781605,1.0845651369983424,0.2094395863466869,-0.19925241757026435,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A002_R27,2026-05-14,65,1.2719265515283706,2.1054937038023587,-0.4484676872482908,17,18,2.3129842313782722,1.074816815601965,0.20749052757591357,-0.19710973592640557,0.20566221459752088,-0.19652864498237244,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2022-02-10,62,1.0984074107618456,1.8690320774539968,-0.2344551189815259,17,17,1.4762985730425087,0.7040305251471131,-0.39273350441148813,-0.3943768856147325,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2022-05-12,62,1.0155110807823873,1.6774095521220587,-0.15155878900206762,17,18,2.011588414712717,0.8639058580347869,0.33417886259065854,-0.15160522274760035,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2022-08-11,62,1.2567238898529973,2.1165194162003376,-0.47196021743494926,17,18,2.3011132855836207,1.025782452630478,0.18459386938328315,-0.23094143722251936,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2022-11-10,62,1.2346216480795231,2.102384960245472,-0.44452385873920464,17,18,2.3277027370360734,1.0273077011297567,0.2253177767906016,-0.20731394694976646,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2023-02-09,62,1.160451276318438,1.9928326980745295,-0.2964989845381184,17,18,2.3679762558638635,1.1198213144271685,0.37514355778933406,-0.04062996189126955,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2023-05-11,62,1.167404782978416,2.0299970410168235,-0.6390361086145198,17,18,2.364701449100045,1.0977174807353174,0.3347044080832213,-0.0696873022430986,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2023-08-10,62,1.3143589748983655,2.149508846516373,-0.4778548380832867,17,18,2.3661721828347044,1.1073596899799842,0.21666333631833146,-0.20699928491838127,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2023-11-09,62,1.2687731048819517,2.1351427469527593,-0.5376677867109839,17,18,2.366849088210777,1.1139947860587205,0.2317063412580178,-0.15477831882323123,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2024-02-15,62,1.3108155686414542,2.1489687699472055,-0.4468632768611347,17,18,2.366056213976598,1.1097687047272502,0.21708744402939262,-0.201046863914204,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2024-05-09,62,1.329652973552052,2.1510085630552456,-0.47664788802763247,17,18,2.367256203681473,1.113370885039828,0.21624764062622726,-0.21628208851222386,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2024-08-08,62,1.3135423103337271,2.149304556059115,-0.44959001855340736,17,18,2.364628764398905,1.0964902903161784,0.2153242083397897,-0.21705202001754875,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2024-11-14,62,1.3232985423675698,2.1504246218308216,-0.48314234922536564,17,18,2.3679521920645064,1.1182254788429142,0.21752757023368474,-0.2050730635246556,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2025-02-13,62,1.329905944202966,2.1510697935680287,-0.47040586559949243,17,18,2.3680554601341135,1.119703276802938,0.21698566656608476,-0.2102026674000279,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2025-05-15,62,1.3039691851868827,2.145733626922355,-0.5024717064060529,17,18,2.366627053457412,1.1143983776256081,0.22089342653505728,-0.18957080756127453,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2025-08-14,62,1.310504903513255,2.1479658073827603,-0.4959359880796806,17,18,2.3639882587009775,1.0970690968318144,0.21602245131821718,-0.21343580668144058,0.21047618364841458,-0.1937263629420849,within_clock_common
full,cutoff,FOOD_ECM_A005_R27,2025-11-13,63,1.2871319719593994,2.1300590983795264,-0.4906352546876167,17,18,2.3483463711487516,1.0994653920351358,0.2182872727692251,-0.1876665799242636,0.21047618364841458,-0.1937263629420849,within_clock_common
