origin,target,model,predicted,actual,eligible,predicted_change,actual_change
2019-02,2019-11,FOOD_ECM_A002_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_A005_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_A010_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_A015_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_PPI_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,FOOD_NORM_SHIFT_R24,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,STATE_FAST_R15,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-03,2019-12,FOOD_ECM_A002_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_ECM_A005_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_ECM_A010_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_ECM_A015_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_ECM_PPI_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_ECM_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,FOOD_NORM_SHIFT_R24,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,STATE_FAST_R15,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-04,2020-01,FOOD_ECM_A002_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_A005_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_A010_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_A015_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_PPI_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,FOOD_NORM_SHIFT_R24,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,STATE_FAST_R15,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-05,2020-02,FOOD_ECM_A002_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_ECM_A005_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_ECM_A010_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_ECM_A015_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_ECM_PPI_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_ECM_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,FOOD_NORM_SHIFT_R24,0,0.0,True,0.07295588574393452,0.6896326275908802
