origin,H,actual,STATE_FAST_R15,FOOD_NORM_SHIFT_R24,FOOD_ECM_R27,FOOD_ECM_PPI_R27,FOOD_ECM_A002_R27,FOOD_ECM_A005_R27,FOOD_ECM_A010_R27,FOOD_ECM_A015_R27,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
2019-05,3,-0.45977092486293625,-0.5328804327119119,-0.3545754771857288,0.23369446291585716,0.45141264575765266,-0.27638459213550814,-0.1707469506060924,-0.023668866122315835,0.0904237038822513,0.0,-0.6380843157447058,-1.1844027959019248,-1.1844027959019248
2019-05,6,1.0041161499490623,0.40750504649006225,0.7641149575424282,1.6005612786243708,1.9101293198525484,0.9158984780748364,1.1055534670982805,1.3362524880710693,1.482399260683782,0.0,0.6481804592795846,-0.3308399771121876,-0.3308399771121876
2019-05,12,6.137986811656255,2.07174895868422,2.784968780788952,3.6214151018708947,3.9309831430990716,2.93675230132136,3.1264072903448037,3.357106311317593,3.5032530839303053,0.0,2.4207923188664893,1.3591503687396747,1.3591503687396747
2019-06,3,-1.3806017723791868,-0.10557351836881584,-0.029666794138083263,0.15056920553103803,0.4427967428591285,-0.005710424160031535,0.02665516963599801,0.07171741704876788,0.10667345849810866,0.0,-0.33874699043407736,-0.7594111282182324,-0.7594111282182324
2019-06,6,1.361800436844056,0.8360076216166379,0.9878210700781032,1.2440941321076349,1.6596051617460135,1.0343249838285373,1.0924320775429872,1.1631143712201686,1.2078912803644966,0.0,1.461885002733339,0.09794452325129765,0.09794452325129765
2019-06,12,5.252653728713258,2.5512705053745846,2.8548974022975155,3.1111704643270475,3.526681493965426,2.9014013160479504,2.9595084097623996,3.0301907034395814,3.074967612583909,0.0,3.2374799151508795,1.78195280468262,1.78195280468262
2019-07,3,1.1102230246251565e-16,0.41223142380547223,0.4682760525786983,0.7332151680107954,0.8783205114149619,0.5034908791538604,0.5510669006284632,0.6173064531642432,0.6686903205248029,0.0,0.4288387727058503,0.2111758799026323,0.2111758799026323
2019-07,6,4.229150249961526,2.045553748272039,2.1576430058184903,2.534353310573504,2.7406749707263036,2.226001745447583,2.311416657214923,2.4153165684308977,2.481136686066997,0.0,2.6561706848099687,1.7912510388418568,1.7912510388418568
2019-07,12,4.317217186520889,2.562224813640553,2.7864033287334564,3.1631136334884697,3.3694352936412697,2.8547620683625485,2.940176980129889,3.0440768913458633,3.1098970089819633,0.0,3.5612359809419085,1.831267078376999,1.831267078376999
2019-08,3,1.4638870748119985,0.8998645912280987,0.9873674605411711,0.9889815350511626,1.3004061632322719,0.9875819979599136,0.9878718428302106,0.9882753905401319,0.9885884337477995,0.0,1.2862647750242904,0.8303163830454139,0.8303163830454139
2019-08,6,4.5052663940943205,2.787481416776603,2.9624871554027483,2.9647821675966415,3.4075890607916572,2.962903613723712,2.963423982456853,2.964056966370951,2.9644579587798976,0.0,3.6015908069934115,2.5889304096856622,2.5889304096856622
2019-08,12,4.063764573182649,2.2025409192775114,2.5525523965298014,2.5548474087236954,2.9976543019187103,2.552968854850765,2.553489223583906,2.554122207498004,2.55452319990695,0.0,3.207829962996228,1.6751423791617506,1.6751423791617506
2019-09,3,2.7424022092232425,0.7180073640201994,0.7988545460383332,0.41742928713720523,0.8772147187660757,0.7481567684690107,0.6796629325216839,0.5842997452692142,0.5103238626239579,0.0,1.8006319931674164,0.7730013305184371,0.7730013305184371
2019-09,6,5.936995073020551,1.9910753408993043,2.152769704935572,1.6104306649355302,2.2641880755328305,2.054355584700223,1.9313861817800848,1.781804454405765,1.6870451155693433,0.0,3.029761228003663,1.9471744946890293,1.9471744946890293
2019-09,12,3.3716177683121704,2.0615328793608865,2.384921607433421,1.8425825674333796,2.4963399780306803,2.286507487198073,2.1635380842779344,2.0139563569036145,1.9191970180671931,0.0,3.3186234176235896,1.5844417226389278,1.5844417226389278
2019-10,3,4.229150249961526,1.6184635165476116,1.7397761495342903,1.9260869422706277,2.0893626898700814,1.7645399608144432,1.7979964259412244,1.8445774810765294,1.8807117040137173,0.0,2.2273319121041184,1.512715146999674,1.512715146999674
2019-10,6,5.715841383994886,1.50396332414136,1.7465885901147173,2.011499248536697,2.2436569521546708,1.79465990246126,1.8547254760060468,1.9277900923512483,1.9740761919888223,0.0,1.8608850459262203,1.3768958763068952,1.3768958763068952
2019-10,12,3.166252732255534,2.119552013775422,2.6048025457221367,2.8697132041441162,3.101870907762089,2.6528738580686784,2.712939431613466,2.7860040479586674,2.8322901475962414,0.0,3.1347096108793364,1.4373202479541194,1.4373202479541194
2019-11,3,3.041379319282322,1.8473427117489378,1.9537554685235443,1.5500247478193223,2.1291282511722973,1.9000929231139063,1.8275936192385454,1.72665366463509,1.648351728100671,0.0,2.315326031969121,1.7474631262995797,1.7474631262995797
2019-11,6,5.133870661707194,1.9871584638249598,2.1999839773741723,1.625929358872857,2.449342152702868,2.095814673525346,1.9656541125584472,1.8073249584510345,1.7070241648641018,0.0,2.589299455871294,1.9489677373321976,1.9489677373321976
2019-11,12,1.8893949359961855,2.086072498921608,2.5117235260200332,1.937668907518718,2.7610817013487288,2.4075542221712074,2.2773936612043078,2.1190645070968954,2.018763713509963,0.0,3.5114912190174827,1.5869769907848161,1.5869769907848161
2019-12,3,3.1945928637973084,1.405494770177489,1.4597075110369038,0.9522651423296573,1.3455396216012308,1.3922599581084838,1.3011367995240475,1.1742670642414932,1.0758506740295153,0.0,1.2291292348362468,1.2001418209029273,1.2001418209029273
2019-12,6,3.890853291869202,1.8938268820363324,2.002252363755163,1.280732745749547,1.8399198959638152,1.8713237135909375,1.7077270884589713,1.5087258312458982,1.3826594467206121,0.0,2.0993509782085686,1.63771037071311,1.63771037071311
2019-12,12,-0.09021200431379217,2.516655244048621,2.7335062074862813,2.011986589480665,2.5711737396949332,2.6025775573220558,2.43898093219009,2.239979674977016,2.1139132904517304,0.0,3.196151261259791,1.8053610283256032,1.8053610283256032
2020-01,3,1.4866911340333604,0.13605178958179814,0.17645215590811159,-0.40020062980209165,0.16458526656801403,0.0998053844045908,-0.003746125049171267,-0.14791971161700537,-0.2597591816239353,0.0,-0.3664468661778984,-0.108831275093459,-0.108831275093459
2020-01,6,0.08806693655936271,0.7375150285636907,0.8183157612163175,-0.0016124184653778517,0.801442527935866,0.669529661547855,0.48361997912328425,0.25747680226539027,0.11421613602240221,0.0,0.5516592781862599,-0.02999572111557136,-0.02999572111557136
2020-01,12,0.6148460300452441,2.8059349969685288,2.967536462273782,2.1476082825920866,2.9506632289933306,2.818750362605319,2.6328406801807485,2.406697503322855,2.2634368370798663,0.0,3.2051791281230178,1.9220128880696539,1.9220128880696539
2020-02,3,2.0924913424248714,0.36265598521819076,0.3449154122199656,-0.4010821566532621,0.12903127668455217,0.24575989503437234,0.11179856471578264,-0.07471426890016153,-0.21939747306865565,0.0,0.27397342390217316,0.26100280935320186,0.26100280935320186
2020-02,6,-0.44150182091167167,-0.24583287223188915,-0.28131401822833935,-1.3420293114699597,-0.5882742734427553,-0.47379391494487555,-0.7142994228614211,-1.0068537368850392,-1.1921855541948352,0.0,-0.28296738936982124,-0.758392922552451,-0.758392922552451
2020-02,12,0.6148460300452436,2.9874469104610517,2.9164846184681514,1.8557693252265313,2.6095243632537355,2.7240047217516157,2.4834992138350698,2.1909448998114516,2.005613082501656,0.0,3.4546736005874537,2.3534581912378805,2.3534581912378805
2020-03,3,0.6962604280718937,0.42560747234198143,0.43128975097245686,-0.26552544895027286,0.2969771902041173,0.33867139078734154,0.2135419063724589,0.039325551162949134,-0.09581893193557836,0.0,0.8702217433723219,0.5006308774136231,0.5006308774136231
2020-03,6,-2.5653773047083805,-0.16840102166890267,-0.1570364644079517,-1.1478205767980831,-0.3480121367504344,-0.3368264842524159,-0.5614758672718729,-0.834742565878591,-1.007855767206884,0.0,0.10494838287567265,-0.3786103700846042,-0.3786103700846042
2020-03,12,-0.2623525772384605,2.544535264903246,2.567264379425149,1.576480267035017,2.376288707082666,2.3874743595806844,2.1628249765612275,1.8895582779545095,1.7164450766262163,0.0,2.99998185229115,2.3148769094143082,2.3148769094143082
2020-04,3,-1.3986241974739975,0.6488007110341116,0.6025047528322376,-0.047808423843557546,0.3139314775437337,0.5160672870060554,0.3992883296660454,0.2366983181425622,0.110572713931062,0.0,0.9181061443641583,0.11940634185161825,0.11940634185161825
2020-04,6,-2.5495886517393513,0.8705760624370533,0.7779841460333052,-0.14667990205259102,0.3676690202324636,0.6101924288712471,0.40053504205499935,0.1455048204548563,-0.016055656258054884,0.0,1.6506061730912631,0.28721920627349073,0.28721920627349073
2020-04,12,-0.08684325339540877,3.0029142685027645,2.8177304356952684,1.8930663876093718,2.407415309894427,2.64993871853321,2.440281331716962,2.1852511101168193,2.023690633403908,0.0,3.358157663137683,2.447320560672214,2.447320560672214
2020-05,3,-2.533993163336543,-0.5929954507525437,-0.6859453183825498,-1.4934192940577167,-1.1929762552198417,-0.793272075214896,-0.938272933786686,-1.1401559767861205,-1.2967622808251744,0.0,-0.5569408132719944,-1.0411398311528814,-1.0411398311528814
2020-05,6,-3.2444757257110086,0.41931666623755665,0.23341693097754446,-0.9147101281855833,-0.4875176823379799,0.025075089228648983,-0.23525007368371262,-0.551913297402229,-0.7525179985251567,0.0,0.6068518053884968,-0.06717557061744617,-0.06717557061744617
2020-05,12,-1.302667140000855,3.119334551746057,2.7475350812260335,1.5994080220629066,2.02660046791051,2.5391932394771386,2.2788680765647764,1.9622048528462606,1.761600151723333,0.0,3.724226404238024,2.5245680171852887,2.5245680171852887
2020-06,3,-3.261637732780274,-0.6856623800975437,-0.7740551149871852,-1.5855766305538683,-1.4388725083944611,-0.8819198573680349,-1.0276475464966646,-1.2305425473976248,-1.3879338553896925,0.0,-0.7652733604966493,-0.8845952018155797,-0.8845952018155797
2020-06,6,-3.9810652961829947,0.4941657674223917,0.31738029764310893,-0.8365018573032685,-0.6279069336078615,0.1079941226513425,-0.15363594483181003,-0.47188647299454095,-0.6734967242090883,0.0,1.1058281499144493,0.3488238164395362,0.3488238164395362
2020-06,12,-1.0462170406983478,2.8041489739738967,2.450578034415331,1.2966958794689538,1.5052908031643613,2.241191859423565,1.9795617919404127,1.6613112637776815,1.4597010125631344,0.0,3.796624379790084,2.598709180990177,2.598709180990177
2020-07,3,-1.1509644542653539,-0.05754125061094617,-0.1145688276814516,-0.8889252565354457,-0.7442787948095905,-0.2174937102718597,-0.35654753789587673,-0.5501505974774628,-0.700333887570875,0.0,0.7325000287271048,0.16341952423715667,0.16341952423715667
2020-07,6,0.5267790934858807,1.9826263987898924,1.8685712446488814,0.7675331973721088,0.9732023851385595,1.6687742859634422,1.4191260377643637,1.1154503646715779,0.9230732173548664,0.0,2.9030143224011935,2.267788521695892,2.267788521695892
2020-07,12,0.7891316707243206,2.5528056676770685,2.324695359395046,1.2236573121182732,1.429326499884724,2.124898400709607,1.8752501525105278,1.5715744794177424,1.3791973321010307,0.0,3.5601826100741167,2.4629076907467695,2.4629076907467695
2020-08,3,-0.7104825623744654,0.742683366371616,0.7478086091832146,0.1294891376952006,0.28538404138071294,0.665623640304669,0.554589901833468,0.3999988930700864,0.28007833827554635,0.0,1.1637926186604912,0.9451905448600895,0.9451905448600895
2020-08,6,1.0563478509569153,2.8106948828587885,2.8209453684819854,1.9417723699599656,2.163435436137803,2.661408564374704,2.46206577191825,2.219582369322387,2.0659702449531454,0.0,3.282949241660971,2.9589316084423283,2.9589316084423283
2020-08,12,1.580366517312524,2.2970410995998893,2.317542070846283,1.4383690723242633,1.660032138502101,2.1580052667390017,1.9586624742825474,1.716179071686685,1.562566947317443,0.0,2.7722416743973417,2.1554886336366326,2.1554886336366326
2020-09,3,-0.7194275634027202,1.0128287606117827,1.0200488231838951,0.3349158890699786,0.4749145136940478,0.9289832309386568,0.8059515708789494,0.6346559926129189,0.5017772376074741,0.0,1.8711015104110986,1.1539754894455032,1.1539754894455032
2020-09,6,2.30302472746992,2.680268147271688,2.6947082724159124,1.7205348817226875,1.919595426110036,2.5179324732741946,2.2970493884160144,2.0283640683586945,1.858153149347372,0.0,3.2532092802620096,2.6954060224587315,2.6954060224587315
2020-09,12,1.864235080927962,2.36702812372303,2.3959083740114786,1.4217349833182538,1.6207955277056025,2.219132574869761,1.9982494900115806,1.7295641699542608,1.5593532509429382,0.0,2.8513933600417714,2.0285002000912646,2.0285002000912646
2020-10,3,1.6777435477512346,1.8802428568297098,1.949636672563686,1.56831567531657,1.753246161273481,1.8989527531068529,1.8304776397806914,1.7351405198203136,1.6611848583001705,0.0,2.170514293674089,2.0323357001701714,2.0323357001701714
2020-10,6,2.4627453983439427,2.01135527414281,2.150142905610762,1.6079521126500187,1.8709001473700015,2.0517556866325135,1.9288198970954478,1.7792790575174713,1.684545620912665,0.0,2.073620231146761,2.1458355190311496,2.1458355190311496
2020-10,12,0.8865306289562991,2.0718245687208947,2.349399831656798,1.807209038696055,2.070157073416038,2.2510126126785495,2.1280768231414835,1.978535983563508,1.8838025469587012,0.0,2.405910844855142,1.7785661484224942,1.7785661484224942
2020-11,3,1.7668304133313806,1.941340900625225,2.005023090089452,1.5113680569958885,1.6528011265788365,1.939408103982196,1.8507607843246179,1.727338131365946,1.6315957390016378,0.0,2.1191566230004804,1.995487120014667,1.995487120014667
2020-11,6,1.941808585710153,2.4639885137917235,2.5913528927201774,1.889437142540267,2.090537288353521,2.463981606608661,2.3048299425502186,2.1112355990872356,1.9885944696455593,0.0,3.1897725744015872,2.492996842758575,2.492996842758575
2020-11,12,2.0291829905698258,2.192323961923197,2.4470527197801046,1.7451369696001946,1.9462371154134486,2.3196814336685887,2.1605297696101458,1.9669354261471628,1.8442942967054865,0.0,2.072308393459197,1.861634041649511,1.861634041649511
2020-12,3,3.02245229087264,1.6523809530736793,1.7317033459102573,1.3407957400840609,1.5483054233043372,1.6797452063066345,1.6095485929487274,1.5118146481118935,1.4359997027224671,0.0,1.382107769850911,1.5603386369910393,1.5603386369910393
2020-12,6,2.934848255484647,2.1354937561454044,2.2941385418185596,1.7383167897844367,2.0333696206132674,2.1932778168851237,2.0672513575366382,1.9139509833251889,1.8168358987580673,0.0,2.4543544601596663,2.0282399806533022,2.0282399806533022
2020-12,12,3.9810652961829742,2.279888277520074,2.597177848866385,2.0413560968322617,2.336408927661092,2.496317123932949,2.3702906645844637,2.216990290373014,2.1198752058058923,0.0,1.9794997157221705,1.8197668330109456,1.8197668330109456
2021-01,3,0.785001850592708,0.08068179533198369,0.230517366797748,0.3776477763403815,0.5218497812582862,0.25007345177797546,0.2764941617307174,0.3132794151147461,0.3418147615709064,0.0,-0.09689406252732845,0.1453804652564356,0.1453804652564356
2021-01,6,0.2623525772384397,0.20284460767620005,0.5025157506077285,0.7117168016761606,0.916754027418806,0.5404778663226663,0.5879119000963523,0.6456113321478181,0.6821636579459525,0.0,-0.1307726480038529,-0.03335086656314523,-0.03335086656314523
2021-01,12,5.286823565281073,1.9149435584821424,2.5142858443451983,2.7234868954136306,2.928524121156276,2.5522479600601367,2.5996819938338227,2.6573814258852884,2.6939337516834225,0.0,1.3778078212817646,1.5815334694011152,1.5815334694011152
2021-02,3,0.17497817237877256,0.5043145414521244,0.5828841457574638,0.2514401296458945,0.31622869614902427,0.5388297088438796,0.47931117530293804,0.3964441993107913,0.33216197607790987,0.0,1.0706159514011064,0.5662508981984803,0.5662508981984803
2021-02,6,0.5240186663556086,-0.5039978064589571,-0.34685859784827816,-0.8181305582569157,-0.7260093152602779,-0.43237671834943253,-0.5392324438462528,-0.6692132652545748,-0.7515555199822879,0.0,-0.43155588161920044,-0.7055777389456546,-0.7055777389456546
2021-02,12,6.688908389474896,2.3429063306634115,2.657184747884769,2.1859127874761315,2.278034030472769,2.571666627383615,2.4648109018867945,2.334830080478472,2.252487825750759,0.0,2.1987347430698034,2.0636894977057745,2.0636894977057745
2021-03,3,-0.08760403538799355,0.5435611269153632,0.6346180427940632,0.3915477761058553,0.532568287049463,0.6023099509026738,0.5586609932584429,0.49788904694194597,0.4507465541377685,0.0,1.0722466903087555,0.5326610547025177,0.5326610547025177
2021-03,6,-0.43878964654195785,-0.5312240161851799,-0.34911018442777997,-0.6947257198750754,-0.4942121808771333,-0.41182639394260984,-0.4901909093090026,-0.5855146182560905,-0.6459017510551217,0.0,-0.8472984354068686,-0.7442210214968676,-0.7442210214968676
2021-03,12,7.423305815050747,2.298961443952922,2.6631891074677214,2.317573572020426,2.5180871110183682,2.600472897952892,2.522108382586499,2.426784673639411,2.3663975408403797,0.0,2.447644725662413,2.03541977855912,2.03541977855912
2021-04,3,-0.5226492733542683,0.32020257141732617,0.4121027285849306,0.4497471623323231,0.47839362737091384,0.41710630158989304,0.4238662410780439,0.43327802779297764,0.44057901310571507,0.0,-0.03387858547652445,-0.13220922555669656,-0.13220922555669656
2021-04,6,-1.5762147693876432,0.3446699614294616,0.5284702757646711,0.5819959549992448,0.6227276474759907,0.5381831716533197,0.5503195297815671,0.5650823680953841,0.5744345585167823,0.0,-0.0013118376875638216,-0.18280305843674044,-0.18280305843674044
2021-04,12,10.153042741022595,2.5346091738549985,2.902209802525417,2.95573548175999,2.996467174236736,2.911922698414065,2.924059056542313,2.9388218948561295,2.948174085277528,0.0,2.6355936953155146,2.0079141058758885,2.0079141058758885
2021-05,3,0.349040493976836,-0.8487582476408418,-0.7963281280451351,-0.9476316487878318,-0.9444078826412067,-0.816438889094804,-0.8436089788729682,-0.8814375852482053,-0.9107822897035998,0.0,-1.5021718330203069,-1.2820919520703753,-1.2820919520703753
2021-05,6,0.08737440485967263,-0.08646799916947279,0.018392240021940953,-0.1967424535340806,-0.19215866104434814,-0.020646608441587444,-0.0694260302844053,-0.12876201148216715,-0.16635108366502815,0.0,-1.2102728586794158,-0.5810120609068071,-0.5810120609068071
2021-05,12,14.082552980353764,2.6886456541896004,2.8983661325724284,2.683231439016407,2.687815231506139,2.8593272841088995,2.8105478622660818,2.75121188106832,2.713622808885459,0.0,3.0875788328851828,2.1067422138923764,2.1067422138923764
2021-06,3,-0.3511856111539643,-0.836464334333894,-0.7318035298227497,-0.27027808290795774,-0.3010395496032934,-0.6704591015127894,-0.5875814013374774,-0.47219172383496116,-0.38268073445494644,0.0,-1.919545125715624,-1.2760873965507138,-1.2760873965507138
2021-06,6,1.0462170406983273,0.10484323006570692,0.31416483908799564,0.9703963339199652,0.926657373462535,0.4332461525678637,0.5820394149833283,0.7630336516408821,0.877692671161051,0.0,-1.0765466388779015,-0.36346124814625547,-0.36346124814625547
2021-06,12,16.523216034259733,2.470848148638126,2.889491366682703,3.5457228615146725,3.5019839010572427,3.008572680162571,3.157365942578036,3.3383601792355893,3.4530191987557584,0.0,2.572110253845122,1.9827023934652763,1.9827023934652763
2021-07,3,-1.053565496033375,0.10769361927711496,0.22111237601004557,0.8960329105390105,0.8879892588524547,0.31082057004810015,0.43201835464865357,0.6007606490112469,0.7316587505188101,0.0,0.032566747788960626,-0.05149093885070255,-0.05149093885070255
2021-07,6,5.024470988042633,2.199226722673764,2.426064236139625,3.3857168711729964,3.3742798039311754,2.600205064740744,2.8177957282135093,3.0824761001587015,3.2501499028935843,0.0,2.329507391073656,1.9859273503193422,1.9859273503193422
2021-07,12,17.64821241423952,2.390905767570066,2.8445807945017885,3.8042334295351607,3.79279636229334,3.018721623102908,3.236312286575673,3.500992658520865,3.668666461255748,0.0,2.327427334151894,1.9160311092228564,1.9160311092228564
2021-08,3,-0.2616660891171634,0.7819680973317221,0.856755414135917,1.138449712693647,1.136647119055569,0.8941972839585132,0.9447820908700868,1.0152107410824662,1.069844208283825,0.0,0.29189897434089107,0.6748070175177869,0.6748070175177869
