origin,as_of,model,variable,h,target,forecast,actual,n_distinct_ulc_quarters
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,4,2019-06,-0.12646343817495823,-0.17242476749917018,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,5,2019-07,-0.26272531574237123,-0.21873545807986225,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,6,2019-08,-0.44182380875833294,-0.5657477214436157,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,7,2019-09,-0.013705245157006302,0.013854310253109643,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,8,2019-10,0.11191110275887742,0.9850870068147518,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,9,2019-11,-0.21056634098177807,-0.3275115074989824,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,10,2019-12,-0.5437760955317431,-0.24564891851341536,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,11,2020-01,-0.018826675021519773,0.45485888323201334,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,goods,12,2020-02,-0.04592048724552081,0.5080515109728511,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,1,2019-03,1.979982250534742,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,2,2019-04,1.9840230827578935,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,3,2019-05,1.9858961452726756,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,4,2019-06,1.9800763337473606,1.7,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,5,2019-07,1.9727795502082046,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,6,2019-08,1.965926118890132,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,7,2019-09,1.9605092420192296,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,8,2019-10,1.956210241049859,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,9,2019-11,1.9526290791958438,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,10,2019-12,1.9495338777258868,1.9,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,11,2020-01,1.9468315392780915,2.0,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,unemployment,12,2020-02,1.9444459810766872,1.8,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,1,2019-03,6.912861343965188,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,2,2019-04,6.77340064721748,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,3,2019-05,6.70338853315017,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,4,2019-06,6.630255566298224,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,5,2019-07,6.59644802749407,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,6,2019-08,6.573253050200505,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,7,2019-09,6.548020992301883,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,8,2019-10,6.522294002453782,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,9,2019-11,6.497014587357997,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,10,2019-12,6.47339210437881,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,11,2020-01,6.45174701453289,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ulc,12,2020-02,6.431900073284389,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,1,2019-03,0.5901499514620827,-0.9413606781315533,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,2,2019-04,0.6882030458898332,2.1621937407287026,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,3,2019-05,0.8341383534350026,3.7477017287150116,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,4,2019-06,0.8382420302477442,-1.2466456603078881,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,5,2019-07,0.7652673197060831,-2.7239000082272558,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,6,2019-08,0.6779266850829466,-4.14001522094598,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,7,2019-09,0.6162330264290292,0.6285163369097494,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,8,2019-10,0.5824178696909537,0.7170764782026184,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,9,2019-11,0.5716755857070077,-1.31103170949749,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,10,2019-12,0.5690942037822411,-1.57021937079139,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,11,2020-01,0.5680332042543219,-0.7493887563402316,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ip,12,2020-02,0.5664126762003577,2.160064412951132,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,1,2019-03,0.651977741542595,-0.10005003335834764,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,2,2019-04,0.22110005170216612,0.5982071677547407,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,3,2019-05,0.5961936713603329,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,4,2019-06,0.29212786926414613,-1.4098924379501692,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,5,2019-07,0.07851682113717592,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,6,2019-08,-0.076945355594563,0.49875415110390736,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,7,2019-09,0.15289840108446556,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,8,2019-10,0.44169890114546795,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,9,2019-11,0.23457222466192085,-0.20020026706731053,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,10,2019-12,0.9880538688990125,-0.3004509020298693,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,11,2020-01,-0.11423918036749059,-0.8032171697264232,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,imports,12,2020-02,-0.11381456703932769,-1.308523954865544,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,1,2019-03,0.5405004099549782,0.32240758717526846,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,2,2019-04,0.5884984041459006,0.8547060578458348,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,3,2019-05,0.6486693694356391,0.5305052229693098,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,4,2019-06,0.3085901701378218,-0.743497848751809,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,5,2019-07,0.13233933002321666,-0.2134472528632681,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,6,2019-08,0.14973348435292932,0.1067805760830137,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,7,2019-09,0.36712339926713133,0.10666667678024463,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,8,2019-10,0.4340157722274608,-0.32034197175377005,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,9,2019-11,0.021521562168483693,-0.3213714603095783,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,10,2019-12,0.49023327844267134,0.10723861617524968,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,11,2020-01,0.11316956232758782,0.32102756302481894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,ppi,12,2020-02,-0.16581841825577603,-0.8583743691391442,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,1,2019-03,0.5082988727869133,-0.1906578270581754,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,2,2019-04,-0.09314056945468233,0.003894611805065367,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,3,2019-05,0.18507459453055408,0.3615375096691467,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,4,2019-06,-0.06182327976134632,-0.6462435384516728,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,5,2019-07,-0.10732774379715207,-0.2072134452703466,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,6,2019-08,-0.09680597640979377,0.9775553475891324,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,7,2019-09,-0.0327948887160332,0.2516016733025339,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,8,2019-10,-0.041903690380983606,-0.6515944397665788,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,9,2019-11,-0.06568479753645587,-0.6597849384911771,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,10,2019-12,0.38663447687596236,-0.1254213537462003,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,11,2020-01,-0.055687318784946316,-1.1160962187241923,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,fx,12,2020-02,0.03895072265235508,-0.656522799781479,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,1,2019-03,7.745116741650683,3.9502115081287545,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,2,2019-04,6.705930072192215,6.638927762779905,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,3,2019-05,3.1558539556430185,-1.8678946068724782,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,4,2019-06,-2.720239102173151,-10.907737144213272,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,5,2019-07,-3.5333576351182714,1.849572373485175,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,6,2019-08,-0.7162149727517324,-7.6226573130549635,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,7,2019-09,1.9410793722338409,4.574816004819261,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,8,2019-10,2.039009408672519,-4.355977063965476,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,9,2019-11,-8.991988584981126,5.03180718218894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,10,2019-12,5.358346322015979,3.8544362818941074,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,11,2020-01,-5.884609512845913,-2.3301366198366273,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,brent,12,2020-02,-1.1897559822808919,-13.777879446533086,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,1,2019-03,0.9713211173391092,1.9066079681460826,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,2,2019-04,-0.3652766438191817,-0.26573996753167595,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,3,2019-05,-2.353028693238199,-5.961200559716441,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,4,2019-06,-0.6952228449806859,-2.235889535775702,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,5,2019-07,-1.6960259047409798,2.5577676262221942,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,6,2019-08,0.1221667829472759,-0.6921945015699619,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,7,2019-09,-2.0302566823076966,3.4441202861714726,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,8,2019-10,-0.01005431096283882,-0.5766430422879713,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,9,2019-11,0.1224404910746093,-1.3721641607529345,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,10,2019-12,-2.2621625278946302,-0.9240124819592435,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,11,2020-01,-0.5876560897718266,-0.2514958589171419,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_LINEAR_R22,metals,12,2020-02,0.8639266958774783,-6.449918914813833,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,1,2019-03,0.17719700779825506,-0.10005003335835334,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,2,2019-04,0.5698358673938793,0.39920212695374535,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,3,2019-05,0.18523042618417956,0.09995003330835331,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,4,2019-06,0.1810031040323319,0.2995508979798479,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,5,2019-07,0.444485392411111,0.9950330853168083,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,6,2019-08,-0.04314787804366163,0.19980026626730563,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,7,2019-09,-0.2986518362572833,-0.9040744652149064,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,8,2019-10,0.7364962974171162,0.5982071677547464,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,9,2019-11,0.09902001026683116,0.0,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,10,2019-12,0.3354875567004346,0.09995003330835331,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,11,2020-01,0.3012654249887109,0.7968169649176874,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,core,12,2020-02,0.479646219446234,0.6975613736425241,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,1,2019-03,-0.37976181224448236,-1.3528713125193257,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,2,2019-04,-1.106765429825518,0.06298098424938903,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,3,2019-05,-0.4030669715730105,-0.042265483544316286,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,4,2019-06,0.3897564023018615,1.1776874542972628,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,5,2019-07,2.574905454242483,3.932226464014771,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,6,2019-08,-0.15067061774479645,0.6903689369070206,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,7,2019-09,-2.1997939892952147,-3.798429016335328,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,8,2019-10,0.5015606865038731,0.22242649195401162,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,9,2019-11,-0.7476055812998652,-0.5812876834545307,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,10,2019-12,0.4915747394133475,0.34886333807479947,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,11,2020-01,1.1931747276005362,2.280674804083394,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,services,12,2020-02,1.5223720884456768,1.39484728315652,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,1,2019-03,0.2437240818426816,0.04585053049407032,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,2,2019-04,0.6520794146366418,0.3529617492746827,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,3,2019-05,0.42384404471314496,0.48809343827977564,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,4,2019-06,0.450114159479915,0.5372492519914579,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,5,2019-07,0.268376950306137,0.3575834816808504,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,6,2019-08,0.43210647542282954,0.35074947173668564,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,7,2019-09,0.249840610618509,0.17582517197236935,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,8,2019-10,0.4438995431584967,0.3448667160087161,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,9,2019-11,0.41404620116197427,0.3005378397357509,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,10,2019-12,0.45269946782381126,0.21452218234910173,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,11,2020-01,0.45776085726107896,0.6645851892867825,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,housing,12,2020-02,0.14534149782304254,0.09318915007887857,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,1,2019-03,-0.09140734502024825,0.16120258491509215,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,2,2019-04,-0.04403761739739147,-0.10363695164025208,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,3,2019-05,0.21282621659048892,0.1411600429064864,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,4,2019-06,0.038881920592034526,-0.17242476749917018,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,5,2019-07,-0.7462061890455546,-0.21873545807986225,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,6,2019-08,-0.6027835658239054,-0.5657477214436157,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,7,2019-09,-0.2232724934773519,0.013854310253109643,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,8,2019-10,0.14146618270606245,0.9850870068147518,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,9,2019-11,-0.02196629766167335,-0.3275115074989824,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,10,2019-12,-0.5209984318064449,-0.24564891851341536,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,11,2020-01,0.08422857029511971,0.45485888323201334,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,goods,12,2020-02,-0.2107725642120834,0.5080515109728511,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,1,2019-03,2.1504351970203572,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,2,2019-04,2.1736041901581906,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,3,2019-05,2.1870365438406822,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,4,2019-06,2.0390581577935705,1.7,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,5,2019-07,2.0341685641486555,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,6,2019-08,1.987918129557175,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,7,2019-09,1.7294406046642392,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,8,2019-10,2.0025684042689713,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,9,2019-11,1.846205789144975,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,10,2019-12,1.8876042499364216,1.9,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,11,2020-01,1.8434565953017399,2.0,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,unemployment,12,2020-02,1.933705667155761,1.8,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,1,2019-03,7.75903296276806,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,2,2019-04,5.412840784745299,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,3,2019-05,5.250649851406219,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,4,2019-06,3.7624197659518415,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,5,2019-07,4.425141423919951,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,6,2019-08,5.144048231560069,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,7,2019-09,6.07334873042558,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,8,2019-10,7.185753019543847,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,9,2019-11,5.994039992914039,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,10,2019-12,6.0433024547142296,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,11,2020-01,4.709293485649825,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ulc,12,2020-02,4.397543578547489,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,1,2019-03,2.4829805619979877,-0.9413606781315533,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,2,2019-04,-1.7719794663677857,2.1621937407287026,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,3,2019-05,0.7352486497130186,3.7477017287150116,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,4,2019-06,1.0031193402190928,-1.2466456603078881,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,5,2019-07,4.403787684104782,-2.7239000082272558,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,6,2019-08,0.336473455242887,-4.14001522094598,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,7,2019-09,1.1096272249776327,0.6285163369097494,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,8,2019-10,-2.0122545045627502,0.7170764782026184,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,9,2019-11,-1.9669498771991467,-1.31103170949749,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,10,2019-12,-2.1564336535707453,-1.57021937079139,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,11,2020-01,2.788835587934675,-0.7493887563402316,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ip,12,2020-02,3.992792370649908,2.160064412951132,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,1,2019-03,1.8632012696569529,-0.10005003335834764,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,2,2019-04,1.4177807930287563,0.5982071677547407,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,3,2019-05,0.5798249846096457,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,4,2019-06,0.07761674524423562,-1.4098924379501692,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,5,2019-07,-0.8738856602661976,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,6,2019-08,-0.8841051729078843,0.49875415110390736,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,7,2019-09,-0.25455028254961687,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,8,2019-10,-0.13086049236187142,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,9,2019-11,-0.027456078795813854,-0.20020026706731053,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,10,2019-12,1.9260559475112191,-0.3004509020298693,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,11,2020-01,0.5386013704376205,-0.8032171697264232,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,imports,12,2020-02,0.563605283202386,-1.308523954865544,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,1,2019-03,1.5629070969689727,0.32240758717526846,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,2,2019-04,0.8962945071554983,0.8547060578458348,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,3,2019-05,0.9938837849423982,0.5305052229693098,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,4,2019-06,-0.16165922267260197,-0.743497848751809,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,5,2019-07,-0.4218131017658099,-0.2134472528632681,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,6,2019-08,-0.5159228303467963,0.1067805760830137,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,7,2019-09,-0.283635310963804,0.10666667678024463,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,8,2019-10,0.17313389922820235,-0.32034197175377005,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,9,2019-11,-0.44915365550348085,-0.3213714603095783,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,10,2019-12,1.0459686733425548,0.10723861617524968,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,11,2020-01,0.4293290227255273,0.32102756302481894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,ppi,12,2020-02,0.25944549558854113,-0.8583743691391442,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,1,2019-03,0.6392258265082684,-0.1906578270581754,14
