model,h,omitted_year,n,rmse_delta,mae_delta
ANCHOR_HL12_R21,2,2024,74,0.017222813513766422,0.008166850296326467
ANCHOR_HL12_R21,2,2025,74,0.01716755401759884,0.008841433808070565
ANCHOR_HL12_R21,2,2026,81,0.01646505422715805,0.007756148912371752
ANCHOR_HL24_R21,2,2019,77,0.008266481126173453,0.0033967541774914123
ANCHOR_HL24_R21,2,2020,74,0.008939803359323983,0.004660949525277069
ANCHOR_HL24_R21,2,2021,74,0.007653785807846258,0.0022055020283094917
ANCHOR_HL24_R21,2,2022,74,-0.0034297009971019365,-0.001974323462778871
ANCHOR_HL24_R21,2,2023,74,0.010394666793585472,0.004937058141509465
ANCHOR_HL24_R21,2,2024,74,0.008491320522164392,0.003678906096528878
ANCHOR_HL24_R21,2,2025,74,0.008463966101799114,0.004047580261642203
ANCHOR_HL24_R21,2,2026,81,0.008119095767964657,0.003514052668172174
CORE_FEEDBACK_R21,2,2019,77,-0.011876497153007648,-0.0038024971980852307
CORE_FEEDBACK_R21,2,2020,74,-0.01293901565542388,-0.005164109287055352
CORE_FEEDBACK_R21,2,2021,74,-0.011870803802192187,-0.003416727070105874
CORE_FEEDBACK_R21,2,2022,74,0.0006592627447213895,0.0025287222765671413
CORE_FEEDBACK_R21,2,2023,74,-0.010787527639190886,-0.0035689749946650196
CORE_FEEDBACK_R21,2,2024,74,-0.013841753641855581,-0.00683400579600113
CORE_FEEDBACK_R21,2,2025,74,-0.011759016790289678,-0.0028980318934914706
CORE_FEEDBACK_R21,2,2026,81,-0.011711504174996445,-0.004007683023751096
DUAL_FEEDBACK_R21,2,2019,77,-0.014762524487760942,9.523752104789729e-05
DUAL_FEEDBACK_R21,2,2020,74,-0.01560747314453037,-0.0006469693557999978
DUAL_FEEDBACK_R21,2,2021,74,-0.015281524418874426,0.0002170127326538429
DUAL_FEEDBACK_R21,2,2022,74,0.012512719422627328,0.005407357205364727
DUAL_FEEDBACK_R21,2,2023,74,-0.019860209776444426,-0.0033564677061670434
DUAL_FEEDBACK_R21,2,2024,74,-0.017119181493396196,-0.004126355813544702
DUAL_FEEDBACK_R21,2,2025,74,-0.014318521844192578,0.0028256561870301233
DUAL_FEEDBACK_R21,2,2026,81,-0.014333053129421458,0.00025064783034978166
FOOD_FEEDBACK_R21,2,2019,77,-0.003916097397455243,-0.001273955093284096
FOOD_FEEDBACK_R21,2,2020,74,-0.0036998174148050733,-0.0008640249629722208
FOOD_FEEDBACK_R21,2,2021,74,-0.004515038963537776,-0.0017476697620144588
FOOD_FEEDBACK_R21,2,2022,74,0.012018107852416637,0.0017054190984360784
FOOD_FEEDBACK_R21,2,2023,74,-0.010399851994191911,-0.005169148889937247
FOOD_FEEDBACK_R21,2,2024,74,-0.004148005565907553,-0.0016542259276811633
FOOD_FEEDBACK_R21,2,2025,74,-0.0035546775633814587,0.0004963142530662878
FOOD_FEEDBACK_R21,2,2026,81,-0.003628833186007041,-0.0006580293204415666
POOL_COMPLETE_R21,2,2019,77,0.023037373986738663,0.02052336569940827
POOL_COMPLETE_R21,2,2020,74,0.025277456412230004,0.02158528300671525
POOL_COMPLETE_R21,2,2021,74,0.015171254939995826,0.008200574682845296
POOL_COMPLETE_R21,2,2022,74,0.010292060639296774,0.005966244661536557
POOL_COMPLETE_R21,2,2023,74,0.02281224409788396,0.01930876962285133
POOL_COMPLETE_R21,2,2024,74,0.022488749033630517,0.019403091525015403
POOL_COMPLETE_R21,2,2025,74,0.02285609290325974,0.020575392999139352
POOL_COMPLETE_R21,2,2026,81,0.021608920366672946,0.01776910898485551
POOL_PARTIAL_R21,2,2019,77,0.01265156124524025,0.012385512723449454
POOL_PARTIAL_R21,2,2020,74,0.014359085278371042,0.012359266528526813
POOL_PARTIAL_R21,2,2021,74,0.004320675159785292,-0.0002633719597309181
POOL_PARTIAL_R21,2,2022,74,0.010838882881821665,0.006542986851444776
POOL_PARTIAL_R21,2,2023,74,0.011886441095044553,0.010850343142196017
POOL_PARTIAL_R21,2,2024,74,0.011928314435136533,0.0109974123502814
POOL_PARTIAL_R21,2,2025,74,0.012318713507355694,0.01215197351156605
POOL_PARTIAL_R21,2,2026,81,0.011535324571095629,0.010089690893122283
POOL_PRIOR_R21,2,2019,77,0.002359196358862725,0.0014018589187563268
POOL_PRIOR_R21,2,2020,74,0.00310014976936257,0.0011605481163350362
POOL_PRIOR_R21,2,2021,74,-0.0006059015212591667,-0.003701351197659686
POOL_PRIOR_R21,2,2022,74,0.004526138921497225,-0.0028585437250358003
POOL_PRIOR_R21,2,2023,74,-0.0020690853821718758,-0.0014808005425676063
POOL_PRIOR_R21,2,2024,74,0.0023091492844391492,0.0010279753077344633
POOL_PRIOR_R21,2,2025,74,0.0017282519395240836,0.0005364406716479309
POOL_PRIOR_R21,2,2026,81,0.0019026389617478046,0.00038812589281556065
ANCHOR_HL12_R21,3,2019,76,0.04407274851095555,0.018228189220305557
ANCHOR_HL12_R21,3,2020,72,0.04717734988592093,0.021830374670077646
ANCHOR_HL12_R21,3,2021,72,0.035706053461841636,0.006070098260891332
ANCHOR_HL12_R21,3,2022,72,0.002928439128107696,0.000972425322897541
ANCHOR_HL12_R21,3,2023,72,0.05400742652109769,0.024942726893825817
ANCHOR_HL12_R21,3,2024,72,0.045333098023550455,0.019689167400666063
ANCHOR_HL12_R21,3,2025,72,0.04546787908928618,0.020751790488322097
ANCHOR_HL12_R21,3,2026,80,0.042801204805141824,0.017600194816456027
ANCHOR_HL24_R21,3,2019,76,0.021996751778465162,0.00901886767711968
ANCHOR_HL24_R21,3,2020,72,0.023619982103731063,0.01087482493940306
ANCHOR_HL24_R21,3,2021,72,0.017615345899367307,0.002626597694249999
ANCHOR_HL24_R21,3,2022,72,0.000891079535345729,-4.218122512178457e-05
ANCHOR_HL24_R21,3,2023,72,0.02735831661975574,0.01305645781449849
ANCHOR_HL24_R21,3,2024,72,0.022627796677057388,0.009754450762186062
ANCHOR_HL24_R21,3,2025,72,0.022699392780140437,0.01031034430371558
ANCHOR_HL24_R21,3,2026,80,0.021359787685589993,0.008716208915939494
CORE_FEEDBACK_R21,3,2019,76,-0.027163698828479355,-0.012571509189849062
CORE_FEEDBACK_R21,3,2020,72,-0.029267931920371026,-0.01490472877123894
CORE_FEEDBACK_R21,3,2021,72,-0.02247978636366188,-0.005039207803705925
CORE_FEEDBACK_R21,3,2022,72,-0.010528758457977072,-0.0025886778912697084
CORE_FEEDBACK_R21,3,2023,72,-0.026403204849671402,-0.013793712963057203
CORE_FEEDBACK_R21,3,2024,72,-0.030157671886104742,-0.019663971940082847
CORE_FEEDBACK_R21,3,2025,72,-0.02725582243130864,-0.009981885048243377
CORE_FEEDBACK_R21,3,2026,80,-0.02644819748522398,-0.012282636406300895
DUAL_FEEDBACK_R21,3,2019,76,-0.02787799724683504,-0.008114114764881775
DUAL_FEEDBACK_R21,3,2020,72,-0.03001760627566563,-0.010259361640881703
DUAL_FEEDBACK_R21,3,2021,72,-0.02469336379235343,-0.001966414112305137
DUAL_FEEDBACK_R21,3,2022,72,0.011376271233792479,0.008567977891319578
DUAL_FEEDBACK_R21,3,2023,72,-0.03913089003858672,-0.020676361314249325
DUAL_FEEDBACK_R21,3,2024,72,-0.03114619109836969,-0.016008802083299578
DUAL_FEEDBACK_R21,3,2025,72,-0.02743118316514792,-0.002258635607052639
DUAL_FEEDBACK_R21,3,2026,80,-0.027117136427849742,-0.007909016980003236
FOOD_FEEDBACK_R21,3,2019,76,-0.0025456393584220027,0.006036626146051827
FOOD_FEEDBACK_R21,3,2020,72,-0.002594889174819315,0.0063127304068140155
FOOD_FEEDBACK_R21,3,2021,72,-0.004288912961195601,0.004740384898862859
FOOD_FEEDBACK_R21,3,2022,72,0.021851697703207384,0.012820256771577832
FOOD_FEEDBACK_R21,3,2023,72,-0.014969084220561646,-0.007309279159946391
FOOD_FEEDBACK_R21,3,2024,72,-0.002557137617412275,0.0057505272723341605
FOOD_FEEDBACK_R21,3,2025,72,-0.0019643162145088766,0.00939090553961397
FOOD_FEEDBACK_R21,3,2026,80,-0.0024455586401699314,0.005873795876165322
POOL_COMPLETE_R21,3,2019,76,0.05509700127473893,0.03462785625739384
POOL_COMPLETE_R21,3,2020,72,0.05968169592698902,0.04320288597496558
POOL_COMPLETE_R21,3,2021,72,0.02488502871295717,0.00356892258267294
POOL_COMPLETE_R21,3,2022,72,0.049618046195956333,0.021640174644677268
POOL_COMPLETE_R21,3,2023,72,0.055056386152427805,0.03272090743204137
POOL_COMPLETE_R21,3,2024,72,0.054944473380698744,0.03345000153788602
POOL_COMPLETE_R21,3,2025,72,0.05576765421017282,0.037921014754882965
POOL_COMPLETE_R21,3,2026,80,0.05220999397821435,0.03133054680471037
POOL_PARTIAL_R21,3,2019,76,0.04112652686851059,0.027754865350574587
POOL_PARTIAL_R21,3,2020,72,0.045155571931898564,0.03537618312014379
POOL_PARTIAL_R21,3,2021,72,0.00915518278425953,-0.00368986070271915
POOL_PARTIAL_R21,3,2022,72,0.049922496459123944,0.022235851814394247
POOL_PARTIAL_R21,3,2023,72,0.04020306489673331,0.025265047207694513
POOL_PARTIAL_R21,3,2024,72,0.04067112154366437,0.026291585695568775
POOL_PARTIAL_R21,3,2025,72,0.041469511447837615,0.03068859263548096
POOL_PARTIAL_R21,3,2026,80,0.03868066856005936,0.02485735507674447
POOL_PRIOR_R21,3,2019,76,0.011544160779597634,0.009867824492298283
POOL_PRIOR_R21,3,2020,72,0.013033591591182558,0.013734264791134265
POOL_PRIOR_R21,3,2021,72,0.0011075005798097948,-0.001615829549599046
POOL_PRIOR_R21,3,2022,72,0.02190291968593927,0.008552628559733821
POOL_PRIOR_R21,3,2023,72,0.0022176719066115957,-0.0017179207703263977
POOL_PRIOR_R21,3,2024,72,0.01154996285480081,0.010543523012006784
POOL_PRIOR_R21,3,2025,72,0.011036259359872735,0.011307101879687753
POOL_PRIOR_R21,3,2026,80,0.010335877686270534,0.008728490847703219
ANCHOR_HL12_R21,4,2019,75,0.08171183242549529,0.016974808100448158
ANCHOR_HL12_R21,4,2020,71,0.08693318235391767,0.02145494762738176
ANCHOR_HL12_R21,4,2021,71,0.06229260426530869,-0.003575205326776576
ANCHOR_HL12_R21,4,2022,71,0.023963422027750703,-0.008906407914728076
ANCHOR_HL12_R21,4,2023,71,0.09840073340870847,0.03924227110176681
ANCHOR_HL12_R21,4,2024,71,0.08411287656005006,0.02051096020921994
ANCHOR_HL12_R21,4,2025,71,0.08480936738311429,0.020568361344437402
ANCHOR_HL12_R21,4,2026,80,0.07876125146540147,0.01583010353049641
ANCHOR_HL24_R21,4,2019,75,0.04117512116723154,0.008967158308002876
ANCHOR_HL24_R21,4,2020,71,0.04393790136312359,0.011332032024888417
ANCHOR_HL24_R21,4,2021,71,0.03067575683320589,-0.001881903796857598
ANCHOR_HL24_R21,4,2022,71,0.011578017047281453,-0.004698049412398375
ANCHOR_HL24_R21,4,2023,71,0.05034840569792909,0.02072163285677786
ANCHOR_HL24_R21,4,2024,71,0.042391712183676766,0.010833515471226018
ANCHOR_HL24_R21,4,2025,71,0.04275871893109007,0.010863772836512187
ANCHOR_HL24_R21,4,2026,80,0.039676424775868746,0.008362464217946064
CORE_FEEDBACK_R21,4,2019,75,-0.043134858906763496,-0.024382307314127827
CORE_FEEDBACK_R21,4,2020,71,-0.04612363473787928,-0.028292405304520152
CORE_FEEDBACK_R21,4,2021,71,-0.032837659408735176,-0.015247567962802244
CORE_FEEDBACK_R21,4,2022,71,-0.024156510820044552,-0.01352069357603547
CORE_FEEDBACK_R21,4,2023,71,-0.0433907044339763,-0.02226714396259255
CORE_FEEDBACK_R21,4,2024,71,-0.0459033107604494,-0.02542468363155881
CORE_FEEDBACK_R21,4,2025,71,-0.04378124526343208,-0.023815008537260374
CORE_FEEDBACK_R21,4,2026,80,-0.041544477705967475,-0.02304681975186096
DUAL_FEEDBACK_R21,4,2019,75,-0.04012119516442647,-0.011622766547343177
DUAL_FEEDBACK_R21,4,2020,71,-0.0435716185949917,-0.01473680932121968
DUAL_FEEDBACK_R21,4,2021,71,-0.031520672800401384,-0.0038132163681903197
DUAL_FEEDBACK_R21,4,2022,71,0.004167612582914204,0.00885901880487705
DUAL_FEEDBACK_R21,4,2023,71,-0.05646705064369617,-0.03155922073914463
DUAL_FEEDBACK_R21,4,2024,71,-0.0431648882073461,-0.011397430900441874
DUAL_FEEDBACK_R21,4,2025,71,-0.04014783690175161,-0.007969967547335255
DUAL_FEEDBACK_R21,4,2026,80,-0.038745722543670924,-0.01157991869038999
FOOD_FEEDBACK_R21,4,2019,75,0.00040494029668480813,0.010424753346127247
FOOD_FEEDBACK_R21,4,2020,71,-7.293542085817784e-05,0.011090016768938948
FOOD_FEEDBACK_R21,4,2021,71,-0.0018441851411914456,0.008969182133213183
FOOD_FEEDBACK_R21,4,2022,71,0.027979341380130807,0.01990834591100543
FOOD_FEEDBACK_R21,4,2023,71,-0.016155676003274833,-0.0117620169429693
FOOD_FEEDBACK_R21,4,2024,71,0.0004899534177549292,0.013922622014006736
FOOD_FEEDBACK_R21,4,2025,71,0.0010738417771916087,0.013490187341274495
FOOD_FEEDBACK_R21,4,2026,80,0.000296102930583908,0.00927796328436048
POOL_COMPLETE_R21,4,2019,75,0.10006695643867092,0.03668589543637202
POOL_COMPLETE_R21,4,2020,71,0.10780276668351907,0.04575176821725635
POOL_COMPLETE_R21,4,2021,71,0.03551339228477057,-0.0061990751102765085
POOL_COMPLETE_R21,4,2022,71,0.10414370639972304,0.026821955497402628
POOL_COMPLETE_R21,4,2023,71,0.1014772119019618,0.03009541444035735
POOL_COMPLETE_R21,4,2024,71,0.10126365540783344,0.03948609327483088
POOL_COMPLETE_R21,4,2025,71,0.1025191362279878,0.03862120161172311
POOL_COMPLETE_R21,4,2026,80,0.09524990590390225,0.03125601022622648
POOL_PARTIAL_R21,4,2019,75,0.08478090515420988,0.034888090951348705
POOL_PARTIAL_R21,4,2020,71,0.09172616674135692,0.042331445634720355
POOL_PARTIAL_R21,4,2021,71,0.01665585610896536,-0.008090386204770428
POOL_PARTIAL_R21,4,2022,71,0.10481788621786237,0.028469953428197803
POOL_PARTIAL_R21,4,2023,71,0.08515476764480434,0.02794623536477192
POOL_PARTIAL_R21,4,2024,71,0.08563805990040585,0.0376635115251176
POOL_PARTIAL_R21,4,2025,71,0.0868256525781328,0.03677298239536886
POOL_PARTIAL_R21,4,2026,80,0.08052627804463608,0.02956006900971997
POOL_PRIOR_R21,4,2019,75,0.027483987995591708,0.015384204107857569
POOL_PRIOR_R21,4,2020,71,0.030087522846913517,0.019769896481228066
POOL_PRIOR_R21,4,2021,71,0.006254223103417278,-0.0005846061380017087
POOL_PRIOR_R21,4,2022,71,0.04531763599321614,0.016561785248440763
POOL_PRIOR_R21,4,2023,71,0.014511692848741431,-0.008807779977004992
POOL_PRIOR_R21,4,2024,71,0.027814659299471245,0.01829272288697914
POOL_PRIOR_R21,4,2025,71,0.027922210824862015,0.016238075364535032
POOL_PRIOR_R21,4,2026,80,0.025438475043226605,0.011816693361124786
ANCHOR_HL12_R21,5,2019,74,0.1267339282035933,0.027592252256093852
ANCHOR_HL12_R21,5,2020,70,0.13464047675911894,0.038639741161368146
ANCHOR_HL12_R21,5,2021,70,0.09555047954398388,0.0029471031741015175
ANCHOR_HL12_R21,5,2022,70,0.04952380529120126,-0.006327094267575939
ANCHOR_HL12_R21,5,2023,70,0.15179089927696499,0.06375015721391608
ANCHOR_HL12_R21,5,2024,70,0.1309003954183221,0.035467142424328246
ANCHOR_HL12_R21,5,2025,70,0.13226299204234993,0.03734441936510935
ANCHOR_HL12_R21,5,2026,80,0.12189725008073982,0.029610163897302533
ANCHOR_HL24_R21,5,2019,74,0.06436547034164519,0.014326494065459272
ANCHOR_HL24_R21,5,2020,70,0.06860093180024318,0.02018611620194255
ANCHOR_HL24_R21,5,2021,70,0.04688144055737875,0.0011787750413672082
ANCHOR_HL24_R21,5,2022,70,0.024885092567097367,-0.0037657991631199206
ANCHOR_HL24_R21,5,2023,70,0.07837142843917277,0.033556936199124365
ANCHOR_HL24_R21,5,2024,70,0.0665071540057971,0.018898689719116568
ANCHOR_HL24_R21,5,2025,70,0.06723271904205408,0.01949592038772585
ANCHOR_HL24_R21,5,2026,80,0.0619023792495077,0.015427276918779764
CORE_FEEDBACK_R21,5,2019,74,-0.05779889224501655,-0.020498726167978987
CORE_FEEDBACK_R21,5,2020,70,-0.06154720411353587,-0.02472922545230216
CORE_FEEDBACK_R21,5,2021,70,-0.04330669775986218,-0.008933811688613957
CORE_FEEDBACK_R21,5,2022,70,-0.035133725614689526,-0.007073150966448227
CORE_FEEDBACK_R21,5,2023,70,-0.058841847791864854,-0.017549034394775953
CORE_FEEDBACK_R21,5,2024,70,-0.06084322798151165,-0.030682525643504377
CORE_FEEDBACK_R21,5,2025,70,-0.05886798087536249,-0.019469325825898
CORE_FEEDBACK_R21,5,2026,80,-0.0553556724489892,-0.018885490507185132
DUAL_FEEDBACK_R21,5,2019,74,-0.0501628079615859,-0.007079225128383104
DUAL_FEEDBACK_R21,5,2020,70,-0.05497068026578278,-0.010445043029147394
DUAL_FEEDBACK_R21,5,2021,70,-0.03707475980846886,0.002781839313019452
DUAL_FEEDBACK_R21,5,2022,70,-0.002162068769082204,0.02091977257927713
DUAL_FEEDBACK_R21,5,2023,70,-0.07114669047804112,-0.030662710859804543
DUAL_FEEDBACK_R21,5,2024,70,-0.05362635341941857,-0.01827129122084603
DUAL_FEEDBACK_R21,5,2025,70,-0.050347311164997244,-0.002430354744566321
DUAL_FEEDBACK_R21,5,2026,80,-0.048139009942547606,-0.005945384995715841
FOOD_FEEDBACK_R21,5,2019,74,0.00434443878524382,0.011089951305580437
FOOD_FEEDBACK_R21,5,2020,70,0.0032760443903958603,0.011822656759193695
FOOD_FEEDBACK_R21,5,2021,70,0.0018336617090102258,0.009254763333046201
FOOD_FEEDBACK_R21,5,2022,70,0.032474612772433575,0.02551742166120774
FOOD_FEEDBACK_R21,5,2023,70,-0.016097938263800682,-0.015581799972462562
FOOD_FEEDBACK_R21,5,2024,70,0.004369042295920167,0.012426043226138717
FOOD_FEEDBACK_R21,5,2025,70,0.005276320382180177,0.014576790750460367
FOOD_FEEDBACK_R21,5,2026,80,0.004074825446257702,0.010785338458085825
POOL_COMPLETE_R21,5,2019,74,0.15440668108741562,0.041261336037692775
POOL_COMPLETE_R21,5,2020,70,0.1643752515784409,0.06114334721590842
POOL_COMPLETE_R21,5,2021,70,0.05157441162782517,-0.0096686207008847
POOL_COMPLETE_R21,5,2022,70,0.15721060106935103,0.03631396554800603
POOL_COMPLETE_R21,5,2023,70,0.15826070971627715,0.03594080564723989
POOL_COMPLETE_R21,5,2024,70,0.1573490660282313,0.04100938048798941
POOL_COMPLETE_R21,5,2025,70,0.15942120466394671,0.046482647183127446
POOL_COMPLETE_R21,5,2026,80,0.14711634471578705,0.03733012546064529
POOL_PARTIAL_R21,5,2019,74,0.13594012995519478,0.039316369993655176
POOL_PARTIAL_R21,5,2020,70,0.14516296725723343,0.059029852064572674
POOL_PARTIAL_R21,5,2021,70,0.02595906487611166,-0.011715008505014834
POOL_PARTIAL_R21,5,2022,70,0.1577376156964505,0.03619466385459846
POOL_PARTIAL_R21,5,2023,70,0.13847795074278135,0.03358944410314457
POOL_PARTIAL_R21,5,2024,70,0.13844644913256854,0.03935373259016628
POOL_PARTIAL_R21,5,2025,70,0.14041985947120494,0.044494144816458636
POOL_PARTIAL_R21,5,2026,80,0.12940133654896568,0.035525923316516606
POOL_PRIOR_R21,5,2019,74,0.0468131155267244,0.01819250478572232
POOL_PRIOR_R21,5,2020,70,0.050694435300664864,0.028237760815962965
POOL_PRIOR_R21,5,2021,70,0.014066653271858742,0.0014453514685512925
POOL_PRIOR_R21,5,2022,70,0.0655849434784761,0.02443011337861023
POOL_PRIOR_R21,5,2023,70,0.0307300808632327,-0.009002182455896346
POOL_PRIOR_R21,5,2024,70,0.04786529956045715,0.02177237279644184
POOL_PRIOR_R21,5,2025,70,0.04864596217870076,0.02213726800428173
POOL_PRIOR_R21,5,2026,80,0.0440832362831336,0.01622384821396583
ANCHOR_HL12_R21,6,2019,73,0.17591676460755235,0.058235016001837
ANCHOR_HL12_R21,6,2020,69,0.18690740598510658,0.07958723749299579
ANCHOR_HL12_R21,6,2021,69,0.137481529427119,0.02625711575059042
ANCHOR_HL12_R21,6,2022,69,0.07383718472810985,-0.014705660468133486
ANCHOR_HL12_R21,6,2023,69,0.2112589984866755,0.10703489542069033
ANCHOR_HL12_R21,6,2024,69,0.1821321248317016,0.07304690508030065
ANCHOR_HL12_R21,6,2025,69,0.1834054755340322,0.07280414351483167
ANCHOR_HL12_R21,6,2026,80,0.16817719032774026,0.05767731268751053
ANCHOR_HL24_R21,6,2019,73,0.08988140540441769,0.029523058194934615
ANCHOR_HL24_R21,6,2020,69,0.09583871580892689,0.040884642965663076
ANCHOR_HL24_R21,6,2021,69,0.0670789023629006,0.012239706319893795
ANCHOR_HL24_R21,6,2022,69,0.037699507817192224,-0.007887802513499409
ANCHOR_HL24_R21,6,2023,69,0.10993916551155891,0.05562842709739657
ANCHOR_HL24_R21,6,2024,69,0.0931058587091198,0.03737228968177275
ANCHOR_HL24_R21,6,2025,69,0.09379205789150857,0.03724194836310324
ANCHOR_HL24_R21,6,2026,80,0.0859203488598137,0.02937549993265054
CORE_FEEDBACK_R21,6,2019,73,-0.07079133223964496,-0.03682270286842915
CORE_FEEDBACK_R21,6,2020,69,-0.07530566544302619,-0.04432321155977137
CORE_FEEDBACK_R21,6,2021,69,-0.05638337196926124,-0.02413777218729707
CORE_FEEDBACK_R21,6,2022,69,-0.04260288190341477,-0.019259114118416854
CORE_FEEDBACK_R21,6,2023,69,-0.0719637279364087,-0.03338223390418538
CORE_FEEDBACK_R21,6,2024,69,-0.0748425663309642,-0.03784401536008364
CORE_FEEDBACK_R21,6,2025,69,-0.07186042745476051,-0.03565657045192405
CORE_FEEDBACK_R21,6,2026,80,-0.06734909150293777,-0.033759281790451734
